"subject_id","roi","analysis_type","depth_bin","depth_order","odss","fgm","ctr-sur"
"pnr713","in_tgt","loc",3,"deepest_first",NA,NA,1.28629518049746
"pnr713","in_tgt","loc",4,"deepest_first",NA,NA,1.68036629396732
"pnr713","in_tgt","loc",5,"deepest_first",NA,NA,0.716446444627993
"pnr713","in_tgt","loc",6,"deepest_first",NA,NA,0.327743792418904
"pnr739","in_tgt","loc",0,"deepest_first",NA,NA,1.509721505
"pnr739","in_tgt","loc",1,"deepest_first",NA,NA,1.09238479639724
"pnr739","in_tgt","loc",2,"deepest_first",NA,NA,1.21422752624584
"pnr739","in_tgt","loc",3,"deepest_first",NA,NA,0.90559400933417
"pnr739","in_tgt","loc",4,"deepest_first",NA,NA,1.43964302653159
"pnr739","in_tgt","loc",5,"deepest_first",NA,NA,1.32088969523929
"pnr739","in_tgt","loc",6,"deepest_first",NA,NA,0.440623926974939
"pnr756","in_tgt","loc",0,"deepest_first",NA,NA,0.644215785
"pnr756","in_tgt","loc",1,"deepest_first",NA,NA,2.26820240283835
"pnr756","in_tgt","loc",2,"deepest_first",NA,NA,1.28689358091264
"pnr756","in_tgt","loc",3,"deepest_first",NA,NA,-0.635039431673463
"pnr756","in_tgt","loc",4,"deepest_first",NA,NA,0.392342194588262
"pnr756","in_tgt","loc",5,"deepest_first",NA,NA,1.55357963875234
"pnr756","in_tgt","loc",6,"deepest_first",NA,NA,0.949904978351287
"pnr822","in_tgt","loc",0,"deepest_first",NA,NA,0.2736528825
"pnr822","in_tgt","loc",1,"deepest_first",NA,NA,0.863429279114373
"pnr822","in_tgt","loc",2,"deepest_first",NA,NA,0.782702990172287
"pnr822","in_tgt","loc",3,"deepest_first",NA,NA,1.36952141525731
"pnr822","in_tgt","loc",4,"deepest_first",NA,NA,2.07227894817958
"pnr822","in_tgt","loc",5,"deepest_first",NA,NA,1.8030249537696
"pnr822","in_tgt","loc",6,"deepest_first",NA,NA,0.588581471419631
"pnr143","in_ctr","task",0,"deepest_first",0.260254942857143,0.640645674285714,NA
