,subj,roi,cond,depth,radius_band,accuracy,nVoxels
550,pnr713,V1_tgt_rh_rad10_filled_deveined,iso0,deep,6-May,0.29928205128205126,10
551,pnr713,V1_tgt_rh_rad10_filled_deveined,sur,deep,6-May,0.28137179487179487,10
552,pnr713,V1_tgt_rh_rad10_filled_deveined,iso0,middle,0-1,0.17884615384615382,7
553,pnr713,V1_tgt_rh_rad10_filled_deveined,sur,middle,0-1,0.14743589743589747,7
554,pnr713,V1_tgt_rh_rad10_filled_deveined,iso0,middle,2-Jan,0.21089743589743593,10
555,pnr713,V1_tgt_rh_rad10_filled_deveined,sur,middle,2-Jan,0.28205128205128216,10
556,pnr713,V1_tgt_rh_rad10_filled_deveined,iso0,middle,3-Feb,0.29525641025641025,10
557,pnr713,V1_tgt_rh_rad10_filled_deveined,sur,middle,3-Feb,0.2831153846153846,10
558,pnr713,V1_tgt_rh_rad10_filled_deveined,iso0,middle,4-Mar,0.2673205128205128,10
559,pnr713,V1_tgt_rh_rad10_filled_deveined,sur,middle,4-Mar,0.3085769230769231,10
