,subj,roi,cond,depth,radius_band,accuracy,nVoxels
110,pnr161,V1_tgt_rh_rad10_filled_deveined,center,deep,1-2,0.15555555555555559,10.0
111,pnr161,V1_tgt_rh_rad10_filled_deveined,surround,deep,1-2,0.23555555555555557,10.0
112,pnr161,V1_tgt_rh_rad10_filled_deveined,center,deep,2-3,0.13444444444444445,10.0
113,pnr161,V1_tgt_rh_rad10_filled_deveined,surround,deep,2-3,0.16888888888888892,10.0
114,pnr161,V1_tgt_rh_rad10_filled_deveined,center,deep,3-4,0.24111111111111114,10.0
115,pnr161,V1_tgt_rh_rad10_filled_deveined,surround,deep,3-4,0.2311111111111111,10.0
116,pnr161,V1_tgt_rh_rad10_filled_deveined,center,deep,4-5,0.23222222222222225,10.0
117,pnr161,V1_tgt_rh_rad10_filled_deveined,surround,deep,4-5,0.22777777777777777,10.0
118,pnr161,V1_tgt_rh_rad10_filled_deveined,center,deep,5-6,0.18333333333333335,10.0
119,pnr161,V1_tgt_rh_rad10_filled_deveined,surround,deep,5-6,0.2511111111111112,10.0
120,pnr161,V1_tgt_rh_rad10_filled_deveined,center,middle,0-1,0.2588888888888889,10.0
121,pnr161,V1_tgt_rh_rad10_filled_deveined,surround,middle,0-1,0.2177777777777778,10.0
122,pnr161,V1_tgt_rh_rad10_filled_deveined,center,middle,1-2,0.2066666666666667,10.0
123,pnr161,V1_tgt_rh_rad10_filled_deveined,surround,middle,1-2,0.2477777777777778,10.0
124,pnr161,V1_tgt_rh_rad10_filled_deveined,center,middle,2-3,0.2577777777777778,10.0
125,pnr161,V1_tgt_rh_rad10_filled_deveined,surround,middle,2-3,0.3,10.0
126,pnr161,V1_tgt_rh_rad10_filled_deveined,center,middle,3-4,0.1988888888888889,10.0
127,pnr161,V1_tgt_rh_rad10_filled_deveined,surround,middle,3-4,0.22666666666666666,10.0
128,pnr161,V1_tgt_rh_rad10_filled_deveined,center,middle,4-5,0.2422222222222222,10.0
129,pnr161,V1_tgt_rh_rad10_filled_deveined,surround,middle,4-5,0.23111111111111113,10.0
130,pnr161,V1_tgt_rh_rad10_filled_deveined,center,middle,5-6,0.17888888888888893,10.0
131,pnr161,V1_tgt_rh_rad10_filled_deveined,surround,middle,5-6,0.29333333333333333,10.0
