,subj,roi,cond,depth,radius_band,accuracy,nVoxels
137,pnr328,V1_tgt_rh_rad10_filled_deveined,sur,middle,4-6,0.3121794871794872,30.0
138,pnr328,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,0-2,0.25833333333333336,28.0
139,pnr328,V1_tgt_rh_rad10_filled_deveined,sur,superficial,0-2,0.2044871794871795,28.0
140,pnr328,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,2-4,0.266025641025641,30.0
141,pnr328,V1_tgt_rh_rad10_filled_deveined,sur,superficial,2-4,0.32051282051282054,30.0
142,pnr328,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,4-6,0.31217948717948724,30.0
143,pnr328,V1_tgt_rh_rad10_filled_deveined,sur,superficial,4-6,0.2980769230769231,30.0
144,pnr352,V1_tgt_lh_rad10_filled_deveined,iso0,deep,0-2,0.3269230769230769,21.0
145,pnr352,V1_tgt_lh_rad10_filled_deveined,sur,deep,0-2,0.33653846153846156,21.0
146,pnr352,V1_tgt_lh_rad10_filled_deveined,iso0,deep,2-4,0.35833333333333334,30.0
147,pnr352,V1_tgt_lh_rad10_filled_deveined,sur,deep,2-4,0.3987179487179487,30.0
148,pnr352,V1_tgt_lh_rad10_filled_deveined,iso0,deep,4-6,0.37371794871794867,30.0
149,pnr352,V1_tgt_lh_rad10_filled_deveined,sur,deep,4-6,0.4064102564102564,30.0
150,pnr352,V1_tgt_lh_rad10_filled_deveined,iso0,middle,0-2,0.41923076923076924,20.0
151,pnr352,V1_tgt_lh_rad10_filled_deveined,sur,middle,0-2,0.37435897435897436,20.0
152,pnr352,V1_tgt_lh_rad10_filled_deveined,iso0,middle,2-4,0.4673076923076923,30.0
153,pnr352,V1_tgt_lh_rad10_filled_deveined,sur,middle,2-4,0.5012820512820513,30.0
154,pnr352,V1_tgt_lh_rad10_filled_deveined,iso0,middle,4-6,0.5160256410256411,30.0
155,pnr352,V1_tgt_lh_rad10_filled_deveined,sur,middle,4-6,0.5012820512820513,30.0
156,pnr352,V1_tgt_lh_rad10_filled_deveined,iso0,superficial,0-2,0.38910256410256416,20.0
157,pnr352,V1_tgt_lh_rad10_filled_deveined,sur,superficial,0-2,0.358974358974359,20.0
158,pnr352,V1_tgt_lh_rad10_filled_deveined,iso0,superficial,2-4,0.4775641025641025,30.0
159,pnr352,V1_tgt_lh_rad10_filled_deveined,sur,superficial,2-4,0.4461538461538462,30.0
160,pnr352,V1_tgt_lh_rad10_filled_deveined,iso0,superficial,4-6,0.4903846153846153,30.0
161,pnr352,V1_tgt_lh_rad10_filled_deveined,sur,superficial,4-6,0.501923076923077,30.0
162,pnr352,V1_tgt_rh_rad10_filled_deveined,iso0,deep,0-2,0.39551282051282055,29.0
163,pnr352,V1_tgt_rh_rad10_filled_deveined,sur,deep,0-2,0.31923076923076926,29.0
