,x,y,z,d,scale_xy_dist,t1,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,0a,23a,45a,67a,90a,112a,135a,157a,NULL.1,theta first half all,theta first half F,tgt_theta_first_half p-val,0b,23b,45b,67b,90b,112b,135b,157b,NULL.2,theta second half all,theta second half F,tgt_theta_second_half p-val,sur_theta p-val,sur_theta_first_half p-val,sur_theta_second_half p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur.1,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity
744,59.22,80.12,4.0,0.0,6.95,123.0,-0.03889848,0.80508631,0.74396795,0.45927107,0.49235672,1.00935066,0.31533368,4.77,1.56480908,0.24828497,1.10454953,0.19532613,0.05362079,-0.61929154,0.39653656,1.21215534,0.52459991,0.51954556,1.09024596,0.29670411,-2.92802906,-0.11433337,-1.9646796,-1.31107986,0.16300784,-0.22159737,-0.45414633,0.94654441,-0.2673302,-0.68283248,0.77483183,0.3792603,2.03164387,1.0004065,1.99528778,-0.04448022,2.12260962,2.90125608,0.17878214,1.64574742,1.1485225,1.44075513,4.68168163,0.03099229,0.32839229,0.40257586,0.0344119,1.21485579,0.2240511,0.97729701,-1.60105062,2.09671092,2.60421014,0.19046055,1.18870711,0.30833438,0.24026863,0.6241349,-1.1264658,0.87327051,-0.16833954,1.81674755,1.62406158,0.43045729,0.83673769,1.71229267,0.30134055,0.23115657,0.63078762,0.67994845,-0.10910213,-0.61345923,-1.96146297,-0.07884393,1.61562717,-0.32085901,0.76206225,-0.51055175,0.67602181,0.41118371,-0.98780835,-1.08541679,-0.09760842,0.36472991,0.54661141,-0.42900893,-0.48571429,-0.05670533,0.00565286,0.0,0.0
745,51.76,71.55,19.0,0.74,3.95,140.0,4.55471706,-1.45934796,5.81500292,4.6139679,3.38108492,9.80313587,0.00179948,10.5,6.56810951,0.48755124,0.48087484,3.97613978,3.53158855,1.14090431,2.18863034,3.95630407,4.3612237,2.96273732,7.09707975,0.0078625,-6.83502388,0.26223689,-2.90932512,4.52506256,-1.92435753,-3.17557311,6.51225185,-3.03922081,2.63245726,-0.43861565,0.0441394,0.83370253,7.38467026,5.18856096,4.11109209,6.5757246,9.90590382,7.87653255,-0.02217302,5.65703726,6.27706432,5.87794018,30.7946949,5e-08,0.002143,0.90238015,1e-08,-6.14094019,-6.91153669,-4.84418488,3.87454009,-1.45349312,0.16472878,3.67923355,-0.1775946,-6.01422119,18.99249649,1.468e-05,9.58322525,6.04817581,-0.60924411,6.77201557,8.42793846,8.30983829,4.45040226,4.31797791,1.13498294,0.67909348,0.41012336,-0.51764762,11.24700832,9.22848129,9.41929245,2.86800647,-0.00685254,3.10734248,-1.23310232,0.04588014,0.00116344,0.97279779,0.78950423,-0.30500981,-1.09451401,51.57457352,0.0,13.18558693,13.94564152,0.76005459,0.16524985,0.0,0.0
746,52.53,71.55,19.0,0.68,2.95,141.0,5.98952007,0.06209086,4.02554607,3.37551141,3.36316705,12.74270725,0.00037668,9.16,6.23786974,6.81152678,0.74058628,4.66859436,3.92197251,2.97372866,1.27880776,0.95024818,3.4591198,3.44571233,12.83204937,0.00035946,-5.53980541,-1.80647266,-2.54302239,2.93630624,2.45947313,2.74530149,0.48086828,3.84106278,-1.50462079,0.11866906,0.00450276,0.94653391,2.83575368,4.22348309,1.66052163,2.19430614,4.19443703,6.85998297,6.30634594,2.26146364,6.25542259,4.08388042,20.61395073,7.16e-06,0.0004683,0.96890866,3.5e-07,-3.87630892,-6.40394402,-2.68835926,4.60358143,2.18618584,3.52404189,-4.78078747,8.8014555,-3.32301021,7.80261993,0.00533082,1.73422813,3.20412135,0.79072118,3.02555609,1.98718071,5.92830086,13.33505726,2.56680608,0.5828808,0.23829225,0.62556444,4.18399286,3.72922087,8.57745075,5.48934031,14.84038067,10.05397701,-0.76301581,0.0931337,2.49113202,4.47939873,0.03458725,0.83282638,-0.20112325,-1.03394961,55.00232697,0.0,14.22870159,12.72328758,-1.50541317,0.54291838,2.04,2.85
747,52.53,70.98,14.0,0.59,2.95,140.0,2.6937151,1.69044876,1.45132732,1.72098303,1.88911855,20.31805229,7.44e-06,4.08,0.90202856,1.71783781,2.32978034,2.88595533,1.82690227,2.46843934,2.7274456,1.14405239,1.74575794,1.9700501,21.42079926,4.24e-06,-0.26909119,-0.39422959,1.49767828,0.8424772,0.85203463,1.41372812,-0.39691669,1.96024263,0.70938092,0.68989879,0.8733657,0.35059472,3.27430272,1.51773787,2.28957057,4.24047661,1.69559693,3.40478587,3.01011014,2.80868983,2.60782075,2.75824928,31.96673203,3e-08,5.61e-06,0.3426659,3e-08,1.46114945,0.20062003,1.98674846,0.74006146,0.28674328,4.07130814,1.77030706,2.79279137,-0.08409785,0.02462361,0.87534475,1.24065876,0.51180816,1.68664694,1.47530591,1.71442306,2.13163781,0.26649496,2.78293014,-0.22544043,0.17682028,0.67422333,1.96904767,1.65956461,3.73781085,4.81053543,2.98728871,2.10385108,1.35829628,2.9229238,1.00663555,3.60636258,0.05788719,0.52633125,-0.46794662,-0.99427783,62.25131989,0.0,3.7089045,2.79363132,-0.91527319,2.40066099,2.04,2.72
748,52.53,71.64,19.0,0.0,2.99,141.0,1.84138131,1.59565818,1.11837339,1.39877498,1.48854697,15.00946236,0.00011488,3.74,1.29414368,0.68753779,2.39197564,2.39840102,2.2833488,0.60703701,0.62983745,2.34786844,1.44788373,1.56377172,16.2166214,6.138e-05,2.3828392,0.23926085,2.08293366,0.6377663,1.55405712,3.69297695,2.14741659,2.92816067,1.2733773,1.88020563,7.55784369,0.00624854,2.28701425,1.06287432,1.97960424,0.4118444,-0.93482977,1.26436877,1.0662024,1.09298682,1.5064714,1.08075559,5.78805637,0.01652312,0.0001198,0.01770213,0.00828559,2.35039568,0.08034087,1.75249588,-0.02242752,0.24690144,2.72359633,1.94572544,3.61928844,0.17402284,0.12527411,0.7234684,1.21464729,2.01094842,1.43040001,-0.07552782,-0.35971227,1.02640486,1.64786255,2.11721706,-0.27337015,0.31010112,0.57776038,2.77521992,-0.1363517,4.16752338,1.94448638,1.99571049,3.3670392,0.12865695,0.75202429,0.47496632,0.96447885,0.32633216,0.52218229,-0.23923758,-0.76141983,33.9594841,2e-08,2.17589378,1.97099805,-0.20489569,0.11470569,0.0,0.0
749,52.53,70.98,0.0,0.69,2.95,149.0,1.82237792,2.66832399,2.02287197,2.45252252,2.24152398,29.26704597,8e-08,4.03,3.80052114,1.50361085,3.37398291,3.2851541,-0.1088245,1.58864486,1.28239322,2.26917863,2.42732859,2.15584087,26.99044228,2.5e-07,2.55139804,5.09520245,4.65014505,-1.94979632,4.59415245,1.85827196,3.66950655,2.5174818,3.89261937,2.983567,19.83482742,1.1e-05,6.19923496,1.05222118,3.56455541,2.72947478,3.38876891,1.70423865,-0.2556994,2.69105196,1.73876023,2.53219938,36.627285,0.0,5e-08,7.6e-07,7e-08,2.14996052,4.6900897,4.64816856,-0.04914958,1.8850565,1.87139976,5.0494256,0.70507056,0.20859781,0.15664481,0.69236091,5.24297476,2.98910379,3.85043049,0.52657032,2.92309022,0.92459464,-2.42383242,1.73546863,-0.43426582,0.6940549,0.40501565,3.98645782,2.63972783,1.02845478,-0.71940017,2.19231462,0.65271521,2.42502975,2.5264194,-0.63862616,1.49325943,0.22204014,0.54765666,-0.19813876,-0.74579537,37.84716797,0.0,-4.84484959,-5.72696638,-0.8821165,1.72703612,1.98,2.74
750,53.33,70.59,13.0,0.55,3.42,162.0,1.23318267,1.86214745,1.6355443,1.81042826,1.63532567,23.60717773,1.4e-06,3.27,0.89582998,2.42376733,1.48401666,1.47897482,1.45714414,2.30090952,0.52418923,1.95467186,1.81711853,1.5913651,21.82360649,3.46e-06,-0.58002514,2.30501771,1.08647513,-1.23126173,2.05095816,-0.39940485,2.48590136,1.90944231,1.59639668,1.02380848,3.36066389,0.06752164,2.81274223,1.15846479,0.03165306,3.26258373,1.95486212,1.39807391,1.02503848,1.53273129,1.8340615,1.66613352,17.65246201,3.178e-05,1.2e-06,0.02235098,1.041e-05,1.99706841,2.13734341,2.41117978,2.32751751,1.45161474,1.65840495,2.44304442,0.27868089,0.04958116,0.01307034,0.9090059,0.95649111,1.53959656,0.37489921,1.55844581,3.29775119,0.77120829,2.43410349,1.99088871,-0.18547691,0.18647519,0.66597289,1.76891851,3.4850719,-1.78463447,0.53327268,0.90741408,0.08393873,2.19416165,2.51052499,-0.60841495,2.08126211,0.14947429,0.37220639,-0.37290704,-0.74511343,43.64846039,0.0,-1.95526135,-3.01328182,-1.05802059,3.59855652,1.98,2.62
751,53.63,70.13,7.0,0.41,4.43,162.0,-0.03521377,-0.08417083,-0.09263068,0.50130123,0.07232148,0.06340078,0.80125802,2.79,-0.45593247,-0.81047302,0.12040337,-0.22630747,0.00297879,0.1119981,1.14676523,-0.7498045,0.46439826,-0.04395308,0.02295467,0.87960982,-0.1221625,2.53739429,2.00167561,0.35820851,0.32415575,1.47887158,1.04377794,-0.33941156,0.96561974,0.91554236,3.51905155,0.06140256,-0.89779848,0.37981609,-1.65176487,0.84950149,-0.67147434,-1.06544971,-0.03512014,-0.90216452,0.24159293,-0.41656762,1.45911598,0.22768219,0.75500272,0.03531983,0.47238969,-1.81781483,0.68506283,0.58080775,0.17090227,0.31536546,0.68030155,0.31252971,-1.76678109,-0.60878885,2.7484684,0.09770566,-0.32767329,1.21906388,-1.34325981,0.75634342,-1.21742535,-0.01128443,0.69697571,-0.27369592,-0.61498153,2.82479811,0.09317506,-0.14422433,1.56532466,-0.06297356,-0.62712431,-0.38708678,-0.24466911,-0.65842956,0.06696596,-0.52121937,2.05570173,0.15199421,0.13219991,-0.60009342,-0.73229331,45.86579895,0.0,-0.99234241,-2.21227407,-1.2199316,5.40197754,2.04,2.72
752,53.38,71.76,20.0,0.0,2.25,150.0,-0.94598007,-1.50721169,-0.75257045,-1.2672019,-1.11824107,9.38718033,0.00225143,3.55,-1.26566684,0.8070966,-1.88305473,-0.0319424,-2.36477971,-1.01587772,-2.59065628,-0.53465533,-1.30224144,-1.13017738,9.57013607,0.00204028,-2.86675811,-0.53581947,-0.96179318,1.93304336,-1.05616868,-0.43086982,-3.12411404,-2.68514609,-1.41956174,-1.23733783,3.48097968,0.06281714,-2.75074577,-0.88106745,-1.49036026,-0.57896566,-0.73237163,0.19378786,-1.50454044,-1.50825453,-1.39303362,-1.18165624,8.69076157,0.00335852,0.00229955,0.08082706,0.00144775,-1.59355938,-1.33571732,-0.6644311,0.9264589,-1.38235223,-1.57415986,-4.49309349,-2.00197577,-0.25699791,0.30447465,0.58123145,-5.56191778,-0.7741096,-2.81471467,3.49005604,-0.34168726,2.77935886,-0.19247393,-2.07148027,0.5226633,1.35137427,0.2453546,-0.38787732,-1.02034438,0.05900617,-1.6636349,-0.42116123,-0.95275474,-2.11241603,-1.07295763,0.34056836,0.54157227,0.46197886,0.20399204,-0.29052466,-0.4945167,17.91273117,3.596e-05,-0.04747389,0.60001475,0.64748859,1.1902926,0.0,0.0
753,53.19,71.16,16.0,0.69,2.67,157.0,2.60354972,0.69842821,2.01250744,1.4979676,1.7031132,12.4285202,0.00044457,4.7,-0.46134701,2.64470482,2.52459955,2.44891334,4.08756304,1.73131824,2.11506176,-0.49631202,1.56883371,1.79413021,13.69126415,0.00022887,-1.962973,0.80401981,-1.41075456,2.26485991,1.67114556,3.18503261,0.28253889,1.20473123,-0.55740291,0.60841292,0.62893313,0.4282218,-0.46344322,3.55541301,-0.7672236,2.84106326,-0.0436637,4.03075981,5.67793083,1.69205511,2.91969419,2.15812707,15.77980232,8.24e-05,0.00048381,0.50132031,2.994e-05,0.81826884,-1.65137994,-0.95921135,1.4526844,-0.19058222,3.12960124,-0.68351561,3.73170495,-0.83448291,1.83372986,0.17603684,-3.24671054,3.32852292,-0.95731753,4.45861006,1.56334782,2.47509813,6.8756938,1.81872809,0.48487037,0.64386755,0.42253139,0.8599565,2.52237844,1.14647067,1.73665619,5.40061808,7.11450481,0.04092918,1.40642571,1.01284206,2.80726337,0.0941952,0.24477029,-0.25050318,-0.49527347,20.74584198,9.36e-06,10.32824707,10.51221752,0.18397045,0.0600716,1.98,2.74
754,53.99,70.59,11.0,0.53,4.02,166.0,2.70412946,1.78114557,3.06045914,2.71532631,2.56526518,51.60812759,0.0,3.47,2.62778711,1.20309687,3.35456491,2.85839772,3.331177,2.37478399,2.22596288,2.2253387,2.74735713,2.54727983,49.34707642,0.0,2.23548222,2.17429781,0.38652757,1.45926869,2.07638812,2.4156692,3.28664851,2.73548651,2.79412413,2.171592,14.12261486,0.00019703,1.74468446,3.93330288,1.70672524,2.60640955,2.1238544,4.13653135,3.91403461,2.04776788,2.5097599,2.74426079,33.55104828,1e-08,0.0,5.694e-05,1e-08,0.59370524,2.03473616,2.02264857,1.65450096,-0.40793854,3.02439332,3.02147555,1.65646803,-0.97061205,4.4985199,0.03420456,3.63123012,3.24822211,0.18998075,3.70907569,3.77604985,3.34269857,4.97443581,1.80123651,0.29305154,0.41778499,0.51821366,2.35556412,2.99108195,1.3290019,1.56715763,3.94810629,3.64840078,1.94874156,3.78965449,-0.04532655,0.01012832,0.91985962,0.23735569,-0.26514095,-0.50249666,23.92013931,2.13e-06,1.87289727,1.77193248,-0.10096476,0.02973266,1.98,2.62
755,53.99,70.59,7.0,0.38,4.02,161.0,1.16665971,0.40351894,0.60695845,1.56120014,0.93458432,7.56156492,0.00608448,3.31,1.67701244,0.61656946,0.23748593,0.33186054,-0.05667683,1.28145182,0.7870611,1.27297258,1.60997498,0.86110604,6.23900604,0.01267864,1.42653668,1.20574594,-0.43828139,-0.70914,-0.16178057,0.89854699,1.03978288,0.85926551,1.11185455,0.5808109,1.01320624,0.3147506,1.47479415,1.30038297,1.15164912,0.65544277,0.6103152,1.51523626,1.86925876,0.92638111,1.86830747,1.26226628,8.83170319,0.00311325,0.00544547,0.21459851,0.00080017,0.16947632,0.30729914,0.10318442,0.16403157,0.51158559,-0.52819103,1.60542476,0.93209255,-1.12676764,6.64890671,0.01008385,2.73082018,1.22206473,-0.41329432,-0.00706196,-1.47961402,2.21570468,0.65820676,0.45323187,-0.96635348,5.01635551,0.02535912,1.77612936,0.85423195,1.30630684,-0.04043338,1.71837294,2.16192389,1.29574358,0.23677637,-0.41983035,0.95070779,0.32980837,0.22417825,-0.28140986,-0.50558811,25.10727692,1.24e-06,0.44795173,-0.47483706,-0.9227888,2.49688768,1.98,2.62
756,54.01,70.13,4.0,0.23,4.86,167.0,2.38412523,2.53666711,0.75112528,2.13911343,1.95275772,15.46535778,9.062e-05,4.83,2.83721137,2.36208248,1.31902182,2.28939056,1.27163231,2.25920343,2.09600616,1.06336689,2.16330886,1.96039593,14.96452332,0.00011765,5.09853745,3.13408256,3.96942377,0.59782112,4.26726866,3.76256299,4.56118774,4.62111139,4.27084351,3.80539513,22.04420853,3.68e-06,1.89270544,1.67113388,1.89734399,3.04062128,0.61488634,-0.18096428,0.43528873,1.31322169,0.87590128,1.28317535,4.04732466,0.04481527,3.912e-05,1.56e-06,0.04492879,4.37325668,3.24587297,0.3714357,3.34081841,2.57354784,1.17467904,4.27618599,0.99165702,0.44587383,0.49130997,0.48352968,2.99117613,1.01961303,3.00766325,-0.61888778,-2.18918157,1.65819299,-0.18540107,0.48443919,-1.37778807,4.75592566,0.02946296,1.1207943,2.84859872,3.33706784,0.45417064,3.58959985,0.92703706,2.2196188,4.679811,0.26951453,0.1843553,0.66776235,0.21182001,-0.29807666,-0.50989664,24.35550308,1.75e-06,-0.52425629,-0.58065921,-0.05640294,0.00734026,1.98,2.51
757,54.02,71.77,20.0,0.0,2.2,153.0,3.21311188,5.52850533,3.03144503,3.26259351,3.75891376,40.97767639,0.0,5.71,3.12274814,5.80884361,3.4064889,3.81398106,3.49205709,3.30752206,5.41174698,3.32882953,3.30914259,3.88515091,42.05137634,0.0,2.81199217,1.94739151,1.57817447,0.12024567,2.63231325,-0.24813035,0.58992517,3.90975142,1.83611679,1.68473363,2.68341994,0.10219204,8.3109951,2.79301095,7.77330065,5.48736572,5.4124217,5.81301308,3.55663586,4.08737278,4.52495813,5.30125713,63.34391403,0.0,0.0,0.06074236,0.0,9.97497272,7.13193369,4.75852871,3.64191818,4.40803671,5.09546852,4.84530783,4.37930918,2.25438261,8.99325275,0.00278641,6.39410162,2.79355574,7.18753147,0.6487729,3.64990282,2.98526382,-2.17486835,2.19161892,-0.21352652,0.08286139,0.77352464,1.4236635,1.00882208,3.50031972,5.13361168,1.91556787,1.24754977,7.43786383,4.65069294,-0.04452234,0.00364122,0.95189659,0.05045002,-0.22900754,-0.27945757,6.36791563,0.01243958,-5.78394222,-7.1940999,-1.41015804,3.54083848,0.0,0.0
758,54.39,71.77,16.0,0.68,2.43,159.0,2.15708494,2.53205395,2.65931892,3.83218336,2.79516029,36.2351532,0.0,4.52,3.16660118,1.45310092,0.43804577,3.04298687,3.35323119,3.34741759,2.84756994,1.40112269,3.73063874,2.52865934,29.21705437,8e-08,0.89296305,3.61186576,0.88483906,0.80071914,0.99073446,-1.03901732,3.81686044,2.3372035,3.73164415,1.77908719,5.25911427,0.02235536,5.93079519,2.23818564,5.17262936,5.39441776,4.88048363,2.22172642,1.91784847,2.43182039,4.16610956,3.81329584,53.86968231,0.0,0.0,0.00117498,0.0,4.41784811,2.93818259,2.2467978,1.74670219,2.45305324,0.36784405,6.05397224,0.03666176,-1.24089801,4.40443802,0.03613131,6.49877787,2.48085356,5.46232748,4.48341703,0.75263,2.11988854,-2.17772174,1.88999724,-1.1476233,3.88207674,0.04911873,-0.39793572,4.70265436,0.17428757,2.5885365,1.60133541,-0.88161558,6.22347307,2.77939868,-1.71571541,8.7556591,0.00316951,0.16535723,-0.13543144,-0.30078867,8.45573807,0.00407224,-5.57988882,-6.48978853,-0.90989947,2.21574998,1.92,2.65
759,53.87,70.93,11.0,0.52,3.32,160.0,1.75904524,1.65504718,2.92736983,2.48215437,2.20590401,43.88042831,0.0,3.24,1.61663008,3.27140594,1.78743351,1.44904661,1.4090873,2.06744075,2.30702376,2.43970132,2.41627526,2.08280897,37.75797653,0.0,1.68227696,4.17816257,2.61199403,1.32857883,3.38997245,0.1961031,2.25772071,3.23275542,3.06688356,2.43583369,17.68432999,3.227e-05,2.11657047,2.37968779,1.04509771,2.78587842,3.52624512,2.83777952,2.12609673,2.36493421,2.20127416,2.37357569,42.35939407,0.0,0.0,1.64e-06,0.0,3.36613536,1.82941794,0.24085188,-0.19742236,1.42714691,2.27586341,3.25772858,1.14856827,-0.82988667,3.80180812,0.05151598,2.82176471,4.0947814,3.73786402,3.3166101,4.41392231,1.25869048,1.92799377,1.22581947,0.40317887,0.90602595,0.34143361,-0.271631,3.69792557,0.26642174,1.88095677,1.13149297,0.92724222,2.40794039,3.915833,-0.72004038,2.96801591,0.08527888,0.25018233,-0.06891114,-0.31909347,10.6995697,0.00127255,-2.65761137,-2.61284018,0.04477116,0.00745678,1.93,2.54
760,54.57,70.36,7.0,0.37,5.16,163.0,0.45813328,0.07793289,0.46618167,0.22800061,0.30756211,0.78348398,0.3763187,3.38,0.41519502,-0.15976349,0.44197413,0.98346853,0.55674249,-0.10819948,0.64405394,-0.0858402,0.24412142,0.32542452,0.85025299,0.35673408,-0.99928355,-0.66815847,-1.06140077,-1.19494629,-0.38678384,-0.21637809,-2.16901326,-0.76556468,-0.61723787,-0.89674312,2.68930078,0.10181822,0.87636042,0.98065841,0.92962694,2.09484172,2.2205894,1.8014766,2.67189479,0.75453848,1.03131318,1.48310435,9.84611416,0.00180955,0.37835799,0.08139788,0.00293053,1.13398576,-0.62454033,-2.18865442,0.62025386,0.33173883,1.56356859,0.20961498,-0.23065092,-0.16146021,0.13175546,0.71670639,-1.8951447,0.61956048,2.2320509,1.00253081,2.00500298,0.08819127,0.35006386,-1.34181833,0.21989034,0.24859758,0.61818947,0.67354411,0.96345025,-0.24331518,-0.67080122,-0.79664153,1.23979592,1.61467254,1.1568768,0.22654052,0.26539373,0.60656854,0.3326174,-0.00246839,-0.33508581,11.88613892,0.00069633,0.19458514,0.28493869,0.09035355,0.02984607,1.93,2.44
761,54.57,70.22,4.0,0.22,5.43,160.0,0.68442619,0.67403692,1.81728339,1.43263006,1.15209413,5.83986664,0.01586887,4.64,1.54486585,1.33101344,1.67593265,0.053729,0.9785887,-0.36168122,0.84051734,1.71310937,1.35708976,1.01378131,4.37815762,0.03668895,-2.17461777,-0.52706277,0.36098287,0.63338584,-0.06788711,-1.84542322,0.36922765,-2.12441587,0.3408576,-0.55887979,0.53442788,0.46518354,0.64954841,4.79455614,2.42268896,1.14143801,3.15858889,3.54035592,2.9549861,2.13105536,2.22481728,2.55500197,16.21198654,6.608e-05,0.01947112,0.71570254,4.232e-05,-0.45973334,-1.52924085,0.66761529,1.54093003,3.11340404,1.15104949,3.09133387,-1.69694519,-0.73224181,1.4461478,0.22947202,-1.65245652,3.11867213,2.12463307,0.50260764,2.80073857,2.64145064,1.27189696,3.44396138,0.41443542,0.46647823,0.49479241,1.35312724,3.10527229,1.18743074,0.54212826,-1.06556141,-0.21201937,0.76563829,-0.51124626,-0.71227521,1.39461982,0.237947,0.39657143,0.03926207,-0.35730937,12.62277699,0.00048066,4.593081,2.85936356,-1.73371732,7.52721643,1.93,2.44
762,54.66,72.1,21.0,0.0,2.13,148.0,5.51013708,1.83168828,4.38824606,3.60776138,3.83445811,50.98275375,0.0,5.22,1.64697695,5.65451813,2.20683694,4.32564354,4.50692606,4.241745,4.37779522,4.45618343,3.56729794,3.88321543,49.91168213,0.0,-2.82034278,-0.34149504,3.79782939,4.02774668,1.00070715,2.15862727,5.0796876,1.95904779,0.90881866,1.75053954,3.59669375,0.05862213,5.30671024,4.97624016,4.77365589,5.33611012,5.4356246,8.17326641,5.01404095,5.35153341,5.99809313,5.59054565,81.37404633,0.0,0.0,0.04618313,0.0,-0.62984079,-2.4691987,0.04113997,3.114537,4.12216568,3.82717323,2.55821323,4.79393244,-1.75821674,6.63291502,0.01017407,0.66840124,4.21542501,6.19029379,3.55387473,3.15963483,6.7782321,6.43676138,3.9651649,0.79932731,1.37034059,0.24207172,4.48820114,3.89889622,8.62611198,6.75193167,5.13808441,7.38881493,3.53482437,4.35098028,1.95370424,8.30696392,0.00404588,0.06503583,0.01207227,-0.05296356,0.21615565,0.64251724,3.42952442,5.35645628,1.92693162,3.88687921,0.0,0.0
763,54.39,71.4,16.0,0.71,3.04,155.0,5.24729633,2.77547431,4.75272465,3.77382207,4.13732958,64.04792023,0.0,5.03,4.19088173,4.42928171,2.21165586,4.53734875,3.33235097,4.12636042,4.92961979,6.70141983,3.8271203,4.24975061,65.53320312,0.0,1.49777329,1.35764706,5.51669073,3.82179904,2.51016235,5.8235569,4.42354155,3.86168885,1.58660853,3.37434101,14.85322857,0.00013554,5.57951832,4.5398469,3.58843064,4.87562323,3.61076617,6.68716383,4.18230963,3.38065052,5.41839647,4.64676046,62.49056625,0.0,0.0,0.00048613,0.0,0.46322638,0.96142203,3.39799738,3.10563087,1.97441542,5.89273643,0.8016023,5.43343925,-1.07016623,2.63343167,0.10499513,5.10173416,3.74743795,4.04643917,5.56079245,1.63812268,6.70507717,7.39488316,4.57409143,0.9864378,2.24776435,0.13416788,6.53039932,1.51159918,8.32516289,4.6947546,9.63864708,7.59428406,1.41537309,2.01700926,1.44308317,5.05644369,0.02478235,0.26516384,0.13573271,-0.12943114,1.4329834,0.23276959,8.63202,8.22028255,-0.41173691,0.49093324,1.87,2.57
764,54.74,70.79,11.0,0.55,4.58,157.0,2.78815651,1.91945422,2.31962252,2.08067775,2.27697778,41.52057266,0.0,3.44,3.38894486,1.262483,0.91654027,2.85161471,2.3783915,2.24804521,2.57398701,3.73799348,2.16290522,2.38882041,45.03804398,0.0,0.22064613,0.63666373,0.0497948,2.71304512,3.79340935,2.25407076,2.27989078,4.15755129,0.71491975,1.86701918,11.28351402,0.00085783,2.99289894,1.55581737,1.76658654,2.01341581,1.94943428,2.69689131,2.5715301,2.71345949,3.10274696,2.37126875,26.758564,3.4e-07,0.0,0.00247154,7e-08,2.89461136,0.39282352,1.23067939,1.6893028,1.81050408,2.85205245,0.96987975,3.74401021,-0.17177479,0.14402835,0.70440066,1.39980614,0.9181034,0.90259326,3.45324445,2.87310457,1.77411139,3.18708229,4.41054535,0.28067008,0.38899067,0.53299279,2.36920619,0.88864845,1.82171416,2.51035738,4.8839035,3.96532488,3.06509852,2.85671568,0.64232361,2.07610178,0.14997919,0.35635424,0.15313531,-0.20321891,4.0993104,0.04430042,4.1220026,4.72514439,0.60314178,1.4643712,1.87,2.46
765,54.74,70.79,8.0,0.39,4.58,180.0,1.97229087,1.25821626,1.24631941,2.34562564,1.70561314,24.50247955,8.9e-07,3.35,1.86437607,2.30423117,1.10084856,0.72467124,1.33421183,1.43160772,1.56906223,1.78699183,2.36179018,1.6070348,21.06123734,5.1e-06,-0.2043056,1.19318008,1.52564776,0.5809291,1.63399374,2.06805539,2.80763507,2.61044717,3.09852481,1.69986594,9.23204708,0.0025358,1.11299217,2.29349971,1.05952954,2.45930362,1.44937634,1.20080209,2.56902385,0.95004338,1.65889919,1.63763523,13.71158409,0.0002386,7.8e-07,0.00026218,0.00027272,0.13711473,1.10174584,0.2151006,0.71144581,1.57877088,2.50815272,2.3539412,1.49217534,-1.09951687,6.18158722,0.013094,0.16850451,2.14872503,0.32071802,1.32293677,0.38571367,0.67161131,3.24063396,1.78196871,-1.11109746,6.40089512,0.01158052,1.72064495,0.78982812,3.03419828,1.99426031,3.42117715,2.34943342,1.08216858,1.3011508,-0.38111374,0.76413476,0.38227723,0.39576665,0.14092757,-0.25483909,6.8767128,0.00944073,1.1905669,1.93196261,0.74139577,2.08690071,1.88,2.37
766,55.35,70.45,4.0,0.24,6.11,191.0,0.97735852,1.38707614,1.55808055,1.19350839,1.27900589,11.88803864,0.00059166,3.61,1.73565626,0.86073869,0.88342226,1.4258709,1.56963873,1.7705096,1.42907655,0.75092244,1.22154236,1.29285896,11.75465775,0.00063515,1.50662148,2.34090829,0.7260083,1.1205461,0.52853799,4.25987577,1.07726061,2.19011331,1.44973445,1.68715632,6.79608107,0.00948082,1.3107692,0.77322799,0.73759907,0.46589833,3.40789962,0.00456168,0.06760734,1.56667209,1.01856565,1.03816092,5.63621998,0.0179965,0.00058746,0.0098101,0.01540484,2.39633894,2.44010711,-0.68149322,1.26053953,0.99170512,0.90745133,2.01884532,1.73654866,0.21350834,0.20138939,0.65371269,1.63230717,1.24610209,1.84905005,1.00430679,3.14961338,2.33860111,0.58515173,0.38641867,0.35083309,0.5479787,0.45934312,0.48991787,1.14068556,1.62511158,0.18552923,1.06933939,1.88749707,-0.29790112,1.80937874,-0.19461124,0.17141227,0.67896106,0.40052861,0.10214867,-0.29837993,9.10173702,0.00290343,2.22131824,1.10307419,-1.11824405,4.67784405,1.88,2.37
