,x,y,z,d,scale_xy_dist,t1,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,0a,23a,45a,67a,90a,112a,135a,157a,NULL.1,theta first half all,theta first half F,tgt_theta_first_half p-val,0b,23b,45b,67b,90b,112b,135b,157b,NULL.2,theta second half all,theta second half F,tgt_theta_second_half p-val,sur_theta p-val,sur_theta_first_half p-val,sur_theta_second_half p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur.1,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity
783,109.0,45.51,14.0,0.61,7.9,65.0,1.93628097,3.64683914,2.9540205,1.38168323,2.47970605,8.71113205,0.00324988,7.97,1.73218751,2.88991904,0.88250989,4.14456272,0.84710002,0.82439953,6.29410553,5.20395565,1.44454646,2.69322491,10.13632202,0.00150711,5.7818265,-0.57880002,0.94036078,2.49086547,0.996629,3.38122416,3.99566627,2.03432894,-1.33557987,1.96542394,2.67046046,0.10305026,6.80809784,3.19778037,3.06137228,1.41457748,6.6303978,5.38746738,-0.55833858,0.61365634,3.10369039,3.29211593,7.80866337,0.00542376,0.00383416,0.23116514,0.00806805,13.1785984,0.41641617,2.63788414,-1.00370753,8.72014141,2.62120581,1.45242655,2.47238183,2.45962429,5.16982651,0.0232338,7.36607218,1.32562995,5.62518072,3.02019978,-1.30073524,5.51774359,3.5282588,-1.2006824,1.45213246,1.81852579,0.17785189,-1.89558256,1.00632286,1.50834644,3.40424657,4.21772194,7.63189268,-2.25748491,1.42777216,0.58964509,0.30163288,0.58300635,0.27692547,-1.73844063,-2.01536608,52.50301743,0.0,-0.70658827,-4.47129297,-3.7647047,5.43768883,1.69,2.88
784,108.56,44.81,20.0,0.7,8.05,25.0,13.66864395,10.26909924,13.56205177,12.12609291,12.40647221,80.62577057,0.0,13.11,9.71530533,11.41244125,9.89658833,10.38551712,14.61618805,16.26687241,18.95442581,11.00514221,12.23226643,12.70780754,83.14753723,0.0,11.34455585,9.11353683,6.07788897,6.05783415,19.75511932,9.95077133,18.18205833,8.81428146,11.99884319,11.24373341,39.33590317,0.0,19.62746239,11.69011784,14.41844463,11.59010029,13.42007637,11.41596889,20.9313755,11.62706661,14.47938919,14.34120083,47.63930511,0.0,0.0,0.0,0.0,13.98882484,9.36983967,9.94521046,4.88476276,12.87356853,11.1717329,15.65385914,6.46502876,-1.66867411,0.85477132,0.35547125,14.34421444,13.34207726,16.50927925,10.78009319,12.21531487,13.53151798,20.77118111,8.38139153,1.56596136,0.77537423,0.37881117,20.52274704,10.99122906,2.76516366,13.54219246,17.33164024,6.17978477,19.72397232,17.96469307,1.41962755,0.65317136,0.41920966,1.0613308,-1.3426553,-2.40398598,76.80473328,0.0,19.13898849,15.17533588,-3.9636538,2.92534375,1.76,2.88
785,106.06,41.94,18.0,0.68,11.78,51.0,10.31293392,4.83615255,5.05781412,4.10335922,6.07756472,16.83878326,4.462e-05,14.05,8.44248962,8.0610466,7.04716063,8.35590744,3.6430397,5.7626996,6.0264349,8.79872513,4.34492588,6.71354961,19.73449898,1.008e-05,4.80055475,10.60678768,6.14121866,8.22236347,15.86870003,8.407197,-1.5864898,5.33982468,3.15253639,6.76574898,10.51972771,0.00128501,9.63190746,7.89209175,14.03714657,4.73926115,5.76077652,8.23061275,7.42222595,3.54741764,6.45539713,7.51656914,13.07907677,0.00033272,2.842e-05,0.00269594,0.00067635,2.34269643,12.04300404,2.34610128,4.20365238,5.15378094,7.55153131,0.08399343,4.90693665,0.66644633,0.11847117,0.73078463,6.20563412,-0.96202511,5.37260962,8.93470573,7.05445862,2.8628273,1.91309392,8.77671432,0.87331152,0.20956112,0.64722985,11.40663242,12.40994549,16.05823326,3.38758469,13.62751007,14.39339924,7.80730391,3.810884,6.32122564,11.10362244,0.0008992,1.16763425,-1.37608635,-2.54372072,86.30026245,0.0,1.90360546,-3.88788939,-5.79149485,5.99126434,1.86,2.9
786,106.47,41.37,12.0,0.55,12.74,70.0,3.0719099,2.44965577,3.3343091,2.22336411,2.76980972,16.6039238,5.038e-05,6.45,3.23023057,2.10908365,2.67001295,2.88792896,4.96973944,3.76558661,1.65416849,2.58932424,2.22782159,2.89753246,17.70350266,2.858e-05,4.20065117,3.21751165,4.3403635,5.2721796,1.80876732,4.50928259,4.58568907,4.19119167,2.43663144,3.83641171,14.28886795,0.00018186,1.17485321,4.16928196,0.64991677,1.16102874,3.13042235,0.38265771,4.0902133,-0.58296114,2.21627092,1.81947696,3.66218972,0.05630024,2.406e-05,0.00018433,0.02951985,1.05855513,2.9903214,0.96667325,0.99895513,-0.18103348,1.97664702,6.45180273,6.44683504,0.32290608,0.13328293,0.71514397,2.84295797,6.88224602,3.01621056,3.39077067,6.35818815,3.65806699,5.29811716,-4.02075577,1.25640929,2.10406899,0.14728059,6.50461388,1.78249156,3.90645146,4.76749611,2.29394364,0.40253633,3.64556313,2.28507209,0.83235878,0.91070259,0.34020228,0.83720481,-1.62852371,-2.46572852,80.64761353,0.0,-2.44123626,-1.84707963,0.59415662,0.20531106,1.86,2.9
787,105.89,41.1,7.0,0.36,13.36,90.0,5.4612093,4.99255514,4.12372398,5.01519775,4.89817142,43.09929657,0.0,7.08,3.63296652,3.96625304,10.89064026,2.24919438,5.02217817,3.98659921,5.36887455,5.05371475,5.15301991,5.03090191,45.76198196,0.0,2.22498107,3.92929053,6.73706388,3.10458684,2.90862465,5.38219929,2.87451458,2.69055533,2.18346453,3.55591607,11.98406124,0.00059725,4.97261,5.94592142,11.06849766,2.00036192,5.57360315,4.51951265,4.19276571,5.36849213,6.75257206,5.59377146,28.51716423,1.5e-07,0.0,0.00122471,2.2e-07,2.63977242,8.84187603,7.77338362,0.98411989,5.94524431,3.69258046,5.33248758,5.3701396,-0.00167088,0.0,1.0,4.62950659,3.96559501,10.30898857,1.97482002,5.32455826,2.64415526,2.00417161,2.27183557,-0.94576478,0.97811192,0.32294984,4.26065636,2.96330523,12.88816357,4.37538195,4.04891539,9.88191509,4.26012421,2.12831521,0.57658195,0.37097055,0.5426402,0.32502192,-1.94910538,-2.27412724,73.99646759,0.0,4.74548197,2.63764524,-2.10783672,2.50446129,1.92,2.93
788,105.89,40.44,2.0,0.21,14.56,97.0,2.35668206,2.99145532,2.42680407,2.48857713,2.56587958,11.27074146,0.00082243,7.25,1.12708414,4.83470201,5.27660084,2.57363796,1.45801675,1.7986815,3.60184503,0.20110822,2.63079977,2.6087749,11.49483585,0.00073034,8.51616096,2.76087928,2.10032797,5.13138962,-0.05971047,6.2490921,0.50191122,-0.66049749,3.97779894,3.16542625,8.10048389,0.004664,2.27954412,1.73809826,4.33803225,2.69420028,-1.06243455,-1.4678688,0.1099152,3.27576327,0.97394216,1.42959034,1.81247103,0.17889592,0.00107427,0.00121981,0.28426927,5.87226629,5.07548571,1.32885075,5.38316345,-0.645275,2.48580742,2.87654948,1.37515259,0.5164634,0.26846799,0.60449759,4.36905813,3.04349947,7.23390388,1.09265471,1.66171944,-1.41546965,-0.17607231,2.91762209,-0.24667467,0.06329433,0.80142437,6.12610531,-0.25750601,5.91413689,4.25570059,-0.31389675,3.33060551,0.76619059,0.51635909,-0.0737429,0.00567371,0.93997484,-0.24358344,-2.27254438,-2.02896094,66.19416046,0.0,2.5161252,1.23569787,-1.28042734,0.78364205,0.0,0.0
789,109.0,45.51,1.0,0.0,7.9,103.0,4.80561066,3.45236063,6.12377691,3.40822554,4.44749355,20.30600929,7.53e-06,9.37,8.1955061,4.47059107,1.96091402,2.08230686,4.31866503,4.88100672,5.81299973,7.27095747,3.37288594,4.70260763,22.23899078,2.82e-06,5.17150307,6.95173931,-2.81460476,1.04272532,6.78448009,7.20067263,2.48000979,11.48154068,1.00250566,4.36236382,8.53672028,0.00368734,3.80770874,1.87061334,9.0165844,2.57143068,10.23397827,7.28685236,2.78230619,0.65733808,6.00692415,4.90994453,14.22640896,0.00018392,7.7e-06,0.00753364,0.00014827,6.77434444,0.95478988,3.29881334,-0.88905716,7.2214098,5.8732419,3.39989614,2.1103189,0.12209868,0.00900223,0.92443266,4.05170679,8.95441532,3.84195852,7.52291679,7.97862768,6.40136957,2.28390026,7.23615646,2.70866394,4.53908825,0.03341882,3.15879488,3.55043507,5.85261679,-0.89064926,9.29442501,9.55127716,0.58376318,7.10002661,1.51687205,1.44821835,0.22915269,-0.85734427,-2.55155468,-1.69421041,35.28363419,1e-08,-1.71133983,-3.75796318,-2.04662323,1.54989898,0.0,0.0
790,108.17,44.24,15.0,0.59,8.42,45.0,6.20233774,3.33082581,5.74070644,4.48143339,4.93882608,38.23128128,0.0,7.58,3.54737997,6.25255156,4.40661097,5.38476276,5.81411934,7.00730038,5.55923891,4.06480455,4.55260754,5.17142105,40.46130371,0.0,3.35613322,9.51617336,4.90962839,3.89755678,8.14396572,7.40465784,8.29616547,2.99263692,4.46408081,5.88089085,21.51316643,4.83e-06,4.64953518,3.75217271,8.16543102,4.58907843,2.44695711,2.55499077,4.10164309,5.48208809,3.68399787,4.37627411,17.75498009,3.042e-05,0.0,1.037e-05,9.547e-05,-1.30477297,6.98763037,3.40620756,3.9609313,-0.87261003,-0.01404014,7.58251286,7.27420902,-1.10581136,1.14068878,0.2858133,8.16771889,7.20666409,9.08471584,2.07962799,7.50119209,7.07392025,4.32941866,1.02315784,1.25415623,1.50101435,0.22085837,5.16316843,4.74273252,7.29111719,5.12165689,8.87802124,9.55076027,5.77789354,3.19377685,1.76850939,2.97678137,0.08483445,0.5372929,-2.16423631,-2.70152903,86.43930054,0.0,6.54034996,3.29285812,-3.2474916,4.46895456,1.72,2.64
791,108.17,44.24,20.0,0.67,8.42,50.0,7.50173426,7.35105705,7.29988432,8.46383953,7.65412855,48.25007629,0.0,10.46,5.99883699,2.90388966,13.21893024,8.04164124,7.85368538,4.75841808,7.19027853,8.92705059,8.28522778,7.45675325,45.51721191,0.0,6.09268475,9.92176533,-0.90119845,7.22824144,16.54656029,8.71402454,12.49559402,6.9532938,6.51929426,8.16629887,24.2900486,1.24e-06,5.55539799,5.82274437,7.03897905,3.65925241,0.99392766,6.88646555,13.35230446,8.17322254,9.03915119,6.71788025,20.82902527,6.5e-06,0.0,3.99e-06,1.26e-06,6.17575455,9.38538074,4.95092678,1.8175441,4.58876085,8.70393181,17.31907272,8.94218922,-0.88605386,0.38327074,0.53602563,8.62924099,3.94729519,4.00541496,7.06898022,13.82488918,3.61444068,9.226964,8.82126427,-1.03726089,0.5360778,0.46426676,2.31782913,11.41728687,-0.43370461,4.78824568,8.64916325,12.74964046,13.72373676,3.45903015,-1.02299047,0.53280485,0.46563329,0.38699329,-2.5443728,-2.93136597,96.25067139,0.0,-7.87086439,-13.42338467,-5.55252075,6.8680253,1.79,2.67
792,106.85,41.96,17.0,0.63,11.64,67.0,5.89949512,5.94030952,7.61831713,6.30892706,6.44176245,54.71959305,0.0,8.26,8.11389256,8.2424345,8.21686172,4.79632759,4.75366402,6.24501944,6.07944155,5.60030174,6.30463076,6.47713566,53.90916443,0.0,4.88073349,6.21723223,8.20937729,6.94754982,10.98472595,10.86845112,11.08812904,8.0812664,8.48033619,8.40911579,42.00145721,0.0,4.20389557,5.25938845,9.90215874,5.16982555,1.44324124,5.29516077,6.78360033,2.39910269,5.35007334,5.08451557,19.41638565,1.318e-05,0.0,0.0,1.598e-05,6.67248249,8.00880146,6.11550045,4.7218256,2.91991138,5.81007004,12.23564339,2.22936177,-0.27814341,0.06010683,0.80638699,5.75704193,7.80158806,9.1534996,3.41195631,9.31277275,13.56531048,5.4010129,7.28590822,1.43269551,1.64528668,0.19995506,5.93016529,3.1360445,8.80842686,8.94797802,2.7314291,5.79484224,7.89616442,4.84373522,-0.38747326,0.12027701,0.728821,0.04611057,-2.82669258,-2.87280321,91.38987732,0.0,-7.69568443,-8.86406517,-1.16838014,0.42172483,1.8,2.65
793,106.43,40.85,11.0,0.48,13.68,88.0,2.66232872,2.95827293,2.35542822,1.0163244,2.2480886,9.39247894,0.00224776,6.96,3.46273208,0.43713289,2.50677633,5.15821505,2.92712045,2.19552255,0.32416797,4.15007973,1.07903123,2.4687264,11.14970303,0.00087733,3.26031137,5.14250374,8.92991257,2.72811174,4.00724268,7.47852421,6.48291159,3.46275711,3.47525215,4.99139547,18.15548325,2.567e-05,2.41743803,2.22489572,2.81748033,1.36627698,-2.36509442,2.06975436,-3.39668918,2.1947279,-0.62913257,0.74366194,0.63072312,0.42751255,0.00416262,0.00011429,0.76309038,3.48896933,5.77116108,4.83433008,2.71267152,0.50233161,3.27667928,-0.85060757,3.30223942,1.8561058,3.75597811,0.0529534,4.02044153,4.99926424,5.95462418,2.113415,-1.53813088,2.02535295,-0.22057946,0.64409262,1.1429348,1.47322106,0.22517892,1.05155659,0.26493496,4.16228676,1.7159884,1.44364119,7.05794334,2.04254436,3.51825142,1.7364738,3.41118002,0.06510724,-0.22972994,-2.84279943,-2.61306953,84.42488098,0.0,-0.58392292,-2.175632,-1.59170914,1.31969261,1.89,2.73
794,107.73,43.11,18.0,0.65,9.85,60.0,6.87725449,2.88302732,3.66125226,5.94020605,4.84043503,7.66754675,0.00574501,16.59,10.25985622,1.53802288,3.99072814,5.85986567,5.49644375,1.18846309,-3.21147919,11.72430134,6.20571089,4.77876234,7.41180754,0.00661352,0.47555599,-6.16251469,-2.87016582,2.76718163,-0.27784494,0.52614373,-2.34702039,0.49444655,1.02495813,-0.70698786,0.09293343,0.76064653,8.23753643,7.74444342,11.82878876,16.7390995,8.18533134,1.25889623,-3.37594604,18.67730331,10.46147251,8.85301876,11.60724735,0.00071649,0.00539477,0.8547408,0.00033101,1.28810716,4.38324118,-4.19372892,8.15927505,-2.65238523,7.27423048,1.08858883,7.19025326,-3.12825751,1.8776021,0.17097259,0.37237406,0.98653364,17.23540497,7.63465977,5.43560743,-8.3819561,-9.31932831,12.61982346,-2.70796967,1.48518324,0.22330705,15.36199284,-2.70888042,5.1181674,16.31595421,7.17115641,3.22596288,-1.63297486,15.45312786,0.94448006,0.18011716,0.67138112,0.06169492,-3.00239062,-3.06408548,99.61665344,0.0,5.39738607,-4.07508993,-9.47247601,9.61409092,1.76,2.47
795,107.01,41.31,17.0,0.68,12.78,52.0,13.22679996,14.53476906,13.31396484,12.09796715,13.29337502,101.53054047,0.0,12.52,15.37730598,13.87692165,16.92466927,15.063447,11.94013405,11.4080286,8.31809616,17.40593719,12.23806381,13.6033392,104.74139404,0.0,15.19294643,7.70536709,10.19057465,10.43818855,14.38704109,19.51811981,9.73997688,3.07568979,7.34390497,10.83269119,27.69863129,2.4e-07,19.10123825,15.88164997,21.98515701,13.93648624,16.10494041,16.21084976,15.83321476,9.55056763,16.81507301,16.14152908,91.27085876,0.0,0.0,1.7e-07,0.0,13.26805687,18.77947998,9.88069725,16.00611496,15.96944141,14.43165874,27.05544662,2.87241054,2.63297081,2.38345313,0.1230024,16.28175163,8.63534451,20.51481247,7.82959032,19.68205261,17.2481842,7.23531485,10.39694595,1.25269151,0.55098963,0.45812087,21.67973709,8.45646572,16.06822395,11.42878246,10.836689,18.32945824,10.12556839,10.63809204,1.28954113,0.58354497,0.44514041,-0.23997445,-3.48411274,-3.24413848,105.73564911,0.0,-28.23066711,-35.62459946,-7.39393473,11.62298298,1.75,2.43
796,106.43,40.85,14.0,0.56,13.68,79.0,3.46238136,2.85566306,5.10223293,5.54072571,4.24025059,36.42565155,0.0,6.67,3.45457721,2.95255351,5.14901066,5.12498426,4.13155317,0.88870883,5.2787261,3.47889113,5.54052019,3.99594736,31.5382061,3e-08,3.93513036,6.73225689,6.80988073,2.94587803,0.31318212,5.5409317,3.82274652,4.25762558,5.72592497,4.44927502,18.79669189,1.863e-05,3.55156326,3.10596347,2.71925068,4.7750864,-0.21637794,2.05099154,5.14324522,3.28589606,5.06690788,3.27256036,11.16394711,0.00090417,0.0,3.591e-05,0.00015968,0.14047827,0.14792646,5.05451775,5.15859461,-0.37931886,0.9531368,8.25296783,3.18736386,-2.7050283,8.79694176,0.00310273,5.33750963,10.65941525,4.71416616,2.72380638,1.73163211,4.39682293,5.40778112,5.06334352,-0.53861254,0.35749912,0.55005942,4.84791136,4.13589716,4.93632603,4.79309702,1.22439373,3.3769958,2.63632131,2.14497852,-2.08006334,5.30328369,0.02152853,-0.38402015,-3.46856594,-3.08454585,106.33502197,0.0,2.62752342,0.61951995,-2.00800347,3.2628746,1.85,2.53
797,107.82,42.44,19.0,0.68,10.96,29.0,7.74098492,10.9712286,5.71241474,6.8511796,7.81895208,33.89648819,1e-08,12.74,9.92827225,10.9457531,7.33578539,8.82532406,8.24618721,5.96688175,2.31142521,11.04093266,6.95470285,7.94263458,34.06738281,1e-08,11.18028355,-0.71658212,0.94293189,6.51965618,2.06612444,9.57603073,4.10621452,7.86645269,4.1121192,5.0675087,8.05372143,0.00478332,11.00349903,4.63701344,17.9121418,11.72083569,9.96292305,14.20880985,7.44338322,11.37506771,8.85161209,10.7797966,28.98016167,1.2e-07,1e-08,0.00650966,3.3e-07,20.27372551,4.88352346,5.47967052,15.55344105,12.06638145,17.81442451,-1.07030666,10.99756908,3.98016381,5.26747417,0.02197293,5.36160231,-3.74929905,6.72904158,7.14968634,7.18793297,-0.09870169,8.49033642,14.88368607,-1.13354957,0.43532151,0.50956989,8.76807785,4.29785872,13.26032448,3.30043983,3.31627154,14.59873486,8.90259171,5.99195957,1.08658087,0.3993834,0.52757962,-0.00223018,-3.57930541,-3.57707524,125.48719788,0.0,-12.63467789,-17.28802681,-4.65334988,5.74766874,1.75,2.43
798,97.69,50.52,2.0,0.0,12.6,63.0,-0.67456192,-0.96450871,-0.19413799,-0.20600721,-0.50980395,0.79755759,0.37207798,5.42,0.70374566,0.44643202,-1.20215499,-2.56281471,-0.83778,0.80407864,-1.20397031,-0.8752749,-0.24183205,-0.55162239,0.91572481,0.33887435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.48820019,-0.08751792,-0.91206032,-1.59745359,1.01118147,-3.94477391,1.04308963,-2.18357778,0.12373077,-1.2249496,1.35950375,0.24424664,0.36544683,1.0,0.40418224,-0.56620562,1.2799201,-1.58179569,0.17306708,1.14687276,-3.61708021,-1.32298267,-3.3849206,-0.72054672,0.93797773,0.3330769,-1.7466166,1.45422196,1.26997626,-2.8615284,1.16780508,-1.03359187,0.38778651,0.0114431,0.06980172,0.00902346,0.92434391,-1.51482058,-0.22252814,-2.6016891,-0.09854198,-0.76935977,-2.95191312,2.87365842,-0.57401502,-0.52290958,0.51111281,0.47485593,8.87122059,2.07961535,-6.79160547,4.18971586,0.04171982,31.91137505,30.3403244,-1.57105088,0.093006,1.82,7.22
799,97.69,50.52,6.0,0.21,12.6,64.0,2.11017752,2.01918626,1.88420737,0.88385546,1.72435665,9.26482582,0.00240808,5.38,1.38764024,2.55707383,2.48142314,1.64782858,2.46882272,0.69281572,0.96761405,3.61855125,0.85435849,1.85105026,10.43589306,0.00128379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9750089,2.41147661,2.10441756,4.86700916,1.1829356,4.42785883,5.26855373,3.73390055,1.62218809,2.95186186,7.77828264,0.00551411,0.00308761,1.0,0.00798129,0.5088768,2.34621024,2.72709203,1.2182374,0.71543723,1.67200732,5.57984114,1.90756059,1.16649008,2.48508358,0.11530631,0.31892946,0.05239086,1.77051878,2.72838998,0.92622054,3.37331581,2.38882184,3.64893413,1.04045939,2.03316426,0.15427096,1.98325193,1.87856984,0.43778011,3.96741104,0.23715213,2.94057202,3.1888504,1.9102627,1.2076124,2.75196171,0.09750804,10.16686535,5.6267128,-4.54015255,1.94359159,0.16452187,42.31629562,40.9239006,-1.39239788,0.11928654,1.8,7.03
800,97.96,49.85,3.0,0.18,12.22,58.0,4.19158459,-8.38411903,-4.36268854,10.96384239,0.60215485,0.01846934,0.89193106,42.06,-0.90112388,-15.6424036,3.50049853,0.47818291,-3.76086569,8.68574905,5.87419176,-18.76065063,11.75892258,-0.97319245,0.04715876,0.82813568,-6.82095242,9.44186306,0.43345758,30.46788597,-39.49187088,-34.50885773,-52.20778275,-6.75866652,10.74866676,-9.84528542,1.16149402,0.281836,7.55874348,7.02725315,8.38042164,3.56129599,5.28524494,5.08326292,9.5098381,2.49372625,7.64471245,6.27643919,20.0103817,9.79e-06,0.82574332,0.32896139,3.9e-06,-8.25619316,6.29688358,11.93518639,19.8866787,-72.24909973,-12.50319576,-25.5393486,1.68399525,-20.53983307,13.11203194,0.00031097,-10.15074444,-16.57370567,-1.41782749,-14.17133045,6.68515158,14.9343071,12.16069794,-18.4804821,-14.19026184,6.19792175,0.01298225,22.27783585,12.74934769,4.4219861,22.42458344,7.4637723,-19.070364,-29.74439812,18.72481155,-7.13320494,1.59506571,0.20695392,8.14942455,5.12222385,-3.0272007,1.58470428,0.2092633,31.75217247,34.34341049,2.59123588,0.79202455,1.8,7.03
801,97.96,49.85,11.0,0.4,12.22,54.0,0.48744947,0.24740054,0.11898836,0.0546681,0.22712661,0.23152943,0.63051622,4.48,-0.68083668,1.46036065,-0.10470551,-0.20052829,0.24200581,-0.36059278,0.98184401,0.80226928,0.06515366,0.24475169,0.26238608,0.60861977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.54030991,2.56551266,-0.59711838,0.13275145,-1.24357605,-0.55050367,-0.65250766,1.86760092,0.17236763,0.35906687,0.16380309,0.68587301,0.62131542,1.0,0.64263995,1.45562041,0.82708669,0.8437658,-0.55632246,0.43540859,0.11046552,-2.57616067,1.24498236,0.17612815,0.08156146,0.77526274,0.18005086,0.57855159,-2.148067,0.09096173,-1.74797249,0.35797951,0.57904792,2.67325711,0.02754556,0.00202104,0.96415303,1.24637866,2.70786476,0.78627282,1.04528272,-0.90817904,-0.95182258,0.46567956,-0.54506695,0.39688614,0.42958865,0.51237011,6.65262318,4.98971558,-1.66290784,0.25975221,0.61074184,34.72773361,34.19192886,-0.53580534,0.02415247,1.8,7.03
802,97.96,49.85,7.0,0.37,12.22,54.0,1.57167816,-11.92039871,-1.62488008,2.04607058,-2.48188257,0.38479301,0.53521586,37.97,8.22393417,-1.69501054,11.43854713,-20.15249634,1.47024488,-11.0313139,-22.53716469,3.75991583,2.82212234,-3.07483578,0.58641851,0.44402176,-4.73735428,16.68453789,-8.87087345,29.28231812,-40.35328674,-49.46735382,-61.98170471,-8.96840668,-2.87210226,-14.57254887,3.14067197,0.07715936,9.71822357,6.68172216,6.35729456,6.45167828,2.70674443,6.66628408,4.9416976,1.75747919,4.33638573,5.50754356,20.48249626,7.73e-06,0.57662223,0.10633016,2.825e-05,-11.72169399,9.69887733,5.24067497,10.14264011,-74.13667297,-20.87473488,-25.00520325,2.43585944,-14.84702682,8.46362305,0.00371868,10.0910759,-13.82425213,-8.32989025,9.77156162,4.55276585,6.58818769,-4.08516836,-15.70222092,-3.59831452,0.48812777,0.48495681,13.589118,21.07780838,6.02848387,15.23394966,7.82999563,-24.17000771,-34.75177383,12.11375523,-0.91803861,0.03265234,0.85664692,7.07287312,5.76300907,-1.30986381,0.29508314,0.58746735,40.61856842,39.01906204,-1.59950817,0.23772125,1.8,7.03
803,97.77,48.52,0.0,0.28,13.11,59.0,4.64204073,7.42363739,7.6360507,9.78876114,7.37262249,35.8056221,0.0,11.69,3.74296403,3.36212802,7.71152306,8.16857529,11.84163952,3.6485126,6.86015606,4.67826986,9.52790165,6.60912561,28.26518822,1.4e-07,3.27996659,17.99915886,1.65585363,13.11491489,14.21991634,12.71074963,4.80318689,15.41170025,14.99354839,10.89897823,31.73331451,3e-08,-0.49030748,3.79249358,2.87247801,4.71069145,4.16925526,1.29475975,4.05682325,-3.97229028,5.9456358,2.48412895,3.1676023,0.07579344,1e-08,6e-08,0.0207588,3.02258635,12.10935783,4.26547623,16.40849495,1.8547318,7.2801733,7.34136534,5.27423191,-2.51822066,2.47641134,0.11594176,6.47572517,12.32713795,14.59341335,1.36607456,8.20173168,10.59816933,2.27525854,5.15990305,-2.20016074,1.94325531,0.16368371,3.46848941,11.81729794,-6.64073086,4.38500309,10.36554432,6.65382338,3.58965182,0.57513481,-5.31485653,11.52122688,0.00072026,4.17619276,3.23433423,-0.94185865,0.37863034,0.53889914,-0.03338683,2.44139814,2.47478485,0.06025238,1.87,6.85
804,97.77,47.86,0.0,0.19,13.55,63.0,1.18785727,-1.35374546,-0.16703673,-0.65473831,-0.2469158,0.04014535,0.8412447,11.7,1.60598552,-6.38615751,-5.32970238,1.60245717,-1.24748731,3.46125031,0.90924418,6.06329823,-0.65563649,0.00258093,0.0,1.0,-0.47201058,9.65697384,3.1959374,-4.20571852,9.36987019,8.52370644,7.3689642,-5.31057644,2.40751886,3.38934779,2.93788838,0.08733496,-2.76750541,2.18258142,0.19115332,-6.74584532,-2.69493651,-6.78590679,-2.21337008,-2.81094146,-4.5853157,-2.91153955,3.66219354,0.05630011,0.94977077,0.08528747,0.02482792,-1.13012183,9.85634422,-1.91864669,-8.70538044,4.64446926,4.12420464,-2.04781961,-13.69272327,-0.65910971,0.17233723,0.67814882,3.80828023,3.70667553,-2.41208267,-11.10709763,6.22324038,4.59815693,-0.39639723,-4.29070759,0.65664738,0.17445725,0.67628712,-8.97214413,7.28522062,7.02104378,-0.67778677,1.86781776,-5.08799696,6.79065228,0.33785582,1.75058246,1.2482506,0.26420594,1.48421264,0.59323072,-0.89098197,0.9848296,0.32197274,6.19978142,3.72849083,-2.47129035,2.09075499,1.87,6.4
805,97.96,49.85,14.0,0.59,12.22,63.0,2.15006065,1.92986012,1.76133263,2.28055668,2.03045249,14.6864624,0.00013633,5.03,1.56151295,0.10838351,1.08793592,2.57372189,3.54982448,2.31775832,3.65583324,0.85936677,2.25600433,1.99470794,14.00695896,0.00019448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.47949326,1.8776778,6.55450487,4.43475771,6.88045168,3.45456672,3.28103518,6.36975002,3.81483603,4.23432493,19.37755775,1.344e-05,0.00014899,1.0,1.09e-05,1.62582898,0.07034462,3.23087096,1.94956243,2.93106961,0.96131295,1.77526569,2.62585998,-0.36168072,0.27208242,0.60207561,0.3793115,-1.39244509,2.91478372,3.92395902,2.97451186,0.21794102,0.76094604,4.24430037,-0.51525956,0.57639599,0.44794119,-2.2135067,3.16260839,1.44741285,1.40229201,4.73887444,3.69036126,0.61869836,3.5532794,-0.13515723,0.03997738,0.84157315,0.63494837,1.28958118,0.65463281,0.03742015,0.84676984,33.75980377,30.38620186,-3.37360001,0.81742013,1.78,6.8
