x,y,z,d,scale_xy_dist,t1,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity,V23_superficial_deveined,V23_superficial_deveined F,V23_superficial_deveined_iso0,V23_superficial_deveined_iso0 F,V23_superficial_deveined_iso90,V23_superficial_deveined_iso90 F,V23_superficial_deveined_orth,V23_superficial_deveined_orth F,V23_superficial_deveined_sur,V23_superficial_deveined_sur F,V23_superficial_deveined_task,V23_superficial_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L2 p-val,V23_middle_deveined,V23_middle_deveined F,V23_middle_deveined_iso0,V23_middle_deveined_iso0 F,V23_middle_deveined_iso90,V23_middle_deveined_iso90 F,V23_middle_deveined_orth,V23_middle_deveined_orth F,V23_middle_deveined_sur,V23_middle_deveined_sur F,V23_middle_deveined_task,V23_middle_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L1 p-val,V23_deep_deveined,V23_deep_deveined F,V23_deep_deveined_iso0,V23_deep_deveined_iso0 F,V23_deep_deveined_iso90,V23_deep_deveined_iso90 F,V23_deep_deveined_orth,V23_deep_deveined_orth F,V23_deep_deveined_sur,V23_deep_deveined_sur F,V23_deep_deveined_task,V23_deep_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L0 p-val,V1_tgt_superficial_deveined,V1_tgt_superficial_deveined F,V1_tgt_superficial_deveined_iso0,V1_tgt_superficial_deveined_iso0 F,V1_tgt_superficial_deveined_iso90,V1_tgt_superficial_deveined_iso90 F,V1_tgt_superficial_deveined_orth,V1_tgt_superficial_deveined_orth F,V1_tgt_superficial_deveined_sur,V1_tgt_superficial_deveined_sur F,V1_tgt_superficial_deveined_task,V1_tgt_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L2 p-val,V1_tgt_middle_deveined,V1_tgt_middle_deveined F,V1_tgt_middle_deveined_iso0,V1_tgt_middle_deveined_iso0 F,V1_tgt_middle_deveined_iso90,V1_tgt_middle_deveined_iso90 F,V1_tgt_middle_deveined_orth,V1_tgt_middle_deveined_orth F,V1_tgt_middle_deveined_sur,V1_tgt_middle_deveined_sur F,V1_tgt_middle_deveined_task,V1_tgt_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L1 p-val,V1_tgt_deep_deveined,V1_tgt_deep_deveined F,V1_tgt_deep_deveined_iso0,V1_tgt_deep_deveined_iso0 F,V1_tgt_deep_deveined_iso90,V1_tgt_deep_deveined_iso90 F,V1_tgt_deep_deveined_orth,V1_tgt_deep_deveined_orth F,V1_tgt_deep_deveined_sur,V1_tgt_deep_deveined_sur F,V1_tgt_deep_deveined_task,V1_tgt_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L0 p-val,V1_sur_superficial_deveined,V1_sur_superficial_deveined F,V1_sur_superficial_deveined_iso0,V1_sur_superficial_deveined_iso0 F,V1_sur_superficial_deveined_iso90,V1_sur_superficial_deveined_iso90 F,V1_sur_superficial_deveined_orth,V1_sur_superficial_deveined_orth F,V1_sur_superficial_deveined_sur,V1_sur_superficial_deveined_sur F,V1_sur_superficial_deveined_task,V1_sur_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L2 p-val,V1_sur_middle_deveined,V1_sur_middle_deveined F,V1_sur_middle_deveined_iso0,V1_sur_middle_deveined_iso0 F,V1_sur_middle_deveined_iso90,V1_sur_middle_deveined_iso90 F,V1_sur_middle_deveined_orth,V1_sur_middle_deveined_orth F,V1_sur_middle_deveined_sur,V1_sur_middle_deveined_sur F,V1_sur_middle_deveined_task,V1_sur_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L1 p-val,V1_sur_deep_deveined,V1_sur_deep_deveined F,V1_sur_deep_deveined_iso0,V1_sur_deep_deveined_iso0 F,V1_sur_deep_deveined_iso90,V1_sur_deep_deveined_iso90 F,V1_sur_deep_deveined_orth,V1_sur_deep_deveined_orth F,V1_sur_deep_deveined_sur,V1_sur_deep_deveined_sur F,V1_sur_deep_deveined_task,V1_sur_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L0 p-val
-94.92,-16.87,13.00,0.51,4.54,103.00,9.38170338,7.87920427,8.27935886,8.05797291,8.39955997,273.06481934,0.00000000,5.47,8.64197063,9.35038090,8.69093227,8.62489605,6.82938671,8.16147900,9.29908180,8.51201344,8.06182289,8.45508766,270.28485107,0.00000000,12.07709312,11.09320736,5.03880978,10.06423664,4.10188723,5.91348457,10.04642773,5.43616295,-0.18428832,0.08115426,0.77580153,5.66165638,11.23665905,11.68045807,6.73538351,7.33758783,4.72482347,9.16559505,9.72121906,0.23213238,0.12517019,0.72357203,8.43053150,6.26307917,9.41426659,8.47001743,9.03125191,13.98233986,8.99249554,10.76834869,1.35886669,4.21244001,0.04040298,0.93652833,-3.20237088,-4.13889933,416.94998169,0.00000000,3.45664430,-3.52347016,-6.98011446,175.81732178,2.12,5.76,0.01778399,82.70359802,0.17807230,3.38826442,0.02898734,0.08896294,-0.10229968,1.13972104,-0.06078978,0.39946917,1.83893919,4.62565804,0.03174914,0.01617211,51.20504379,0.18042332,2.67174816,0.07026935,0.39915434,-0.09076778,0.68140298,-0.06679432,0.36525503,3.27646208,14.87201691,0.00012282,0.02349280,50.09482956,0.20663914,2.60872936,0.07925090,0.37076348,-0.10364320,0.65298539,-0.08788951,0.46158046,3.83948183,23.44188881,0.00000150,0.01403202,51.74991989,0.06411769,0.24873130,0.07755044,0.35747582,-0.12641580,0.95510137,0.01130338,0.00771000,2.97387743,11.40396118,0.00076264,0.02318012,54.89374161,0.06480623,0.21385889,0.08231470,0.33410406,-0.14019804,0.97494096,0.01056793,0.00571635,3.44587111,17.99831009,0.00002428,0.02444764,23.37358665,0.14544968,0.89386839,0.20557307,1.73321748,-0.04056690,0.06754657,0.05287698,0.11757141,5.67746735,61.20800018,0.00000000,0.01403202,51.74991989,0.06411769,0.24873130,0.07755044,0.35747582,-0.12641580,0.95510137,0.01130338,0.00771000,2.97387743,11.40396118,0.00076264,0.02318012,54.89374161,0.06480623,0.21385889,0.08231470,0.33410406,-0.14019804,0.97494096,0.01056793,0.00571635,3.44587111,17.99831009,0.00002428,0.02444764,23.37358665,0.14544968,0.89386839,0.20557307,1.73321748,-0.04056690,0.06754657,0.05287698,0.11757141,5.67746735,61.20800018,0.00000000,
-94.92,-17.42,0.00,0.45,4.27,94.00,3.62420154,3.58886385,3.40383792,3.22173166,3.45965886,116.17900848,0.00000000,3.45,3.04940033,3.88979292,3.32848716,2.80770898,3.13354111,3.66559076,4.36247492,3.80333018,3.18531060,3.46604586,114.62374115,0.00000000,5.56687069,6.19837761,2.25421357,3.62571001,1.67923772,3.56318712,4.36147070,1.76467729,0.35177428,0.73308694,0.39210101,1.78493845,4.15660763,4.63128233,2.12782168,4.11206341,0.84355754,5.26874971,4.26987362,0.19123816,0.21284749,0.64465062,2.06738114,1.76729846,3.33377337,2.72645283,3.57141209,6.69401598,3.57331753,5.43932581,0.42235544,1.02883649,0.31069117,0.89302373,-2.76709628,-3.66011977,394.93383789,0.00000000,2.60081029,-2.35202837,-4.95283842,96.57998657,2.12,5.76,0.00771092,37.68994522,0.14020023,5.09131765,0.15235162,5.95301056,-0.02471539,0.16119561,-0.02741487,0.19688652,0.51206511,0.86940062,0.35135845,0.00776725,29.28343964,0.15073788,4.62340832,0.17959982,6.46428442,-0.02612829,0.14001520,-0.03749139,0.28534532,0.90632111,2.82123160,0.09335414,0.01139895,29.27298355,0.17425697,4.60470438,0.20719789,6.29040766,-0.02917526,0.12848754,-0.04905394,0.35689136,1.15431273,5.25910187,0.02205017,0.00693903,31.41947556,0.10156191,1.54966795,0.20094118,5.95881414,-0.04260195,0.26931930,-0.00453020,0.00307936,0.69023478,1.52519941,0.21714003,0.01196326,36.37017441,0.10543504,1.40786362,0.21425913,5.63053465,-0.05388821,0.35832271,-0.00742278,0.00702594,0.82203829,2.54790545,0.11077351,0.01477387,21.59526634,0.14669737,2.30036831,0.28066835,8.17373180,-0.01097838,0.01252439,0.00811686,0.00700377,1.75289667,14.76147938,0.00013011,0.00693903,31.41947556,0.10156191,1.54966795,0.20094118,5.95881414,-0.04260195,0.26931930,-0.00453020,0.00307936,0.69023478,1.52519941,0.21714003,0.01196326,36.37017441,0.10543504,1.40786362,0.21425913,5.63053465,-0.05388821,0.35832271,-0.00742278,0.00702594,0.82203829,2.54790545,0.11077351,0.01477387,21.59526634,0.14669737,2.30036831,0.28066835,8.17373180,-0.01097838,0.01252439,0.00811686,0.00700377,1.75289667,14.76147938,0.00013011,
-95.28,-18.22,11.00,0.39,4.06,91.00,3.26935077,3.31868768,3.75196171,3.23494244,3.39373565,100.17146301,0.00000000,3.65,3.78909945,3.71459889,2.68923450,2.20278192,2.45944905,3.94144082,4.66402435,3.85704446,3.18645358,3.38595819,99.14765167,0.00000000,5.56816578,3.50669670,3.10557413,1.30764735,1.84958065,5.31363201,4.11720753,1.95322084,0.02013238,0.00210068,0.96345286,2.08671713,3.71093893,3.94763660,3.79381824,2.58412123,4.13407755,5.44441223,4.32971573,0.52757084,1.42962527,0.23212491,3.85724616,3.91668749,1.28110349,1.84701896,2.51267123,2.35434413,4.68735838,5.35963583,0.07071920,0.02556842,0.87299294,0.92050022,-2.22125149,-3.14175153,337.54541016,0.00000000,2.62040710,-0.98653251,-3.60693955,49.07022858,2.15,5.59,0.00515473,14.60310173,0.08854248,1.76054847,0.11674399,3.03063917,0.00305164,0.00210653,0.03407335,0.26375178,1.37958562,5.47145081,0.01953625,0.00888620,34.21373749,0.09766486,1.73251104,0.09672294,1.67357707,-0.03144581,0.18102743,-0.00022976,0.00000000,0.52676201,0.85072511,0.35658172,0.01463643,43.48495865,0.10845995,1.60729730,0.09523678,1.19742823,-0.04650840,0.29409993,-0.01756443,0.04123386,0.51779270,0.95346749,0.32908708,0.00859404,43.32894135,0.02964537,0.11867089,0.09339357,1.15722823,-0.05482503,0.40098190,0.04056672,0.22095531,0.03212712,0.00291814,0.95693078,0.01183487,31.46138000,0.04593972,0.23621097,0.12746215,1.76126885,-0.04084716,0.18194529,0.05446512,0.33165646,0.80173725,2.14216375,0.14363078,0.01754571,27.20927238,0.06532182,0.40748730,0.16716363,2.59015012,-0.01542937,0.02208204,0.06452020,0.39563662,1.42869473,8.75994682,0.00315572,0.00859404,43.32894135,0.02964537,0.11867089,0.09339357,1.15722823,-0.05482503,0.40098190,0.04056672,0.22095531,0.03212712,0.00291814,0.95693078,0.01183487,31.46138000,0.04593972,0.23621097,0.12746215,1.76126885,-0.04084716,0.18194529,0.05446512,0.33165646,0.80173725,2.14216375,0.14363078,0.01754571,27.20927238,0.06532182,0.40748730,0.16716363,2.59015012,-0.01542937,0.02208204,0.06452020,0.39563662,1.42869473,8.75994682,0.00315572,
-95.28,-18.22,7.00,0.33,4.06,85.00,4.68154526,4.62362671,5.25840950,4.14305449,4.67665911,128.59033203,0.00000000,4.44,5.90460253,5.72730017,3.89559340,3.27210188,2.80941701,5.61528730,6.25838232,5.12513494,4.09987259,4.74055386,132.96330261,0.00000000,7.20013809,4.23416662,5.31641293,3.50847888,3.43205905,6.23098803,4.10254669,3.28281260,0.40945551,0.59264350,0.44159069,4.57341337,5.55476999,5.01034975,4.82564831,2.59335876,7.02519083,6.88302517,5.72296238,1.13045192,4.44600964,0.03524502,6.10707283,7.09105635,1.64708412,1.67451262,1.81117475,3.52245593,8.11612129,6.62324905,0.59536695,1.25830948,0.26225567,0.89538634,-1.82279706,-2.71818352,281.62039185,0.00000000,1.27985299,-0.36372444,-1.64357734,11.52561188,2.18,5.42,0.01001052,38.31217957,0.10653843,1.77313650,0.15711360,3.81833243,-0.00291305,0.00131381,-0.00954316,0.01435083,0.86094010,1.48227942,0.22372087,0.01434479,62.25688553,0.11331670,1.62860477,0.14258546,2.53955078,-0.03875822,0.19194159,-0.06089652,0.46919057,0.08317791,0.01480456,0.90318298,0.02143713,64.68266296,0.12299009,1.43311453,0.15798816,2.28495049,-0.04904738,0.22676191,-0.07980186,0.59009987,0.47335890,0.55253106,0.45746932,0.01291133,68.06214905,0.00213641,0.00041659,0.15225853,2.14066029,-0.06908086,0.44304609,0.00770843,0.00551985,-0.35753337,0.25599608,0.61300185,0.02007821,63.48814392,0.00969873,0.00736055,0.17712672,2.38461018,-0.07042009,0.37912002,0.01119531,0.00984862,0.33376899,0.26031458,0.61002276,0.03389068,72.10549164,0.02300496,0.03586537,0.21707410,3.10230207,-0.04959780,0.16196926,0.00871396,0.00512362,0.97862542,2.91931558,0.08785197,0.01291133,68.06214905,0.00213641,0.00041659,0.15225853,2.14066029,-0.06908086,0.44304609,0.00770843,0.00551985,-0.35753337,0.25599608,0.61300185,0.02007821,63.48814392,0.00969873,0.00736055,0.17712672,2.38461018,-0.07042009,0.37912002,0.01119531,0.00984862,0.33376899,0.26031458,0.61002276,0.03389068,72.10549164,0.02300496,0.03586537,0.21707410,3.10230207,-0.04959780,0.16196926,0.00871396,0.00512362,0.97862542,2.91931558,0.08785197,
-95.81,-18.92,6.00,0.30,4.00,79.00,3.74433589,3.83103585,3.86953998,3.47574210,3.73016357,110.99916077,0.00000000,3.81,4.99339962,5.64229441,3.82754922,3.05943966,2.66313481,4.27379990,4.13257074,1.89673567,3.52678895,3.77574420,114.85741425,0.00000000,5.58745670,4.21468925,4.55247736,2.66165876,4.09635592,4.24794340,3.63601565,1.83791173,0.32115817,0.49382102,0.48240047,4.88209486,6.27213430,5.11303663,2.89163876,1.88389671,4.25483370,3.91631699,1.91036344,0.38057598,0.68864447,0.40683497,4.44451189,5.99681807,1.86301243,3.55805922,2.14088249,4.07151842,4.97561073,2.48060918,0.26156765,0.32100949,0.57113586,0.72528636,-1.67273843,-2.39802480,250.97645569,0.00000000,-1.60782051,-4.45603037,-2.84820962,37.53854370,2.20,5.26,0.00721547,26.41576576,0.10085864,2.10899878,-0.01198233,0.02950680,0.00128510,0.00033530,-0.00495614,0.00516369,1.02964616,2.81374216,0.09378942,0.00849699,28.35625076,0.10774124,1.91121638,-0.01814937,0.05342159,-0.00510111,0.00430061,-0.02538185,0.10583524,1.02658772,2.92884731,0.08733635,0.01408467,36.45401001,0.12053416,1.79703820,-0.04054795,0.19653200,-0.02145762,0.05663590,-0.04919031,0.29273173,1.00570822,3.25629330,0.07146671,0.00983217,52.18906021,0.02253240,0.06307159,-0.05572559,0.37911814,-0.05043330,0.31219062,0.00697650,0.00599042,-0.04673009,0.00578386,0.93939401,0.01495104,46.49362183,0.03281459,0.11158793,-0.05171376,0.26842713,-0.04764973,0.22926868,0.01119563,0.01293872,0.54894429,0.92994499,0.33512288,0.02680314,59.84827423,0.04124537,0.15311804,-0.04824054,0.20327860,-0.03999928,0.13979740,0.00193792,0.00027751,0.87087798,3.06791115,0.08017503,0.00983217,52.18906021,0.02253240,0.06307159,-0.05572559,0.37911814,-0.05043330,0.31219062,0.00697650,0.00599042,-0.04673009,0.00578386,0.93939401,0.01495104,46.49362183,0.03281459,0.11158793,-0.05171376,0.26842713,-0.04764973,0.22926868,0.01119563,0.01293872,0.54894429,0.92994499,0.33512288,0.02680314,59.84827423,0.04124537,0.15311804,-0.04824054,0.20327860,-0.03999928,0.13979740,0.00193792,0.00027751,0.87087798,3.06791115,0.08017503,
-95.52,-19.82,5.00,0.27,3.46,98.00,2.61058784,2.70445037,3.03688073,2.97986126,2.83294511,96.20035553,0.00000000,3.11,3.20626259,3.48569798,2.81846905,2.70111370,2.19523573,1.86668205,4.01975870,2.08929324,2.97545600,2.81473470,94.40485382,0.00000000,3.66530323,2.25083256,2.87611437,2.28487587,1.83820975,2.17401338,4.53577232,2.13281703,-0.29359627,0.61974257,0.43133994,3.20867705,3.46437764,3.20205760,3.21265697,1.43324149,2.53347802,4.26680803,3.12915063,0.07984955,0.04510341,0.83185970,2.91630387,4.53758287,2.13336682,2.50927854,3.20852351,0.97268397,3.24275827,1.14599168,-0.39664474,1.10838449,0.29270194,0.48393428,-1.64890778,-2.13284206,241.38612366,0.00000000,-0.78899032,-2.42420363,-1.63521326,13.94732666,2.20,5.26,0.00439567,14.59223938,0.11838557,4.32502747,0.00292292,0.00259528,-0.00464379,0.00668783,0.04727593,0.69773000,1.14580512,5.18635988,0.02298662,0.00568649,18.95399284,0.13184357,4.27121210,-0.00507708,0.00621778,-0.01339801,0.04442703,0.03567847,0.31199205,0.98910362,4.05760145,0.04425464,0.00956892,25.06091690,0.15003847,4.14720440,-0.02068332,0.07618159,-0.02663253,0.13006367,0.02606805,0.12249596,0.94941485,4.32227087,0.03788480,0.00661159,34.95094681,0.08453693,1.31561160,-0.02832541,0.14511396,-0.04442750,0.35896075,0.06880610,0.86660469,0.25716424,0.25943074,0.61062993,0.01076113,35.91001511,0.09202520,1.30868399,-0.03210531,0.15422098,-0.05116350,0.39407495,0.07359118,0.83581448,0.51433063,1.21702909,0.27022415,0.01970980,48.20351791,0.10438904,1.46088183,-0.03347741,0.14580917,-0.05022666,0.32840648,0.07079174,0.66869676,0.70408493,2.98676276,0.08427312,0.00661159,34.95094681,0.08453693,1.31561160,-0.02832541,0.14511396,-0.04442750,0.35896075,0.06880610,0.86660469,0.25716424,0.25943074,0.61062993,0.01076113,35.91001511,0.09202520,1.30868399,-0.03210531,0.15422098,-0.05116350,0.39407495,0.07359118,0.83581448,0.51433063,1.21702909,0.27022415,0.01970980,48.20351791,0.10438904,1.46088183,-0.03347741,0.14580917,-0.05022666,0.32840648,0.07079174,0.66869676,0.70408493,2.98676276,0.08427312,
-96.03,-20.46,2.00,0.20,3.47,122.00,3.68612933,3.48348570,3.36438584,3.75733662,3.57283425,225.05807495,0.00000000,2.56,3.96995258,3.72403049,3.51117706,3.29985666,3.21161366,3.49153686,3.65113187,3.20252442,3.76259995,3.53251100,215.18376160,0.00000000,4.11375189,2.99014759,4.37757206,2.88763428,2.89233541,3.18278122,3.92763710,3.54877257,-0.30160785,0.95818412,0.32789480,3.81581640,3.67860889,2.74112296,3.07132292,3.05097127,3.58554697,4.24024057,2.79065228,-0.39130855,1.58685982,0.20808571,3.99770641,4.45004606,3.35943007,3.96149373,3.72928500,3.76894259,2.85163832,3.32423139,-0.08365244,0.07156033,0.78913659,0.26370001,-1.61101508,-1.87471509,234.82182312,0.00000000,-1.73092782,-4.22646093,-2.49553299,42.26712036,2.22,5.10,0.00834337,83.92830658,0.15373594,11.64383698,0.03895606,0.74035358,-0.02122606,0.22620144,0.01617393,0.13043036,0.41956750,1.11021173,0.29230412,0.01009732,96.09696198,0.16697508,11.01609612,0.03497469,0.47604048,-0.03424647,0.46700990,-0.00620739,0.01523910,0.33323812,0.74066865,0.38966414,0.01284903,70.43003845,0.18811113,10.16070652,0.05509269,0.84211224,-0.02703293,0.20885704,0.00467458,0.00613360,1.02066016,7.78582287,0.00537132,0.00875918,97.06827545,0.09700021,2.74069142,0.03553293,0.36129460,-0.05190829,0.77519399,0.05251328,0.79867244,0.14573853,0.13183461,0.71661824,0.01503675,112.45489502,0.10081533,2.51910186,0.02903633,0.20233355,-0.06729816,1.09359980,0.05351713,0.70898598,0.32724896,0.79026318,0.37424583,0.02322844,105.35695648,0.12942111,3.53359175,0.06293088,0.81097227,-0.04141420,0.35141590,0.06203495,0.80804515,1.02791512,10.01811790,0.00159946,0.00875918,97.06827545,0.09700021,2.74069142,0.03553293,0.36129460,-0.05190829,0.77519399,0.05251328,0.79867244,0.14573853,0.13183461,0.71661824,0.01503675,112.45489502,0.10081533,2.51910186,0.02903633,0.20233355,-0.06729816,1.09359980,0.05351713,0.70898598,0.32724896,0.79026318,0.37424583,0.02322844,105.35695648,0.12942111,3.53359175,0.06293088,0.81097227,-0.04141420,0.35141590,0.06203495,0.80804515,1.02791512,10.01811790,0.00159946,
-96.03,-20.46,1.00,0.00,3.47,164.00,3.15261817,2.59476328,2.56216645,3.01653337,2.83152032,120.91690063,0.00000000,2.77,2.99269295,3.43983126,2.72846675,2.66557050,1.91541088,3.29844999,2.54805827,2.52032161,3.03597474,2.79107022,115.30561829,0.00000000,3.30611753,3.69939494,4.18540907,2.24636698,1.31199408,3.01203609,1.93972290,1.30625844,-0.46956280,2.00828552,0.15677092,2.45233345,3.22095108,1.68067825,3.02376914,1.48774505,2.88451242,2.51262140,3.30993152,-0.44066626,1.72500110,0.18936869,3.30166674,3.42568755,2.28418612,2.72038674,2.95958281,4.06599617,3.19422364,3.17686868,0.13885163,0.16855727,0.68149007,0.06569567,-1.50756609,-1.57326174,209.64570618,0.00000000,2.00594068,-1.09052205,-3.09646273,50.32005692,0.00,0.00,0.00802734,65.18419647,0.08702716,3.13053608,0.01468531,0.08824249,0.01851467,0.14439681,0.09772984,3.99397564,-0.23728475,0.29788527,0.58533948,0.01051474,88.35450745,0.09313726,2.90605021,-0.00199579,0.00129893,0.00174050,0.00102547,0.07424961,1.84236252,-0.55825627,1.76230741,0.18465622,0.01596123,95.12570953,0.10534802,2.78927803,-0.00974608,0.02305757,-0.00424233,0.00447386,0.07824214,1.50486803,-0.31753820,0.65958428,0.41691041,0.00907882,88.42227173,0.00966252,0.02305475,-0.00666725,0.01074064,-0.01029340,0.02585963,0.15835904,6.15828514,-0.74034274,2.88471651,0.08975154,0.01584254,106.05668640,0.00243844,0.00125173,-0.02110190,0.09081976,-0.02428246,0.12100029,0.16352330,5.62366247,-0.60251838,2.27605724,0.13171834,0.02441353,98.83866882,0.02337434,0.09791640,0.01029793,0.01843701,0.00683958,0.00814819,0.17932302,5.73439312,0.14328448,0.16531162,0.68440426,0.00907882,88.42227173,0.00966252,0.02305475,-0.00666725,0.01074064,-0.01029340,0.02585963,0.15835904,6.15828514,-0.74034274,2.88471651,0.08975154,0.01584254,106.05668640,0.00243844,0.00125173,-0.02110190,0.09081976,-0.02428246,0.12100029,0.16352330,5.62366247,-0.60251838,2.27605724,0.13171834,0.02441353,98.83866882,0.02337434,0.09791640,0.01029793,0.01843701,0.00683958,0.00814819,0.17932302,5.73439312,0.14328448,0.16531162,0.68440426,
-92.89,-14.34,0.00,0.00,4.97,19.00,11.37883091,12.29471302,10.68428898,13.48224831,11.96002102,80.71797943,0.00000000,14.32,9.56688976,19.94749451,12.02744961,20.44891357,5.46157360,9.99360275,11.12519360,5.68750429,13.78514385,11.99285793,83.37472534,0.00000000,14.64521313,9.75862312,15.75540447,25.38150024,-2.50002432,2.34114718,18.12450027,16.85766602,-1.26604283,0.56394881,0.45286013,16.74470520,27.93981743,1.87257278,17.00574112,1.68155003,9.86605549,7.22648144,4.31471586,-2.77514005,2.67380357,0.10234428,-2.88869333,21.39867020,15.68745899,15.44023037,17.66177177,18.81085396,6.63566113,-1.23804700,-2.54487348,2.21705747,0.13682592,0.97475207,-3.06420851,-4.03896046,325.78930664,0.00000000,23.17516136,13.41856480,-9.75659561,17.72986031,0.00,0.00,0.02415456,20.94939423,0.00527655,0.00037966,-0.16527484,0.39682320,0.20010220,0.59872770,0.48278537,3.45971203,2.71900964,1.38857746,0.23894086,0.02664600,19.67064285,-0.01678046,0.00326117,-0.17743576,0.36009428,0.22384937,0.58640462,0.49342608,2.82061219,3.25256824,2.07387924,0.15016977,0.03888265,19.42936897,-0.02663890,0.00614023,-0.21093184,0.37190112,0.24668026,0.52381504,0.55582768,2.61392045,4.16211510,3.90033746,0.04856590,0.02178029,17.59004211,-0.27721623,0.65604842,-0.18061469,0.27354267,0.23694085,0.47338393,0.74623120,4.72672653,3.25820851,1.93121886,0.16495107,0.04195097,25.50015831,-0.34009424,0.83524263,-0.27880979,0.54367840,0.19850412,0.27721876,0.79338938,4.53942871,2.77834201,1.65949726,0.19798521,0.06688078,25.61440086,-0.31218266,0.60295033,-0.23592839,0.33428568,0.29457960,0.52138186,0.85305935,4.48115253,4.52856541,5.70231342,0.01713731,0.02178029,17.59004211,-0.27721623,0.65604842,-0.18061469,0.27354267,0.23694085,0.47338393,0.74623120,4.72672653,3.25820851,1.93121886,0.16495107,0.04195097,25.50015831,-0.34009424,0.83524263,-0.27880979,0.54367840,0.19850412,0.27721876,0.79338938,4.53942871,2.77834201,1.65949726,0.19798521,0.06688078,25.61440086,-0.31218266,0.60295033,-0.23592839,0.33428568,0.29457960,0.52138186,0.85305935,4.48115253,4.52856541,5.70231342,0.01713731,
-94.30,-15.62,21.00,0.00,4.89,24.00,10.72232914,2.69860506,5.00036001,1.03686118,4.86453867,3.13633633,0.07688487,29.54,14.43366623,3.66250110,3.36708832,13.16723537,0.03010304,1.04833841,10.14105606,5.69785929,1.08583105,5.84233856,4.44155693,0.03533605,14.27123356,31.03701591,-29.05736160,19.67977905,12.11756897,-9.11798286,7.63448334,-22.86267281,2.38861442,0.47835514,0.48933784,5.19918442,4.17675304,49.91378784,-4.66003704,-11.72633076,-28.86210823,4.50232458,22.90607834,4.35677433,1.59052742,0.20756139,24.25409508,-19.12180519,-10.54936886,18.35804749,1.62227941,36.39023590,19.09976578,17.70806694,10.26609898,8.48294640,0.00366910,0.86914468,-3.23063207,-4.09977674,355.10388184,0.00000000,1.76690912,-11.31568241,-13.08259201,21.04368210,0.00,0.00,0.02446666,4.92333126,-0.02191013,0.00160013,-0.05581282,0.01036608,-0.49533403,0.84034812,-0.63680893,1.37875807,-3.51410723,0.53124416,0.46626409,0.00309838,0.06070185,-0.06816354,0.01232033,0.18390907,0.08824955,-0.35257331,0.33195674,-0.52083129,0.71707082,4.26211691,0.81251878,0.36760532,-0.01026292,0.30908963,-0.06231426,0.00761646,0.36710712,0.25715923,-0.27841347,0.15232912,-0.52316791,0.52878976,7.07036018,2.57006907,0.10923573,-0.00013463,0.00013842,-0.08623431,0.01446491,0.28414574,0.15482304,-0.32811567,0.20756114,-0.58311605,0.65991843,5.21340466,1.13061643,0.28791438,0.00655246,0.14107360,-0.13756694,0.03101127,0.24128725,0.09234160,-0.43498191,0.30187535,-0.67182595,0.73817909,3.83784842,0.71810478,0.39697994,-0.01353368,0.23788117,-0.03004295,0.00124618,0.42967978,0.25145066,-0.32236043,0.14157945,-0.67129380,0.62938815,6.53412247,2.69277883,0.10113523,-0.00013463,0.00013842,-0.08623431,0.01446491,0.28414574,0.15482304,-0.32811567,0.20756114,-0.58311605,0.65991843,5.21340466,1.13061643,0.28791438,0.00655246,0.14107360,-0.13756694,0.03101127,0.24128725,0.09234160,-0.43498191,0.30187535,-0.67182595,0.73817909,3.83784842,0.71810478,0.39697994,-0.01353368,0.23788117,-0.03004295,0.00124618,0.42967978,0.25145066,-0.32236043,0.14157945,-0.67129380,0.62938815,6.53412247,2.69277883,0.10113523,
