x,y,z,d,xv,yv,zv,scale_xy_dist,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity,V23_superficial_deveined,V23_superficial_deveined F,V23_superficial_deveined_iso0,V23_superficial_deveined_iso0 F,V23_superficial_deveined_iso90,V23_superficial_deveined_iso90 F,V23_superficial_deveined_orth,V23_superficial_deveined_orth F,V23_superficial_deveined_sur,V23_superficial_deveined_sur F,V23_superficial_deveined_task,V23_superficial_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L2 p-val,V23_middle_deveined,V23_middle_deveined F,V23_middle_deveined_iso0,V23_middle_deveined_iso0 F,V23_middle_deveined_iso90,V23_middle_deveined_iso90 F,V23_middle_deveined_orth,V23_middle_deveined_orth F,V23_middle_deveined_sur,V23_middle_deveined_sur F,V23_middle_deveined_task,V23_middle_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L1 p-val,V23_deep_deveined,V23_deep_deveined F,V23_deep_deveined_iso0,V23_deep_deveined_iso0 F,V23_deep_deveined_iso90,V23_deep_deveined_iso90 F,V23_deep_deveined_orth,V23_deep_deveined_orth F,V23_deep_deveined_sur,V23_deep_deveined_sur F,V23_deep_deveined_task,V23_deep_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L0 p-val,V1_tgt_superficial_deveined,V1_tgt_superficial_deveined F,V1_tgt_superficial_deveined_iso0,V1_tgt_superficial_deveined_iso0 F,V1_tgt_superficial_deveined_iso90,V1_tgt_superficial_deveined_iso90 F,V1_tgt_superficial_deveined_orth,V1_tgt_superficial_deveined_orth F,V1_tgt_superficial_deveined_sur,V1_tgt_superficial_deveined_sur F,V1_tgt_superficial_deveined_task,V1_tgt_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L2 p-val,V1_tgt_middle_deveined,V1_tgt_middle_deveined F,V1_tgt_middle_deveined_iso0,V1_tgt_middle_deveined_iso0 F,V1_tgt_middle_deveined_iso90,V1_tgt_middle_deveined_iso90 F,V1_tgt_middle_deveined_orth,V1_tgt_middle_deveined_orth F,V1_tgt_middle_deveined_sur,V1_tgt_middle_deveined_sur F,V1_tgt_middle_deveined_task,V1_tgt_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L1 p-val,V1_tgt_deep_deveined,V1_tgt_deep_deveined F,V1_tgt_deep_deveined_iso0,V1_tgt_deep_deveined_iso0 F,V1_tgt_deep_deveined_iso90,V1_tgt_deep_deveined_iso90 F,V1_tgt_deep_deveined_orth,V1_tgt_deep_deveined_orth F,V1_tgt_deep_deveined_sur,V1_tgt_deep_deveined_sur F,V1_tgt_deep_deveined_task,V1_tgt_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L0 p-val,V1_sur_superficial_deveined,V1_sur_superficial_deveined F,V1_sur_superficial_deveined_iso0,V1_sur_superficial_deveined_iso0 F,V1_sur_superficial_deveined_iso90,V1_sur_superficial_deveined_iso90 F,V1_sur_superficial_deveined_orth,V1_sur_superficial_deveined_orth F,V1_sur_superficial_deveined_sur,V1_sur_superficial_deveined_sur F,V1_sur_superficial_deveined_task,V1_sur_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L2 p-val,V1_sur_middle_deveined,V1_sur_middle_deveined F,V1_sur_middle_deveined_iso0,V1_sur_middle_deveined_iso0 F,V1_sur_middle_deveined_iso90,V1_sur_middle_deveined_iso90 F,V1_sur_middle_deveined_orth,V1_sur_middle_deveined_orth F,V1_sur_middle_deveined_sur,V1_sur_middle_deveined_sur F,V1_sur_middle_deveined_task,V1_sur_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L1 p-val,V1_sur_deep_deveined,V1_sur_deep_deveined F,V1_sur_deep_deveined_iso0,V1_sur_deep_deveined_iso0 F,V1_sur_deep_deveined_iso90,V1_sur_deep_deveined_iso90 F,V1_sur_deep_deveined_orth,V1_sur_deep_deveined_orth F,V1_sur_deep_deveined_sur,V1_sur_deep_deveined_sur F,V1_sur_deep_deveined_task,V1_sur_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L0 p-val
3.63,-1.34,15.00,0.71,82.00,156.00,8.00,3.28,156.00,22.28,0.44,4.69944763,2.58813667,4.17472458,3.98436809,3.86166930,87.23600769,0.00000000,4.45,4.64636230,4.39473915,4.35707998,3.69363618,2.66196060,2.32980752,3.98341799,5.10548019,4.05747747,3.91052580,86.60544586,0.00000000,2.09795403,1.23413718,-0.86381698,25.10102844,0.00000095,0.91221553,-2.34742999,-3.25964570,19.26746750,4.30,3.75,0.01660112,70.61315918,-4.17233038,2.51018238,0.93344051,0.07089622,0.57194376,0.03378972,-9.37087822,8.13326931,1.08648944,4.40769291,0.03604136,0.01831932,56.35078430,-6.52905369,3.62161064,2.63136959,0.38713875,0.80863363,0.03472233,-9.86379337,5.00113630,1.44526315,7.86852884,0.00513325,0.02649851,56.31676865,-7.11899519,2.72668028,0.62535870,0.01754960,-0.31047177,0.00365194,-14.41651249,5.23860645,1.60491383,10.13951015,0.00149863,0.01773654,92.33602142,1.18946576,0.21195696,1.81204510,0.35670280,1.78163517,0.46165967,-5.13629198,3.39701080,1.07875872,4.75005102,0.02954320,0.02030334,84.07784271,-2.49005270,0.52345741,1.86082077,0.22265761,3.36694694,0.86359346,-9.11810589,6.22836924,1.18055832,5.71456051,0.01701931,0.02262246,70.20130157,-0.26878384,0.00435586,2.86157703,0.54500091,0.74579722,0.02966133,-9.59016323,5.54148245,1.56757021,10.41983700,0.00128952,0.01773654,92.33602142,1.18946576,0.21195696,1.81204510,0.35670280,1.78163517,0.46165967,-5.13629198,3.39701080,1.07875872,4.75005102,0.02954320,0.02030334,84.07784271,-2.49005270,0.52345741,1.86082077,0.22265761,3.36694694,0.86359346,-9.11810589,6.22836924,1.18055832,5.71456051,0.01701931,0.02262246,70.20130157,-0.26878384,0.00435586,2.86157703,0.54500091,0.74579722,0.02966133,-9.59016323,5.54148245,1.56757021,10.41983700,0.00128952,
3.58,-1.75,16.00,0.72,82.00,156.00,9.00,3.25,147.00,23.81,0.59,3.53835559,1.61832726,2.77361703,1.67966187,2.40249038,40.97066498,0.00000000,4.04,1.59133029,2.20943952,3.49489284,3.52003169,1.98913860,2.99085379,2.93852639,2.73082781,1.70919728,2.57234049,45.20485687,0.00000000,2.20002007,1.74515390,-0.45486605,7.32838821,0.00719140,-0.81727159,-1.23506021,-0.41778859,0.41182038,4.26,3.76,0.01159491,41.25035477,-7.50291872,9.72054291,9.09876060,8.06823254,1.24282706,0.19108562,0.61877990,0.04244968,0.31059590,0.43132350,0.51149980,0.01487444,45.23037720,-7.87470055,6.41410780,9.91014194,6.68492365,1.69536710,0.18608145,1.71293318,0.18366401,0.34009969,0.53053671,0.46656137,0.02339333,53.83748627,-10.35066223,7.07020521,11.01047611,6.68111134,-2.39615202,0.26839668,-1.86582458,0.10763241,0.29548457,0.42163289,0.51628084,0.01395969,66.17146301,-8.44125557,12.34348392,-1.44520056,0.26243806,-2.67536926,1.20401776,-2.08415937,0.64704448,0.07096054,0.02376187,0.87752520,0.01532514,56.05809784,-11.19565392,12.38324451,2.58940601,0.50432312,-0.66248530,0.03914724,-4.54508448,1.81107152,0.26168802,0.32856381,0.56664208,0.01809624,53.60488510,-8.65410995,5.38370657,5.56099653,2.45599389,-1.82278645,0.21126163,-2.99388766,0.64449030,0.50030881,1.26664162,0.26068280,0.01395969,66.17146301,-8.44125557,12.34348392,-1.44520056,0.26243806,-2.67536926,1.20401776,-2.08415937,0.64704448,0.07096054,0.02376187,0.87752520,0.01532514,56.05809784,-11.19565392,12.38324451,2.58940601,0.50432312,-0.66248530,0.03914724,-4.54508448,1.81107152,0.26168802,0.32856381,0.56664208,0.01809624,53.60488510,-8.65410995,5.38370657,5.56099653,2.45599389,-1.82278645,0.21126163,-2.99388766,0.64449030,0.50030881,1.26664162,0.26068280,
3.49,-2.27,0.00,0.74,82.00,156.00,10.00,3.22,135.00,23.83,0.72,1.99020076,1.57571352,2.64335346,2.32802868,2.13432407,29.59985161,0.00000007,4.22,0.75570387,0.11960296,1.95731580,3.72764683,2.17697930,2.05916572,2.89416575,2.47507238,2.29544640,2.04918194,27.01272964,0.00000025,2.21821737,2.09591699,-0.12230044,0.52604264,0.46886225,3.62129784,4.10697651,0.48567861,0.52930582,6.28,0.00,0.00928731,23.23362350,-6.29008293,5.99784422,-1.50132978,0.19287074,1.85339487,0.37310135,0.87496710,0.07453310,0.48199773,0.91204977,0.33981485,0.01172204,24.78756714,-6.03743887,3.32694626,0.74490380,0.03325634,5.50266361,1.72954822,-1.22023261,0.08215628,0.53236932,1.14701545,0.28444766,0.01866729,30.24840164,-8.94818115,4.66227388,1.93096542,0.18126489,3.05146122,0.38404882,-0.37382129,0.00384268,0.44747451,0.85307586,0.35591891,0.00765985,17.28959084,-1.15219498,0.19951519,-0.84660929,0.07816505,1.08251083,0.17101303,1.18830550,0.18245709,0.91488791,3.42997718,0.06433405,0.00965124,19.35937881,-2.46170330,0.52141601,-2.77548289,0.50456131,1.79749238,0.25087607,-1.06816792,0.08719078,0.84515768,2.98447466,0.08439260,0.01355761,26.49493408,-6.55785322,2.72227192,1.71896112,0.20663066,-2.44303775,0.33414009,-0.97053671,0.05961338,0.70848382,2.23664618,0.13510618,0.00765985,17.28959084,-1.15219498,0.19951519,-0.84660929,0.07816505,1.08251083,0.17101303,1.18830550,0.18245709,0.91488791,3.42997718,0.06433405,0.00965124,19.35937881,-2.46170330,0.52141601,-2.77548289,0.50456131,1.79749238,0.25087607,-1.06816792,0.08719078,0.84515768,2.98447466,0.08439260,0.01355761,26.49493408,-6.55785322,2.72227192,1.71896112,0.20663066,-2.44303775,0.33414009,-0.97053671,0.05961338,0.70848382,2.23664618,0.13510618,
3.51,-2.71,0.00,0.75,82.00,156.00,11.00,3.28,117.00,20.64,0.75,4.99702215,3.10499024,4.65151501,3.49984527,4.06334305,91.75405121,0.00000000,4.57,1.94269228,4.40490294,4.72395039,3.95355392,4.77371550,5.57368517,5.32670832,3.63037920,3.49887824,4.19895983,95.62004852,0.00000000,2.09066248,2.12723327,0.03657079,0.04695060,0.82860993,-0.45552284,0.86390436,1.31942725,3.52899146,6.28,0.00,0.02260022,134.01937866,-3.40403318,1.71105278,-1.76070809,0.25835621,0.89091760,0.08396047,2.48175240,0.58422047,0.29391044,0.33032236,0.56560584,0.02715215,127.55844116,-3.60529804,1.13789916,-3.55698371,0.72890598,2.47168827,0.33470708,-0.00461939,0.00000000,0.55824900,1.20966709,0.27167757,0.03901341,125.32366180,-4.56171942,1.14932644,-1.88490045,0.16381755,1.66453302,0.10841327,1.25827658,0.04092835,0.74451929,2.24012446,0.13480335,0.02067660,125.58869934,2.08792233,0.65329444,-0.19915164,0.00430507,0.92309278,0.12398604,8.12934303,8.51639843,0.88256925,3.18209291,0.07476945,0.02497834,127.55303955,0.00832518,0.00000000,-0.62231857,0.02497489,-0.83445418,0.05324434,7.89565802,4.68125105,0.82030344,2.76551747,0.09664643,0.03267140,153.02581787,0.56529993,0.02016050,-0.58661771,0.02395415,2.91236567,0.47236276,4.75366020,1.42294133,0.77527303,2.66367936,0.10299546,0.02067660,125.58869934,2.08792233,0.65329444,-0.19915164,0.00430507,0.92309278,0.12398604,8.12934303,8.51639843,0.88256925,3.18209291,0.07476945,0.02497834,127.55303955,0.00832518,0.00000000,-0.62231857,0.02497489,-0.83445418,0.05324434,7.89565802,4.68125105,0.82030344,2.76551747,0.09664643,0.03267140,153.02581787,0.56529993,0.02016050,-0.58661771,0.02395415,2.91236567,0.47236276,4.75366020,1.42294133,0.77527303,2.66367936,0.10299546,
3.27,-3.27,21.00,0.81,82.00,156.00,12.00,3.23,96.00,22.90,0.75,2.43098545,0.77855855,2.19947767,1.36803889,1.69426513,20.06711197,0.00000838,4.07,0.02608996,2.33249903,2.67020893,3.03094625,1.64351141,1.73846364,2.14736485,1.32486534,1.38291299,1.80895174,22.22709465,0.00000279,1.84786475,1.83039880,-0.01746595,0.01122690,0.91568991,2.19199610,3.99958444,1.80758822,7.32250690,4.17,3.92,0.01312507,51.75166702,-3.03744411,1.55981553,3.46971750,1.14874613,0.38880554,0.01829001,-2.10492969,0.48113048,-0.52180660,1.19207096,0.27518991,0.01524202,46.15631485,-3.82466125,1.47041368,4.06869507,1.09505427,-0.01630780,0.00000000,-0.69998610,0.02975887,-0.31625855,0.44584095,0.50447935,0.02244974,47.77943420,-4.37432528,1.21687543,1.26853073,0.08549364,-1.44364703,0.09388712,-3.43567657,0.35168701,-0.22623792,0.23813516,0.62566922,0.01504255,76.35260010,-0.38255778,0.02521962,-2.18339872,0.59531909,-4.07456923,2.77527118,-0.36312488,0.01953285,-0.67987281,2.16894937,0.14115468,0.01532268,54.62717438,-4.66806412,2.09850979,1.55456686,0.17719406,-4.68675137,1.90867639,-1.47038770,0.18475354,-0.35861298,0.60155267,0.43817986,0.01669048,44.26456833,-3.38995552,0.80191612,2.41519761,0.44973376,0.54336047,0.01826086,1.64579213,0.18909602,-0.01692040,0.00144165,0.96972038,0.01504255,76.35260010,-0.38255778,0.02521962,-2.18339872,0.59531909,-4.07456923,2.77527118,-0.36312488,0.01953285,-0.67987281,2.16894937,0.14115468,0.01532268,54.62717438,-4.66806412,2.09850979,1.55456686,0.17719406,-4.68675137,1.90867639,-1.47038770,0.18475354,-0.35861298,0.60155267,0.43817986,0.01669048,44.26456833,-3.38995552,0.80191612,2.41519761,0.44973376,0.54336047,0.01826086,1.64579213,0.18909602,-0.01692040,0.00144165,0.96972038,
7.85,3.24,16.00,0.00,82.00,157.00,1.00,6.18,103.00,5.98,0.70,9.32113838,6.16222000,8.57173538,10.09364319,8.53718472,34.25637436,0.00000001,15.71,13.07720470,11.19242764,5.63891554,4.93522024,3.96819091,3.63285708,9.76962376,12.45371819,10.24359608,8.31520462,32.08104324,0.00000002,3.97296143,1.24667907,-2.72628236,38.13546753,0.00000000,14.75854683,4.74046516,-10.01808167,19.87689972,4.63,2.84,0.03804647,28.79998779,20.42202950,4.66979313,15.79834652,1.57726657,0.63355583,0.00321944,-13.54086304,1.31868136,2.72890162,2.15921187,0.14204948,0.04690378,29.15890121,25.71665192,4.43504333,18.70196533,1.54348493,-0.31327260,0.00038581,-24.41334724,2.41830206,3.11042428,2.87683368,0.09019123,0.06095714,23.28356743,31.89856339,4.27698612,10.41820335,0.38099515,-7.59124327,0.17157146,-22.22350693,0.97255534,3.95738101,4.81655502,0.02842981,0.03816177,32.26217651,17.70514297,3.54278398,17.23338127,2.43499017,6.26343822,0.43055972,1.76784587,0.03038787,2.88885736,2.57102156,0.10917087,0.04243832,28.03724861,30.83725357,6.12743902,19.13661957,1.79663539,13.89551544,1.12254918,-7.27881908,0.30292445,3.40759921,3.63392830,0.05691552,0.04482146,21.10507965,42.05817413,8.16063976,10.70141697,0.58370167,1.48024809,0.00895950,-5.48924112,0.13903105,4.41769743,6.33792257,0.01198237,0.03816177,32.26217651,17.70514297,3.54278398,17.23338127,2.43499017,6.26343822,0.43055972,1.76784587,0.03038787,2.88885736,2.57102156,0.10917087,0.04243832,28.03724861,30.83725357,6.12743902,19.13661957,1.79663539,13.89551544,1.12254918,-7.27881908,0.30292445,3.40759921,3.63392830,0.05691552,0.04482146,21.10507965,42.05817413,8.16063976,10.70141697,0.58370167,1.48024809,0.00895950,-5.48924112,0.13903105,4.41769743,6.33792257,0.01198237,
8.10,3.18,21.00,0.00,82.00,157.00,2.00,6.28,79.00,6.00,0.66,8.21213913,7.56988239,8.39352417,10.33226395,8.62695217,41.20074844,0.00000000,14.47,13.95500278,13.26487064,9.67769718,4.38607073,6.98890114,2.68004751,6.84361219,8.55205154,10.47997284,8.52793312,40.04677582,0.00000000,3.03045225,0.58660740,-2.44384480,52.87144470,0.00000000,25.74834824,19.52359962,-6.22474909,6.94055605,4.65,2.69,0.03498001,28.27836418,8.06114483,0.84515953,3.79635787,0.10575713,-5.88422394,0.32258168,-2.24694562,0.04218318,3.08863282,3.21287775,0.07337998,0.03975307,24.33686447,10.75928402,0.90199071,13.45034122,0.92761672,3.46883392,0.05864844,-2.57053995,0.03115465,3.76031756,4.88530350,0.02732473,0.05519561,22.43044281,16.80841255,1.39527702,13.35727787,0.73581886,3.00526309,0.03158724,10.86562347,0.27311045,4.18037939,6.31506443,0.01213676,0.03264855,27.64100075,9.65521336,1.23326206,20.09559822,3.87558651,8.55750847,0.94071764,-15.50450325,2.73459482,3.65722036,4.82329655,0.02831941,0.04132169,31.44582176,16.91645050,2.18134642,28.55011368,4.73070526,12.63658524,1.09821725,-5.45717430,0.20143045,3.46671772,4.44939184,0.03517562,0.03615258,16.03222847,18.53629303,1.85082853,24.83223343,3.66975379,3.33467269,0.05297409,-5.82463741,0.18273833,5.17378616,10.15017605,0.00149008,0.03264855,27.64100075,9.65521336,1.23326206,20.09559822,3.87558651,8.55750847,0.94071764,-15.50450325,2.73459482,3.65722036,4.82329655,0.02831941,0.04132169,31.44582176,16.91645050,2.18134642,28.55011368,4.73070526,12.63658524,1.09821725,-5.45717430,0.20143045,3.46671772,4.44939184,0.03517562,0.03615258,16.03222847,18.53629303,1.85082853,24.83223343,3.66975379,3.33467269,0.05297409,-5.82463741,0.18273833,5.17378616,10.15017605,0.00149008,
3.48,-0.20,18.00,0.84,82.00,157.00,6.00,3.31,106.00,14.54,0.51,5.68799019,4.12298727,5.40958214,4.55922222,4.94494534,32.80056763,0.00000001,9.30,5.35932922,2.92138100,3.91901588,6.22126007,5.11780405,5.84510946,5.72046518,5.03779840,4.55422401,4.96129894,32.07908249,0.00000002,1.91629755,0.37614620,-1.54015136,64.58078003,0.00000000,4.20890856,3.72302914,-0.48587921,0.15850051,6.28,0.00,0.02482195,34.79842377,2.77053928,0.24392273,5.56023836,0.55456090,-2.53975201,0.14686543,-3.15978789,0.20380205,0.94279420,0.73158538,0.39258613,0.03099808,36.22746658,4.03833199,0.31112552,5.68679380,0.40596303,-1.56329477,0.02917373,-13.77320099,2.18949342,1.12615943,1.07275200,0.30058906,0.04567794,37.63272858,2.89372587,0.10128884,4.06523466,0.16698971,-5.05287266,0.21882041,-21.07699776,2.51807714,1.24889171,1.38072205,0.24027355,0.01827576,20.71477127,7.44296694,1.75281632,10.32341194,2.44621706,3.20379543,0.31538877,4.74531269,0.61269039,2.25000787,4.36627150,0.03692347,0.02597331,29.63547707,4.32178926,0.33953312,8.42048264,0.98160422,4.84689569,0.38538882,2.91244078,0.13683632,1.62413895,2.32950592,0.12727606,0.03654765,40.82434464,4.39286757,0.25899327,8.09079933,0.97062391,6.78339195,0.54627055,4.55295849,0.27821901,1.30764258,1.61551893,0.20402986,0.01827576,20.71477127,7.44296694,1.75281632,10.32341194,2.44621706,3.20379543,0.31538877,4.74531269,0.61269039,2.25000787,4.36627150,0.03692347,0.02597331,29.63547707,4.32178926,0.33953312,8.42048264,0.98160422,4.84689569,0.38538882,2.91244078,0.13683632,1.62413895,2.32950592,0.12727606,0.03654765,40.82434464,4.39286757,0.25899327,8.09079933,0.97062391,6.78339195,0.54627055,4.55295849,0.27821901,1.30764258,1.61551893,0.20402986,
3.33,-0.64,20.00,0.82,82.00,157.00,7.00,3.17,108.00,20.45,0.35,0.97705543,0.64901167,1.72714829,1.04963505,1.10071266,5.19518805,0.02287010,5.20,1.92382991,2.18675613,1.26407659,0.28152937,1.16773283,1.28602529,-0.15770110,1.76673949,1.13282776,1.20455158,6.05637264,0.01403366,1.78356254,0.58446515,-1.19909739,46.84144592,0.00000000,0.19268849,0.22006223,0.02737373,0.00095474,6.28,0.00,0.00313371,1.71222711,6.63837814,4.32408571,3.49403310,0.67611670,3.56395793,0.89293110,4.04525137,1.03138483,0.69037908,1.21109951,0.27139413,0.00494643,2.84558487,7.38822556,3.21204734,3.27920866,0.41639608,4.66781235,0.80232418,4.78643370,0.81565392,0.58120322,0.88138580,0.34806178,0.00929442,4.83843231,9.83636951,3.63518238,6.48038864,1.31765974,-0.70607471,0.01324744,11.73243237,2.42293549,0.40476233,0.45041293,0.50230258,0.00541537,5.66988707,4.62794065,2.11252737,6.71639729,3.22783256,-0.48309958,0.02231319,-1.89802516,0.30551356,0.34144968,0.31344715,0.57570494,0.00587831,4.68524694,3.85906911,0.83581793,7.73884153,2.55911970,-0.70139855,0.02488141,-2.28879595,0.26086712,0.38565728,0.40543303,0.52445055,0.00279166,0.72415918,5.47244358,1.22203612,9.02331543,3.67053437,5.52363920,1.10127270,1.28502250,0.06737182,0.87681979,2.20830607,0.13760215,0.00541537,5.66988707,4.62794065,2.11252737,6.71639729,3.22783256,-0.48309958,0.02231319,-1.89802516,0.30551356,0.34144968,0.31344715,0.57570494,0.00587831,4.68524694,3.85906911,0.83581793,7.73884153,2.55911970,-0.70139855,0.02488141,-2.28879595,0.26086712,0.38565728,0.40543303,0.52445055,0.00279166,0.72415918,5.47244358,1.22203612,9.02331543,3.67053437,5.52363920,1.10127270,1.28502250,0.06737182,0.87681979,2.20830607,0.13760215,
3.17,-1.13,19.00,0.82,82.00,157.00,8.00,3.04,136.00,20.49,0.27,2.26969242,1.62320387,2.59424663,3.13364267,2.40519643,22.87069130,0.00000201,5.42,2.96254778,4.50695801,1.69221771,0.00691998,1.69249451,3.46333194,1.45266390,2.35237741,3.22515821,2.37036824,21.98785591,0.00000315,1.76924407,0.95662594,-0.81261808,24.24491119,0.00000143,-1.78454137,-1.77656436,0.00797700,0.00011284,6.28,0.00,0.01323353,28.78055000,-2.09774566,0.40700224,3.07807517,0.49462539,-6.50528049,2.80414033,-4.35163403,1.12500679,0.22037438,0.11634333,0.73311045,0.01755054,33.83300781,-3.61081934,0.72457200,-0.44877926,0.00739359,-10.37783623,3.74575353,-8.83141708,2.62252688,0.15585218,0.05988143,0.80673645,0.02372252,29.52569962,-2.89071441,0.29410699,2.02264142,0.12024410,-8.75063229,1.90877557,-5.32464457,0.46743897,0.41493934,0.44335034,0.50567195,0.01220217,26.93770409,0.90222877,0.07510075,-0.39303008,0.01034044,-6.83688927,4.18940210,-1.94295609,0.29960757,0.49992859,0.62877822,0.42800244,0.01499665,28.83645248,-0.76292461,0.03086073,5.05772305,1.03360116,-8.81134987,3.71781802,-2.73612237,0.35253218,0.44604418,0.51276803,0.47411958,0.01765411,27.35305214,1.46956325,0.08327551,1.78724313,0.13602772,-11.42140102,4.44731045,0.26542243,0.00272055,0.65408754,1.16074777,0.28158488,0.01220217,26.93770409,0.90222877,0.07510075,-0.39303008,0.01034044,-6.83688927,4.18940210,-1.94295609,0.29960757,0.49992859,0.62877822,0.42800244,0.01499665,28.83645248,-0.76292461,0.03086073,5.05772305,1.03360116,-8.81134987,3.71781802,-2.73612237,0.35253218,0.44604418,0.51276803,0.47411958,0.01765411,27.35305214,1.46956325,0.08327551,1.78724313,0.13602772,-11.42140102,4.44731045,0.26542243,0.00272055,0.65408754,1.16074777,0.28158488,
3.10,-1.60,20.00,0.77,82.00,157.00,9.00,2.99,145.00,14.99,0.27,5.76681852,3.80133057,4.89891338,5.31236982,4.94485807,52.66041565,0.00000000,7.34,7.77642632,3.48141623,4.19663429,2.30520964,3.37335300,7.37369061,4.95502281,5.24432087,5.40908146,4.89678240,50.97981644,0.00000000,1.83909190,1.42052150,-0.41857034,6.85948753,0.00928249,-0.47264871,-0.35994074,0.11270799,0.00920030,6.28,0.00,0.02338880,50.25173950,-5.18965197,1.39235961,-3.42503977,0.34232989,-5.34042501,1.05634713,5.70860910,1.08221138,1.02334917,1.40202153,0.23668250,0.03038295,57.07452393,-7.96144199,1.98280513,-3.79316401,0.29612350,-1.78306758,0.06223917,6.89490032,0.89976853,0.93012357,1.19994128,0.27361192,0.04723684,66.83686066,-11.94564247,2.86729980,-2.86987734,0.13820869,-0.37733883,0.00204585,11.74983883,1.29964662,0.80701178,0.95753467,0.32805870,0.02310411,54.31869125,-3.38276672,0.59405071,2.03268313,0.15561488,-7.34999180,2.72329783,-1.26423943,0.07135767,1.27732599,2.30879688,0.12897737,0.02761839,55.50646973,-9.17553806,2.53579354,8.31164455,1.58425629,-5.67954445,0.87663692,10.74703312,3.08702993,1.24536765,2.26880026,0.13233553,0.03420614,58.42802811,-15.41714096,5.21228170,5.57100296,0.75192535,-1.82773066,0.06478730,6.72075033,0.99076247,1.36627162,2.88160014,0.08992550,0.02310411,54.31869125,-3.38276672,0.59405071,2.03268313,0.15561488,-7.34999180,2.72329783,-1.26423943,0.07135767,1.27732599,2.30879688,0.12897737,0.02761839,55.50646973,-9.17553806,2.53579354,8.31164455,1.58425629,-5.67954445,0.87663692,10.74703312,3.08702993,1.24536765,2.26880026,0.13233553,0.03420614,58.42802811,-15.41714096,5.21228170,5.57100296,0.75192535,-1.82773066,0.06478730,6.72075033,0.99076247,1.36627162,2.88160014,0.08992550,
3.08,-2.05,20.00,0.76,82.00,157.00,10.00,2.98,122.00,18.52,0.62,4.70168447,2.06047153,4.72731447,3.88060713,3.84251928,58.58152771,0.00000000,5.41,5.50031662,5.57550573,2.66418648,2.30191541,3.33145070,2.94768167,3.52699184,5.69472218,4.00383186,3.94567299,59.88315201,0.00000000,1.91354525,1.83671403,-0.07683120,0.22954264,0.63222547,2.20083714,3.61456656,1.41372943,2.57393646,6.28,0.00,0.01893325,63.20797348,5.25626040,2.74167228,7.67222261,3.29676890,1.78706908,0.22704607,-5.22011852,1.73697746,0.84086472,1.81693923,0.17800038,0.02424078,68.62598419,3.97449946,0.93336457,5.79780817,1.30709279,0.23564957,0.00205384,-11.76396847,4.94770336,0.87023562,1.98415220,0.15928189,0.03390167,63.83732224,5.57102728,1.15634727,1.68461144,0.08830671,1.48528171,0.05823888,-23.93800735,10.00240326,1.17089880,3.73761487,0.05349813,0.02166739,93.92762756,6.96533537,4.95189619,3.63670564,0.97929621,-4.72806740,2.21565771,-4.05917931,1.44614780,0.54877657,0.83789933,0.36023128,0.02373620,78.06878662,8.32740402,3.97726178,6.56779623,1.88364387,-3.51249838,0.63849401,-5.75494003,1.68562710,0.85993481,2.05990672,0.15154961,0.02995379,84.93802643,9.87498569,4.05397606,1.64594042,0.12446795,-7.99604416,2.35122013,-13.25077534,7.30116510,0.90880471,2.41706872,0.12035344,0.02166739,93.92762756,6.96533537,4.95189619,3.63670564,0.97929621,-4.72806740,2.21565771,-4.05917931,1.44614780,0.54877657,0.83789933,0.36023128,0.02373620,78.06878662,8.32740402,3.97726178,6.56779623,1.88364387,-3.51249838,0.63849401,-5.75494003,1.68562710,0.85993481,2.05990672,0.15154961,0.02995379,84.93802643,9.87498569,4.05397606,1.64594042,0.12446795,-7.99604416,2.35122013,-13.25077534,7.30116510,0.90880471,2.41706872,0.12035344,
