x,y,z,d,xv,yv,zv,scale_xy_dist,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity,V23_superficial_deveined,V23_superficial_deveined F,V23_superficial_deveined_iso0,V23_superficial_deveined_iso0 F,V23_superficial_deveined_iso90,V23_superficial_deveined_iso90 F,V23_superficial_deveined_orth,V23_superficial_deveined_orth F,V23_superficial_deveined_sur,V23_superficial_deveined_sur F,V23_superficial_deveined_task,V23_superficial_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L2 p-val,V23_middle_deveined,V23_middle_deveined F,V23_middle_deveined_iso0,V23_middle_deveined_iso0 F,V23_middle_deveined_iso90,V23_middle_deveined_iso90 F,V23_middle_deveined_orth,V23_middle_deveined_orth F,V23_middle_deveined_sur,V23_middle_deveined_sur F,V23_middle_deveined_task,V23_middle_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L1 p-val,V23_deep_deveined,V23_deep_deveined F,V23_deep_deveined_iso0,V23_deep_deveined_iso0 F,V23_deep_deveined_iso90,V23_deep_deveined_iso90 F,V23_deep_deveined_orth,V23_deep_deveined_orth F,V23_deep_deveined_sur,V23_deep_deveined_sur F,V23_deep_deveined_task,V23_deep_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L0 p-val,V1_tgt_superficial_deveined,V1_tgt_superficial_deveined F,V1_tgt_superficial_deveined_iso0,V1_tgt_superficial_deveined_iso0 F,V1_tgt_superficial_deveined_iso90,V1_tgt_superficial_deveined_iso90 F,V1_tgt_superficial_deveined_orth,V1_tgt_superficial_deveined_orth F,V1_tgt_superficial_deveined_sur,V1_tgt_superficial_deveined_sur F,V1_tgt_superficial_deveined_task,V1_tgt_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L2 p-val,V1_tgt_middle_deveined,V1_tgt_middle_deveined F,V1_tgt_middle_deveined_iso0,V1_tgt_middle_deveined_iso0 F,V1_tgt_middle_deveined_iso90,V1_tgt_middle_deveined_iso90 F,V1_tgt_middle_deveined_orth,V1_tgt_middle_deveined_orth F,V1_tgt_middle_deveined_sur,V1_tgt_middle_deveined_sur F,V1_tgt_middle_deveined_task,V1_tgt_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L1 p-val,V1_tgt_deep_deveined,V1_tgt_deep_deveined F,V1_tgt_deep_deveined_iso0,V1_tgt_deep_deveined_iso0 F,V1_tgt_deep_deveined_iso90,V1_tgt_deep_deveined_iso90 F,V1_tgt_deep_deveined_orth,V1_tgt_deep_deveined_orth F,V1_tgt_deep_deveined_sur,V1_tgt_deep_deveined_sur F,V1_tgt_deep_deveined_task,V1_tgt_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L0 p-val,V1_sur_superficial_deveined,V1_sur_superficial_deveined F,V1_sur_superficial_deveined_iso0,V1_sur_superficial_deveined_iso0 F,V1_sur_superficial_deveined_iso90,V1_sur_superficial_deveined_iso90 F,V1_sur_superficial_deveined_orth,V1_sur_superficial_deveined_orth F,V1_sur_superficial_deveined_sur,V1_sur_superficial_deveined_sur F,V1_sur_superficial_deveined_task,V1_sur_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L2 p-val,V1_sur_middle_deveined,V1_sur_middle_deveined F,V1_sur_middle_deveined_iso0,V1_sur_middle_deveined_iso0 F,V1_sur_middle_deveined_iso90,V1_sur_middle_deveined_iso90 F,V1_sur_middle_deveined_orth,V1_sur_middle_deveined_orth F,V1_sur_middle_deveined_sur,V1_sur_middle_deveined_sur F,V1_sur_middle_deveined_task,V1_sur_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L1 p-val,V1_sur_deep_deveined,V1_sur_deep_deveined F,V1_sur_deep_deveined_iso0,V1_sur_deep_deveined_iso0 F,V1_sur_deep_deveined_iso90,V1_sur_deep_deveined_iso90 F,V1_sur_deep_deveined_orth,V1_sur_deep_deveined_orth F,V1_sur_deep_deveined_sur,V1_sur_deep_deveined_sur F,V1_sur_deep_deveined_task,V1_sur_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L0 p-val
-6.97,-4.05,19.00,0.88,71.00,144.00,11.00,4.65,102.00,18.89,0.67,4.46608257,4.58069468,5.22410774,4.45841646,4.68232536,115.31214905,0.00000000,4.75,2.25933695,5.64223909,3.21534467,5.29946089,6.60510874,5.62098551,4.85985422,5.11105537,4.52589130,4.78845978,120.55728149,0.00000000,1.20249081,-2.09964657,-3.30213737,334.37573242,0.00000000,-0.83480173,-7.11976910,-6.28496742,71.89670563,4.38,2.08,0.01912471,99.04151154,1.90300596,0.38992572,-4.70146370,2.54280376,-6.94999886,3.67403507,-5.57678509,3.11260915,1.32048774,5.81164360,0.01610961,0.02129252,92.27000427,0.44210246,0.01100409,-6.43646479,2.69415188,-10.08883190,5.05855083,-8.15588093,4.11931992,1.60582709,8.80863285,0.00307338,0.02646014,82.93048096,3.14848089,0.36757326,-11.85690117,6.53744078,-16.67357635,8.61885071,-12.64073181,7.37791109,1.88624179,12.04145622,0.00054372,0.02196291,120.07131195,-2.84630847,0.99765092,-2.67668128,1.00565469,-5.32082987,2.42854309,-6.31145954,2.17317462,1.05227625,3.91169548,0.04824014,0.02632388,125.61046600,0.48360321,0.01876523,-0.04307978,0.00019051,-6.42637968,2.68666697,-3.45539451,0.47341731,0.93977660,3.12903118,0.07723060,0.03052971,100.55020142,-0.44921979,0.01074436,-0.96138334,0.07187609,-6.78922653,1.96251357,-2.67551589,0.24100719,1.58049893,9.18782043,0.00250243,0.02196291,120.07131195,-2.84630847,0.99765092,-2.67668128,1.00565469,-5.32082987,2.42854309,-6.31145954,2.17317462,1.05227625,3.91169548,0.04824014,0.02632388,125.61046600,0.48360321,0.01876523,-0.04307978,0.00019051,-6.42637968,2.68666697,-3.45539451,0.47341731,0.93977660,3.12903118,0.07723060,0.03052971,100.55020142,-0.44921979,0.01074436,-0.96138334,0.07187609,-6.78922653,1.96251357,-2.67551589,0.24100719,1.58049893,9.18782043,0.00250243,
-6.71,-4.57,17.00,0.86,71.00,144.00,12.00,4.65,93.00,21.26,0.65,5.45822048,4.85461330,5.32420778,4.64550018,5.07063532,127.00659943,0.00000000,4.90,5.16022110,5.19868469,5.00957251,5.01533365,3.61241651,5.75342894,6.01834440,5.61131525,4.61180830,5.10501528,125.74186707,0.00000000,1.11625803,-2.15847325,-3.27473116,318.08303833,0.00000000,3.13190389,-1.72791648,-4.85982037,61.59444427,4.33,2.02,0.02168877,121.95492554,-2.91215515,0.87420553,-2.62911892,0.76135308,-10.80441666,8.50101852,-4.21661377,1.70366228,1.17794001,4.42772150,0.03562222,0.02218315,94.97155762,5.26303101,1.47976255,1.21184409,0.09058339,-5.86812449,1.62287211,-2.54041910,0.37899458,1.72122157,9.59675312,0.00200656,0.02834721,89.76477814,5.85679102,1.19943714,0.39837813,0.00695225,-8.27403736,2.00164008,-4.45757341,0.86520773,1.79912555,10.33148003,0.00135193,0.02418209,142.28257751,6.17006683,4.58217478,0.11212876,0.00174878,-2.40675044,0.48570096,-0.24065363,0.00312940,1.08600259,4.07254314,0.04386658,0.03106840,174.33978271,7.02682734,3.95051599,-0.67202264,0.04707628,-5.17281151,1.73451412,-0.71677142,0.02031114,0.68405843,1.65194082,0.19900855,0.04054454,182.90322876,7.99582624,3.50281239,4.83765507,1.87736309,-3.24348807,0.46198493,-2.90471363,0.29308721,0.93261659,3.29952383,0.06961535,0.02418209,142.28257751,6.17006683,4.58217478,0.11212876,0.00174878,-2.40675044,0.48570096,-0.24065363,0.00312940,1.08600259,4.07254314,0.04386658,0.03106840,174.33978271,7.02682734,3.95051599,-0.67202264,0.04707628,-5.17281151,1.73451412,-0.71677142,0.02031114,0.68405843,1.65194082,0.19900855,0.04054454,182.90322876,7.99582624,3.50281239,4.83765507,1.87736309,-3.24348807,0.46198493,-2.90471363,0.29308721,0.93261659,3.29952383,0.06961535,
-6.69,-5.09,0.00,0.84,71.00,144.00,13.00,4.78,93.00,32.93,0.71,3.48966622,3.12519431,2.94782043,3.60377789,3.29161477,108.19879913,0.00000000,3.45,2.62764597,3.74205446,3.09889317,4.39880037,3.36187267,1.47066641,3.71225405,2.99705434,3.58011627,3.21781874,102.50701141,0.00000000,1.06115413,-2.15070438,-3.21185851,296.11145020,0.00000000,0.68378836,-1.80644190,-2.49023032,33.11500549,4.33,2.02,0.01177732,69.00692749,0.68125701,0.09185893,-0.17733167,0.00667132,0.61540568,0.05294290,-4.16005945,3.18230462,1.13919616,7.94699478,0.00491694,0.01364243,70.31083679,1.98323560,0.41126987,-0.52626997,0.03347146,0.99357122,0.09105954,-5.92200613,4.03133726,1.22237694,9.47439766,0.00214344,0.01843620,75.18802643,1.66888368,0.19282709,-1.05130208,0.09602635,-1.85048306,0.19824794,-6.33162212,3.45703459,1.16372514,8.55976772,0.00351862,0.01676565,136.93112183,2.36647749,1.34957850,-1.06521785,0.31161839,2.56205797,1.10190547,-0.17490183,0.00322491,0.50029761,1.73039412,0.18867829,0.02168966,169.58348083,1.01480389,0.16442190,-4.00795507,3.34071970,1.92395711,0.47886932,-0.47235283,0.01752192,0.20575351,0.29825148,0.58510903,0.02633776,150.38690186,1.05995488,0.11996658,2.39523578,0.89672458,4.18080616,1.49562681,-2.59062266,0.45417914,0.55831069,2.30402851,0.12937198,0.01676565,136.93112183,2.36647749,1.34957850,-1.06521785,0.31161839,2.56205797,1.10190547,-0.17490183,0.00322491,0.50029761,1.73039412,0.18867829,0.02168966,169.58348083,1.01480389,0.16442190,-4.00795507,3.34071970,1.92395711,0.47886932,-0.47235283,0.01752192,0.20575351,0.29825148,0.58510903,0.02633776,150.38690186,1.05995488,0.11996658,2.39523578,0.89672458,4.18080616,1.49562681,-2.59062266,0.45417914,0.55831069,2.30402851,0.12937198,
-6.54,-5.60,20.00,0.82,71.00,144.00,14.00,4.85,105.00,23.80,0.72,3.07041550,3.73547912,3.46625376,3.15617442,3.35708070,79.82241821,0.00000000,4.10,1.41309571,4.88122797,3.76763940,4.27810907,3.51160121,3.91537309,2.88223076,3.07200146,3.21269250,3.43367076,82.77450562,0.00000000,1.18526793,-1.95751441,-3.14278221,269.60263062,0.00000000,-2.19763970,-4.29155493,-2.09391546,16.97541237,4.28,1.99,0.01540200,85.62574768,2.94729710,1.24666011,-2.22104573,0.75643533,0.74994832,0.05702741,-2.08935285,0.58237457,0.58701652,1.53092837,0.21627923,0.01660299,74.56304932,4.47819042,1.50153184,-2.42966175,0.51021969,3.86099458,0.98461401,-2.46576071,0.50038767,0.82435459,3.08516073,0.07933197,0.02131814,71.23097229,2.94319010,0.42499655,-4.50111818,1.24664032,0.19052817,0.00152416,-0.59954762,0.02194789,0.87970465,3.46569419,0.06296318,0.01772470,106.00685120,4.97108698,4.12481928,2.34345150,1.04487848,0.17834057,0.00370162,0.37837625,0.01059430,0.39796138,0.75838572,0.38405442,0.02220323,122.02700806,4.53536701,2.25539351,3.24237299,1.50129783,-2.35430074,0.49238977,4.19535065,0.95297676,0.17577478,0.14945340,0.69914492,0.02798682,118.05802155,5.40475512,2.16803312,5.19437838,2.93207932,-7.94429588,3.75442553,7.03416348,2.32805061,0.53124851,1.45031619,0.22877749,0.01772470,106.00685120,4.97108698,4.12481928,2.34345150,1.04487848,0.17834057,0.00370162,0.37837625,0.01059430,0.39796138,0.75838572,0.38405442,0.02220323,122.02700806,4.53536701,2.25539351,3.24237299,1.50129783,-2.35430074,0.49238977,4.19535065,0.95297676,0.17577478,0.14945340,0.69914492,0.02798682,118.05802155,5.40475512,2.16803312,5.19437838,2.93207932,-7.94429588,3.75442553,7.03416348,2.32805061,0.53124851,1.45031619,0.22877749,
-6.41,-6.10,10.00,0.69,71.00,144.00,15.00,4.94,130.00,16.64,0.74,5.64555836,4.70485926,4.60184097,4.36746168,4.82993031,73.81170654,0.00000000,6.13,6.07598734,5.85381222,5.06332731,5.35093784,3.89713216,4.82686234,3.81366205,5.06909418,4.37436390,4.92009497,74.63703156,0.00000000,1.49066782,-1.51696360,-3.00763130,242.05665588,0.00000000,0.96392071,-2.94417524,-3.90809608,22.88548851,4.23,1.96,0.01713259,45.01562119,-1.47118318,0.13193268,-2.27152920,0.33610669,1.36172044,0.07983457,-8.75813484,4.34776735,1.70487130,5.48654366,0.01936928,0.02086063,50.98331451,2.31846380,0.17438856,-5.33953810,1.06741130,-2.13819408,0.13084465,-12.70661640,5.75588703,1.77230752,6.17674017,0.01311534,0.03100708,66.80503082,0.20883915,0.00097299,-8.19727135,1.83301306,-13.52875805,3.32861328,-13.32611752,4.81015921,1.40987957,3.94646454,0.04725720,0.02469255,89.56650543,5.78873396,2.43502927,-3.54551768,1.04124999,-3.68301272,0.68672043,-2.80527925,0.25339419,0.80853361,1.36288285,0.24333172,0.02857339,86.45426941,9.81216526,4.51612902,-0.96476448,0.05686895,-5.86523342,1.30742943,-8.49039841,1.66978812,0.80944681,1.35606289,0.24451364,0.04036618,107.80554962,10.10908413,3.32937241,-6.85444307,2.24114871,-3.05112624,0.24307089,-18.07846451,6.75008821,0.76444507,1.31822932,0.25119941,0.02469255,89.56650543,5.78873396,2.43502927,-3.54551768,1.04124999,-3.68301272,0.68672043,-2.80527925,0.25339419,0.80853361,1.36288285,0.24333172,0.02857339,86.45426941,9.81216526,4.51612902,-0.96476448,0.05686895,-5.86523342,1.30742943,-8.49039841,1.66978812,0.80944681,1.35606289,0.24451364,0.04036618,107.80554962,10.10908413,3.32937241,-6.85444307,2.24114871,-3.05112624,0.24307089,-18.07846451,6.75008821,0.76444507,1.31822932,0.25119941,
-6.30,-6.63,7.00,0.55,71.00,144.00,16.00,5.06,157.00,21.35,0.80,4.43420410,4.67342138,4.85129118,4.27462339,4.55838490,100.91998291,0.00000000,4.95,4.29938126,4.54622316,5.95257139,3.61730075,3.70319557,4.31958485,5.38106012,4.95302773,4.23408747,4.55171394,98.45968628,0.00000000,1.65942395,-1.07612514,-2.73554921,211.90684509,0.00000000,2.78410506,-0.69120216,-3.47530699,25.43494797,6.28,0.00,0.02380985,148.63851929,-2.77331805,0.80188376,0.98817545,0.10881098,2.52771020,0.47058272,-2.11233640,0.43244931,0.11448613,0.04228032,0.83713045,0.02615400,134.42697144,0.04907340,0.00008929,-4.65676022,1.36178875,4.30966187,0.89131045,0.83242828,0.04143138,0.52251625,0.90059680,0.34286334,0.03441019,135.72001648,-4.81196213,0.83070982,-4.49276876,0.90828788,6.10545301,1.11828375,1.82215703,0.14829008,0.40961960,0.54946691,0.45871898,0.02547392,158.14791870,6.74296188,5.48150778,-2.42496657,0.80805635,4.76997328,1.91084814,-4.02552080,0.86549151,0.33655357,0.39172065,0.53154683,0.03030583,162.01582336,8.20280838,5.25778913,-3.36340380,1.15130007,5.33587456,1.80249834,-5.09946346,1.00344789,0.22666903,0.17714447,0.67393411,0.03829197,157.16720581,10.21728134,5.50995493,-0.76085854,0.04472680,6.25809431,1.65682423,-7.29543734,1.78088129,0.64834321,1.53617227,0.21549487,0.02547392,158.14791870,6.74296188,5.48150778,-2.42496657,0.80805635,4.76997328,1.91084814,-4.02552080,0.86549151,0.33655357,0.39172065,0.53154683,0.03030583,162.01582336,8.20280838,5.25778913,-3.36340380,1.15130007,5.33587456,1.80249834,-5.09946346,1.00344789,0.22666903,0.17714447,0.67393411,0.03829197,157.16720581,10.21728134,5.50995493,-0.76085854,0.04472680,6.25809431,1.65682423,-7.29543734,1.78088129,0.64834321,1.53617227,0.21549487,
-6.03,-7.07,2.00,0.41,71.00,144.00,17.00,5.09,157.00,22.25,0.78,1.98315597,2.28520155,1.66697037,2.96797848,2.22582650,35.30443192,0.00000000,4.08,1.21930015,1.88802731,1.29608667,2.22478890,1.38977563,2.43696761,3.02422571,2.16317916,2.95491290,2.06429625,29.66785622,0.00000007,1.41602695,-0.97182971,-2.38785672,187.89015198,0.00000000,2.66970277,-0.61535454,-3.28505731,24.63196373,4.16,2.01,0.01530746,84.38992310,-1.43610644,0.29533854,-0.00223887,0.00000000,2.45345044,0.60894227,-3.94209027,2.06860828,-0.61752737,1.69048822,0.19385230,0.01794429,88.49220276,-2.68415546,0.54811078,-0.07489598,0.00049947,6.08137560,2.48195100,-0.02590873,0.00006243,-0.62562543,1.80547535,0.17937314,0.02135435,72.01825714,-5.43770981,1.46175921,1.58598983,0.15591279,5.79514122,1.38822579,2.40995145,0.35753050,-0.43901509,0.86968374,0.35128007,0.01428691,66.01126099,2.24117732,0.80357343,-0.56963617,0.05915015,5.09736252,2.89572716,-5.13573599,1.86943841,-0.18476005,0.15665309,0.69234578,0.01884536,84.45204163,3.97359324,1.66318834,-2.00971532,0.55412537,3.71234441,1.17616534,-0.56013477,0.01630699,-0.47227168,1.03664994,0.30886138,0.02314922,77.39104462,2.28694177,0.37192181,-1.00691032,0.10558140,2.23382998,0.28444362,8.96108913,3.62008452,-0.12087522,0.07197887,0.78853535,0.01428691,66.01126099,2.24117732,0.80357343,-0.56963617,0.05915015,5.09736252,2.89572716,-5.13573599,1.86943841,-0.18476005,0.15665309,0.69234578,0.01884536,84.45204163,3.97359324,1.66318834,-2.00971532,0.55412537,3.71234441,1.17616534,-0.56013477,0.01630699,-0.47227168,1.03664994,0.30886138,0.02314922,77.39104462,2.28694177,0.37192181,-1.00691032,0.10558140,2.23382998,0.28444362,8.96108913,3.62008452,-0.12087522,0.07197887,0.78853535,
-5.92,-7.38,0.00,0.21,71.00,144.00,18.00,5.16,167.00,25.41,0.77,1.71219540,1.16599512,1.68171990,1.93024123,1.62253785,19.47869873,0.00001133,4.01,2.03390288,1.65113533,1.04518008,2.06277013,0.27240136,1.30566883,2.11882973,1.47279727,1.89926422,1.53867638,17.12273979,0.00003815,0.91909552,-1.16749406,-2.08658957,177.54469299,0.00000000,-3.57742023,-4.73819017,-1.16077006,3.63724780,4.10,1.98,0.00508278,8.91757011,-2.07710457,0.59211516,-3.47937846,1.77527738,-1.74219668,0.29427734,-2.01286745,0.51686943,0.73431754,2.29101920,0.13045740,0.00599965,9.43383026,0.21569240,0.00333425,-5.74938393,2.76819777,2.94175458,0.55384201,0.59273183,0.02798385,0.73739409,2.39184475,0.12230301,0.00492825,3.68852973,-0.92361826,0.04058328,-3.97808719,0.94351691,4.20421267,0.70261645,1.05258441,0.06557123,1.03683186,4.66489124,0.03103522,0.00284456,2.53252864,3.95773339,2.42514205,-2.50616264,1.10838091,-0.13436607,0.00189436,-4.52912474,1.40703940,1.19942379,6.39010620,0.01163711,0.00440636,4.36694860,1.33242774,0.17687155,-2.73280501,0.96904099,0.77552038,0.04851706,1.15262628,0.06535915,1.02382171,4.60782003,0.03207939,0.00448582,2.76539111,2.49152327,0.42011243,-2.97387576,0.87627155,-0.49281403,0.01321516,-2.69146323,0.31079233,1.19121492,6.64870262,0.01007248,0.00284456,2.53252864,3.95773339,2.42514205,-2.50616264,1.10838091,-0.13436607,0.00189436,-4.52912474,1.40703940,1.19942379,6.39010620,0.01163711,0.00440636,4.36694860,1.33242774,0.17687155,-2.73280501,0.96904099,0.77552038,0.04851706,1.15262628,0.06535915,1.02382171,4.60782003,0.03207939,0.00448582,2.76539111,2.49152327,0.42011243,-2.97387576,0.87627155,-0.49281403,0.01321516,-2.69146323,0.31079233,1.19121492,6.64870262,0.01007248,
-7.59,-4.36,16.00,0.91,71.00,145.00,11.00,5.03,117.00,24.48,0.64,1.78172767,1.67745805,2.33430624,1.82134652,1.90370965,31.31068039,0.00000003,3.71,2.85061908,2.37082362,1.21844304,1.27538729,1.00722384,1.78239655,2.55501890,2.20908618,1.80217862,1.89490068,30.42384529,0.00000004,0.73602051,-2.62792134,-3.36394191,330.65701294,0.00000000,1.09304416,-0.42526981,-1.51831400,6.99854898,4.40,1.96,0.00705535,20.34863853,-1.79446840,0.52335656,-1.61221659,0.45139238,-5.77254534,3.82625842,-4.46433020,3.01117992,0.66454160,2.22196364,0.13639220,0.00667939,13.69079304,-0.37055245,0.01171208,-1.20973384,0.14354269,-4.37501764,1.43438113,-4.41513395,1.82018268,0.94643217,4.61358309,0.03197230,0.00914123,15.00185299,-1.16783249,0.07667581,0.65339983,0.03009770,-6.93862200,2.26228547,-4.53047180,1.43644941,0.87769222,3.95166731,0.04711194,0.01032452,40.43547058,1.60604751,0.48401311,-0.78152519,0.13065341,-0.91307646,0.10898546,-1.87744546,0.29301950,0.20208618,0.21983638,0.63927230,0.01364566,51.51996994,2.87006903,1.00954688,-1.90861011,0.58150542,-3.49772573,1.21477127,-4.51116943,1.23163700,-0.00475887,0.00007270,0.99319890,0.01886998,60.70126343,0.67407650,0.03812834,-1.91988325,0.45307589,0.12778665,0.00109774,-5.59333324,1.66483974,-0.02684136,0.00417143,0.94851675,0.01032452,40.43547058,1.60604751,0.48401311,-0.78152519,0.13065341,-0.91307646,0.10898546,-1.87744546,0.29301950,0.20208618,0.21983638,0.63927230,0.01364566,51.51996994,2.87006903,1.00954688,-1.90861011,0.58150542,-3.49772573,1.21477127,-4.51116943,1.23163700,-0.00475887,0.00007270,0.99319890,0.01886998,60.70126343,0.67407650,0.03812834,-1.91988325,0.45307589,0.12778665,0.00109774,-5.59333324,1.66483974,-0.02684136,0.00417143,0.94851675,
-7.35,-4.81,20.00,0.89,71.00,145.00,12.00,5.02,109.00,27.46,0.70,1.98935926,1.75739932,3.03039885,1.56631780,2.08586884,35.71376038,0.00000000,3.80,2.17479563,2.18033552,1.64449966,0.61865586,1.81429827,3.04360151,3.20460463,3.18334556,1.54943132,2.15490603,37.40607834,0.00000000,0.79942286,-2.72966003,-3.52908301,323.72363281,0.00000000,-1.62230742,-5.68932152,-4.06701422,72.28334808,4.40,1.96,0.00865677,29.29797745,-3.40900564,1.80651152,-2.88635945,1.38375103,-0.29740259,0.00974567,-1.58005929,0.36072430,0.50359792,1.22035980,0.26957006,0.01068480,33.91330338,-4.33291101,1.54372239,-2.55549145,0.61991841,-0.73819757,0.03954628,-4.90669489,2.17619300,0.46881384,1.09582353,0.29545104,0.01500908,39.32495499,-6.98408794,2.66534233,-4.77289867,1.56119406,-5.01297855,1.14814854,-3.73725295,0.95041901,0.37016401,0.68342984,0.40861597,0.01569575,95.02169037,-2.74944830,1.44236553,-3.65712762,2.90873289,2.11933756,0.59705222,8.93540096,6.74915600,-0.51027238,1.42529440,0.23283227,0.01804391,88.98965454,-2.74955440,0.91534317,-4.39833689,3.05059338,-0.67006463,0.04402208,4.93150616,1.45402110,-0.45874080,1.12425053,0.28927482,0.02577153,113.13395691,-4.24957657,1.51471615,-3.39029384,1.41160965,2.31920886,0.36160430,-2.39477658,0.30493224,-0.57123774,1.89511371,0.16895096,0.01569575,95.02169037,-2.74944830,1.44236553,-3.65712762,2.90873289,2.11933756,0.59705222,8.93540096,6.74915600,-0.51027238,1.42529440,0.23283227,0.01804391,88.98965454,-2.74955440,0.91534317,-4.39833689,3.05059338,-0.67006463,0.04402208,4.93150616,1.45402110,-0.45874080,1.12425053,0.28927482,0.02577153,113.13395691,-4.24957657,1.51471615,-3.39029384,1.41160965,2.31920886,0.36160430,-2.39477658,0.30493224,-0.57123774,1.89511371,0.16895096,
-7.26,-5.42,20.00,0.87,71.00,145.00,13.00,5.13,96.00,19.50,0.72,4.69316912,4.17375565,4.93926954,4.18584442,4.49800968,99.79361725,0.00000000,4.91,5.57861090,4.52064943,4.13981771,4.93711329,4.47533321,4.31275654,4.00073671,4.93520021,4.17837000,4.55972338,99.72068787,0.00000000,0.93003720,-2.70992517,-3.63996243,316.96612549,0.00000000,5.05370522,-1.30557430,-6.35927963,80.13249969,4.35,1.90,0.01611980,63.32401657,-1.31115365,0.16657622,0.37239897,0.01441203,-2.61090302,0.46663126,-3.21497798,0.93100017,1.53791595,7.09448814,0.00786315,0.01740940,55.82728958,3.91828513,0.78284729,1.62486959,0.15541452,-3.73051906,0.62601000,-8.31813717,3.87799811,1.88708997,11.00949097,0.00094092,0.02437894,64.36873627,1.37361956,0.06403374,-1.63086665,0.11315436,-13.85264874,5.43966627,-9.30452919,3.65514684,1.77439606,9.74323845,0.00185429,0.02574657,162.64801025,1.39262533,0.23547694,-2.85425162,1.12717068,0.95872450,0.07778072,1.08855021,0.06376533,0.23494183,0.19222417,0.66117165,0.02910384,147.55250549,2.84390426,0.62402391,-2.73909688,0.75400984,-0.06035696,0.00018308,-2.55890346,0.24944480,0.35121086,0.41989112,0.51714812,0.04169125,191.74436951,-3.28319287,0.58552670,-3.79333138,1.14443851,4.24155474,0.78329110,-9.43133163,3.06307554,0.19391039,0.14140914,0.70696818,0.02574657,162.64801025,1.39262533,0.23547694,-2.85425162,1.12717068,0.95872450,0.07778072,1.08855021,0.06376533,0.23494183,0.19222417,0.66117165,0.02910384,147.55250549,2.84390426,0.62402391,-2.73909688,0.75400984,-0.06035696,0.00018308,-2.55890346,0.24944480,0.35121086,0.41989112,0.51714812,0.04169125,191.74436951,-3.28319287,0.58552670,-3.79333138,1.14443851,4.24155474,0.78329110,-9.43133163,3.06307554,0.19391039,0.14140914,0.70696818,
-7.23,-6.15,18.00,0.84,71.00,145.00,14.00,5.32,96.00,12.91,0.72,6.18655777,6.71019602,5.39608860,7.42361832,6.42911530,73.51813507,0.00000000,8.17,6.40386629,5.47324944,5.45255661,6.37510729,3.03791499,8.00218487,7.39883709,6.12728596,7.38591862,6.17791843,66.51551056,0.00000000,1.17287314,-2.40658689,-3.57945991,302.65765381,0.00000000,-2.78986096,-8.54864788,-5.75878716,27.82208443,4.30,1.87,0.02696459,64.62712860,-4.54029226,0.72852582,-13.49493504,6.87683344,-17.64093208,7.76978064,2.46175289,0.19907781,1.74589467,3.33475208,0.06814471,0.03790909,99.34970093,-10.50341702,2.11119175,-10.76859379,2.56168723,-6.06185293,0.62036592,4.35980654,0.39986119,0.65433711,0.49679533,0.48108456,0.04306630,72.77750397,-15.21841621,2.84467053,-19.25697708,5.71260214,-6.88422203,0.48676991,-1.44337749,0.03186930,1.48248720,2.46413159,0.11680540,0.03640544,111.34462738,-3.23981595,0.43621314,1.18997955,0.06705593,-0.90726912,0.02383505,4.64934778,0.39794993,0.32017493,0.12222612,0.72671008,0.04571553,129.58505249,-6.26603174,1.07842767,4.87090683,0.84871852,-2.22168088,0.10986943,11.00831223,1.64361012,-0.20011386,0.04854847,0.82565596,0.05400374,107.66915894,3.43911624,0.21503757,2.64033437,0.18555866,-4.06201029,0.24039578,4.31350279,0.21440361,0.91996998,1.06529820,0.30227285,0.03640544,111.34462738,-3.23981595,0.43621314,1.18997955,0.06705593,-0.90726912,0.02383505,4.64934778,0.39794993,0.32017493,0.12222612,0.72671008,0.04571553,129.58505249,-6.26603174,1.07842767,4.87090683,0.84871852,-2.22168088,0.10986943,11.00831223,1.64361012,-0.20011386,0.04854847,0.82565596,0.05400374,107.66915894,3.43911624,0.21503757,2.64033437,0.18555866,-4.06201029,0.24039578,4.31350279,0.21440361,0.91996998,1.06529820,0.30227285,
