x,y,z,d,t1,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,tgt_theta p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity
0.00,0.00,20.00,0.88,37.00,-1.74767494,4.26468801,-1.38474953,-5.26177263,-1.03237736,0.07495358,0.78432304,35.78,0.95084774,-2.64180875,-11.39803791,16.39724922,-9.89645767,23.62416649,2.60738182,11.18460941,6.15015984,9.63502407,3.84412599,0.05025026,5.16557741,-3.84179139,-3.91775465,-6.24109221,6.82070017,-14.36896706,2.95616460,2.69036365,3.84652209,0.62537628,0.42927936,-6.18830681,3.60191488,-15.36039829,-6.38629293,9.79680824,-3.38262463,-7.38884068,8.10994148,3.37688017,0.48601326,0.48590377,-12.13884735,-14.83862305,-2.69977593,2.10407877,0.14816532,-32.64083862,-33.42444229,-0.78360653,0.01666849,6.28,0.00,
0.00,0.00,1.00,0.00,127.00,-1.74595332,-4.38863182,-5.82375145,-4.87316942,-4.20787668,27.69093323,0.00000018,7.59,0.00000159,-5.65036154,-4.33669233,1.33025062,-3.74183083,-2.83412933,-4.33504629,-2.37947011,-14.02583122,0.36247563,0.12364330,0.72520422,-3.67498541,-6.40441942,-11.14754200,-5.96926546,-11.95921612,0.90540570,-6.05030727,-2.70522094,-1.03563499,1.03507149,0.30926308,-1.28133476,-1.71751440,-5.52588987,-1.86384737,0.90244657,-5.01053143,0.34206429,-0.18813674,3.06119347,8.91868019,0.00290459,-0.12386578,0.07545644,0.19932222,0.82444328,0.36476218,-6.79304504,-3.97162747,2.82141757,3.82252836,4.06,1.49,
0.00,0.00,0.00,0.00,116.00,-2.77261233,-3.40540457,-2.57542133,-3.66893983,-3.10559440,18.48554611,0.00001911,6.85,0.00004220,-5.40613842,-3.45029688,-3.40431857,-0.55401009,-5.81062937,-4.77781963,-2.18739510,-2.25451183,0.22756679,0.05808382,0.80960933,-2.45915437,-4.10457897,-3.66641951,0.58282071,-4.59314585,-8.25758743,0.85610455,0.50012046,1.02275717,1.22792912,0.26812696,-2.07329917,-1.21633077,-3.93281960,-7.65638828,-4.25440121,-2.73783517,0.25839600,-1.46239781,0.92624569,1.00387371,0.31666318,-0.24222600,0.05639995,0.29862598,1.58984923,0.20852782,15.58696175,12.99308777,-2.59387326,3.68090153,4.00,1.42,
0.00,0.00,1.00,0.00,100.00,-0.56419176,-0.13882220,-0.95317334,-2.04211879,-0.92457652,1.74616647,0.18671579,6.64,0.29724103,-0.83801329,0.20225939,1.09988964,0.21272205,2.19022441,0.95454091,2.86252141,-7.75292158,1.88004565,4.29894495,0.03843997,-0.97792268,0.37257484,-3.58475232,-0.90772325,0.22654265,-1.23449743,-0.71904290,-0.87161779,1.11955523,1.53825772,0.21522324,0.23646107,-3.66706800,-4.13993883,1.43598640,1.82380855,0.13030855,0.49061251,-0.78936243,1.45905495,2.65294695,0.10373263,-0.26335004,0.06098352,0.32433355,1.77097857,0.18447835,-3.65931225,-2.70381284,0.95549935,0.72030491,3.94,1.37,
0.00,0.00,5.00,0.00,86.00,0.37731516,-0.62673599,2.06280756,0.28400773,0.52434862,0.44715673,0.50387027,7.44,0.41742919,-3.39224863,1.84677041,-0.12346365,-2.03584933,5.80644417,0.71365136,-5.65165997,-2.67605662,-0.99211884,0.94983995,0.33004028,1.13080013,4.77699518,3.77954078,1.60327196,2.08620167,1.78829515,1.26854193,-0.08240041,1.77191341,3.07174754,0.08002817,1.90331519,-1.01813328,2.70752454,-0.30705550,2.56134510,-2.85695148,1.41200864,-0.35035318,0.09474318,0.00875126,0.92549036,-1.04196334,-1.53382719,-0.49186394,4.55878830,0.03372661,-1.48284864,-5.18451118,-3.70166254,9.06355762,4.30,1.64,
0.00,0.00,1.00,0.00,94.00,1.39452255,-0.49806181,1.15957201,0.36541733,0.60536253,0.54034734,0.46249205,7.81,0.34491111,2.85580826,-3.54468179,2.66347122,0.91327971,-0.46611726,1.77795398,-2.92879081,-6.40237379,-0.99400532,0.86361694,0.35299514,-0.82587844,5.68980265,2.61916900,-3.17281580,0.40130451,3.05010986,0.83505630,0.65719461,0.82906723,0.61479241,0.43320985,11.26590157,1.80873275,0.93088472,0.96917653,0.56094658,1.20367897,-6.11110783,1.90403533,1.06254172,1.04128098,0.30781718,-1.42674685,-1.64719665,-0.22044972,1.10587204,0.29400052,-21.32751274,-20.23671150,1.09080136,0.88686800,4.25,1.64,
0.00,0.00,2.00,0.00,113.00,-0.31471547,1.09509158,-0.39954916,-1.19581127,-0.20374607,0.09023532,0.76395183,6.44,0.96771047,7.15948677,1.57398582,4.72147751,-0.04025975,-2.32902217,-3.62767410,0.84080744,0.49476689,2.36232543,7.26393795,0.00717571,-0.06969044,-2.56606603,-2.26794744,-0.38610807,1.34814358,-2.93494177,-1.00205553,4.40031624,0.77228743,0.78725016,0.37518658,1.88379097,-2.16998839,-3.49125314,0.94692534,0.76163137,0.04053539,-1.69316626,1.32268679,0.87364185,1.00879979,0.31547944,-0.35352436,-0.27820879,0.07531554,0.11825708,0.73122279,5.25325632,3.52995443,-1.72330201,2.76588655,4.13,1.36,
0.00,0.00,0.00,0.11,106.00,-0.49401960,0.85800302,0.36681098,0.32303160,0.26345649,0.14862025,0.69995409,6.49,0.74050321,3.65432048,-1.08700621,5.32550335,-0.18736349,-0.21221973,-1.34930372,-3.29280376,3.15931678,0.47806504,0.29014763,0.59026848,0.81514800,1.60354900,0.43189120,2.14419389,-5.02854967,-1.51250887,0.61216241,2.77430177,-0.13148451,0.02247576,0.88086432,-0.27569523,1.41565406,1.24725437,-2.08784080,-0.80680001,-3.42075109,-1.29382455,1.45399833,-0.82574266,0.88611078,0.34680374,-0.41356426,-0.18667033,0.22689395,0.87172574,0.35138249,-12.87227440,-11.40190315,1.47037065,1.34825981,4.13,1.36,
0.00,0.00,0.00,0.14,106.00,-1.27458668,-0.95782393,-1.30778337,-1.96179056,-1.37549615,5.12673473,0.02381180,5.76,0.03943807,-1.62935531,0.59816337,1.80169046,-0.73787296,-3.50138211,-3.79627156,-2.05732179,1.10872245,0.96888465,1.49914801,0.22114537,-1.67181683,-4.44056463,-0.96826380,-0.37345886,-4.33642530,-2.57043672,0.50024617,3.16687846,0.60151529,0.59869105,0.43929533,0.29347187,-0.59146959,-1.93822551,-3.32752299,-3.43597698,-1.63102055,2.25837064,-2.20465422,0.69425923,0.79579735,0.37260803,-0.24895318,0.04297052,0.29192370,1.28527880,0.25801017,0.50509971,1.19352531,0.68842554,0.51507312,4.06,1.31,
0.00,0.00,3.00,0.14,87.00,0.36279786,-0.59323919,-0.26319754,0.62252235,0.03222086,0.00319592,0.95493093,5.38,0.90257886,1.43033648,-1.40307367,0.16257426,-0.11388002,-0.38225219,2.63869357,-2.69392872,-4.89574146,-1.30449080,3.13463521,0.07700774,-2.09199190,0.62188447,-2.85215616,0.29388916,-2.02654243,2.92112350,1.28111625,-0.11443733,-0.80682433,1.22661877,0.26838228,2.59419227,1.39094090,-0.67865169,-0.25592753,1.49931276,-2.26307249,-2.54333830,3.41665792,-0.28188583,0.15123777,0.69745373,0.02378206,0.32541379,0.30163172,1.34531355,0.24721003,-3.96818757,-4.67827988,-0.71009207,0.49059483,4.01,1.27,
0.00,0.00,1.00,0.00,100.00,-1.82524776,-1.59862530,-2.88853455,-0.97218674,-1.82114863,9.81550121,0.00178993,5.52,0.00085570,0.12789886,-6.22992134,-0.94925249,-2.54566288,-0.31422010,-1.38374341,-0.53414243,-0.72576749,-0.59184349,0.61065131,0.43476261,-3.45816588,-5.55049467,-4.28810596,-1.04647231,-7.05887508,-2.23524165,-2.09143186,2.12975168,-1.98577130,7.17459631,0.00753864,0.55942726,-1.95215154,-5.27854013,-6.77162027,0.87655342,-2.25709462,-1.21667624,0.88398939,-0.82931972,1.26384056,0.26124615,0.37866333,0.70634121,0.32767788,1.58732128,0.20888881,-5.33422232,-5.14425325,0.18996912,0.02375598,3.96,1.23,
0.00,0.00,1.00,0.00,116.00,-1.67680228,-1.55524039,-1.70513475,-2.65603566,-1.89830327,8.80955887,0.00308086,6.07,0.00606186,1.10344636,0.82246363,-0.69385529,-2.84702802,-4.80839539,2.26599336,-3.28155875,-4.92096758,1.03354895,1.55166686,0.21323646,-2.55358124,1.02126694,-0.41541427,-0.73118889,-5.27150393,-3.89330387,-4.45398998,1.26623607,0.76490355,0.87028641,0.35114378,0.47532216,-0.01032233,0.77930444,-1.78573418,-1.74758804,-3.27149987,-3.17389798,-4.00293112,0.96903789,1.39577043,0.23776700,0.74780029,1.10946012,0.36165982,1.92377102,0.16668185,2.88212824,5.95504093,3.07291245,8.42742443,3.96,1.23,
0.00,0.00,2.00,0.26,94.00,-2.85954475,-0.64394152,-2.29040885,-2.29629159,-2.02254653,8.48272419,0.00367944,6.59,0.00445094,2.63200998,-0.90371883,1.39563119,-1.30218184,-2.07830191,-2.92453980,0.80996126,-2.57807875,1.70396435,3.53440189,0.06045346,-3.34062457,-3.77608037,-0.78281450,-5.09382820,-9.93615437,0.52230048,1.07926238,2.90279698,-0.04837931,0.00295648,0.95665047,0.20821880,-5.29794264,-3.69429445,-2.70187449,-0.39888057,-2.89913750,-4.86815882,-2.45411038,-0.54370701,0.37265846,0.54172366,0.21767139,-0.32307130,-0.54074270,4.39424038,0.03707003,-3.85876417,-4.03918982,-0.18042561,0.02330288,6.28,0.00,
0.00,0.00,0.00,0.00,96.00,1.20507240,3.35110283,2.61144710,1.19281006,2.09010816,8.10253429,0.00452702,6.97,0.00290715,3.64149117,-2.32338405,3.63782096,3.55383658,2.06918430,1.20246315,6.39279556,8.87732792,2.22946024,5.47394753,0.01953510,-0.91666251,-1.73743999,5.51671410,6.37897825,3.24829435,1.35013080,6.61176634,1.34593713,1.57640338,2.82367992,0.09325459,3.11252236,2.01931763,2.85665941,0.09034887,0.42304522,-0.30809352,1.24371219,0.62475872,0.01910030,0.00041450,0.98376167,-0.55312884,-0.74138969,-0.18826085,0.66298783,0.41628511,8.09659863,11.64163685,3.54503846,7.29200220,4.30,1.64,
0.00,0.00,1.00,0.00,111.00,1.77586198,2.15861177,2.18446851,0.57799625,1.67423463,2.37741470,0.12347418,10.30,0.13102615,1.72254777,0.55516171,-0.37303010,9.31436253,-0.71746320,2.45628023,0.43160567,2.19426703,1.46818233,1.07441461,0.30024835,-5.88994789,9.37979317,-4.33866882,-1.93511820,8.63800240,1.74054682,7.65155888,3.08517575,2.02681780,2.16038942,0.14198279,-2.08868861,5.56903410,-2.35629797,3.59234476,-0.72700351,-1.79808593,3.72064352,6.72326422,1.08483183,0.60900396,0.43538267,-0.66849619,-0.65110666,0.01738958,0.00756232,0.93077191,0.73943925,1.22354090,0.48410165,0.08276533,4.31,1.49,
0.00,0.00,0.00,0.00,123.00,0.50360632,-1.02771139,-1.93067372,-1.89564848,-1.08760679,2.04135537,0.15344143,7.22,0.21257740,-4.38310432,2.64690399,-4.89823341,-0.46973222,2.77021289,3.73000908,-0.10534846,-7.09819078,0.83624440,0.72258812,0.39553820,-6.12246656,3.63429046,-2.34828806,-0.16943265,0.92978871,-8.75443459,-1.71198308,-1.73797381,-0.00631785,0.00006600,0.99352003,1.85351384,2.20974207,-4.02860212,-2.60511732,2.24244690,0.93590271,2.17215848,0.13877653,2.37614775,5.94064617,0.01500189,-0.14407274,-0.08158533,0.06248742,0.11573200,0.73399720,-0.83692747,-0.04861521,0.78831232,0.48775572,4.31,1.49,
0.00,0.00,0.00,0.07,114.00,0.19250637,1.20358753,0.26753697,0.81799310,0.62040603,1.06054842,0.30338377,5.72,0.32373210,3.15318871,-1.26323116,4.52408266,-1.57887149,4.22088099,0.72708178,-0.33573148,0.17908277,0.38299811,0.23936792,0.62479058,-0.39642507,-0.58236998,0.04216197,0.52266121,3.71265817,0.01092385,-1.84432650,0.78344649,-0.50623250,0.42595986,0.51415643,-1.20523775,3.17202687,-0.15719597,-3.27268958,3.15792847,2.31769514,-3.29370666,0.07281071,-0.60929626,0.62992686,0.42760602,0.26676583,0.28629950,0.01953368,0.01087960,0.91701102,10.82980442,8.87273884,-1.95706511,2.77780628,4.26,1.44,
0.00,0.00,2.00,0.10,109.00,0.30763322,-0.48612598,-0.44873634,-1.15920901,-0.44660953,0.51492912,0.47321045,5.91,0.59824720,2.91019177,-0.99282533,1.98510301,-2.12152338,-1.54660165,1.82428992,-2.13505435,-3.90893292,0.61908126,0.58530390,0.44445547,0.55162174,1.70934236,-6.15510225,3.12472558,-1.09196150,-1.60964882,-3.65225840,2.18827271,0.57724023,0.53113204,0.46633421,-1.51991749,-0.07804596,-1.53398478,1.31522930,2.53215718,1.94726956,-0.78344041,0.18067734,1.45208681,3.30189776,0.06955568,0.08391875,0.10098892,0.01707017,0.00688132,0.93395496,0.55349773,-0.29169926,-0.84519702,0.65165758,4.20,1.37,
0.00,0.00,4.00,0.15,95.00,-1.23197365,-2.25311279,-2.34610462,-2.00762844,-1.95970488,7.66909266,0.00574013,6.72,0.00762986,-1.78178024,-3.74301934,0.65925926,-5.55228424,-0.69826400,1.26613963,-4.53260756,-3.63270020,-0.32504001,0.12444247,0.72435374,-1.03245497,-3.09865713,-2.48196173,1.87843382,-3.18066025,-4.75483418,-3.34807420,-3.32310915,-0.44443810,0.23862258,0.62533008,-3.94578004,-1.63835871,-3.46997499,0.11924349,-0.80073816,4.27598810,-4.13644838,-1.09778762,0.79847062,0.77980268,0.37745384,-0.32677710,-0.23055887,0.09621824,0.17074835,0.67980320,-15.15746593,-17.79641914,-2.63895345,4.68314457,4.19,1.24,
0.00,0.00,0.00,0.20,105.00,-0.22338267,-1.75606191,-1.54195595,-0.94264400,-1.11601114,2.49093652,0.11487650,6.71,0.13775163,-2.74896383,-1.77021062,-2.70521235,0.30011547,-1.23489368,-1.98484981,-1.65690911,-2.65058017,-0.83483875,0.81258875,0.36761407,-4.18666792,-0.78202665,4.43733788,-4.01347303,-5.64732599,-1.58265662,-1.39965439,0.56192976,-0.66107225,0.53581971,0.46437429,1.79845858,0.93929952,-1.95353699,-3.69004297,-0.36491489,2.31128764,0.03526058,-1.51191401,0.75423211,0.69166070,0.40583616,-0.38887355,-0.19397508,0.19489847,0.56925184,0.45126933,-4.13051987,-3.04234815,1.08817196,0.76495731,4.19,1.24,
0.00,0.00,0.00,0.25,98.00,-1.92459762,0.63696432,-1.24815774,0.47062418,-0.51629174,0.61281139,0.43394978,6.26,0.25816736,-1.77166796,-0.74423659,1.99918389,1.64616036,3.63487935,-0.86298573,-2.33363342,2.55771995,0.09820379,0.01304863,0.90908227,-2.94120622,0.49231130,3.64929390,-2.50425410,-3.60945177,-3.78451800,-3.70419431,1.51147962,-1.85912669,4.85958767,0.02776303,-2.77638364,-0.35952589,1.19167411,-3.47376990,-1.03935552,-3.30996132,0.34976381,-5.77929115,-2.40287280,8.12068939,0.00448322,-0.08828492,0.16419770,0.25248262,0.86150837,0.35421578,-3.41373420,-1.74719369,1.66654050,2.80992484,4.13,1.20,
0.00,0.00,5.00,0.26,105.00,-0.82453698,-0.51217306,0.35039034,-0.93714792,-0.48086691,0.59413594,0.44103892,5.92,0.59679671,0.36975226,-2.01637030,-0.98038644,2.13831019,0.67739898,-2.13941407,-0.06446412,-2.61160159,0.42930496,0.27771610,0.59834106,-1.23080444,0.20772164,5.87633181,-2.53856707,-1.65310740,0.03396825,2.54681253,-0.01073391,1.30934894,2.69724631,0.10089556,0.38769230,-1.44135213,2.79400182,-2.43245769,-4.74508047,-0.55901283,2.20386291,-2.36150503,0.17141159,0.04634500,0.82960209,0.24797028,0.54957539,0.30160508,1.22885764,0.26869889,7.07824421,6.41129637,-0.66694760,0.50866169,4.08,1.17,
0.00,0.00,0.00,0.26,104.00,-0.53984559,1.05972242,0.93945557,-0.99307692,0.11656385,0.04152306,0.83858051,5.43,0.69519387,1.66213334,1.36047554,-1.00166762,-0.15532374,0.31778461,1.30155039,2.71448278,3.15591526,2.13762426,8.18020439,0.00433987,-1.72182858,3.58235812,1.60808396,-0.25155067,2.08948302,-0.85564739,1.41837120,1.52584469,1.98477280,7.28845882,0.00707926,0.92566025,1.09804285,-3.99893117,-2.99222088,2.31503844,-2.13599753,0.79167205,-0.95770788,0.41060346,0.31647411,0.57388424,0.47304991,0.85996979,0.38691989,2.05789018,0.15267442,-2.46357298,-4.42875862,-1.96518564,4.91369867,4.01,1.14,
0.00,0.00,4.00,0.27,96.00,0.63133967,1.52820289,-0.44013271,-0.21920469,0.37505129,0.36309713,0.54695228,5.91,0.47797700,2.65059018,3.21082878,2.16811132,1.82982194,1.72674060,4.68237114,-0.42665848,-4.02763176,1.65656281,4.20358133,0.04064824,-2.59494305,0.85770780,-5.39198542,-3.36595488,2.85298872,0.87546891,-0.26764005,3.69263768,-0.07971332,0.01015964,0.91973718,1.43861246,-0.49351642,2.00032163,-0.54248399,2.54162335,0.49011421,1.93675661,-1.85264111,0.86991680,1.18440771,0.27677227,0.58693385,1.07709324,0.49015933,3.22227955,0.07385507,4.36822701,4.25444126,-0.11378609,0.01690476,4.01,1.14,
0.00,0.00,7.00,0.36,83.00,2.19613671,2.84963965,4.04397440,2.11016989,2.79998016,11.15329647,0.00087544,7.96,0.00090325,1.48608387,5.78276300,1.95278740,1.71247685,0.21103652,3.61010361,3.30726051,5.24511671,0.75304896,0.47183472,0.49233368,0.36984527,-2.34994674,3.81346631,9.05718231,3.84080601,9.41441917,6.24211836,3.14802504,2.14665246,4.03400993,0.04491109,2.24716306,5.24358463,0.83710402,-3.52256560,3.58789730,-0.40700087,3.70057964,4.98870659,0.07935374,0.00552539,0.94076314,1.60836267,0.72249484,-0.88586783,8.07577133,0.00485768,4.93096161,2.24042988,-2.69053149,3.94436216,6.28,0.00,
0.00,0.00,4.00,0.28,106.00,-0.36619240,-1.87201381,0.16187331,-3.17992997,-1.31406569,2.62079358,0.10584351,7.70,0.24059037,-8.14270687,4.21148491,-9.47313976,0.40971929,-4.58909225,0.98016351,3.06995988,-0.33384103,1.36592984,1.71860945,0.19022998,0.77087080,1.89882028,5.22355843,-0.42316905,1.58828592,-2.30131698,0.33123079,-5.47706747,3.33390903,10.27449322,0.00139971,4.95207691,-2.19044232,-3.56656861,-2.60196757,-0.05443551,1.30071402,0.20710938,-0.92459255,2.85365200,7.53757906,0.00617146,1.36505830,0.78590947,-0.57914889,4.44960642,0.03590770,-5.54678249,-5.34099388,0.20578888,0.02283136,6.28,0.00,
0.00,0.00,1.00,0.20,90.00,-2.33702970,0.36299092,0.12485734,-0.85214561,-0.67533177,0.82596391,0.36370042,7.05,0.27356542,-1.75261021,-1.03944349,-2.66643977,0.93508303,4.06170273,1.15149879,3.67427659,-0.85931408,1.28045118,1.74679565,0.18663948,0.50068009,1.31142724,-2.17733645,1.79292607,3.80623364,-2.48311639,-2.72673440,0.46457726,0.95041382,0.99012691,0.31999756,-3.77378130,-3.83257651,-4.74962902,-1.86209917,-4.51441050,2.71907640,-0.50351924,-3.09452724,-1.44757020,2.31421900,0.12857155,0.63081574,0.40225446,-0.22856127,0.83536625,0.36160957,3.11390638,4.95398903,1.84008241,2.29079461,6.28,0.00,
0.00,0.00,1.00,0.14,90.00,0.75600678,-0.45903045,-0.63441741,-1.94108617,-0.56963181,0.55337864,0.45714653,7.27,0.75082851,1.26429129,-1.51298022,1.46057308,-1.57245898,-1.13513780,-0.58721906,-0.84864676,-0.75553185,1.47521722,2.16393995,0.14165607,0.49848318,-3.50466609,-0.69260973,1.48590732,-2.10063696,-1.02555382,2.32945633,-1.67653739,1.31871450,1.78883266,0.18143005,2.22935772,1.85855913,-4.45700407,1.08766496,3.36612105,1.30317330,-0.77595288,0.72066331,2.64473009,7.27404308,0.00713580,-0.00107660,0.04107039,0.04214700,0.03608123,0.84950260,-18.18255806,-16.99412537,1.18843234,0.73216492,4.37,1.51,
0.00,0.00,1.00,0.00,111.00,1.37300968,2.37357855,2.46499920,1.60748625,1.95476842,6.99772882,0.00831237,7.01,0.00991520,5.83464098,6.88673115,2.64519453,4.26982260,5.68915987,-0.26762289,-3.45989752,-3.65989637,0.73341745,0.59423286,0.44100346,5.17941141,5.30092812,-1.81807411,-0.50938380,-1.08915341,3.61838317,0.90966022,7.07979488,0.69369644,0.54048693,0.46243596,-1.12141812,1.49634612,-0.26050135,0.14221525,4.22320604,5.58345079,0.90538621,-0.83000594,-0.21581329,0.05201219,0.81965363,-0.02240423,0.15347767,0.17588189,0.81354707,0.36794527,1.25831866,1.73745656,0.47913793,0.19927259,4.31,1.49,
0.00,0.00,0.00,0.00,106.00,0.58400172,0.32423115,0.66726631,-0.98751521,0.14699598,0.04388651,0.83411521,6.66,0.60968325,2.99249482,1.54716468,0.73628348,-1.15570498,1.72128999,-0.73222071,-1.22222900,-1.05144739,1.35527241,2.18367362,0.13985556,1.45057249,-0.44268256,-2.13708520,1.69301164,-4.68702030,1.03104186,0.92328429,6.57085133,1.51126266,2.84543085,0.09200488,4.58351564,-1.74250233,-1.12700236,1.80964744,-0.94188464,-0.42173788,0.90620881,2.17697573,1.57677531,3.07563066,0.07983801,0.42996424,0.61325830,0.18329404,0.96068484,0.32796574,-2.78649855,-2.51671863,0.26977989,0.06546547,4.31,1.49,
0.00,0.00,3.00,0.12,115.00,1.51975322,-1.58455980,-1.82993484,-0.73831779,-0.65826482,1.26618254,0.26080243,5.55,0.43697385,-1.51910901,-2.90488744,-1.00052023,-2.03063893,1.21829736,-3.34380674,-0.22905272,-2.68928123,-0.79756117,1.08870983,0.29705708,-0.43732432,-0.42107895,-4.52830887,-0.47398677,-1.03176570,-2.01880217,-1.75163841,-4.06373215,-1.09376204,2.11283326,0.14644171,3.56427073,2.42858076,2.94043183,1.28208458,1.24561214,-0.17737235,-0.59280163,2.03824902,2.25692797,9.02520943,0.00274179,0.60738993,0.72997779,0.12258783,0.39957482,0.52788888,7.04675627,7.71946192,0.67270565,0.41333655,4.26,1.44,
0.00,0.00,4.00,0.16,96.00,-0.84066629,-0.45019260,-1.51034284,-3.32622242,-1.53185606,4.67651606,0.03085664,6.72,0.06855568,0.31750089,1.50427544,-0.63316739,0.06485517,-4.94793081,0.27808616,-3.45579791,2.87697554,2.82168841,9.34933949,0.00230128,-1.50343382,-1.40725625,-1.17308283,-0.24320194,-3.66016006,-1.36142659,-2.77387857,-0.48311958,1.73229825,3.59022999,0.05846297,-4.16570854,5.72629023,-3.11006427,-2.94121432,-1.25219929,-0.62159514,0.86564755,-3.15735102,2.41026783,7.15554714,0.00761843,0.17329410,0.25174755,0.07845346,0.13478938,0.71382886,-1.20408130,0.77261943,1.97670078,3.51168561,4.20,1.37,
0.00,0.00,0.00,0.23,102.00,-2.70454001,-2.37911034,-1.97214127,-2.44070554,-2.37412429,10.97050667,0.00096490,6.80,0.00055137,0.26033002,0.62083745,-5.13334703,-5.99151516,-3.06627345,1.61533606,-7.91490602,1.31520772,0.07334162,0.00624863,0.93701305,-4.18139601,-1.66499591,-3.32309484,1.02750683,-2.96401429,0.31849769,-1.66506648,-3.29418254,0.53179646,0.33225620,0.56448780,-7.67334080,2.32051826,-5.26118755,-4.12064219,-1.02869999,-2.22035575,-1.82389009,-3.66391492,-0.33539885,0.13460344,0.71379827,-0.34424645,-0.26412624,0.08012019,0.10859971,0.74202105,-6.84568357,-6.13910198,0.70658195,0.45483673,4.19,1.24,
0.00,0.00,6.00,0.30,113.00,-1.81608987,-1.44463944,-0.56110644,-1.73914075,-1.39024413,3.85421705,0.04994755,6.72,0.05193614,1.13129997,-0.43135685,-1.90183997,-1.51600766,0.97455835,-1.67597818,-4.10025311,-4.19450283,0.30332637,0.10759448,0.74298123,-1.37907231,2.72359371,-1.01483941,-0.52360785,-4.38981628,-2.45136642,-2.29144883,3.46436334,1.01251030,1.24197781,0.26540860,2.16831517,-3.48267651,-4.40850782,-0.42003378,-2.35523605,-0.39702579,-6.78758287,1.57946491,-0.05308584,0.00341060,0.95344365,-0.35415182,-0.22969070,0.12446111,0.21427105,0.64384448,-0.16652104,0.34050930,0.50703037,0.19027092,4.19,1.24,
0.00,0.00,7.00,0.36,106.00,0.20146500,0.34251755,-0.45099515,-0.47599435,-0.09575174,0.02261381,0.88050145,6.04,0.99227951,2.60729313,-1.97570848,0.40955800,1.50153673,2.33188534,-1.57745516,-3.51603484,2.20687294,0.81145692,0.95702416,0.32821910,-0.42637947,0.36399484,-1.16166639,0.52751517,2.13924360,-3.41340470,-4.64815521,2.15335369,-0.06512143,0.00641918,0.93616103,3.23491883,0.50293726,1.13433921,-0.33262885,0.19890071,-1.20068526,-1.02429891,-0.27398726,0.68145865,0.69340664,0.40524447,0.03837260,0.26801568,0.22964306,0.65622711,0.41866858,-1.61359262,-2.64131451,-1.02772188,0.66049659,4.13,1.20,
0.00,0.00,9.00,0.38,101.00,-2.11611271,-2.27253771,-0.42883888,-1.31740117,-1.53372264,5.19143915,0.02294633,6.39,0.02268519,3.25558662,-5.87607145,-2.18002534,-1.96387696,-3.60881925,-0.80985117,-6.44625139,-1.06345546,-0.98643488,1.27474606,0.25920015,-0.64442420,3.06160498,-0.17738670,1.67316687,-3.82677817,-1.73415780,-4.20803738,0.92385834,0.68874371,0.63618976,0.42531906,1.06252837,-3.07087803,0.22772105,-5.62662840,-3.71779776,-4.51368999,-1.87243092,1.32858002,-0.73671639,0.73472047,0.39160155,0.34716451,0.75855893,0.41139442,2.02078366,0.15641030,-6.66347170,-6.33098841,0.33248353,0.09102554,4.08,1.17,
0.00,0.00,8.00,0.39,110.00,-1.75354111,0.08507954,-0.91864991,-1.47385228,-1.01524091,2.67851162,0.10208179,5.89,0.07899700,2.61343622,0.65149075,0.02400652,1.44495928,-0.10577738,0.09438200,-3.23520303,-1.46803629,1.51714182,3.50929952,0.06137189,-3.85653377,2.43385649,-5.78819752,1.24376678,0.94512761,-0.19680223,-3.13370347,0.38037804,0.61044520,0.59513575,0.44065670,-3.15636396,-1.04177094,-0.84293330,-0.83523393,0.85944742,-3.38392496,-5.68055868,0.40189201,-0.30296084,0.14570963,0.70276600,0.34821582,0.97860080,0.63038498,4.55603456,0.03377987,-3.86530042,-4.26950836,-0.40420792,0.18987758,4.01,1.14,
0.00,0.00,10.00,0.42,99.00,-0.12905285,0.65673399,0.05050343,-0.15702061,0.10529099,0.03096735,0.86035526,5.67,0.84369351,0.07050586,0.99628174,0.52165759,2.18139386,0.48941156,2.25285530,-1.92564976,-0.07457883,0.72466826,0.85980916,0.35405813,-0.67565811,1.15727460,1.32407594,-0.69198626,-2.84611177,2.20792556,-2.63143110,1.95310414,0.11531095,0.02254335,0.88068667,0.98001772,0.67132717,3.33173466,-1.92296374,0.28669339,-2.23743892,-0.96015805,-0.45338446,0.04711927,0.00372762,0.95133055,0.12563314,0.96475524,0.83912212,7.37692738,0.00706954,3.10448241,4.35379219,1.24930990,1.54494882,4.01,1.14,
