x,y,z,d,t1,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,tgt_theta p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity
0.00,0.00,0.00,0.00,107.00,-2.18391705,-1.32506263,-1.93510699,-0.73569661,-1.54494584,4.33995152,0.03752701,7.04,0.02104527,-0.88062304,-1.37509942,0.73596811,-1.13145304,-3.51692176,0.07611180,-2.83147120,-2.23140693,-0.67803842,0.48814538,0.48494893,-6.26972771,-1.74465382,-0.34351474,-2.46550989,-2.08972216,1.79238832,-3.88018274,-0.37924823,-1.11317050,1.36685371,0.24268446,-1.16548049,-2.14981389,2.44212675,-2.71925735,-7.37239838,-3.23862195,-1.10243404,-1.47172427,-1.39839506,2.17842221,0.14033218,1.38656855,2.28585291,0.89928424,12.51343346,0.00048181,1.86828637,4.58068371,2.71239734,4.77234459,0.00,0.00,
0.00,0.00,1.00,0.00,125.00,-5.93769550,-4.96690750,-6.48503399,-7.20049524,-6.14753294,49.12846756,0.00000000,8.32,0.00000000,-4.23679113,-9.36466408,-3.22251749,1.79638040,-9.11396980,-4.47230577,-5.47464037,-7.74830961,2.05911231,3.27488470,0.07070475,-11.01124668,-4.72631836,-5.73648882,-6.49205780,-10.91471863,-6.16019678,-3.46847320,-3.65813136,0.75376904,0.44789326,0.50352079,-1.09135008,-3.26668072,-14.02366924,-10.05575562,-6.81235123,-4.18026638,-2.59376836,-7.25974369,1.23533559,1.22960317,0.26780122,0.95222539,1.70682359,0.75459820,10.02462482,0.00173713,-9.20809364,-7.17298269,2.03511143,2.29898500,0.00,0.00,
0.00,0.00,1.00,0.00,126.00,0.49230397,-0.18156070,-1.07348859,1.00396907,0.06030595,0.00636626,0.93642402,7.17,0.98286859,1.66549850,-1.69212985,1.11124516,1.04483426,2.73738647,-6.82750034,2.55741549,-2.09010220,-1.06568825,1.18197012,0.27726677,-1.85061133,-1.98099387,-1.87658644,-3.89536476,-1.94526339,-0.42102775,0.51568979,3.01515079,-2.04263592,4.42049217,0.03580651,5.20131731,1.32540643,4.16855478,1.41547215,-0.98937362,-3.01527190,-1.57079101,-1.10329223,-0.51954162,0.28972793,0.59053736,-6.66004801,-6.10323524,0.55681258,1.99581504,0.15898289,3.76014113,1.02820420,-2.73193693,5.13455915,2.85,0.75,
0.00,0.00,3.00,0.17,91.00,-0.74410629,-0.50815451,-0.11179671,0.09462282,-0.31735867,0.16979161,0.68040122,7.31,0.68449797,-0.69804472,-7.30163717,0.20529474,-0.31787971,1.26707971,3.85301566,-2.59379721,0.86105281,-0.71282232,0.50787997,0.47625572,2.27577114,-4.53683710,1.68027091,0.35407007,0.77986717,-3.08904433,2.42160749,-0.21915849,-0.21235430,0.04602718,0.83017841,-1.66187203,-0.91478533,-1.22414124,-2.74582577,2.01864314,-4.17942524,0.43458745,2.29084492,-0.85715806,0.75291997,0.38580084,1.07526243,1.45524740,0.37998497,2.39486217,0.12300448,11.00848579,11.98062611,0.97213984,0.68024540,0.00,0.00,
0.00,0.00,4.00,0.23,110.00,-0.75748521,-1.83163524,-2.09363532,-2.91585398,-1.89965236,5.37282705,0.02068994,7.78,0.04600608,-4.28617048,-4.68170023,0.69290453,1.51284289,-1.22862875,0.60084784,-4.79656029,-4.29259729,0.87426925,0.67081124,0.41300094,-3.40484524,2.26840591,-2.94391179,-1.84587431,-6.35411310,-2.70550847,3.85045815,-5.54240274,0.87002242,0.68914270,0.40669172,-4.21803713,-1.53135645,1.60256612,-3.86862111,2.16855001,-1.81725252,2.24353027,-0.70387030,2.18450212,4.32712650,0.03781179,1.36293924,1.84914231,0.48620307,3.71162534,0.05517290,1.87180614,0.22869568,-1.64311051,1.77072608,0.00,0.00,
0.00,0.00,5.00,0.26,100.00,-1.77029371,-1.35640454,-2.35596395,-2.50052166,-1.99579597,6.87408686,0.00890220,7.22,0.01257512,-5.01959085,-1.95335305,-1.59086919,-0.17614819,2.59202027,-0.09143347,-0.24111679,-4.69669056,1.09167993,1.20985126,0.27167633,-1.42621481,-5.81587267,2.46809912,0.25888512,-10.73332310,-2.43954873,1.37238431,-2.64186645,0.00649954,0.00006626,0.99350733,-5.89993143,-1.63262784,-2.59689498,-1.04866230,-3.21392274,-0.69566911,3.79146028,-3.86791062,0.70523775,0.52541834,0.46874110,1.46268642,2.12550592,0.66281950,6.90336227,0.00913741,0.15186650,1.58988273,1.43801630,1.48962772,0.00,0.00,
0.00,0.00,5.00,0.27,91.00,-2.27397466,-1.77545774,-1.03931952,-3.08243418,-2.04279637,6.57516670,0.01051233,7.56,0.01766070,-4.62389612,-2.87018895,1.81635451,1.84414840,-2.48122573,-2.90645671,-3.05483460,-3.68111134,1.14433539,1.21446633,0.27076465,-0.25560740,-2.25352383,0.78354913,-2.78923345,-2.51490998,0.63625371,1.61867023,-2.83587098,2.08702731,4.13437939,0.04233401,-7.64457798,1.53226149,-4.68124533,-0.84822893,-1.45532131,-0.50427556,-5.46810341,-0.58821285,0.74948686,0.54200453,0.46180846,1.43189991,2.26032209,0.82842225,10.56760216,0.00130969,1.07226717,1.84253287,0.77026558,0.42222705,0.00,0.00,
0.00,0.00,0.00,0.26,90.00,-2.23721123,-1.54136944,-2.40917563,-1.76350594,-1.98781550,6.24421692,0.01264811,7.55,0.00746816,-5.06834364,1.14498115,-0.83771098,-4.35186863,1.55063963,2.07490110,-5.01360416,-1.83221114,0.12864466,0.01540777,0.90124354,-0.10921963,-1.73960352,-6.10976887,1.97387874,-8.05350780,2.24974108,-4.90419722,-3.48915124,-0.80478603,0.62801254,0.42830875,-3.89423800,-2.68686318,-3.84292507,-0.83217317,-1.51929367,-1.29007745,-2.05668235,-2.15184236,-0.49310660,0.23186095,0.63027265,1.35040796,2.31231523,0.96190721,13.70479202,0.00026339,5.32357359,6.12337399,0.79980022,0.49948609,0.00,0.00,
0.00,0.00,0.00,0.00,108.00,-2.03500414,0.80577302,-2.16793108,-0.14825694,-0.88635480,1.27348387,0.25943328,7.45,0.14710934,-1.09261191,-4.20556879,1.40889883,4.27061558,1.22296512,4.20778990,-4.10042906,2.89241815,0.75146943,0.54329479,0.46127603,-2.93781471,-2.26674700,-4.68469477,-0.91695523,-3.49462795,0.56993312,-6.31076336,1.87844968,-2.09644485,4.32048416,0.03795888,1.36309767,-3.84405231,-0.01884241,-4.44027472,-1.06369317,-6.63505125,-2.39583325,1.96109986,-1.85577738,3.41707921,0.06487593,1.15348649,2.14178967,0.98830307,14.96912289,0.00013961,5.80782509,6.77479982,0.96697497,0.56900084,0.00,0.00,
0.00,0.00,0.00,0.00,109.00,-0.95149714,-0.49874806,-1.26459146,0.19091749,-0.63097978,0.72642559,0.39428490,7.02,0.25869392,-1.54679084,-6.41809988,2.15049434,1.72307265,0.00446116,-1.00018561,-2.38300896,2.10378003,-0.80006999,0.69033337,0.40628683,-3.81012416,0.84130585,-4.07647991,2.95070577,0.24719492,-4.11519814,-5.37946081,1.92319572,-1.52458191,2.59863591,0.10733092,1.39927077,-2.12159419,-2.84050655,-0.88605040,-1.87609732,0.64600813,-1.93428993,-0.00146349,-1.11874592,1.38194466,0.24010287,0.84363383,1.68126082,0.83762699,12.29470158,0.00053866,-0.13204195,0.13970377,0.27174571,0.05197005,0.00,0.00,
0.00,0.00,0.00,0.00,113.00,-1.67832398,-2.53885889,-1.18511271,-2.53410339,-1.98409975,5.63189793,0.01785855,7.93,0.02285780,2.11870790,-4.32641935,-1.27219868,-4.27008629,-5.52369165,-1.77701211,-7.77129507,2.23333240,-0.03285796,0.00097324,0.97511997,-4.64343882,1.89715660,-3.26163268,1.07890606,-1.37265098,-2.15292335,-6.62671900,4.03543758,1.24869525,1.36331964,0.24329391,-2.68638945,4.28376436,-0.39375961,-2.26488972,-1.12897873,-4.19179392,-4.05354071,-3.39338040,0.78395641,0.53707993,0.46384963,0.46537009,1.04741323,0.58204323,6.75815487,0.00988934,-9.40425682,-9.75748444,-0.35322750,0.06911922,0.00,0.00,
0.00,0.00,2.00,0.17,114.00,-0.72769082,1.30610228,0.43536460,-3.02485180,-0.50276893,0.39495134,0.52987740,7.59,0.78259881,2.67744255,0.81186861,-0.15090416,-0.46381664,2.32103777,2.35228658,-0.18300907,3.58719635,4.37407255,17.46378517,0.00003235,-3.98609948,1.73379564,-3.23441720,2.27557254,0.52996898,1.19081485,-0.93347609,5.25408745,3.51350117,11.74974251,0.00063807,-5.73997450,0.44914064,-1.25159514,-2.67645788,0.39614996,2.08731031,0.90563381,-1.23274064,2.30896187,5.06953001,0.02460734,-0.27316439,0.11153566,0.38470003,3.06155539,0.08139678,6.51703835,9.42200375,2.90496564,4.67832279,0.00,0.00,
0.00,0.00,0.00,0.00,121.00,0.36758327,-0.09472091,0.12908036,0.11180262,0.12843633,0.03048802,0.86142920,6.97,0.83343208,2.46123600,-5.84709883,3.98826647,-2.35727572,-2.23518944,-1.49855077,-1.85900831,6.32845211,-0.21790485,0.05279424,0.81832640,-4.17889023,-2.63857985,0.70068604,0.84257925,8.95431995,-3.51015210,-1.48374760,2.89924145,0.21353270,0.05247510,0.81886675,-6.26385307,4.10501814,-4.04983091,0.94725126,1.37674522,1.26934838,2.63481331,0.72900254,0.16577835,0.03142203,0.85934480,-1.58489084,-1.27344513,0.31144568,1.92704892,0.16632240,8.50710583,5.76240349,-2.74470258,3.92437434,0.00,0.00,
0.00,0.00,1.00,0.00,144.00,-2.86397815,-2.25759745,-2.09298921,-2.48513269,-2.42492437,10.24054623,0.00142496,7.19,0.00256608,2.10974264,-5.14821577,-2.56360173,-6.57258940,3.97836518,-2.05057263,-4.82464552,-2.12518811,0.33277065,0.11508065,0.73451710,-1.98938107,-1.71028817,-2.93840313,-1.07036090,1.15252876,-2.02648067,-4.34057808,-3.77278209,0.42278051,0.18741582,0.66518716,-0.42959929,-3.93154430,4.05967903,-8.04399776,-5.10882473,-0.37750623,-1.50513673,-6.58485126,-0.23795797,0.06140975,0.80434198,-3.47134948,-3.10598445,0.36536506,2.01789808,0.15670516,-3.02406740,-2.78681183,0.23725544,0.03163611,2.90,0.64,
0.00,0.00,3.00,0.00,138.00,1.01044512,-1.14068615,-2.31773067,0.08257172,-0.59135002,0.76893836,0.38079402,6.40,0.48248522,-1.24325621,0.95131665,0.55737078,-1.69267285,-1.11894965,-2.94714141,1.36785126,-4.73431587,-1.19263136,1.83679473,0.17569097,0.14229237,-3.49389124,-0.77678710,-4.43158770,-2.22392106,-0.51905727,-2.64431787,-4.12645531,-2.41510344,7.74125576,0.00551820,4.88905334,-0.79315847,6.97712851,0.40217403,-2.20365667,-2.65270877,1.70637715,1.58311617,0.98313999,1.31684780,0.25148489,-5.45840931,-4.96167850,0.49673051,1.97301328,0.16137459,-0.53263313,2.29649782,2.82913089,3.94012380,2.89,0.68,
0.00,0.00,7.00,0.32,118.00,0.44523183,0.01010287,0.49844646,-2.38403940,-0.35756454,0.24603266,0.62001110,6.84,0.92478987,-1.02528834,-0.04178771,0.47120574,-2.34626365,1.81105816,0.39124906,-2.37059975,3.35543561,2.39027476,6.45141602,0.01126530,2.16811705,5.32594490,2.29309034,-0.74304819,-1.54698801,-7.52562189,3.02759171,0.04930174,2.71904182,8.80324268,0.00309214,6.64985800,3.44292450,-2.93149972,-1.63157308,1.39895570,-2.76466322,-2.11770535,1.52774131,2.78181458,9.22201061,0.00246503,-6.37867165,-5.80681562,0.57185596,1.88517582,0.17098224,-16.50353432,-15.28977108,1.21376359,0.37691891,2.89,0.68,
0.00,0.00,4.00,0.20,87.00,-0.92882055,-1.67506146,-0.69092017,0.87759393,-0.60430205,0.52182072,0.47026520,7.94,0.34460958,-5.06954050,-0.29828200,-1.05761421,-3.02082753,-1.58770299,1.72787976,-0.00262452,-3.78410459,-2.61276245,5.71362066,0.01705294,-1.05820537,-0.52211785,-1.19743204,-6.40679693,8.19407749,-0.29754543,-2.98518467,-0.28927085,-1.38729751,1.69037938,0.19390716,-0.76647329,-3.25914001,-0.86210483,-1.65489018,-0.63633126,-3.03777146,1.77071226,1.32938230,-1.79413092,2.78483582,0.09553264,1.25488305,2.02946758,0.77458465,9.91180897,0.00184250,-6.69224501,-9.09846878,-2.40622401,3.66059279,0.00,0.00,
0.00,0.00,6.00,0.29,90.00,-1.51729870,-0.24261253,-1.99207687,-0.23749074,-0.99736971,1.61115694,0.20467750,7.46,0.09768646,-4.63680601,4.50926495,0.42511079,-0.00002885,-1.84011543,3.47466421,1.14267766,-5.11994314,-0.12081227,0.01404836,0.90567936,-3.81500864,-1.03245628,-4.88787651,-2.65311098,-0.25979435,5.83370399,-6.48167467,-2.41559339,-1.65098691,2.71087432,0.10003995,-6.02034950,-0.95903873,-4.35764980,0.72868651,5.29723835,-4.70796394,-2.54668927,0.01765675,-1.38573182,1.92240477,0.16595923,1.39176154,2.09149957,0.69973809,7.13661289,0.00805065,-6.20363903,-9.00089741,-2.79725862,3.71156073,0.00,0.00,
0.00,0.00,8.00,0.35,99.00,-2.05298948,-3.20852637,0.00586123,-2.82623029,-2.02047110,5.29406691,0.02163999,8.33,0.02592723,-3.05046439,-0.28212595,-1.20047998,-2.34470010,-6.75305128,-0.49158627,-7.74588919,-4.86938858,-0.54812437,0.22918940,0.63224997,-4.67542219,9.55706406,-5.93052483,1.25678813,0.00632635,-2.23629355,-1.09607244,1.67608702,2.83986878,6.48214483,0.01107367,-6.17331123,-0.55363595,-3.76708674,-3.67404962,2.11028981,-4.53160477,1.13710427,-1.88503611,0.71088684,0.39960271,0.52746631,1.33491898,2.04003525,0.70511633,6.91756725,0.00906709,4.69085312,3.05073166,-1.64012134,1.27825367,0.00,0.00,
0.00,0.00,8.00,0.37,86.00,-4.93515921,-3.57754612,-3.43644691,-6.96270275,-4.72796392,24.80751610,0.00000077,9.01,0.00000470,-3.83260751,-5.95440435,-6.83569002,-4.15491772,0.03517346,4.24007845,-6.55918360,-5.50759077,3.29796696,7.14689684,0.00765494,-6.79355431,-5.16750717,-4.46806860,1.81788671,0.30750677,-5.51286745,-2.80789232,-4.59123898,3.66435862,9.03235626,0.00273121,-6.83841896,-4.99392414,-6.50715828,-6.31162548,-2.26046944,-5.80852079,-0.35203648,-7.02026558,1.99548483,2.68169570,0.10188167,1.08286500,1.83116424,0.74829924,8.15857792,0.00464759,11.35987186,11.02654457,-0.33332771,0.05152144,0.00,0.00,
0.00,0.00,9.00,0.37,93.00,-4.62116385,-4.43130875,-5.50053501,-4.81593990,-4.84223700,33.38697433,0.00000001,7.95,0.00000002,-3.22991180,0.72044653,-4.72756243,-8.56420231,-6.20092154,2.19544744,-8.31874561,-6.67163086,0.30817884,0.08052708,0.77665424,-5.92001057,-5.61933613,-3.28355169,-2.56676888,-9.61720848,-6.01556015,-5.97417259,-5.63638639,-0.80130351,0.55115032,0.45805535,-3.55964494,-5.19623041,-5.01674938,-8.83429718,-4.50307703,-5.85630178,-0.26487195,-4.00902176,0.22480544,0.04375574,0.83435938,0.77249438,1.57994211,0.80744773,10.18382549,0.00159880,6.08179235,5.79341936,-0.28837290,0.04390339,0.00,0.00,
0.00,0.00,0.00,0.35,99.00,-4.04457331,-4.59803629,-3.22628736,-4.45674658,-4.08141088,22.07604599,0.00000306,8.24,0.00000549,0.24221028,-4.71840525,-6.74885321,-8.58051586,-5.11332512,1.79233134,-6.05845547,-6.36103058,-0.11094488,0.00963204,0.92184218,-5.25394964,1.24976039,-3.60379052,-1.84674227,-1.83729291,-2.96827841,-6.24738932,-5.82846928,1.23356855,1.21917653,0.26983813,-12.03226662,-3.48999023,-2.47516727,-5.75883102,-2.79846144,-5.53464937,0.80725622,-2.06551933,0.39787886,0.12909533,0.71946207,0.56129020,1.43465984,0.87336957,12.36373043,0.00052002,-3.43691683,-0.85594654,2.58097029,3.77995276,0.00,0.00,
0.00,0.00,4.00,0.31,108.00,-3.54341269,-3.36396408,-2.77374268,-4.10932875,-3.44761205,19.47118759,0.00001153,7.41,0.00001238,-1.67151606,-6.18518925,-4.20091105,-1.08928180,-6.12949800,0.49855390,-3.82999325,-4.85011911,0.65930039,0.41889337,0.51766637,-7.12857819,-1.32285750,-6.54232359,-0.28123811,-5.07842159,2.21581626,-4.58129263,0.01361474,1.39237487,1.94411039,0.16359115,-3.58565927,2.70011926,-7.71396351,-6.40358639,-0.08323316,-8.85559464,-2.90936160,-2.76903653,0.44002184,0.19722736,0.65708246,0.49539053,1.36315155,0.86776102,12.69912148,0.00043836,-6.16050005,-2.62288404,3.53761601,5.60402775,0.00,0.00,
0.00,0.00,0.00,0.31,101.00,-1.03827882,-2.80441618,-2.54387069,-1.72898030,-2.02888656,6.69218874,0.00984907,7.44,0.01232937,-7.90742826,-5.14594221,-0.17441045,-4.76579380,-3.71454477,1.27289402,1.29129183,-2.96651411,-1.16218317,1.30363131,0.25387597,-3.09009624,-6.71623278,-3.90903258,-0.52424192,-0.46253335,1.80601656,-2.06384039,-4.35030937,-0.65862864,0.42777380,0.51326214,1.85354173,-1.14469028,-2.06964111,-0.93891567,-2.03155303,-2.26605463,-0.97323811,-0.49766633,0.68192345,0.45665368,0.49937782,0.55000556,1.27894509,0.72893959,9.68336296,0.00207631,9.89712334,8.87239075,-1.02473199,0.73815089,0.00,0.00,
0.00,0.00,3.00,0.32,108.00,-1.04197502,-0.56473845,-1.53248537,-1.83729219,-1.24412274,2.91280341,0.08824510,6.92,0.10914798,-2.85961008,-1.41992927,-1.46095800,3.03425765,-2.27689934,1.94195306,0.94791228,-3.13961554,1.17431915,1.52832890,0.21670858,-2.60430384,1.14155889,-2.44881582,0.52084798,-1.94672978,-0.87960064,-1.09060824,-5.02662897,0.33844855,0.13017653,0.71833968,-0.14025933,-0.04931200,0.37501955,-2.46402192,1.63087285,-6.69602251,-0.71733570,0.35858330,0.75455803,0.65426564,0.41882048,0.59194094,1.11657238,0.52463144,5.35032177,0.02153399,0.33988649,2.07154846,1.73166203,2.22346258,0.00,0.00,
0.00,0.00,2.00,0.33,126.00,-0.60886985,-1.29056299,0.60236919,-1.60577583,-0.72570986,1.11435640,0.29143757,6.52,0.39369077,-3.94277906,-4.42934752,-2.46428275,0.91291940,-3.01402760,0.93772864,2.36825919,-0.78354895,0.27867782,0.09690404,0.75565417,-1.18882585,0.24400052,-1.65308106,1.63018346,1.61065602,1.11739421,-0.35118818,3.21882224,2.24855781,6.44809437,0.01128622,2.51152778,3.19193053,-3.78371406,-3.35013914,1.75011790,-1.97185504,0.66850883,-4.57719374,0.93558997,1.14450526,0.28500930,0.25610778,0.62892574,0.37281796,2.78078628,0.09665845,-0.74235237,-1.33137846,-0.58902603,0.24435455,2.95,0.55,
0.00,0.00,1.00,0.31,143.00,-0.33691296,-2.72418880,-1.87038124,-0.49644634,-1.35698235,3.18223810,0.07480020,7.22,0.04990741,-2.23272347,-2.00882196,-5.57750940,-2.00731492,-4.26962376,-2.79911852,-0.50736576,-1.79549193,-2.15367913,4.68327379,0.03073851,-3.45766878,-4.22826195,-3.02989316,0.22011226,-2.16768765,0.09039029,-5.98779440,2.98762965,-1.42239034,2.12812543,0.14499089,0.27958864,2.49628758,-5.86582851,1.78028607,-0.05137664,-1.08173335,0.93852162,-2.28772855,0.05228598,0.00286542,0.95732263,-0.65388858,-0.35911632,0.29477224,1.69554114,0.19407534,-1.98406875,-2.34767342,-0.36360469,0.08234143,2.95,0.55,
0.00,0.00,4.00,0.33,139.00,-1.46322024,-1.57053173,-0.44957474,-1.51233423,-1.24891520,3.27093434,0.07087155,6.55,0.07343993,-0.58865970,0.86360210,-3.14427948,0.96523684,-1.40912366,-6.18326616,-5.59155035,1.76463056,-0.02948595,0.00111318,0.97339200,1.53494072,1.04266906,0.23649329,1.14469862,-3.13658261,0.55530310,-2.99953413,-2.62022495,0.91847295,1.06894183,0.30148179,-3.53535914,-1.02242815,-0.17693041,0.04647190,-1.87385821,-4.23204374,-2.80368686,2.12141585,0.02210538,0.00062927,0.97999293,-2.12054491,-1.83329618,0.28724864,1.30477321,0.25444037,-1.85313010,0.62730289,2.48043299,4.77876616,2.94,0.59,
0.00,0.00,6.00,0.39,118.00,1.46200204,1.92386985,-1.84159887,-0.33101252,0.30331513,0.15245140,0.69630170,7.37,0.62263711,5.58368111,8.33680439,-1.69912195,1.02026069,-0.87409067,1.68376863,0.03594615,2.14863706,2.35053658,5.44001627,0.01991561,1.62150598,3.69326210,4.11373949,-6.13759661,-8.84662914,-2.44855785,-3.57662034,-4.21420002,-1.80543387,3.37314177,0.06662005,3.53112626,2.17979574,-3.18734646,3.15949225,5.38125420,0.86812842,-4.23783016,3.91530085,1.73547280,3.08339334,0.07945933,-3.77159119,-3.43142724,0.34016392,1.05909503,0.30442030,-6.51840496,-5.65274334,0.86566162,0.42344028,2.92,0.62,
0.00,0.00,9.00,0.46,91.00,-0.64445198,1.12733388,-0.98441291,-0.67110175,-0.29315820,0.18054417,0.67101380,6.55,0.69034968,1.48848891,-1.82676530,4.88863564,0.79946065,3.91256380,-2.16037154,-0.13853297,1.37322879,1.78039718,3.92865205,0.04779511,-5.05138874,-1.09604490,-0.50122559,-3.04831624,-4.46050215,2.03425956,0.11275906,4.07033348,-0.26047635,0.08729371,0.76771919,0.34802899,2.85516930,1.36743486,0.25759521,-3.67212653,-3.32703638,-2.98759961,0.24137358,-0.00902386,0.00015827,0.98996530,-4.56522799,-4.18538523,0.37984282,0.96767515,0.32621553,-5.87269688,-6.48586702,-0.61316985,0.09338603,2.92,0.62,
0.00,0.00,1.00,0.00,100.00,-1.41565645,-1.75103533,-2.03612113,-1.30602062,-1.62720835,3.81943393,0.05098967,7.90,0.05078895,-4.02149487,-1.84675181,-1.92913640,-3.74913144,-1.18691611,-2.64157557,2.57838845,-0.18937020,-0.35695708,0.10766366,0.74290154,-1.86733449,-3.39656520,-2.78016067,3.49343681,-2.18118477,-1.78013635,-1.22270012,-6.37127686,-0.70320910,0.43295589,0.51072216,-0.60948092,-1.78881621,2.66246033,-0.41840595,-0.52324605,-3.30782199,-5.48351240,-0.55971909,-0.09363809,0.00772668,0.92997586,1.52798092,2.59924936,1.07126856,16.84806633,0.00005493,2.91236401,4.26235247,1.34998834,0.69445765,0.00,0.00,
0.00,0.00,9.00,0.29,83.00,0.53106779,1.57937086,-0.81303293,0.57954127,0.46923676,0.36116505,0.54802051,7.41,0.63237660,1.54284573,4.08238983,1.81475711,0.03167758,-1.77930832,4.05064201,-0.47439367,3.49915743,0.94919437,0.86675930,0.35212120,-3.98394370,1.08430767,-2.38955402,-0.77152836,-2.48132920,3.55662346,-1.55204213,-0.06302915,-1.32432914,1.74056959,0.18742574,2.32154298,1.88685775,3.16171670,-3.56400776,2.32444072,-3.38117313,-0.11810124,2.20999074,-0.03258025,0.00104923,0.97416732,1.94676733,2.99046373,1.04369640,14.27976036,0.00019720,7.13238478,11.50816536,4.37578058,9.07180119,0.00,0.00,
0.00,0.00,10.00,0.39,74.00,-3.07192731,-1.51751304,-1.55333531,-0.58838302,-1.68278968,2.95967317,0.08573001,9.28,0.04091166,-2.26968312,2.96081185,-10.24958992,2.05158067,-4.46292067,0.74223399,2.40036750,-2.30788207,-0.82488436,0.42374924,0.51524996,-3.67803550,-0.24028346,1.77853918,0.42656156,-2.10697484,-1.17452919,-0.09677670,-6.92585135,-0.89429206,0.50523382,0.47740648,-2.96642232,-5.82779169,-1.45507872,-5.10065222,-1.44097400,-2.57468319,-3.69070697,-0.95596755,-2.41597462,3.68839717,0.05513012,1.89566338,2.88246322,0.98679984,12.17577839,0.00057239,-11.97146320,-8.25812912,3.71333408,6.86922216,0.00,0.00,
0.00,0.00,11.00,0.45,91.00,-5.52664900,-2.24970984,-2.15682793,-3.37219810,-3.32634616,14.75856400,0.00013130,8.22,0.00009090,-1.65923488,-1.23048913,-3.36503816,-0.89799237,-3.18077517,2.02431226,-1.76916754,-8.05305767,1.05079234,0.86774969,0.35184637,-1.62386525,-3.64867520,-3.77651620,0.38630548,0.32502282,-2.00532579,-3.99587464,-2.88966298,1.23144555,1.21702874,0.27026012,-5.73735619,-6.54637671,-3.94071341,-10.72051811,-3.58894014,-2.12440681,-4.26149988,-7.47936201,-2.06087232,3.44986987,0.06360613,1.40095425,2.29836607,0.89741176,10.56669903,0.00131031,-4.64082527,-1.52651525,3.11430979,5.46057415,0.00,0.00,
0.00,0.00,10.00,0.45,96.00,-1.83908391,-0.44800046,-1.24064827,-1.74249077,-1.31755590,3.49080729,0.06205512,6.69,0.07278610,-1.75473166,-1.30179846,-3.07938242,-0.26857394,-3.34516454,1.38356674,0.57539892,4.63619518,1.31240952,2.04512048,0.15306629,0.15766892,-3.30053973,-0.64495891,-0.19319855,-0.93847126,-4.55448294,1.06216478,-1.34437585,0.48529708,0.28578466,0.59307587,3.86085415,-1.92646420,-2.91728473,-4.19086218,-3.57184792,-4.77502584,0.54783893,-1.35027528,-0.09274825,0.01056755,0.91814731,0.69041151,1.47457969,0.78416824,9.08373928,0.00284527,-2.21471238,-0.65429294,1.56041932,1.50782835,0.00,0.00,
0.00,0.00,12.00,0.43,88.00,0.47817877,1.89517546,0.33227077,-0.29585880,0.60244155,0.55004257,0.45850565,7.71,0.39878887,6.39485741,1.93101227,-0.99760997,0.13828671,0.75128299,4.00314140,2.71306777,1.37420249,2.29303813,4.68058157,0.03078644,-1.15781868,-0.42342201,-2.03659058,4.15527439,-1.90786374,1.10296035,-2.10607958,4.11329317,0.54941320,0.27731925,0.59860254,3.34620929,0.22310419,-0.32723036,-2.43641686,1.47680020,-1.29332209,5.44246531,-2.58667278,0.76951444,0.54809296,0.45930459,0.09150781,0.79551244,0.70400459,8.33432484,0.00423202,3.93967462,3.20951700,-0.73015767,0.39768982,0.00,0.00,
0.00,0.00,7.00,0.41,100.00,-2.38359761,-3.51040459,-2.47596359,-3.02050614,-2.84761786,13.64240551,0.00023530,7.32,0.00042942,-2.07001090,-5.45401669,-4.56795979,-7.47584200,-5.68955374,1.48161089,2.04260063,-4.50553942,-0.40824509,0.16680637,0.68306979,-1.22957945,-0.35122761,-1.79421163,-1.47065008,-4.55333424,-1.26179492,-2.31541348,-6.90242815,0.49953976,0.25359648,0.61468587,-8.13325691,-3.73957920,-1.53303230,-3.70103025,1.10437632,-1.15229988,0.91719902,-3.38827491,0.65020025,0.43578237,0.50934593,-0.21656363,0.47123477,0.68779838,8.58274364,0.00370859,12.36979580,14.58235741,2.21256137,3.30735898,0.00,0.00,
0.00,0.00,0.00,0.38,111.00,-3.55509686,-1.82674968,-2.95109296,-3.58246732,-2.97885180,15.87658596,0.00007342,7.09,0.00010209,1.20143616,-3.55101871,-3.19456840,2.12364602,-5.92480755,-3.05510330,0.10553264,-2.73383117,1.77477288,3.32642961,0.06852949,-2.92342377,-3.50794673,-5.45836639,-2.74092937,-4.43676424,-0.86943150,-1.90159702,-1.71486020,0.65369666,0.45982292,0.49789327,-1.65662265,-4.55930567,0.05502360,-5.06399727,-7.38557768,-2.03249431,-4.21311426,-2.94182396,0.11430136,0.01424947,0.90500984,-0.17320070,0.50136131,0.67456204,8.39258003,0.00410284,-7.38823986,-4.30542517,3.08281469,6.66438961,0.00,0.00,
