,x,y,z,d,t1,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,tgt_theta p-val,tgt_theta_first_half p-val,tgt_theta_second_half p-val,0,23,45,67,90,112,135,157,theta all,theta F,sur_theta p-val,0a,23a,45a,67a,90a,112a,135a,157a,theta first half all,theta first half F,sur_theta_first_half p-val,0b,23b,45b,67b,90b,112b,135b,157b,theta second half all,theta second half F,sur_theta_second_half p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur.1,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity
461,0.0,0.0,0.0,0.58,83.0,1.35469437,-2.50771117,-1.31039751,-0.73403066,-0.79936123,0.8440755,0.35849501,8.26,0.50607927,0.55036275,0.24540475,-0.83469719,-1.19750988,-0.69796276,-1.77656662,-1.24648416,1.00772405,-0.03625848,0.0197235,-0.59525394,0.46065792,0.49750271,-1.34502268,-2.2826941,-0.79589021,-0.04393374,5.51164627,-0.30843869,2.97668266,5.69569492,1.1760056,0.63638592,0.42551686,2.16856313,-0.29515958,-1.65434384,-0.54655564,-2.27383256,0.33202764,-3.41468263,-5.02699947,-1.33887291,1.73769617,0.18810608,0.84349197,-4.73611975,1.98991942,-2.22464728,-4.75447035,-7.2894721,-4.23161173,-0.47601527,-1.78009987,2.46914029,0.11647754,0.91255146,-0.68269706,-5.88753843,-1.67079186,-5.90425587,0.82123601,0.56902546,0.94987315,-0.65259093,0.34113735,0.55933008,7.79912615,5.19700813,1.89138007,-3.67974138,0.96810544,-0.55272365,-2.14319539,1.66102731,2.1100409,3.62231302,0.05735075,0.45507413,1.52850151,1.07342732,5.34375525,0.02161349,9.64982224,10.5359745,0.88615191,0.40371847,4.35,0.85
462,0.0,0.0,13.0,0.59,81.0,0.17460488,-0.75793374,0.79511565,-1.88520408,-0.4183543,0.26236972,0.60863015,7.75,0.97661981,0.68639761,0.38876237,1.93380034,0.02058094,-2.12875605,-1.89647329,-2.11909056,-1.58416116,1.13024712,1.00525403,-0.45482486,0.31126535,0.5770527,-2.61804295,2.5298624,2.46335316,-1.17540228,-3.19428086,-2.32782531,4.99800682,4.51245117,0.64851528,0.22712588,0.63393496,-1.30202377,-2.40393901,-0.75461143,-1.0183636,-1.83349562,-1.6419158,-2.39045405,-1.07714939,-1.55274415,2.57544065,0.10924011,-0.3148146,1.81952012,0.19639073,-1.61424422,-0.97066504,-7.71434402,1.70705009,1.40245807,1.2755481,1.44238615,0.23009173,-1.40646291,1.64023817,4.76358509,0.6398918,-1.80090237,-3.01315093,0.70763254,4.07050657,2.57832527,6.04580927,0.01413981,3.68287683,2.43310142,3.64412141,-4.07119846,-0.87431777,-1.49815094,2.16362262,-3.61510539,2.08902431,4.01300526,0.04547105,-0.56242543,0.60977024,1.17219567,6.68678188,0.01028205,-3.60270143,-3.93718815,-0.33448663,0.04529746,6.28,0.0
463,0.0,0.0,6.0,0.22,86.0,3.49850988,-5.39508581,3.2419064,6.12688065,1.86805272,0.27622306,0.59932491,33.73,0.68804858,0.70213071,0.93974647,-3.88530588,1.45818996,-4.89093161,15.00711155,7.92483521,2.3058002,1.05184829,-1.55221903,2.17741609,0.37574211,0.54005598,-4.86027384,-0.64109516,2.36557269,34.64610291,-11.18566132,7.78594398,-6.11874485,3.41300082,3.17560554,0.18001097,0.67160202,3.83191562,-1.24801385,-0.74230379,2.23380208,3.17358971,0.0260354,-0.52274722,-4.38616848,0.2957637,0.06513271,0.79867743,-1.10871947,2.38810349,3.63649011,18.3305645,-64.3262558,-17.84292221,1.4826529,8.74094391,-11.92028522,6.92039776,0.0086777,7.7252655,-9.67116165,21.6236763,12.00962639,8.95429516,4.42275953,1.60364985,-17.75024796,-2.79733801,0.37603205,0.5399003,17.87334824,15.03801632,5.52040339,8.25530815,19.06703186,-15.94405174,-30.27234268,12.95747852,-2.89243913,0.41070911,0.52178439,-49.33340836,-45.80730057,3.52610731,5.98221302,0.01514392,-411.22485352,-386.36444092,24.86042404,2.63434005,5.51,1.05
464,0.0,0.0,4.0,0.21,85.0,2.02099848,1.96854246,4.9062748,4.92969656,3.45637798,5.51181698,0.0191174,13.97,0.03201094,0.03845785,0.80460563,3.48911405,5.94538546,0.78362983,8.35290623,2.33092594,2.11429715,2.31624508,3.3124311,3.58061695,5.92959261,0.01509486,2.4424715,1.7753346,3.690135,2.32622194,8.2689476,9.39440632,11.03073502,6.06428814,5.62406731,6.48750305,0.01125382,4.37893009,3.23495793,-1.87883162,4.11270714,0.17651668,5.80231476,-3.6402123,-2.06130791,1.26563442,0.42561051,0.51448604,12.24563408,6.68793535,2.66317439,-3.97941518,10.16020298,6.4265523,-2.31520867,-14.96433735,-2.9015708,2.35109687,0.12557097,-3.17182279,8.94700813,4.92455006,5.58581352,4.18843794,12.67328644,1.37507391,4.63795328,0.14551653,0.00589357,0.93882511,-2.53407121,10.62567139,4.31303883,-3.96717572,10.99257278,-4.1349802,-0.09025628,0.18461585,-3.01322126,2.57578111,0.10888595,-21.89782906,-20.39047432,1.50735497,3.37321162,0.06745645,16.64768219,9.10321522,-7.54446745,11.14468193,5.38,1.04
465,0.0,0.0,0.0,0.18,94.0,-0.52244723,1.10219061,3.31700349,1.89518988,1.44798422,1.03449428,0.30939552,13.51,0.33913167,0.00547583,0.08647692,6.24016142,2.01865697,6.21348858,-4.56334686,1.91084301,4.25287724,-1.35226667,-1.23013639,1.68628466,1.43420041,0.23141637,10.99629784,-0.35036063,5.85634565,-3.23127055,12.78518581,7.27051258,11.5581913,10.71627235,6.95014668,9.26033306,0.00250322,3.10446215,-6.9385643,-7.57081842,2.20581365,-1.75412571,1.06064665,-5.15084505,-5.48363304,-2.56588316,2.22688723,0.13633226,11.85536003,-1.77176154,-6.97742176,-6.47869682,11.21185589,1.2211411,-2.59995151,5.32715321,-0.41247806,0.05041794,0.82239216,5.40695381,-3.16972947,-1.39337683,8.08857727,10.29795837,7.39769745,0.73540932,0.30773073,1.58436656,0.75181335,0.38615004,-7.45609283,6.00745964,4.05599403,-12.16665554,2.84531569,-8.98530579,5.89268017,4.2964406,-2.43201518,1.81742322,0.17798329,-8.03312492,-7.39581299,0.63731247,1.32110071,0.25149742,-14.62533665,-20.34873009,-5.72339392,8.26407242,5.38,1.04
466,0.0,0.0,3.0,0.17,99.0,-0.53879744,0.74394786,-0.70825499,0.1241982,-0.0947266,0.00627334,0.93688873,11.35,0.82884444,0.64435861,0.90131867,0.19393033,-1.18775392,1.48524642,-3.05889988,-4.48162031,-3.18017602,2.59002829,4.82393408,-0.35191384,0.08867616,0.76594022,-1.51360321,-1.04610372,-4.99059439,2.42241836,-3.47857714,6.31849527,-5.94663954,-4.51302719,-1.59345388,0.81333786,0.36770203,0.93528432,-2.96995831,5.62299204,7.8164525,-1.59968853,0.73238772,-1.46790159,-2.63544035,0.80426604,0.25537211,0.61356663,3.34359145,-3.03748989,1.48699677,10.64834213,-1.78042793,-1.90443063,-4.35610867,-1.67030859,0.42907491,0.07625914,0.78250027,-6.24881792,0.19904794,4.58495665,2.53403234,-10.9929266,0.40659395,0.00163989,2.70149732,-0.96692401,0.39901194,0.52777163,0.058123,3.59917879,-5.9503212,-6.57831478,3.89397717,-4.76313639,0.48308125,3.50021315,-0.72827202,0.22694273,0.63392381,-3.22565532,-2.72927642,0.49637875,1.27411711,0.26008206,9.90073204,11.14170742,1.24097621,0.37880862,5.22,1.06
467,0.0,0.0,0.0,0.17,94.0,0.8671912,1.67515564,3.28549743,3.10914683,2.23424768,3.81373906,0.05116247,10.86,0.08770193,0.23957812,0.35035987,0.98995763,-1.04310524,9.62939072,0.21274787,3.04155612,2.1120801,0.24231654,3.23104405,2.30199838,4.18766546,0.04102849,-0.64586294,4.59106827,-3.54933858,-3.08245635,1.61307693,16.95751762,0.32609165,1.36797309,2.19725871,1.67060041,0.19695735,3.6819706,-3.77629471,2.05492783,2.10128355,-1.63421071,2.49175096,1.6159538,2.3893466,1.11559093,0.63120878,0.42733387,-6.12075472,1.37240517,1.55364251,-2.00725031,1.6668309,7.25904036,3.7776866,6.74876308,-1.50188613,1.02017844,0.31276719,0.17052703,4.10839224,-2.15396333,0.46463236,8.86355782,10.7113781,7.0258007,-0.88807565,0.59560972,0.16560508,0.68415116,-0.82135701,9.33601665,6.37082148,-4.43123913,1.16788232,-1.7737906,0.83670002,-4.23675203,-2.2730875,2.43476057,0.11904822,-2.89268541,-2.35742974,0.53525579,2.04191494,0.15427019,-1.16988671,-0.29798037,0.8719064,0.23442583,5.11,1.04
468,0.0,0.0,3.0,0.17,91.0,2.10627484,2.35821104,1.53762341,0.18447337,1.54664564,2.68580008,0.10161729,8.96,0.0709766,0.00076255,0.27194761,-0.80235207,5.24709797,2.4696753,1.33548355,-1.30202889,2.55187917,1.08330214,1.9665308,1.56869853,2.79669237,0.09482961,4.84384727,3.51181269,0.69918627,0.23477606,5.54750252,9.98367214,5.35365772,4.61005449,4.34806347,9.57062531,0.00212223,-1.37748265,-4.68451405,-4.43216038,2.83140922,0.30337134,-0.01873694,-2.56371665,-0.45651525,-1.29979324,1.11673117,0.29119419,0.7729485,2.57940888,-1.6649605,2.61874032,-4.10043192,3.93778396,5.17401695,10.45397472,2.23581934,3.34214664,0.06788056,0.35424751,-0.46994072,0.19378412,2.7414012,8.49878597,2.62382293,1.02093661,-1.57794666,1.56392431,1.6629498,0.19756004,1.58824456,11.30542469,5.08168173,-3.45283604,1.40787959,-1.84372878,0.46347812,1.47540784,1.87458396,2.44990563,0.11790811,-3.33793044,-2.81074882,0.52718163,2.37279367,0.12473576,4.42425251,6.43801069,2.01375771,2.07984281,5.11,1.04
469,0.0,0.0,0.0,0.18,80.0,2.73163271,1.81891167,1.93550873,1.75663817,2.06067276,4.17620087,0.04130406,9.57,0.03111415,0.0018149,0.81832072,3.38185072,-1.1549505,1.89042115,4.67516327,-0.06154894,4.2332921,2.01447392,3.02752304,2.2507782,5.04990911,0.02488486,5.24075842,4.43842506,6.7895627,0.63710868,3.13854051,8.69435501,6.76922846,1.27295899,4.62261724,9.81025505,0.00186883,1.12776315,-0.42880946,-1.65337682,-0.31908652,1.65850234,-1.75370514,1.17286646,-2.36181235,-0.3197073,0.06030372,0.80612925,-0.39910755,2.68219733,-1.9151628,4.89353037,1.51323497,2.18501425,3.78597975,1.78798652,0.07832162,0.00352301,0.95268353,2.61163306,0.75958443,6.69827747,-0.31348404,-0.56893492,4.57326984,4.76541853,-2.08915663,0.22140075,0.02915089,0.86447216,1.71831572,3.72047377,6.94275427,1.01339149,3.68348002,0.35625124,6.44463921,-1.5734638,0.96977794,0.563007,0.45326108,-3.2429533,-2.67838717,0.5645662,3.00857687,0.08406249,-6.77898645,-8.12447739,-1.34549081,1.10433757,4.98,1.05
470,0.0,0.0,4.0,0.2,64.0,-0.68264782,-0.11866733,-0.60980189,-1.32313347,-0.68356264,0.85385126,0.35572797,7.02,0.40748788,0.71638661,0.42452336,-1.37811208,-0.96228707,-0.83646309,2.28401661,-2.18813753,-1.07692742,-1.65326083,0.45948991,-0.66896021,0.82720435,0.36334182,-0.29046255,1.19698477,-2.6015799,-4.705441,-2.0502193,5.251863,2.4519856,-2.84960032,-0.44955873,0.18607178,0.66644904,-0.79836667,-3.89480591,-1.96010387,1.20258737,-0.29077697,0.57738411,-0.92066789,-0.79825646,-0.86037576,0.78298193,0.37670643,-4.01673031,0.13868411,0.56424314,-2.22938299,-0.12860255,2.61851025,1.81912339,0.78479886,1.16992927,1.46868575,0.22589354,-3.20897889,1.01715076,-1.57314765,3.27468371,-3.35340905,-0.14268257,1.22347796,-2.3631351,0.74361503,0.61276358,0.43396953,0.49451318,6.28827047,5.22500324,-4.34083033,-1.56534171,-3.89014101,-2.5396688,-4.81324577,0.62125176,0.44410577,0.50533017,-2.92475677,-2.24145365,0.683303,5.01084805,0.02607317,4.81682062,5.38053894,0.56371838,0.23903251,4.9,1.02
471,0.0,0.0,0.0,0.24,83.0,-1.761935,-0.78237367,-0.78001583,-1.2426455,-1.14174247,2.17209172,0.14090607,7.35,0.14833238,0.73801296,0.0530647,-3.39718008,0.54742551,-2.1507113,-2.53756475,-1.43329489,1.18783867,-2.88037705,2.22125602,-1.05532598,1.90390313,0.1680075,1.67245698,-2.92123079,-1.55429637,-4.65006304,2.83002114,2.30152488,2.6671052,-0.26268131,0.01035459,5.551e-05,0.99405945,0.99294823,-2.27493382,-5.63656187,-0.3956725,2.5407443,-0.97694588,-3.50746155,-4.9305954,-1.77355981,3.62683034,0.05749669,5.60109425,-2.08858728,-2.2669692,-4.38060951,3.31204128,-1.65536106,-5.44848347,1.40590584,0.58492047,0.3406556,0.55960754,-0.37291747,3.45637178,-3.97098136,2.45598793,0.31562701,-2.57064629,-2.25458312,-4.00344992,0.420147,0.17890327,0.67242559,0.21352494,3.71070719,1.18138444,-9.86577702,0.21953607,-5.96088409,-2.45120955,-1.26574111,-0.50734198,0.26854911,0.60444301,-3.00394344,-2.18228364,0.8216598,7.8549881,0.0054668,-2.33833146,-3.19233632,-0.85400492,0.38763607,4.82,0.99
472,0.0,0.0,4.0,0.31,84.0,-6.0294013,-2.45768309,-2.45685244,-4.96638727,-3.97758102,11.41090393,0.00076341,11.17,0.00071154,0.00255901,0.04143519,-0.10637185,-6.16228724,-3.98247766,-5.4046731,-3.09275937,-4.48392296,-4.7134881,-5.93120146,-4.23464775,12.9025631,0.00034711,-7.77367878,-6.49854851,-5.43833447,-5.87454271,-7.05684376,-10.1994133,-4.05989313,3.15412164,-5.46839142,7.72608328,0.00571124,-2.29095101,-2.30784369,-7.03162813,-2.43108702,0.84511286,-2.18073082,-4.84166241,-2.90265942,-2.89268112,4.03719854,0.04510829,7.80167437,-3.81499577,-3.61988425,-3.48874593,1.53668737,-7.72411966,-13.52500534,2.59593797,2.61778712,2.96931124,0.08522555,-0.55753267,1.71707237,-6.13544083,0.64750212,-11.39537334,-5.06294775,-1.20360482,0.41647765,2.2289145,2.17915988,0.14026512,2.37781835,-3.21104598,-7.42370462,-0.86272049,-13.04554844,-9.94406796,-9.41979122,-5.77905607,-1.14477432,0.58161253,0.4458948,-3.13956547,-2.22636151,0.91320395,8.9690485,0.00302278,-19.54540825,-20.82955551,-1.28414834,0.345662,4.82,0.99
473,0.0,0.0,6.0,0.39,85.0,-0.54321957,2.53218818,-0.78722435,-3.88936257,-0.67190456,0.12442885,0.72436748,18.08,0.89982616,0.29437119,0.16793085,-4.40751648,-0.03414458,1.41994202,-0.44329056,-9.81864548,1.43133104,0.71741098,2.88936567,-1.03069341,0.29527012,0.58700643,-3.4275322,2.99299335,-4.6107645,6.4486351,8.11184216,10.68462086,7.10119677,-2.11402416,3.14837098,1.1319381,0.28803263,-14.20094299,-3.69888735,2.9684248,3.45693302,-7.9338913,-5.77577734,-5.02129602,-6.81436729,-4.62747574,3.76257253,0.0530406,-6.58370686,7.19839144,3.75981283,8.06748199,8.14175701,-1.30293453,7.37079668,-7.61019135,6.33695126,6.5199337,0.01084261,-9.48531246,0.78669,1.98774076,-3.39217973,-13.11139393,9.75384521,4.7276473,2.79264522,3.2462256,1.76875317,0.18389703,9.11838341,-2.93286753,-0.26592952,-4.12969923,-3.87223506,-4.8053627,-0.22557065,4.18813848,3.41253662,1.94686317,0.1632936,-2.62142205,-1.6356312,0.98579073,8.59108829,0.0036922,-15.62857151,-8.17050076,7.45807076,5.14879084,4.72,1.0
474,0.0,0.0,0.0,0.48,86.0,-6.1066618,-7.99454737,-5.94436216,-5.84907198,-6.47366095,16.86705971,4.397e-05,14.96,3.173e-05,0.59764247,1.3e-06,-8.7815361,-4.17077017,-9.80828857,-4.08633518,-2.74883842,-5.07666683,-11.30844021,-6.41031408,-6.5488987,17.43121529,3.288e-05,-0.15852255,2.50613856,0.10778384,-1.81275797,-5.19346428,10.57303333,2.87365723,3.64465499,1.56756532,0.63042992,0.42768932,-15.28042316,-12.6205616,-8.68493366,-1.5275501,-12.60783958,-16.7792511,-10.97504807,-20.76140976,-12.40462685,30.44063759,6e-08,-18.76402092,-2.8586843,-10.5176115,-1.08709598,-11.9667244,-1.95570803,-6.25614357,-12.05935097,-2.41470098,1.38903022,0.23890229,-6.43721676,-2.96120691,-7.60818958,2.36289239,-21.97500801,-6.28498697,1.00355721,-7.20087862,-0.33067256,0.02699258,0.86953903,-11.71871471,-6.53424311,-7.20174026,-24.05222893,4.49106026,-5.55206823,2.62080526,-3.03051662,-0.12589449,0.00397196,0.94976275,-1.62518299,-0.52247745,1.10270548,8.70524693,0.00347537,-0.40394434,4.07372761,4.4776721,3.14742327,4.63,0.99
475,0.0,0.0,13.0,0.57,66.0,-0.17765822,-0.20163696,-1.69278789,-2.83547997,-1.2268908,2.46961021,0.11643972,7.41,0.31228346,0.02647031,0.00080743,-3.76790547,0.8925162,-0.82104683,0.87993729,-2.57625079,-0.47554156,-0.78068095,-2.79077601,-1.17996848,2.29289484,0.1303417,5.44417429,2.50101233,3.83476377,-2.10886741,5.41764736,0.55716437,5.30434895,-2.22504282,2.34065008,3.61788821,0.05791134,-5.57303715,-4.0193696,-0.95548099,-3.05335069,-4.17730284,-4.09732723,-2.48172808,-4.31377554,-3.58392167,14.32531071,0.00017475,1.05057049,0.33390626,0.19850954,1.73209774,7.10268593,-2.33235765,-3.32703924,-7.30783749,2.61090302,6.71674728,0.00971679,-0.87737596,-0.1005315,1.13412321,-8.74798012,-3.87501001,-0.43873876,-2.38051128,1.62951267,1.06874299,1.14868832,0.28413136,3.19170928,-2.08611393,3.56496167,-0.67801762,-0.29805991,-0.30374467,-0.98338693,-2.46579456,2.71302748,7.33747339,0.00689043,-0.96663004,0.29857799,1.26520813,9.61888123,0.00214764,4.48812771,3.12517929,-1.36294854,0.86618567,4.56,0.95
476,0.0,0.0,18.0,0.66,47.0,-1.54781663,-0.71739507,-0.61835164,-1.41554189,-1.07477629,2.15880609,0.14212567,6.94,0.15034689,0.17572579,0.08436489,-0.10419697,-2.67220831,-2.4423821,-1.30692255,-0.70352143,-3.19810963,0.52366126,1.27047789,-1.0791502,2.20990181,0.13750085,-2.47105742,1.86272275,-1.88870192,-4.72841501,-5.33234501,0.13750952,3.23280883,1.06895626,-1.01481521,0.87204939,0.35097692,-3.13235736,-3.38839054,-1.89378083,-0.00672337,-1.35573959,-1.78448999,-2.03358078,-1.07913077,-1.83427417,3.90991497,0.04861594,-3.20430589,5.34667826,-1.7203908,-1.50989854,-2.91067696,1.63975596,0.57327574,-3.41915941,0.67455959,0.50297362,0.478393,-3.2329464,-3.09898996,2.66451287,0.47097695,0.49171233,-1.40493155,-0.75541544,0.20801777,0.85451001,0.8243745,0.36416436,-1.5397737,1.76665044,1.96359384,-1.87075365,-1.0275408,-2.17895722,-2.13970757,-7.04967213,-0.15622541,0.02799199,0.86716787,-0.83694655,0.54472303,1.38166964,9.21507454,0.00265504,-24.61808014,-24.44752312,0.17055649,0.01642905,4.61,0.89
477,0.0,0.0,18.0,0.72,50.0,-3.30653667,-3.643996,-7.80349588,-2.5450151,-4.32476091,3.79875922,0.05161998,21.06,0.03906294,0.97519133,0.00355269,-3.27429581,-7.8003993,-4.2646575,-7.09042692,-0.51902092,2.1465559,-4.47816706,-8.58250809,-4.23286486,3.64499068,0.05657697,-6.04578018,-10.61949062,-7.34507275,14.9867506,2.29697728,4.94105101,-3.72247386,5.40624809,-0.01272377,0.0,1.0,-10.72908783,-8.56328011,-5.12347174,-6.26980209,-5.25315285,-6.66289282,-4.33426476,-17.92093086,-8.10711002,7.91120434,0.00512936,-4.07463455,-4.17367506,-4.67926264,3.01907897,-8.9769783,7.28474951,-4.08107042,-15.2366333,-1.41613472,0.23975217,0.62451286,-17.16539001,-13.60134125,-6.54879951,2.84251332,-15.12277126,-16.54779625,5.4460988,-1.78466225,-5.11510038,3.24526548,0.07198815,-8.46021557,2.55799389,-5.5686636,-24.48803139,13.13840103,-6.49370956,-1.2840271,1.62007427,-0.70477754,0.06250147,0.80264613,-0.82451117,0.56185597,1.3863672,6.73936081,0.00999122,18.64300537,20.06620789,1.42320228,0.11940257,4.54,0.86
478,0.0,0.0,17.0,0.7,79.0,-4.04741478,-5.82247639,-9.65331554,-9.51984596,-7.26076317,16.30562401,5.879e-05,17.06,0.00017652,0.33260935,2.938e-05,-0.35862675,-8.50251007,-8.14776421,-9.7542448,-3.59959888,-10.43585968,-10.00417233,-8.09458828,-7.3621707,16.79730034,4.561e-05,-2.41270757,-11.19131184,-12.11270714,-0.11209405,-2.93780756,7.6810627,-9.05207253,-3.77271748,-4.23879433,2.3411274,0.12682382,-15.68417263,-9.70697117,-8.01681042,-5.03931856,-12.84270382,-8.85411358,-12.3750906,-12.35353661,-10.60908985,20.34088326,8.29e-06,-5.81877851,-14.72928238,-7.90514421,-5.55605745,-5.74834156,0.6003648,-9.19253922,1.31019306,3.59684634,2.34757471,0.12585415,-13.61788177,-13.71939373,-11.55551243,-9.63704777,-12.7024231,-2.08504319,-8.55154037,-4.77398634,0.01217267,0.0,1.0,-11.68964481,1.98950005,-7.97801208,-20.42410469,-3.54238892,-1.00877404,-2.62763047,8.88063622,5.59122801,6.00043488,0.01450532,-0.57338101,0.82780218,1.40118325,5.45730162,0.02028095,13.79171085,20.02856064,6.23684931,4.51685572,4.39,0.8
479,0.0,0.0,16.0,0.73,71.0,0.41914555,-5.21417522,-1.69046342,0.5606277,-1.48121643,0.19230187,0.66111935,32.05,0.57665339,0.67094916,0.93723599,0.68124372,0.7651574,-3.89187431,0.98247588,-2.77454162,3.46104503,-5.5267787,-1.8326714,-1.01699305,0.09021681,0.76397568,-9.65536499,0.86332726,2.48252416,-3.88408613,-8.41255665,5.96537304,5.26713896,-0.44875646,-0.97780007,0.04749659,0.82759417,5.06744146,-7.93381214,1.41690099,-7.88769865,11.32032108,4.28546,-2.22363281,-2.04126906,0.25046387,0.00245186,0.96053002,-3.93292141,-5.97676563,-20.29824829,4.18885517,-8.35863304,16.81583595,-18.80230904,-7.46073532,-6.17188883,1.97006035,0.16081058,-3.86814237,-5.86029196,0.21512511,-4.3320179,-9.45184326,9.99000549,-7.07535934,6.46775579,-2.34717441,0.29037589,0.59012236,-3.22779346,-0.02861592,3.03005195,16.20994949,-13.56491661,-11.44307137,17.04472923,-3.92305255,-0.39436615,0.0083893,0.92704311,-4.67417336,-2.88348031,1.79069304,8.41600513,0.00405204,-17.89988136,-14.31313038,3.58675051,0.54031253,6.28,0.0
480,0.0,0.0,0.0,0.32,81.0,10.01161385,-1.78004003,2.57995129,9.04758167,4.96477652,0.8756097,0.34967337,50.35,0.39268862,0.92202975,0.01621577,32.25419235,-12.09302902,-2.12535644,-6.66524506,5.55115414,4.12667704,14.10573578,8.95909691,5.514153,1.1035856,0.29378126,-23.57936668,-1.88405204,-3.26354289,42.04905701,0.1785647,-18.10029984,10.38382721,8.91480923,1.83737445,0.03082597,0.860722,0.92438728,3.83514667,16.02172661,21.59047699,19.12343025,3.75318623,14.99642849,5.67314768,10.73974133,6.3482275,0.01209744,-30.6338501,12.2030859,-7.0621419,41.72440338,-31.96401978,-19.2373333,21.00224113,-7.86119509,-11.27898312,2.70115519,0.10064933,-13.34594727,-21.75596809,15.2111063,12.80835915,23.21761131,-10.12712479,6.58552265,11.44574547,-5.78086281,0.71812648,0.39700024,23.90689659,-13.62545013,11.22533512,20.12813759,19.41215515,-4.00304794,-7.45169067,38.28491592,1.08344042,0.02550615,0.87315066,-54.62247086,-50.28608704,4.33638096,8.02449036,0.00499265,-467.26992798,-418.33447266,48.93543625,8.74563026,5.57,1.0
481,0.0,0.0,0.0,0.29,88.0,1.23383284,1.00355315,12.51981735,5.60283136,5.09000874,1.1640265,0.28093882,44.77,0.35100553,0.03262099,0.13493662,5.29785156,1.72362959,6.42754221,7.31724501,-11.90611362,21.03636551,0.68756008,8.53654003,4.89007759,1.08098626,0.29877478,17.10991287,27.4615097,-2.662395,10.91742706,-9.81495762,47.43395615,12.03677654,9.11194038,13.9492712,3.00839996,0.08363858,-9.51597595,-13.40485764,-3.69807434,-1.83842647,-13.07576942,-5.77593565,-3.21948791,-2.72845984,-6.65712357,1.48901713,0.22301238,-5.98506641,-1.4177649,-9.74109268,11.29419136,-25.85346031,10.55234528,22.71850586,8.08289909,-4.58794069,0.55591303,0.45611998,-16.33132744,24.48973846,18.82795715,12.50503254,23.75323486,14.08399963,29.14936447,-2.21619225,8.1383152,1.80469596,0.17950818,-35.45830536,29.18719482,5.19344044,-16.27777481,10.23925209,-0.91550708,7.4706254,1.83642805,-4.57741833,0.57798386,0.44731675,-25.17967033,-23.16098213,2.01868892,4.51629019,0.03455852,-5.27647591,12.14635086,17.42282677,4.45843124,5.46,0.98
482,0.0,0.0,0.0,0.26,92.0,2.75042033,-1.75738358,6.96565533,11.93172264,4.9726038,1.2061348,0.27241069,42.97,0.40199363,0.20940756,0.88292992,5.64325905,-9.51964283,4.11900473,0.68437588,10.49470997,12.96290302,5.46043634,12.57004929,5.30188704,1.37181592,0.24183068,3.96891284,14.07563972,-6.85629559,-3.79552317,-1.14598441,38.5332489,5.69498825,28.82735443,9.91279221,1.80543041,0.17985286,-21.95318604,-2.17194605,13.61357689,5.62926102,6.23255348,-16.34865189,0.17991257,-4.71126986,-2.44121861,0.20301679,0.65251519,-32.22861099,-4.14273643,-4.4163065,-2.23243308,7.15690804,6.02736616,17.83193016,-0.36853096,-13.78354359,5.44733429,0.0198329,-15.7165966,24.34690285,-4.47763348,6.13910294,63.81396866,-2.36825323,-10.83507156,-3.04420018,-3.71283484,0.41694114,0.51864345,-26.32537079,14.26408768,36.70226669,-11.9736433,2.11832857,1.49299443,25.3664875,-20.59525871,-9.05758572,2.48392701,0.11539083,-9.98995972,-9.16073227,0.82922709,1.28870225,0.25737879,-12.26486492,5.63357401,17.89843941,6.0166893,5.46,0.98
483,0.0,0.0,0.0,0.24,89.0,-14.21305466,-12.41978073,-5.64893007,-10.09160328,-10.59334183,7.43944168,0.00651284,36.85,0.00495269,0.00170589,0.5251475,-22.64381409,-7.82205009,-23.6651001,-13.285429,-8.45457745,-0.55591381,-9.96988392,-4.02475452,-11.30269051,8.5790329,0.0034921,-14.00818348,-30.52783394,-15.81054688,-5.77591848,-18.96668243,-32.89979172,-29.65679741,-10.96327496,-19.82612801,10.82001781,0.00109708,-12.77825451,10.88936806,-0.48756185,1.18389821,11.26493454,-13.19559479,-14.09296799,-7.35111189,-3.07091141,0.38186297,0.53692259,-6.07676077,4.35841322,-22.89592934,-4.63074732,-10.07629395,-11.60690403,-32.84939957,-18.03979874,-2.46224952,0.23596308,0.62726365,-4.68290281,-15.12995625,-9.01769447,-12.7951231,-1.68271232,-14.52683163,-15.6587944,25.77951622,4.0954361,0.67561805,0.41133269,-16.30925179,-41.37857437,-44.27857971,-5.31689072,-21.08197403,-3.40600562,16.3309536,-2.17554092,-4.07677078,0.68646657,0.40760391,-4.61002016,-4.11480808,0.49521193,0.63214755,0.42732588,-10.62724781,-13.01411533,-2.386868,0.16405797,5.36,0.97
