x,y,z,d,xv,yv,zv,scale_xy_dist,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,sur.1,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity,V23_superficial_deveined,V23_superficial_deveined F,V23_superficial_deveined_iso0,V23_superficial_deveined_iso0 F,V23_superficial_deveined_iso90,V23_superficial_deveined_iso90 F,V23_superficial_deveined_orth,V23_superficial_deveined_orth F,V23_superficial_deveined_sur,V23_superficial_deveined_sur F,V23_superficial_deveined_task,V23_superficial_deveined_task F,task_unwarp_gPPI_V23_tgt_roi_manual_deveined_L2 p-val,V23_middle_deveined,V23_middle_deveined F,V23_middle_deveined_iso0,V23_middle_deveined_iso0 F,V23_middle_deveined_iso90,V23_middle_deveined_iso90 F,V23_middle_deveined_orth,V23_middle_deveined_orth F,V23_middle_deveined_sur,V23_middle_deveined_sur F,V23_middle_deveined_task,V23_middle_deveined_task F,task_unwarp_gPPI_V23_tgt_roi_manual_deveined_L1 p-val,V23_deep_deveined,V23_deep_deveined F,V23_deep_deveined_iso0,V23_deep_deveined_iso0 F,V23_deep_deveined_iso90,V23_deep_deveined_iso90 F,V23_deep_deveined_orth,V23_deep_deveined_orth F,V23_deep_deveined_sur,V23_deep_deveined_sur F,V23_deep_deveined_task,V23_deep_deveined_task F,task_unwarp_gPPI_V23_tgt_roi_manual_deveined_L0 p-val,V1_tgt_superficial_deveined,V1_tgt_superficial_deveined F,V1_tgt_superficial_deveined_iso0,V1_tgt_superficial_deveined_iso0 F,V1_tgt_superficial_deveined_iso90,V1_tgt_superficial_deveined_iso90 F,V1_tgt_superficial_deveined_orth,V1_tgt_superficial_deveined_orth F,V1_tgt_superficial_deveined_sur,V1_tgt_superficial_deveined_sur F,V1_tgt_superficial_deveined_task,V1_tgt_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_tgt_L2 p-val,V1_tgt_middle_deveined,V1_tgt_middle_deveined F,V1_tgt_middle_deveined_iso0,V1_tgt_middle_deveined_iso0 F,V1_tgt_middle_deveined_iso90,V1_tgt_middle_deveined_iso90 F,V1_tgt_middle_deveined_orth,V1_tgt_middle_deveined_orth F,V1_tgt_middle_deveined_sur,V1_tgt_middle_deveined_sur F,V1_tgt_middle_deveined_task,V1_tgt_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_tgt_L1 p-val,V1_tgt_deep_deveined,V1_tgt_deep_deveined F,V1_tgt_deep_deveined_iso0,V1_tgt_deep_deveined_iso0 F,V1_tgt_deep_deveined_iso90,V1_tgt_deep_deveined_iso90 F,V1_tgt_deep_deveined_orth,V1_tgt_deep_deveined_orth F,V1_tgt_deep_deveined_sur,V1_tgt_deep_deveined_sur F,V1_tgt_deep_deveined_task,V1_tgt_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_tgt_L0 p-val,V1_sur_superficial_deveined,V1_sur_superficial_deveined F,V1_sur_superficial_deveined_iso0,V1_sur_superficial_deveined_iso0 F,V1_sur_superficial_deveined_iso90,V1_sur_superficial_deveined_iso90 F,V1_sur_superficial_deveined_orth,V1_sur_superficial_deveined_orth F,V1_sur_superficial_deveined_sur,V1_sur_superficial_deveined_sur F,V1_sur_superficial_deveined_task,V1_sur_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_sur_L2 p-val,V1_sur_middle_deveined,V1_sur_middle_deveined F,V1_sur_middle_deveined_iso0,V1_sur_middle_deveined_iso0 F,V1_sur_middle_deveined_iso90,V1_sur_middle_deveined_iso90 F,V1_sur_middle_deveined_orth,V1_sur_middle_deveined_orth F,V1_sur_middle_deveined_sur,V1_sur_middle_deveined_sur F,V1_sur_middle_deveined_task,V1_sur_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_sur_L1 p-val,V1_sur_deep_deveined,V1_sur_deep_deveined F,V1_sur_deep_deveined_iso0,V1_sur_deep_deveined_iso0 F,V1_sur_deep_deveined_iso90,V1_sur_deep_deveined_iso90 F,V1_sur_deep_deveined_orth,V1_sur_deep_deveined_orth F,V1_sur_deep_deveined_sur,V1_sur_deep_deveined_sur F,V1_sur_deep_deveined_task,V1_sur_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_sur_L0 p-val,Subject ID,Visual Region,Subregion,hemi,xy_dist,ellipse_a,ellipse_b,ellipse_theta,ellipse_comX,ellipse_comY,d_norm,no_vein,sig,iso0_loc,in_tgt,d_bin,all depths,odss,fgm,dsi,iso-sur,ctr-iso0
-1.59,0.92,0.0,0.42,90.0,159.0,7.0,2.06,145.0,11.65,0.81,2.34320664,0.23795049,4.66826344,1.89162314,2.28526092,12.11271,0.00052351,7.07,3.51173115,4.70037317,1.26673317,0.09270683,3.13102412,2.57874537,1.10259283,4.54876232,2.06725049,2.55299115,14.5278368,0.00014703,1.39255631,1.7365222,0.24485730999999955,2.16390824,0.14237291,5.50405979,5.7489171,0.24485737,0.0341965,4.44,4.49,0.01980234,45.31954956,-1.72810757,0.16054752,-1.34570897,0.08862983,-11.69559383,5.73092079,-10.55900955,3.72514606,-1.18683052,1.99967611,0.15766149,0.02745747,52.71508026,-5.1262145,0.95416743,-1.90366757,0.12020693,-9.37978077,1.96027315,-12.98876762,3.5359478,-1.22228384,2.24991679,0.13395488,0.04518023,50.35033035,-1.3622731,0.03216751,-9.61043644,1.9348954,-20.14094734,6.5191226,-8.25351906,1.01061571,-0.83869123,1.12562442,0.28898109,0.01479933,25.94299698,7.14438057,3.00325966,1.01637888,0.03505081,-3.2673409,0.60572177,-8.94856548,3.61813545,-0.0013602,0.0,1.0,0.0340668,88.99121857,5.0968051,0.82791585,-3.78088689,0.39854571,-8.11507416,1.49627972,-10.27349091,4.23497629,-1.6836791,4.76366949,0.02931156,0.03081201,45.86259079,11.34828758,2.90610576,1.98230696,0.08082499,-11.55945206,3.21806455,-11.83426285,2.02565646,-0.57697392,0.54157537,0.46196281,0.01479933,25.94299698,7.14438057,3.00325966,1.01637888,0.03505081,-3.2673409,0.60572177,-8.94856548,3.61813545,-0.0013602,0.0,1.0,0.0340668,88.99121857,5.0968051,0.82791585,-3.78088689,0.39854571,-8.11507416,1.49627972,-10.27349091,4.23497629,-1.6836791,4.76366949,0.02931156,0.03081201,45.86259079,11.34828758,2.90610576,1.98230696,0.08082499,-11.55945206,3.21806455,-11.83426285,2.02565646,-0.57697392,0.54157537,0.46196281,pnr256,V1,tgt,rh,3.548454612318689,3.8822553542005864,2.320011806230823,0.8604062800453557,-2.2113913043478264,-2.573623188405797,0.4166666666666666,True,True,-1.65367265,False,3,True,-2.3250567999999996,4.430312949999999,2.10525615,-1.65367265,7.40258975
-1.61,0.5,0.0,0.52,90.0,159.0,8.0,1.81,145.0,9.49,0.8,4.07634878,0.55975425,4.64946365,2.90126657,3.04670835,14.1947298,0.00017496,8.71,8.20700455,7.45908642,2.4842627,0.35719126,2.25801516,0.95030063,1.23682964,4.02917051,3.14036846,3.34356761,16.93350029,4.208e-05,1.49214947,2.32132316,1.7787113199999993,10.09145164,0.00165085,-6.39403105,-4.61531973,1.77871132,1.18346381,4.33,4.82,0.01819894,24.80231857,3.24376559,0.36653623,1.42793071,0.06466475,-0.28792837,0.00225813,-8.20790958,1.45854938,-0.09673224,0.00862197,0.92603876,0.03029144,42.11460114,3.18614745,0.24199827,0.1282212,0.00031374,-0.13963263,0.00031374,-3.44379807,0.1631449,-0.7386542,0.5393194,0.46289672,0.03329806,17.60611153,14.52168179,2.34864736,-18.00024223,4.36954546,4.25282812,0.18703687,5.80312204,0.32161343,0.81078827,0.67717779,0.4107674,0.02113002,36.24995804,17.02673912,11.69219303,14.07184982,4.60643148,0.79839319,0.02477614,-8.83819008,2.4192667,-0.10775123,0.01233444,0.91159188,0.03332701,55.28829193,14.89763451,4.59160423,10.35647488,1.94104171,1.99652028,0.05878329,-8.21339703,1.75720835,-0.68765372,0.515818,0.47280822,0.0418307,56.90008926,23.80829811,8.61019325,-0.79552042,0.00870933,-3.86573505,0.24224837,-13.62291145,1.80680943,-0.8240124,0.74351865,0.38875435,0.02113002,36.24995804,17.02673912,11.69219303,14.07184982,4.60643148,0.79839319,0.02477614,-8.83819008,2.4192667,-0.10775123,0.01233444,0.91159188,0.03332701,55.28829193,14.89763451,4.59160423,10.35647488,1.94104171,1.99652028,0.05878329,-8.21339703,1.75720835,-0.68765372,0.515818,0.47280822,0.0418307,56.90008926,23.80829811,8.61019325,-0.79552042,0.00870933,-3.86573505,0.24224837,-13.62291145,1.80680943,-0.8240124,0.74351865,0.38875435,pnr256,V1,tgt,rh,3.13190533146374,3.8822553542005864,2.320011806230823,0.8604062800453557,-2.2113913043478264,-2.573623188405797,0.5357142857142857,False,True,-2.34151232,False,4,True,-0.5731148700000004,4.0897094,3.51659453,-2.34151232,-2.2738074100000003
-1.68,-0.08,16.0,0.66,90.0,159.0,9.0,1.46,155.0,12.2,0.76,5.0421257,1.22454369,4.59760857,2.14669466,3.25274324,20.49104309,6.75e-06,7.74,7.66133833,9.35680103,3.43704939,2.31547093,0.82792181,-0.74360818,4.3570962,3.51365995,2.29889703,3.66573358,26.43985558,3.3e-07,1.59050262,2.77112985,1.70088899,16.73456001,5.58e-05,1.61173284,3.31262183,1.70088899,1.54787636,4.25,4.86,0.01634934,25.48202324,0.88148773,0.03449564,0.27103049,0.0030053,-1.53989398,0.08199248,-20.44034195,11.51461983,0.48327667,0.2734825,0.60112752,0.02444275,34.36357117,2.66186738,0.2115889,-5.03675175,0.69216895,-4.89868879,0.43982184,-17.73241615,5.42110586,0.29335371,0.10661355,0.74410515,0.01925508,7.35563087,13.76254082,2.63575387,-9.9139843,1.65610611,6.65426874,0.57232893,-7.50634909,0.672306,2.06225038,5.47369766,0.01951174,0.02246112,52.31033707,9.58872128,4.73554277,6.1037693,1.10682058,2.06172466,0.21114583,-14.4839859,8.29735374,-0.23700607,0.07602072,0.7828244,0.02357968,34.102314,15.53337669,6.1507206,7.17961311,1.14940131,-1.49759018,0.04075891,-11.99133205,4.61497784,0.68239027,0.62588316,0.42906752,0.03277422,43.98034286,28.51694679,15.55372429,-4.5469451,0.36025992,-1.37482679,0.03858477,-17.31988525,3.6773994,0.28177541,0.1094589,0.7408342,0.02246112,52.31033707,9.58872128,4.73554277,6.1037693,1.10682058,2.06172466,0.21114583,-14.4839859,8.29735374,-0.23700607,0.07602072,0.7828244,0.02357968,34.102314,15.53337669,6.1507206,7.17961311,1.14940131,-1.49759018,0.04075891,-11.99133205,4.61497784,0.68239027,0.62588316,0.42906752,0.03277422,43.98034286,28.51694679,15.55372429,-4.5469451,0.36025992,-1.37482679,0.03858477,-17.31988525,3.6773994,0.28177541,0.1094589,0.7408342,pnr256,V1,tgt,rh,2.549614348110627,3.8822553542005864,2.320011806230823,0.8604062800453557,-2.2113913043478264,-2.573623188405797,0.7023809523809524,False,True,-0.9221509700000001,False,5,True,0.4445171299999995,3.3730648800000003,3.8175820099999997,-0.9221509700000001,4.2347728
-1.68,-1.02,18.0,0.76,90.0,159.0,10.0,0.92,169.0,17.31,0.78,4.70278454,1.14086151,2.80175424,1.46786964,2.52831745,25.22170067,6.1e-07,5.42,1.54979408,2.50745082,3.66798949,4.23308229,1.55634141,2.65282226,4.94813156,2.03438544,1.46188724,2.73191929,28.13031387,1.4e-07,1.66692138,3.05816388,1.6721911499999997,20.64534569,8.13e-06,0.51035237,2.18254352,1.67219102,2.97171187,4.25,4.86,0.01425404,40.89318466,-6.62134695,4.10409117,9.15919304,7.15036583,6.47787476,3.06172323,-6.73745918,2.64123106,-0.16902745,0.07062226,0.79049076,0.01725585,35.21842957,-7.69770908,3.63955903,8.24083138,3.81035304,0.78017396,0.02290726,-10.06900024,3.59441829,0.20393385,0.10591238,0.7449186,0.0328136,45.87505722,-17.50588036,9.15824699,12.02465534,5.23204947,1.67570555,0.07799303,-4.88499403,0.61145985,0.05904873,0.00967196,0.92167827,0.01985187,85.49198151,-2.75499463,0.81788158,3.49973035,0.76128328,2.42915606,0.61319625,-1.94336569,0.3125087,-0.69537938,1.36932123,0.24222294,0.0161317,32.17462921,-0.14216737,0.00101018,7.91396046,2.81517506,2.55159926,0.23847029,-4.51838493,1.3207792,0.61804855,1.03496504,0.3092552,0.02872554,70.63366699,1.29113865,0.06665663,8.8209877,2.8347466,5.00993299,1.0711056,-2.44168043,0.15277247,-0.26159135,0.19728099,0.65702604,0.01985187,85.49198151,-2.75499463,0.81788158,3.49973035,0.76128328,2.42915606,0.61319625,-1.94336569,0.3125087,-0.69537938,1.36932123,0.24222294,0.0161317,32.17462921,-0.14216737,0.00101018,7.91396046,2.81517506,2.55159926,0.23847029,-4.51838493,1.3207792,0.61804855,1.03496504,0.3092552,0.02872554,70.63366699,1.29113865,0.06665663,8.8209877,2.8347466,5.00993299,1.0711056,-2.44168043,0.15277247,-0.26159135,0.19728099,0.65702604,pnr256,V1,tgt,rh,1.6419871284174792,3.8822553542005864,2.320011806230823,0.8604062800453557,-2.2113913043478264,-2.573623188405797,0.8214285714285713,True,True,-0.32700813000000006,True,6,True,1.9010302999999995,1.6608927300000003,3.56192303,-0.32700813000000006,2.5095516499999997
-1.78,-1.87,0.0,0.74,90.0,159.0,11.0,0.44,145.0,13.45,0.83,6.02111149,3.41852856,6.13482952,4.42368317,4.99953794,66.95656586,0.0,6.58,3.71523643,2.39612818,6.45797253,6.54332209,5.04313469,6.21980858,5.00156546,6.58454227,4.4908843,5.15623808,69.2875061,0.0,1.70695412,3.21881008,2.7320081000000003,23.23597336,2.32e-06,-1.81659567,0.91541243,2.73200822,8.70587158,6.28,0.0,0.02014727,55.35624313,-3.00601363,0.57319772,3.8250699,0.84498298,1.6007396,0.12673342,-10.5964632,4.42688465,1.38029945,3.19160748,0.07433701,0.0280358,64.90376282,-4.77355242,0.97714728,4.62298489,0.83716506,1.23045492,0.0398874,-13.76895523,4.69250822,1.37866366,3.38045716,0.06628676,0.04779349,66.99008179,-8.26675606,1.40584338,7.6659255,1.46373165,-1.64395905,0.05165556,-17.76779366,5.56822395,1.63943887,5.11371183,0.02396362,0.02369285,81.69356537,-4.24111509,1.30028439,0.13190363,0.000769,2.03245473,0.28799084,-3.83602381,0.81687123,1.13342011,2.44042444,0.11857832,0.03024993,81.05841827,-5.85269928,1.26107943,6.36808157,1.30604911,2.70936894,0.19271317,-4.48487377,0.93239594,1.33045185,3.43621969,0.06409229,0.04413133,116.17440796,-6.83920097,1.30335701,-1.64699435,0.0688365,-4.71480608,0.66104734,-8.74610329,1.36617768,0.64817399,0.84398675,0.35849297,0.02369285,81.69356537,-4.24111509,1.30028439,0.13190363,0.000769,2.03245473,0.28799084,-3.83602381,0.81687123,1.13342011,2.44042444,0.11857832,0.03024993,81.05841827,-5.85269928,1.26107943,6.36808157,1.30604911,2.70936894,0.19271317,-4.48487377,0.93239594,1.33045185,3.43621969,0.06409229,0.04413133,116.17440796,-6.83920097,1.30335701,-1.64699435,0.0688365,-4.71480608,0.66104734,-8.74610329,1.36617768,0.64817399,0.84398675,0.35849297,pnr256,V1,tgt,rh,0.8253387478661466,3.8822553542005864,2.320011806230823,0.8604062800453557,-2.2113913043478264,-2.573623188405797,0.7976190476190474,True,True,-1.0051546100000004,True,6,True,-0.11371803000000025,2.7163009600000003,2.60258293,-1.0051546100000004,1.9205670400000003
-2.02,-2.63,16.0,0.67,90.0,159.0,12.0,0.16,152.0,17.67,0.84,8.03705502,3.9033041,6.06389523,3.9467392,5.48774815,90.85354614,0.0,6.2,5.98522854,6.3196497,7.66163588,5.91160822,5.52876329,4.96001863,5.65303755,7.1037035,4.05366373,5.90268135,99.35778809,0.0,1.69380569,3.22666454,2.42141659,23.94924164,1.65e-06,-0.82534713,1.59606946,2.42141652,5.78432417,6.28,0.0,0.03811377,281.51651001,-5.00191307,2.25501561,-6.35241604,3.31166816,6.11891127,2.63034248,-4.39270353,1.08102357,-1.41338503,4.75533485,0.0294531,0.04959502,280.07977295,-9.1628418,4.96473503,-5.36945963,1.55737829,0.88941878,0.02873463,-5.04969263,0.8703416,-0.9913289,2.41020656,0.12088057,0.0774264,231.77352905,-8.81362057,2.10653472,-7.30978251,1.75447035,2.99575162,0.22607806,-3.49777412,0.28446496,-0.04869083,0.00597563,0.93839946,0.03918067,319.39291382,1.78777778,0.33030066,-7.25424957,3.13699746,1.96923971,0.38650742,-2.43500996,0.47054273,-0.77750409,1.64174616,0.20039971,0.04899703,294.96496582,-0.91652703,0.04289861,-6.81222105,2.07291985,2.3691659,0.20432052,-5.69422913,2.08463144,-0.3552663,0.33984265,0.56005885,0.0595534,288.74966431,1.44510758,0.07941586,-2.36923933,0.19450155,8.73185444,3.09472823,1.45835733,0.05188952,-0.34578991,0.32782596,0.56707796,0.03918067,319.39291382,1.78777778,0.33030066,-7.25424957,3.13699746,1.96923971,0.38650742,-2.43500996,0.47054273,-0.77750409,1.64174616,0.20039971,0.04899703,294.96496582,-0.91652703,0.04289861,-6.81222105,2.07291985,2.3691659,0.20432052,-5.69422913,2.08463144,-0.3552663,0.33984265,0.56005885,0.0595534,288.74966431,1.44510758,0.07941586,-2.36923933,0.19450155,8.73185444,3.09472823,1.45835733,0.05188952,-0.34578991,0.32782596,0.56707796,pnr256,V1,tgt,rh,0.19952186914093034,3.8822553542005864,2.320011806230823,0.8604062800453557,-2.2113913043478264,-2.573623188405797,0.7142857142857143,True,True,-0.04343509999999995,True,5,True,1.9731597900000004,2.16059113,4.133750920000001,-0.04343509999999995,1.63950456
-2.04,-3.28,19.0,0.59,90.0,159.0,13.0,0.5,165.0,17.75,0.82,3.06342006,0.80295616,2.43881106,1.58347654,1.97216606,16.35575676,5.674e-05,5.25,0.7057234,1.61724043,2.52015662,2.75215721,2.4790175,2.221874,2.49679542,2.34504604,1.60437143,2.08040452,17.48390198,3.166e-05,1.57105553,2.94490409,1.1506491899999998,21.09911919,6.52e-06,-1.66360688,-0.51295769,1.15064919,1.74167645,4.04,4.99,0.01332007,37.583004,-9.80217648,9.46608639,6.31328821,3.57545924,3.00652051,0.69412935,1.23837161,0.09392485,-0.65673429,1.12223506,0.28970782,0.01739635,38.13851166,-12.00157547,9.42651653,5.08076143,1.54319704,-1.16458535,0.05448605,-5.34580803,1.07952726,-0.46389952,0.58412772,0.44488931,0.03061002,41.99908447,-16.28616333,8.33919621,7.14277935,1.94223309,-2.98582458,0.2603789,-2.81055903,0.2129651,-0.33271804,0.32193741,0.57058013,0.01626081,58.78274155,-8.15987396,7.35288095,2.45532799,0.38399121,-3.90149069,1.62098622,-0.27108178,0.00624077,-0.74746001,1.62127984,0.20322588,0.01650334,35.72287369,-8.23318386,3.6950829,2.14374685,0.21911447,0.09601086,0.00035721,0.12287027,0.0010002,-0.09990456,0.02864848,0.86562936,0.01805178,28.06764221,-5.27429342,1.11920261,8.59690952,2.70925498,-2.95121479,0.37394568,6.25766706,1.00976729,0.20719112,0.12445869,0.72432661,0.01626081,58.78274155,-8.15987396,7.35288095,2.45532799,0.38399121,-3.90149069,1.62098622,-0.27108178,0.00624077,-0.74746001,1.62127984,0.20322588,0.01650334,35.72287369,-8.23318386,3.6950829,2.14374685,0.21911447,0.09601086,0.00035721,0.12287027,0.0010002,-0.09990456,0.02864848,0.86562936,0.01805178,28.06764221,-5.27429342,1.11920261,8.59690952,2.70925498,-2.95121479,0.37394568,6.25766706,1.00976729,0.20719112,0.12445869,0.72432661,pnr256,V1,tgt,rh,0.726872189015401,3.8822553542005864,2.320011806230823,0.8604062800453557,-2.2113913043478264,-2.573623188405797,0.619047619047619,True,True,-0.7805203799999999,True,4,True,0.624609,1.6358549,2.2604639,-0.7805203799999999,0.2675626899999999
-2.01,-3.77,0.0,0.47,90.0,159.0,14.0,0.8,158.0,14.36,0.82,4.22022152,1.41569614,3.59574676,1.78937113,2.7552588,17.57337379,3.022e-05,7.08,3.38234663,4.29949903,4.33208656,3.91994071,2.8381319,1.97639763,2.82167292,2.10696721,1.8580122,3.05639124,20.82544136,5.69e-06,1.32232213,2.35760331,1.8256843099999998,14.40164661,0.00017991,3.17134976,4.99703407,1.82568455,3.07759929,4.04,4.99,0.02190845,56.49362183,-7.82808256,3.35452747,-1.29261982,0.0832441,3.20653749,0.43864477,-15.1587534,7.81881475,-1.23494697,2.20492005,0.13790381,0.03081203,67.81700134,-9.92288208,3.65255189,-5.79277372,1.13705838,7.06881523,1.13738394,-15.61277962,5.21930313,-1.31760144,2.67101288,0.10252332,0.04762669,57.00101852,-6.84879971,0.82672793,-1.25592327,0.03366143,12.49176979,2.55478907,-13.47498131,2.74413466,-0.62677312,0.64037633,0.42377525,0.02082465,52.9785614,-3.50393701,0.74502563,3.92718673,0.53982687,2.80179024,0.45937732,-4.60193539,0.98685837,-0.64003861,0.65327924,0.41914569,0.03173822,76.46340942,-5.4809494,0.94767106,6.31162167,1.0993315,-1.00897169,0.02290618,-3.01079369,0.36004883,-1.07922792,1.93751597,0.16426531,0.03973409,79.25273132,-3.14381742,0.231713,7.93048906,1.34363663,0.34557897,0.0029877,-0.93591428,0.0131127,-1.12662196,2.14566898,0.1433046,0.02082465,52.9785614,-3.50393701,0.74502563,3.92718673,0.53982687,2.80179024,0.45937732,-4.60193539,0.98685837,-0.64003861,0.65327924,0.41914569,0.03173822,76.46340942,-5.4809494,0.94767106,6.31162167,1.0993315,-1.00897169,0.02290618,-3.01079369,0.36004883,-1.07922792,1.93751597,0.16426531,0.03973409,79.25273132,-3.14381742,0.231713,7.93048906,1.34363663,0.34557897,0.0029877,-0.93591428,0.0131127,-1.12662196,2.14566898,0.1433046,pnr256,V1,tgt,rh,1.213208940284908,3.8822553542005864,2.320011806230823,0.8604062800453557,-2.2113913043478264,-2.573623188405797,0.4761904761904761,True,True,-0.3736749899999998,True,3,True,0.62447476,2.18005062,2.80452538,-0.3736749899999998,5.370709059999999
-1.99,-4.19,10.0,0.35,90.0,159.0,15.0,1.05,173.0,14.94,0.82,2.72157717,2.04701257,1.72953105,1.89268899,2.0977025,12.47145271,0.00043304,6.4,2.76734877,1.90603209,1.63009191,1.74370682,2.39098549,2.98524547,1.96946526,1.82888687,1.90004075,2.12252021,12.37540913,0.00045569,1.18054843,1.848248,-3.4393210400000003,7.02790642,0.00846747,5.4892931,2.04997206,-3.43932104,12.55678368,3.99,4.89,0.01581333,35.17351532,3.30600858,0.71498215,2.50806236,0.37469807,-7.85952091,3.14979672,-0.22006798,0.00192796,-0.6514715,0.73329771,0.39203298,0.02030644,35.05067825,3.54856777,0.55586195,2.2383666,0.20200837,2.86888885,0.22292583,6.64063978,1.12363529,-0.46668118,0.39869055,0.52791866,0.02976591,26.3514843,8.76075172,1.60106456,0.91661108,0.02116493,8.21567726,1.30791593,0.54138529,0.00526729,0.0752349,0.01091766,0.91680455,0.00736915,7.76559639,10.28460026,7.51340246,4.48451853,0.82392871,-3.13157439,0.67176211,7.47902727,3.05117154,1.08079207,2.18048763,0.14010261,0.01970119,34.91153717,6.52313519,1.59071851,4.27055359,0.59644598,-3.30654955,0.29141289,12.17065144,6.97176409,-0.13031472,0.0335115,0.85478897,0.0207106,24.79901695,14.11028481,5.37721014,-5.13181543,0.64807546,-0.17569548,0.00095586,4.6746664,0.37833077,0.19187558,0.07168976,0.7889505,0.00736915,7.76559639,10.28460026,7.51340246,4.48451853,0.82392871,-3.13157439,0.67176211,7.47902727,3.05117154,1.08079207,2.18048763,0.14010261,0.01970119,34.91153717,6.52313519,1.59071851,4.27055359,0.59644598,-3.30654955,0.29141289,12.17065144,6.97176409,-0.13031472,0.0335115,0.85478897,0.0207106,24.79901695,14.11028481,5.37721014,-5.13181543,0.64807546,-0.17569548,0.00095586,4.6746664,0.37833077,0.19187558,0.07168976,0.7889505,pnr256,V1,tgt,rh,1.631468083261292,3.8822553542005864,2.320011806230823,0.8604062800453557,-2.2113913043478264,-2.573623188405797,0.33333333333333326,True,True,0.15432358000000024,False,2,True,0.9920461200000001,-0.3174815200000001,0.6745646000000001,0.15432358000000024,1.8956484799999997
-1.11,-5.19,3.0,0.3,90.0,159.0,16.0,1.84,178.0,14.25,0.85,2.51526189,2.01301694,2.89467931,2.74559999,2.54213953,15.39571857,9.345e-05,6.98,0.63914484,1.32072103,1.65352106,1.39656711,3.68711162,5.53641415,2.85148048,2.54577565,2.74130082,2.48329616,14.48987389,0.00014997,1.42958808,1.84550869,1.2642370399999998,2.69936132,0.10147597,-3.01379275,-1.74955571,1.26423705,1.44968021,3.94,4.7,0.00811636,7.5616703,-0.36065632,0.00700133,5.3255291,1.37871099,0.80775356,0.02713998,8.97982407,2.67592335,0.99783742,1.40396297,0.23635843,0.00985788,6.67350864,-2.29355192,0.18753546,6.33917522,1.30907118,3.32147646,0.24136293,2.17941976,0.09771873,1.20686924,2.1543498,0.14249865,0.02490968,15.2187376,-7.66003418,1.00940168,8.73825073,1.59051239,-5.94407988,0.56460464,1.31660688,0.02558846,0.71386981,0.81085414,0.36809678,0.00505827,3.02117252,-0.05737932,0.00015599,3.3084147,0.37031513,-0.58221573,0.0191865,7.84142494,2.76948619,1.74812531,4.71028709,0.03023057,0.00716712,3.70357847,-3.41943693,0.35038415,6.61996555,1.14878249,11.46588993,2.80849266,7.85052872,2.32521248,1.64053226,4.25244284,0.03946624,0.01449106,9.99569225,-6.97723246,1.08248496,3.45459604,0.24175891,-1.47186995,0.05138951,14.49513435,2.99444222,1.09766567,1.93139553,0.16493246,0.00505827,3.02117252,-0.05737932,0.00015599,3.3084147,0.37031513,-0.58221573,0.0191865,7.84142494,2.76948619,1.74812531,4.71028709,0.03023057,0.00716712,3.70357847,-3.41943693,0.35038415,6.61996555,1.14878249,11.46588993,2.80849266,7.85052872,2.32521248,1.64053226,4.25244284,0.03946624,0.01449106,9.99569225,-6.97723246,1.08248496,3.45459604,0.24175891,-1.47186995,0.05138951,14.49513435,2.99444222,1.09766567,1.93139553,0.16493246,pnr256,V1,tgt,rh,2.8387480384037,3.8822553542005864,2.320011806230823,0.8604062800453557,-2.2113913043478264,-2.573623188405797,0.2738095238095238,True,True,-0.7325830500000001,False,2,True,-0.3794174199999998,0.8816623699999999,0.5022449500000001,-0.7325830500000001,-1.01697266
