x,y,z,d,xv,yv,zv,scale_xy_dist,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,sur.1,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity,Subject ID,Visual Region,Subregion,hemi,xy_dist,ellipse_a,ellipse_b,ellipse_theta,ellipse_comX,ellipse_comY,d_norm,no_vein,sig,iso0_loc,in_tgt,d_bin,all depths,odss,fgm,dsi,iso-sur,ctr-iso0
-1.92,8.3,6.0,0.36,118.0,164.0,15.0,6.95,162.0,14.84,0.54,5.26647902,1.89331341,2.57832789,2.78843713,3.13163924,24.57034683,8.6e-07,6.33,0.42800432,3.82291293,4.76330137,3.68863344,2.40483308,3.56540847,3.73531675,2.95731878,2.66174102,3.11104918,23.45359612,1.51e-06,-0.37335193,-5.00839901,-3.6288911699999997,281.38360596,0.0,2.72958183,-0.89930934,-3.62889123,15.72938251,1.49,1.51,pnr143,V1,tgt,lh,7.794318681122984,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.358695652173913,True,True,-0.8951237200000002,False,2,True,2.68815113,0.6850144800000002,3.37316561,-0.8951237200000002,-0.004185619999999779
-2.17,7.99,0.0,0.44,118.0,164.0,16.0,6.82,120.0,14.71,0.67,3.9561429,3.7344799,3.76866364,3.37739754,3.70917106,39.18074799,0.0,5.94,2.68574286,4.58335209,2.83453751,3.66535997,3.7581563,3.53182006,5.52467632,3.89739895,3.36340475,3.75673389,39.44718552,0.0,-0.42780259,-5.56015921,-4.412790060000001,273.58816528,0.0,5.76230764,1.34951758,-4.41278982,17.73356628,1.49,1.51,pnr143,V1,tgt,lh,7.6188622212269985,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.44565217391304357,True,True,0.35708236000000015,False,3,True,0.18747925999999993,0.03418374000000002,0.22166299999999994,0.35708236000000015,0.99243522
-2.53,7.72,16.0,0.56,118.0,164.0,17.0,6.8,139.0,16.62,0.8,7.32711411,3.9115057,6.04182386,6.06559801,5.83651018,96.20252991,0.0,5.97,4.41332483,5.35071468,5.16616535,3.54673791,6.38270235,6.92000437,8.38918018,6.10918236,5.99389315,5.80218172,92.64493561,0.0,-0.87515956,-6.05125666,-3.81973886,255.83512878,0.0,-5.73152304,-9.5512619,-3.8197391,22.72027206,1.62,1.58,pnr143,V1,tgt,lh,7.549380365234034,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.5760869565217392,True,True,-2.1540923100000002,False,4,True,1.28529025,2.13031816,3.41560841,-2.1540923100000002,-7.39716959
-2.89,7.55,20.0,0.64,118.0,164.0,18.0,6.87,173.0,17.28,0.84,3.44134498,3.46429515,3.83753633,3.62356019,3.5916841,39.18715668,0.0,5.75,1.70356357,2.6823554,1.21022117,3.6673758,5.06873655,3.45536351,6.02335882,4.83001328,3.56142759,3.57446814,38.87430573,0.0,-1.69657898,-6.39904928,-6.09044552,220.37243652,0.0,-5.73235226,-11.82279778,-6.09044552,34.37159348,0.0,0.0,pnr143,V1,tgt,lh,7.590265358517227,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.6630434782608696,True,True,-0.1592650400000002,False,5,True,-0.3961913499999996,0.37324117999999995,-0.02295016999999966,-0.1592650400000002,-11.66353274
7.86,6.47,0.0,0.27,118.0,165.0,2.0,6.24,98.0,14.61,0.58,0.84595746,-0.55016267,0.2084081,-0.51951927,-0.00382908,5.925e-05,0.99386005,5.51,1.61538982,-0.25374964,0.31703541,0.69338393,-0.84315401,0.63448834,-0.86071992,0.26841065,-0.52643263,0.11595637,0.04348279,0.83486598,-20.8853817,-26.69576836,-3.31984783,3.72894335,0.05450121,1.62078667,-1.69906116,-3.31984782,20.24071121,0.0,0.0,pnr143,V1,tgt,lh,8.511866329353692,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.26086956521739135,True,False,-0.030643399999999987,False,2,True,0.6375493600000001,0.75857077,1.39612013,-0.030643399999999987,-1.66841776
7.49,6.28,0.0,0.29,118.0,165.0,3.0,5.94,121.0,13.7,0.69,0.69723004,-1.2594378,-0.84546244,0.46981055,-0.23446491,0.13281108,0.71562007,6.45,-0.64926183,-0.94575053,0.00092251,-1.02886319,-1.53020906,0.77673429,0.1790283,-0.59159386,0.44402441,-0.37129158,0.32380196,0.56947353,-13.60980225,-17.21928596,-0.17096650000000002,4.24723148,0.0402512,-1.37286699,-1.54383349,-0.17096657,0.04526688,0.0,0.0,pnr143,V1,tgt,lh,8.104573677079904,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.28260869565217395,True,False,-1.72924835,False,2,True,1.54269248,0.4139753599999999,1.95666784,-1.72924835,0.18541486000000007
7.23,6.27,1.0,0.24,118.0,165.0,4.0,5.78,132.0,11.8,0.97,2.22264791,1.46359086,1.86296344,1.8658632,1.85376632,6.28218269,0.01237,7.42,1.68759727,1.92804754,0.70816475,3.07898927,2.25835967,2.39740157,-0.52062565,3.27951527,1.77296209,1.84153569,6.09538841,0.01373807,-8.15917301,-10.24749184,-12.51428223,5.19251156,0.02344843,-6.71561813,-19.22990036,-12.51428223,1.28800213,0.0,0.0,pnr143,V1,tgt,lh,7.898247930368443,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.2282608695652174,True,False,-0.4022723399999999,False,2,True,0.35968447000000014,0.39937257999999987,0.75905705,-0.4022723399999999,-18.82762802
7.0,6.27,0.0,0.14,118.0,165.0,5.0,5.65,155.0,16.73,0.95,0.65839761,1.4846853,-0.14139587,0.87519664,0.71922094,1.30820119,0.25302271,6.3,0.91198432,2.14068079,-0.50591034,1.27990377,-0.89881313,0.07239061,1.97827005,0.11553591,0.93022913,0.66869408,1.10850787,0.29268881,-4.71301556,-5.97479343,-0.4710435799999999,6.93611383,0.00892378,-5.5097971,-5.98084068,-0.47104368,0.05160307,0.63,1.66,pnr143,V1,tgt,lh,7.724292199121712,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.11956521739130438,True,False,0.60948866,False,1,True,0.79979348,-1.62608117,-0.82628769,0.60948866,-6.59032934
6.71,6.37,1.0,0.06,118.0,165.0,6.0,5.53,163.0,15.84,0.67,2.49906945,2.19174504,3.93138123,3.17206573,2.94856548,24.30938721,9.8e-07,6.0,3.69223905,2.0205946,3.09491181,3.18513608,3.49539328,2.50384974,3.1483686,2.31083131,3.17337942,2.95534205,23.71719551,1.32e-06,-2.79893684,-3.72939658,2.58754778,11.48719883,0.000803,-5.91007137,-3.32252359,2.58754802,1.50092065,0.7,1.61,pnr143,V1,tgt,lh,7.577652307094623,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.03260869565217391,True,True,-0.9803206900000001,False,0,True,-1.43231178,1.7396361900000001,0.3073244100000001,-0.9803206900000001,-2.3422028999999998
-1.64,9.7,6.0,0.26,118.0,165.0,10.0,7.93,205.0,20.51,0.27,3.05123663,2.01872873,3.65425277,3.92599273,3.1625526,33.04709625,1e-08,5.52,2.5433104,2.50310826,4.24914789,2.16395831,2.82086539,3.2670505,2.76304317,3.24385357,3.90979815,3.04851913,29.88792229,6e-08,-0.86728662,-3.24909067,-2.1107350599999997,215.11613464,0.0,0.77925563,-1.33147943,-2.11073494,6.64535761,1.16,1.13,pnr143,V1,tgt,lh,9.00162489563558,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.25000000000000006,True,True,-1.907264,False,2,True,-0.6030161399999998,1.63552404,1.0325079000000001,-1.907264,0.5757845700000002
-1.47,9.66,5.0,0.38,118.0,165.0,11.0,7.83,201.0,20.7,0.5,5.23896313,3.27901816,3.02903843,4.39282084,3.98496008,59.58207321,0.0,5.18,2.29837418,3.86653876,4.11988068,3.35392499,2.35913396,6.02432537,3.44236755,5.06050539,4.31664753,3.86742854,54.86727905,0.0,-1.01050961,-3.97414994,-4.16087776,256.97808838,0.0,3.48810124,-0.67277652,-4.1608777,33.87633896,1.2,1.18,pnr143,V1,tgt,lh,8.911148821041307,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.3804347826086957,True,True,-1.1138026799999996,False,3,True,2.2099247,-0.24997973000000018,1.95994497,-1.1138026799999996,0.4410261599999996
-1.31,9.55,9.0,0.45,118.0,165.0,12.0,7.68,193.0,15.51,0.57,10.55251884,6.81130314,8.60477924,9.9336195,8.97555542,181.85412598,0.0,6.67,7.1091466,10.65201187,6.7835288,6.80249023,7.05406809,10.13736248,11.04027081,9.92157364,9.86408043,8.8094635,171.64889526,0.0,-1.11521351,-4.59487438,-5.930742260000001,275.46438599,0.0,-3.35575581,-9.28649807,-5.93074274,38.86785507,1.2,1.18,pnr143,V1,tgt,lh,8.758978630187382,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.45652173913043487,True,True,-3.122316360000001,False,3,True,1.9477396000000002,1.7934760999999995,3.7412156999999997,-3.122316360000001,-6.164181709999999
-1.36,9.32,12.0,0.5,118.0,165.0,13.0,7.51,189.0,11.9,0.54,15.67233372,12.02314663,14.38275051,14.68257809,14.19020271,308.13891602,0.0,8.1,12.6216774,15.11425877,11.82555676,12.14868546,13.9151268,13.96073627,18.37107086,14.53832436,14.63145828,14.11108589,299.44204712,0.0,-0.96341634,-5.02927828,-6.461797710000001,284.50982666,0.0,-8.57464886,-15.03644657,-6.46179724,33.66838837,1.27,1.24,pnr143,V1,tgt,lh,8.55380867909664,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.5108695652173914,True,True,-2.6594314600000004,False,3,True,1.28958321,2.35960388,3.64918709,-2.6594314600000004,-12.37701511
-1.51,8.9,10.0,0.53,118.0,165.0,14.0,7.24,181.0,11.39,0.55,18.02659035,13.24876118,15.78926086,15.42219257,15.62170124,260.86911011,0.0,9.7,11.139328,19.31029892,11.42440605,16.75669098,16.91460609,13.94224644,17.1546669,18.54803658,15.16635513,15.57958698,257.23583984,0.0,-0.54270643,-5.42652845,-10.052784919999997,289.57449341,0.0,-6.84531498,-16.8980999,-10.05278397,53.25985718,1.35,1.33,pnr143,V1,tgt,lh,8.202602455089243,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.5434782608695653,True,True,-2.1734313899999993,False,4,True,2.2373294899999987,2.54049968,4.777829169999999,-2.1734313899999993,-14.724668509999999
-1.7,8.51,10.0,0.56,118.0,165.0,15.0,7.01,173.0,8.98,0.65,9.85635185,8.41191387,10.73208809,11.09224224,10.02314949,75.37422943,0.0,11.58,3.43301868,16.53786087,6.27093363,12.47510147,8.08390617,9.0447464,8.15742397,13.33768845,10.84064484,9.78812695,72.97648621,0.0,-0.16420384,-6.0800066,-14.969938270000004,294.54382324,0.0,-25.18045235,-40.15039062,-14.96993732,41.20166397,1.43,1.42,pnr143,V1,tgt,lh,7.903579592157556,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.5760869565217392,True,True,-2.68032837,False,4,True,-0.8757362400000002,2.32017422,1.44443798,-2.68032837,-37.470062250000005
-1.96,8.16,14.0,0.62,118.0,165.0,16.0,6.85,152.0,7.77,0.75,18.46630669,15.47215462,15.77561474,18.47363472,17.04692841,201.77357483,0.0,12.03,12.96510315,20.6956234,12.0045681,17.49360847,16.77368736,19.54931259,11.91748714,20.88497543,18.17674828,16.70118332,193.95402527,0.0,-0.20525859,-7.00153971,-16.48898888,301.29782104,0.0,-15.13038826,-31.61937714,-16.48898888,44.16883087,1.49,1.51,pnr143,V1,tgt,lh,7.68268895538897,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.6413043478260869,True,True,-3.0014801,False,4,True,2.6906919499999997,0.30346012000000044,2.99415207,-3.0014801,-28.617897040000003
-2.21,7.93,20.0,0.75,118.0,165.0,17.0,6.8,171.0,9.24,0.84,20.08747292,13.85271549,19.08192062,18.71992874,17.93550873,132.98933411,0.0,15.59,12.23660088,21.54759216,15.69150639,16.85445786,15.84634781,14.62423325,24.18193626,20.69495583,18.57766914,17.78833771,128.70628357,0.0,-0.86777252,-7.85069609,-22.21435833,291.68701172,0.0,10.36567211,-11.84868622,-22.21435928,98.23989868,1.62,1.58,pnr143,V1,tgt,lh,7.583065936481126,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.782608695652174,True,True,-4.867213250000001,False,5,True,1.005552299999998,5.229205130000002,6.23475743,-4.867213250000001,-6.981472969999999
-2.51,7.74,0.0,0.84,118.0,165.0,18.0,6.81,184.0,11.21,0.89,9.13868237,7.50827217,6.68651581,9.65588665,8.24733925,80.50827789,0.0,9.22,6.59492397,8.62091732,6.87982178,9.7453289,5.4791975,8.89736366,5.89776897,9.69926643,9.55211449,7.92170429,72.8003006,0.0,-2.08309531,-8.3729887,-17.78955603,248.68406677,0.0,10.77057743,-7.0189786,-17.7895565,111.12869263,0.0,0.0,pnr143,V1,tgt,lh,7.556906773105815,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.8804347826086957,True,True,-2.1476144799999997,False,6,True,2.4521665599999993,-0.8217563599999993,1.6304102,-2.1476144799999997,-4.87136412
7.71,6.98,0.0,0.4,118.0,166.0,2.0,6.39,89.0,15.23,0.55,4.22221947,2.47191834,4.42340469,3.09103274,3.55214381,43.92951202,0.0,5.37,3.35309339,3.70633316,5.62640381,2.59533405,3.33034611,3.42379546,3.54704785,4.31903791,3.08313489,3.66128254,45.45899963,0.0,-27.20281982,-33.95778656,0.23330099,4.85509586,0.02839063,-0.21095605,0.02234494,0.233301,0.09862201,0.0,0.0,pnr143,V1,tgt,lh,8.726643155402096,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.40217391304347827,True,True,-0.6191144,False,3,True,-0.20118522000000016,1.9514863499999997,1.7503011299999995,-0.6191144,0.6414593399999999
7.23,6.75,0.0,0.39,118.0,166.0,3.0,6.01,123.0,14.14,0.63,3.38074493,1.27433455,3.23701119,2.92164421,2.70343375,19.62153435,1.059e-05,6.12,1.19954324,3.15229011,4.07128572,1.23911512,3.21986794,1.92348421,4.1659565,2.11634517,2.88910675,2.66144633,18.57821846,1.81e-05,-17.14849281,-21.48018456,0.14262818999999993,6.04817343,0.01453439,-4.30461025,-4.16198206,0.14262837,0.02992842,0.0,0.0,pnr143,V1,tgt,lh,8.216924593869297,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.391304347826087,True,True,-1.6473096600000001,False,3,True,0.14373374000000005,1.96267664,2.10641038,-1.6473096600000001,-2.5146723999999994
6.96,6.72,0.0,0.31,118.0,166.0,4.0,5.84,133.0,13.29,0.94,1.02503419,-1.31499267,0.5394572,0.34914646,0.14966127,0.04998536,0.82313914,6.71,-1.98039949,0.31241381,0.41312492,0.45449594,-0.77397645,0.76798993,0.09057441,1.4660933,0.24326862,0.11028793,0.02646246,0.87081249,-9.91909218,-12.63840008,-15.42723083,8.93654346,0.00304712,-41.24152756,-56.66875839,-15.42723083,2.01533222,0.0,0.0,pnr143,V1,tgt,lh,8.000244835528031,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.3043478260869566,True,False,-1.6641391300000001,False,2,True,0.48557699,1.85444987,2.34002686,-1.6641391300000001,-55.00461926
6.68,6.72,2.0,0.22,118.0,166.0,5.0,5.69,144.0,13.93,0.92,1.2095449,0.04077286,-0.08473401,0.53013384,0.42392939,0.36636484,0.54514402,7.02,-0.0614478,0.07844874,-0.25962093,1.16643739,0.92737615,1.01128232,0.27096179,-0.28395662,0.45564559,0.36686906,0.26724672,0.60531157,-5.59308529,-7.43971491,-0.09873437999999979,14.99719238,0.0001345,-3.84429765,-3.94303203,-0.09873442,0.00181728,0.51,1.53,pnr143,V1,tgt,lh,7.8013266705445545,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.2065217391304348,True,False,-0.48936097999999995,False,1,True,1.29427891,-0.12550687,1.1687720400000001,-0.48936097999999995,-3.45367105
6.54,6.69,1.0,0.11,118.0,166.0,6.0,5.61,161.0,14.68,0.68,1.31455433,-0.04264058,-0.4987438,1.59105086,0.59105521,0.71630323,0.39758268,7.0,0.70175302,0.11135053,1.34516299,1.1889236,0.20270903,0.63969374,-0.4579078,-2.07885885,1.55126071,0.35565367,0.25353956,0.6147168,-3.38291025,-4.80365658,-3.4561545600000003,24.92045212,1.06e-06,3.9019506,0.44579604,-3.45615458,9.00738525,0.58,1.49,pnr143,V1,tgt,lh,7.682136254219456,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.08695652173913045,True,False,-1.63369144,False,1,True,1.81329813,-0.45610322000000003,1.35719491,-1.63369144,2.07948748
-0.99,9.94,0.0,0.17,118.0,166.0,10.0,7.87,215.0,17.39,0.12,5.03031063,1.98752058,3.32614708,3.50594306,3.46248031,34.16353989,1e-08,5.94,2.03860044,3.65765095,4.84610939,0.33121035,2.40642619,3.69772267,6.28337574,4.32470655,3.51710463,3.45242262,33.65272522,1e-08,-1.23860884,-3.40937114,-3.4523439399999996,183.94316101,0.0,-4.43500471,-7.88734865,-3.45234394,18.32387733,1.16,1.13,pnr143,V1,tgt,lh,9.050252773902516,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.1521739130434783,True,True,-1.51842248,False,1,True,1.7041635499999996,1.3386265000000002,3.04279005,-1.51842248,-6.36892617
-0.74,9.98,0.0,0.29,118.0,166.0,11.0,7.82,210.0,14.68,0.22,3.80975008,1.88423979,2.41803145,2.92067862,2.7581749,24.74225807,7.8e-07,5.56,2.01857448,3.67540884,3.6164124,0.96011704,1.40817547,4.04833889,2.81584644,3.096668,2.90634036,2.72459292,23.65111542,1.36e-06,-1.38636959,-4.10836697,-2.3488769499999993,225.54104614,0.0,-11.53022099,-13.87909794,-2.34887719,5.08364153,1.2,1.18,pnr143,V1,tgt,lh,9.031886964210486,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.28260869565217395,True,True,-1.0364388299999998,False,2,True,1.3917186300000002,0.5337916599999999,1.92551029,-1.0364388299999998,-12.84265911
-0.73,9.99,8.0,0.44,118.0,166.0,12.0,7.82,204.0,14.64,0.19,5.25634527,5.31389093,6.52376747,6.05106401,5.78626728,75.16788483,0.0,6.69,3.94849586,9.32096291,3.50941014,5.5368228,4.89437485,5.20145082,5.00178432,8.55064201,6.005898,5.76865244,75.0050354,0.0,-1.54664803,-4.89019918,-4.40805817,248.51452637,0.0,-11.29831886,-15.70637703,-4.40805864,26.25684929,1.2,1.18,pnr143,V1,tgt,lh,9.039503867662814,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.44565217391304357,True,True,-0.7371730799999998,False,3,True,-1.2674222000000004,1.2098765399999998,-0.05754566000000061,-0.7371730799999998,-14.96920395
-0.84,9.85,13.0,0.58,118.0,166.0,13.0,7.75,195.0,16.81,0.61,7.26287651,6.72725058,7.33633614,8.84937191,7.54395866,156.7848053,0.0,6.04,5.02293205,6.1859808,4.60464478,7.32052135,8.98347282,8.17446423,7.48860312,9.09853649,8.7222023,7.28175068,145.97912598,0.0,-1.35408354,-5.49981737,-3.6824369399999997,262.47567749,0.0,-6.4407053,-10.12314224,-3.68243718,18.65085411,1.27,1.24,pnr143,V1,tgt,lh,8.927386580286704,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.5978260869565217,True,True,-2.1221213300000006,False,4,True,-0.07345963000000033,0.6090855600000005,0.5356259300000001,-2.1221213300000006,-8.00102091
-1.13,9.26,17.0,0.68,118.0,166.0,14.0,7.37,178.0,11.31,0.64,16.14895439,9.58905983,11.778368,13.92316628,12.85988712,268.08331299,0.0,7.87,9.02031136,12.33025551,13.89600945,9.510849,12.28443909,14.64693546,13.75039387,14.20737839,13.74741364,12.58673286,244.73052979,0.0,-0.66983658,-5.90680456,-7.814257620000001,272.95721436,0.0,-3.31525707,-11.12951469,-7.81425714,48.95814896,1.35,1.33,pnr143,V1,tgt,lh,8.429954456239683,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.7065217391304348,True,True,-4.33410645,False,5,True,4.37058639,2.1893081700000003,6.55989456,-4.33410645,-6.79540824
-1.37,8.8,15.0,0.76,118.0,166.0,15.0,7.09,176.0,8.22,0.68,13.10404873,8.81322098,7.78599739,14.96446419,11.16693306,97.72969055,0.0,11.33,10.54503059,10.65034771,7.67915964,3.49293923,13.23980141,12.98993111,10.92581749,9.23891544,14.91423035,10.39805508,83.14284515,0.0,0.12588824,-6.43459702,-9.14576054,284.66244507,0.0,15.53987885,6.39411831,-9.14576054,22.23619461,1.43,1.42,pnr143,V1,tgt,lh,8.062480690170572,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.7934782608695653,True,True,-6.151243209999999,False,5,True,5.31805134,-1.0272235900000002,4.29082775,-6.151243209999999,12.545361519999998
-1.81,8.22,18.0,0.8,118.0,166.0,16.0,6.83,174.0,5.61,0.75,25.32169914,19.56840324,18.6980629,24.4702301,22.01459885,163.09472656,0.0,17.28,17.06629944,16.94185257,16.52394867,16.18762207,26.04050827,24.44975471,23.73762131,27.67262268,24.21684647,21.40491676,152.38887024,0.0,0.3692266,-7.37396717,-20.209481359999998,298.93218994,0.0,-1.89296234,-22.1024437,-20.20948029,47.66484451,1.43,1.42,pnr143,V1,tgt,lh,7.677214234915233,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.8369565217391305,True,True,-4.90182686,False,6,True,6.62363624,-0.8703403399999985,5.753295900000001,-4.90182686,-17.20061684
-2.03,8.03,0.0,0.88,118.0,166.0,17.0,6.79,178.0,4.47,0.79,28.94067383,14.36543655,21.54790306,24.88362312,22.43440819,104.71411896,0.0,21.98,18.77200699,28.25394058,20.41008759,18.28741646,14.09145641,21.87788773,26.06887245,25.74801636,24.70060349,22.00134277,96.95380402,0.0,-0.43992919,-8.6005249,-20.06524706,298.45913696,0.0,19.19847679,-0.86677027,-20.06524658,39.12212372,1.46,1.46,pnr143,V1,tgt,lh,7.59401291375484,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.9239130434782609,False,True,-10.51818657,False,6,True,7.392770770000002,7.182466509999999,14.575237280000001,-10.51818657,9.6514163
6.97,7.26,0.0,0.5,118.0,167.0,3.0,6.13,113.0,11.35,0.69,2.84242725,2.44115686,1.612818,3.10704708,2.50086236,13.58415318,0.00024165,6.8,2.75694942,2.01218271,3.44475937,1.11323512,3.5784111,1.43057287,1.17395377,2.49209905,3.12216544,2.34480047,11.68415737,0.00065859,-22.63629341,-27.55438614,0.24605632,8.3762455,0.00410504,-0.01185914,0.23419718,0.24605633,0.05176581,0.32,1.46,pnr143,V1,tgt,lh,8.391361382979849,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.5108695652173914,True,True,-0.6658902200000001,False,3,True,1.22960925,-0.8283388599999999,0.4012703900000001,-0.6658902200000001,0.9000874000000001
6.54,7.26,3.0,0.4,118.0,167.0,4.0,5.92,134.0,9.75,0.84,4.0445323,0.59774548,2.13240767,1.6482836,2.10574222,6.14013195,0.01339602,8.52,3.31106949,1.23893237,5.10311556,0.70486385,2.47670984,1.69682813,-0.60728675,4.10878229,1.62000203,2.18148494,6.45224047,0.01124817,-12.90597534,-16.14741516,-16.62817002,13.74380589,0.00025319,-51.5317955,-68.15996552,-16.62817383,2.45373607,0.51,1.53,pnr143,V1,tgt,lh,8.102083596511672,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.40217391304347827,True,False,-1.0505381200000001,False,3,True,1.91212463,1.5346621900000001,3.4467868200000003,-1.0505381200000001,-67.1094274
6.21,7.28,0.0,0.3,118.0,167.0,5.0,5.78,143.0,9.46,0.84,5.99407387,4.81729746,4.96425581,3.66048622,4.85902834,24.73159409,7.9e-07,9.8,4.25399828,6.37625599,5.66253233,5.66764212,5.52482033,4.04043627,4.86116028,5.32765865,3.61235762,5.03128195,25.86240387,4.5e-07,-7.20918369,-9.58114815,-1.13995504,24.72259331,1.16e-06,-1.06001592,-2.19997096,-1.13995504,0.21773908,0.51,1.53,pnr143,V1,tgt,lh,7.904260254665895,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.29347826086956524,True,True,1.1568112399999997,False,2,True,1.0298180600000002,0.14695835000000024,1.1767764100000004,1.1568112399999997,-3.3567821999999996
5.86,7.45,0.0,0.16,118.0,167.0,6.0,5.74,163.0,11.05,0.67,3.42734289,3.96292496,2.11861157,4.55364943,3.51563215,14.13674545,0.00018089,9.37,0.7502619,3.41956329,5.61548185,1.58200145,2.99685335,3.72462344,4.20921946,2.31162548,4.56733656,3.23864341,11.76181126,0.00063202,-4.36343098,-6.27618265,-1.72024155,37.94132996,0.0,-3.09218454,-4.81242609,-1.72024167,1.09755552,0.58,1.49,pnr143,V1,tgt,lh,7.8235119349957145,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.14130434782608697,True,True,-0.5907244700000001,False,1,True,1.3087313199999997,-1.84431339,-0.5355820700000002,-0.5907244700000001,-4.221701619999999
-0.37,10.47,7.0,0.64,118.0,167.0,13.0,8.1,206.0,12.12,0.59,3.09720612,1.57469654,2.51581073,2.26839709,2.36402774,10.70910549,0.00110641,7.24,2.55022383,2.25025725,2.47785783,0.95541066,1.27698815,2.38253307,3.73699617,3.78219676,2.29821777,2.40988564,10.88805389,0.00100584,-1.73617518,-5.54140377,-2.0745897299999996,221.21348572,0.0,-8.31443787,-10.3890276,-2.07458925,3.03875685,1.1,1.2,pnr143,V1,tgt,lh,9.442152399648974,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.6630434782608696,True,True,-0.6937005500000002,False,5,True,0.58139539,0.9411141900000002,1.5225095800000001,-0.6937005500000002,-9.69532705
-0.58,10.15,11.0,0.8,118.0,167.0,14.0,7.9,193.0,10.26,0.65,3.58728933,5.83048582,4.99133778,4.13617849,4.63632298,32.54702759,2e-08,8.15,2.76268792,1.8378334,4.16677141,5.98536539,6.86191702,5.79843664,4.81370163,5.9948678,4.06350374,4.69364452,32.83847809,1e-08,-1.01664197,-5.95948124,-6.137203219999999,237.30198669,0.0,-3.26031971,-9.39752293,-6.13720322,17.3992672,1.19,1.25,pnr143,V1,tgt,lh,9.165426392580144,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.8369565217391305,True,True,1.69430733,False,6,True,-1.4040484500000003,-0.8391480399999995,-2.24319649,1.69430733,-11.091830259999998
