,x,y,z,d,xv,yv,zv,scale_xy_dist,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur.1,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity,V23_superficial_deveined,V23_superficial_deveined F,V23_superficial_deveined_iso0,V23_superficial_deveined_iso0 F,V23_superficial_deveined_iso90,V23_superficial_deveined_iso90 F,V23_superficial_deveined_orth,V23_superficial_deveined_orth F,V23_superficial_deveined_sur,V23_superficial_deveined_sur F,V23_superficial_deveined_task,V23_superficial_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L2 p-val,V23_middle_deveined,V23_middle_deveined F,V23_middle_deveined_iso0,V23_middle_deveined_iso0 F,V23_middle_deveined_iso90,V23_middle_deveined_iso90 F,V23_middle_deveined_orth,V23_middle_deveined_orth F,V23_middle_deveined_sur,V23_middle_deveined_sur F,V23_middle_deveined_task,V23_middle_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L1 p-val,V23_deep_deveined,V23_deep_deveined F,V23_deep_deveined_iso0,V23_deep_deveined_iso0 F,V23_deep_deveined_iso90,V23_deep_deveined_iso90 F,V23_deep_deveined_orth,V23_deep_deveined_orth F,V23_deep_deveined_sur,V23_deep_deveined_sur F,V23_deep_deveined_task,V23_deep_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L0 p-val,V1_tgt_superficial_deveined,V1_tgt_superficial_deveined F,V1_tgt_superficial_deveined_iso0,V1_tgt_superficial_deveined_iso0 F,V1_tgt_superficial_deveined_iso90,V1_tgt_superficial_deveined_iso90 F,V1_tgt_superficial_deveined_orth,V1_tgt_superficial_deveined_orth F,V1_tgt_superficial_deveined_sur,V1_tgt_superficial_deveined_sur F,V1_tgt_superficial_deveined_task,V1_tgt_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L2 p-val,V1_tgt_middle_deveined,V1_tgt_middle_deveined F,V1_tgt_middle_deveined_iso0,V1_tgt_middle_deveined_iso0 F,V1_tgt_middle_deveined_iso90,V1_tgt_middle_deveined_iso90 F,V1_tgt_middle_deveined_orth,V1_tgt_middle_deveined_orth F,V1_tgt_middle_deveined_sur,V1_tgt_middle_deveined_sur F,V1_tgt_middle_deveined_task,V1_tgt_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L1 p-val,V1_tgt_deep_deveined,V1_tgt_deep_deveined F,V1_tgt_deep_deveined_iso0,V1_tgt_deep_deveined_iso0 F,V1_tgt_deep_deveined_iso90,V1_tgt_deep_deveined_iso90 F,V1_tgt_deep_deveined_orth,V1_tgt_deep_deveined_orth F,V1_tgt_deep_deveined_sur,V1_tgt_deep_deveined_sur F,V1_tgt_deep_deveined_task,V1_tgt_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L0 p-val,V1_sur_superficial_deveined,V1_sur_superficial_deveined F,V1_sur_superficial_deveined_iso0,V1_sur_superficial_deveined_iso0 F,V1_sur_superficial_deveined_iso90,V1_sur_superficial_deveined_iso90 F,V1_sur_superficial_deveined_orth,V1_sur_superficial_deveined_orth F,V1_sur_superficial_deveined_sur,V1_sur_superficial_deveined_sur F,V1_sur_superficial_deveined_task,V1_sur_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L2 p-val,V1_sur_middle_deveined,V1_sur_middle_deveined F,V1_sur_middle_deveined_iso0,V1_sur_middle_deveined_iso0 F,V1_sur_middle_deveined_iso90,V1_sur_middle_deveined_iso90 F,V1_sur_middle_deveined_orth,V1_sur_middle_deveined_orth F,V1_sur_middle_deveined_sur,V1_sur_middle_deveined_sur F,V1_sur_middle_deveined_task,V1_sur_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L1 p-val,V1_sur_deep_deveined,V1_sur_deep_deveined F,V1_sur_deep_deveined_iso0,V1_sur_deep_deveined_iso0 F,V1_sur_deep_deveined_iso90,V1_sur_deep_deveined_iso90 F,V1_sur_deep_deveined_orth,V1_sur_deep_deveined_orth F,V1_sur_deep_deveined_sur,V1_sur_deep_deveined_sur F,V1_sur_deep_deveined_task,V1_sur_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L0 p-val
1765,7.25,1.31,17.0,0.91,123.0,159.0,6.0,3.29,92.0,11.94,0.65,-0.11954293,0.98205966,3.26596642,1.83647811,1.49124026,4.81270695,0.02849175,7.32,1.43627977,2.87652349,1.51667535,1.36278439,-0.00447561,-2.57837772,3.25931025,3.96183157,1.92817318,1.52721846,4.95286942,0.02628221,3.95767164,2.5009563,2.68451095,-0.64083022,0.56436002,2.05117846,-4.678936,2.89075136,-0.8200773,0.84646243,0.35778982,4.22302961,-0.34309742,1.15915012,-1.93117797,5.20523548,4.36682081,6.78578424,5.61377621,1.43812239,2.64986062,0.10389231,-3.52260447,9.1344862,-4.49090433,-5.15461874,-1.82844007,2.70358491,2.64173889,-0.46823594,-1.96429467,5.11121988,0.02399835,2.00861216,1.51690936,-0.49170277,7.93580103,0.00518058,18.38133812,16.43624878,-1.94508827,2.04956365,0.0,0.0,0.01188578,12.90828037,0.25694475,1.75184417,-0.15553761,0.66538489,-0.10410566,0.2873399,-0.39518571,4.3386898,-0.40368477,0.21936472,0.63963218,0.01441861,12.27560806,0.27568123,1.64450419,-0.17245241,0.657516,-0.11825642,0.29683211,-0.44096893,4.36534595,-0.2837871,0.11134775,0.7386888,0.02013528,11.11206722,0.29339862,1.48685002,-0.1845894,0.59147269,-0.10852025,0.19696732,-0.47933838,4.04100466,-0.13789062,0.02703753,0.86942701,0.0083541,7.16178942,0.22116981,1.02453363,-0.10594594,0.2373599,-0.04977547,0.05015747,-0.31893468,2.16572261,0.1914745,0.05299925,0.81797392,0.01470901,15.59091187,0.22327748,0.95790815,-0.20352387,0.7915678,-0.14500511,0.38549963,-0.38823834,2.96137381,-0.35186261,0.18139051,0.67027775,0.01451856,10.08805275,0.216977,0.79578018,-0.16421077,0.45931223,-0.07596826,0.09576724,-0.38905415,2.62255454,0.07482281,0.00840814,0.92695906,0.0083541,7.16178942,0.22116981,1.02453363,-0.10594594,0.2373599,-0.04977547,0.05015747,-0.31893468,2.16572261,0.1914745,0.05299925,0.81797392,0.01470901,15.59091187,0.22327748,0.95790815,-0.20352387,0.7915678,-0.14500511,0.38549963,-0.38823834,2.96137381,-0.35186261,0.18139051,0.67027775,0.01451856,10.08805275,0.216977,0.79578018,-0.16421077,0.45931223,-0.07596826,0.09576724,-0.38905415,2.62255454,0.07482281,0.00840814,0.92695906
1766,6.84,0.74,13.0,0.74,123.0,159.0,7.0,3.19,85.0,20.26,0.61,1.70886838,0.37629634,1.65379858,1.0028075,1.18544269,7.55221558,0.00610695,4.64,1.11704588,2.08128953,-0.18124211,1.66219234,1.43809617,2.45911098,1.80637312,-0.12315618,1.02737081,1.25286591,8.24035454,0.00418816,0.29125777,-2.62087059,0.13183221,-2.24029732,2.02148342,-0.49938911,3.2254653,2.02654028,-0.65328228,1.34451175,0.24653277,0.45865169,2.10023212,2.61305451,2.96953869,0.73382491,3.13713908,-0.51972967,1.94363761,0.6417349,1.29443169,0.25552123,4.1965785,0.28486305,3.72119164,-1.09895229,4.23027802,0.70953441,1.67796707,0.70152295,0.74443704,1.76481068,0.18434632,1.85004175,1.22350442,-0.62653732,15.78848171,8.952e-05,2.20048952,2.53705955,0.33657002,0.26910526,2.25,4.57,0.01205464,33.79343033,0.03247515,0.07122143,-0.04222489,0.12479667,0.00366473,0.0009096,0.01260095,0.011279,-0.79432112,2.16202044,0.14179074,0.01528974,35.21139526,0.04127222,0.09400977,-0.06042484,0.20587412,-0.00555801,0.00163971,0.00212124,0.00027328,-0.75682443,2.02057242,0.15550985,0.02311426,37.48297882,0.02373163,0.02492614,-0.07341823,0.23949179,-0.00956719,0.0039261,-0.00062574,0.0,-0.73253965,1.95017362,0.16289535,0.01152127,34.92609024,-0.05197699,0.14509237,-0.04935667,0.13206775,-0.01010792,0.00537379,0.11431584,0.71343911,-0.61232328,1.38871527,0.2389182,0.01631605,49.48200226,-0.03666757,0.06664087,-0.09412449,0.43672416,-0.06180852,0.1806975,0.08187883,0.33976677,-0.90540981,3.09829211,0.07869727,0.01614494,31.77954102,-0.05262534,0.11926074,-0.04490528,0.08749419,0.02835087,0.03394484,0.11927578,0.6278888,-0.44110936,0.74406362,0.38858064,0.01152127,34.92609024,-0.05197699,0.14509237,-0.04935667,0.13206775,-0.01010792,0.00537379,0.11431584,0.71343911,-0.61232328,1.38871527,0.2389182,0.01631605,49.48200226,-0.03666757,0.06664087,-0.09412449,0.43672416,-0.06180852,0.1806975,0.08187883,0.33976677,-0.90540981,3.09829211,0.07869727,0.01614494,31.77954102,-0.05262534,0.11926074,-0.04490528,0.08749419,0.02835087,0.03394484,0.11927578,0.6278888,-0.44110936,0.74406362,0.38858064
1767,6.51,0.2,8.0,0.56,123.0,159.0,8.0,3.22,128.0,19.3,0.54,-0.55273098,1.27032399,1.29992139,1.3860209,0.85088384,3.19956708,0.07397564,5.12,-1.28401875,-0.1015338,1.89822221,0.58671325,1.77692425,0.33408308,-2.32194376,4.58723354,1.41532397,0.76490146,2.63768244,0.10468845,1.35045826,0.18099749,1.02871323,-0.12276769,2.66748786,5.25907278,-1.45228827,1.33816993,-0.11578403,0.03447324,0.85274362,2.41399598,3.48641658,-2.70153666,-5.45557737,1.30947518,5.40926981,2.52104473,2.59658599,-0.04249168,0.00491627,0.94411606,-2.13443327,1.98813629,-2.80243134,-1.43636942,0.8048259,3.83692408,-1.379035,-3.22296381,-1.97220886,10.26643848,0.00140009,1.61461401,0.99982738,-0.61478662,17.57660866,3.673e-05,3.34372282,4.72421741,1.38049436,3.20995808,2.3,4.55,0.00762496,10.89941025,0.11678433,0.74249005,0.15346284,1.32901752,0.17019242,1.57575655,-0.14934319,1.27131069,-0.49876818,0.68712956,0.40735132,0.01172942,16.78240967,0.13910918,0.86508942,0.14058265,0.90264106,0.14142282,0.87704104,-0.19705789,1.80092943,-0.71865213,1.47550642,0.2247817,0.021891,27.47047424,0.15812567,0.90328604,0.11714954,0.49819493,0.10017113,0.35100436,-0.25924161,2.47210026,-1.02855682,3.14135861,0.07665165,0.00177514,0.66024435,0.08227257,0.28946885,0.26446632,3.01965857,0.31433475,4.08222914,-0.08141319,0.28816333,0.42584318,0.53483927,0.46476032,0.00799746,9.41594028,0.08793642,0.30358416,0.19474678,1.48065913,0.20642528,1.59595811,-0.12275222,0.60482574,-0.28562656,0.24421431,0.62129336,0.00983427,9.50994015,0.08373234,0.24346922,0.20863491,1.52332973,0.23007816,1.80479062,-0.12637854,0.56855845,-0.23665641,0.17275627,0.67776791,0.00177514,0.66024435,0.08227257,0.28946885,0.26446632,3.01965857,0.31433475,4.08222914,-0.08141319,0.28816333,0.42584318,0.53483927,0.46476032,0.00799746,9.41594028,0.08793642,0.30358416,0.19474678,1.48065913,0.20642528,1.59595811,-0.12275222,0.60482574,-0.28562656,0.24421431,0.62129336,0.00983427,9.50994015,0.08373234,0.24346922,0.20863491,1.52332973,0.23007816,1.80479062,-0.12637854,0.56855845,-0.23665641,0.17275627,0.67776791
1768,6.36,-0.26,2.0,0.0,123.0,159.0,9.0,3.36,157.0,21.05,0.51,3.48869085,1.78779781,2.6832099,3.03596783,2.74891663,43.40762711,0.0,4.49,2.60545492,1.30018175,2.92872071,1.02508962,4.29501963,3.37667274,3.46256328,2.08988237,3.01708817,2.67517471,40.3208046,0.0,2.45250177,2.36436439,4.24897146,-0.5021683,1.9892807,1.2390933,0.85555935,2.20566607,-1.23853874,5.09419918,0.02423366,-1.64482129,1.72493756,3.51015043,3.52687621,3.3405056,2.2587409,5.58884954,2.94704652,-0.36433312,0.45252144,0.50130444,5.14556789,-1.05678964,2.56818604,9.78545094,2.59095407,0.24681523,4.30723333,3.53128433,0.47050899,0.78979838,0.37438725,1.34651792,0.8244881,-0.52202976,14.24377728,0.00019487,-6.60484886,-6.36264324,0.2422052,0.11959723,2.35,4.52,0.01266554,40.80976486,0.16243318,1.94929242,0.01168337,0.01044797,0.20187213,3.00851727,0.14169885,1.55306566,0.49886879,0.93285429,0.33436891,0.01652589,45.12253952,0.19136101,2.21713638,-0.00347565,0.00069948,0.20191249,2.4213829,0.13650982,1.17052162,0.48195434,0.89882553,0.34333869,0.02212465,37.26750183,0.18077919,1.56797206,0.0176152,0.01496138,0.25629666,3.05152631,0.17399888,1.47909558,0.73245949,2.11579633,0.14611756,0.00809435,18.42482376,0.09165753,0.4821586,0.07935213,0.36485574,0.32023636,5.68660927,0.30433199,5.40401173,1.27506328,6.43569279,0.01134449,0.01027359,20.69301033,0.10105873,0.53396219,0.07229634,0.27180696,0.32104224,5.14083624,0.28316218,4.28593159,1.22030914,5.93646622,0.01501408,0.02177541,64.91929626,0.09555785,0.44152597,-0.02887679,0.04066686,0.19993491,1.89758313,0.26166072,3.39359379,0.42251968,0.76665705,0.38147524,0.00809435,18.42482376,0.09165753,0.4821586,0.07935213,0.36485574,0.32023636,5.68660927,0.30433199,5.40401173,1.27506328,6.43569279,0.01134449,0.01027359,20.69301033,0.10105873,0.53396219,0.07229634,0.27180696,0.32104224,5.14083624,0.28316218,4.28593159,1.22030914,5.93646622,0.01501408,0.02177541,64.91929626,0.09555785,0.44152597,-0.02887679,0.04066686,0.19993491,1.89758313,0.26166072,3.39359379,0.42251968,0.76665705,0.38147524
1769,6.24,-0.72,0.0,0.0,123.0,159.0,10.0,3.57,146.0,20.09,0.57,4.11362076,1.67725039,3.37079906,2.34829807,2.87749219,44.64044571,0.0,4.64,3.06506538,3.29350734,2.37565708,4.0419445,4.3294816,3.86558414,0.84441376,2.80933809,2.37968063,2.99751878,46.9220314,0.0,3.81622505,1.82462871,1.48900712,1.65280247,0.99832243,-0.46699879,2.53804874,1.78400767,-0.67037874,1.39621186,0.23765612,2.17156529,4.57674456,3.85615993,4.57646036,3.37067103,2.18798685,3.94949126,2.4890604,1.02234006,3.28275895,0.07032847,6.4975605,2.97683382,3.38882756,3.65588284,2.69166303,0.45033053,6.04922152,6.99727583,1.7884022,10.26748848,0.0013993,1.17657125,0.74297893,-0.43359232,10.15493298,0.00159684,-2.44395876,-2.89400005,-0.45004129,0.36431727,2.35,4.52,0.01468447,51.6948967,0.12592471,1.10402918,0.08932841,0.57583177,0.08092123,0.45562068,-0.05738921,0.24004711,0.37896219,0.50728709,0.47649105,0.01763752,48.04205322,0.13744964,1.06926572,0.0999965,0.5782516,0.08657116,0.41610578,-0.06548895,0.25181171,0.54438359,1.0719744,0.30076421,0.02192083,33.98933792,0.11172472,0.55647033,0.15285204,1.04666138,0.15279016,1.00763023,-0.03680087,0.06149251,0.94383603,3.26407385,0.07113032,0.01553002,66.32613373,0.04727544,0.12546894,0.09027608,0.46179804,0.03156444,0.05407159,0.0449542,0.11528292,0.37399527,0.5414775,0.46200326,0.01906095,69.78845978,0.05375718,0.14795667,0.07749835,0.30594268,0.03369243,0.05540017,0.00800557,0.00334311,0.34425908,0.46287799,0.4964483,0.02170051,59.81144333,0.04044027,0.07327794,0.11422791,0.58981657,0.09716651,0.41574597,0.03830085,0.06741571,0.61754113,1.51917005,0.21805104,0.01553002,66.32613373,0.04727544,0.12546894,0.09027608,0.46179804,0.03156444,0.05407159,0.0449542,0.11528292,0.37399527,0.5414775,0.46200326,0.01906095,69.78845978,0.05375718,0.14795667,0.07749835,0.30594268,0.03369243,0.05540017,0.00800557,0.00334311,0.34425908,0.46287799,0.4964483,0.02170051,59.81144333,0.04044027,0.07327794,0.11422791,0.58981657,0.09716651,0.41574597,0.03830085,0.06741571,0.61754113,1.51917005,0.21805104
1770,6.47,-0.26,15.0,0.0,123.0,160.0,8.0,3.42,102.0,13.33,0.51,6.35377979,2.32160759,4.45348501,4.36745262,4.37408113,40.39708328,0.0,7.41,4.3893342,-0.5117594,4.3969121,5.85647964,4.4288826,6.60421181,4.52780485,6.20683527,4.44662762,4.47833157,41.48036957,0.0,3.84840417,3.0428071,1.99427426,-0.24640277,5.84875822,-5.46816683,5.87264681,3.08066249,-2.01378632,5.03738117,0.02503669,4.34212637,7.84457779,7.48177767,9.27654839,1.78521478,-1.54726911,4.19747353,3.20758247,0.08994859,0.01011487,0.919911,10.4762392,2.92394471,8.72599792,4.38746071,5.33079052,4.24274588,3.13340759,11.77976418,1.950243,4.77774477,0.02907465,1.71044648,0.89951378,-0.81093276,24.60295486,1.2e-06,5.83349705,2.68466401,-3.14883327,6.54492998,0.0,0.0,0.0199289,36.67741013,0.03939126,0.04161123,0.28930426,2.326689,-0.00478118,0.00057793,-0.00451521,0.00057793,1.00395966,1.37150908,0.24184736,0.0208086,25.56812668,0.02313445,0.0115709,0.36587909,2.959723,0.050551,0.05428325,0.02839286,0.01814204,1.6006707,3.54333925,0.06009139,0.02443369,16.22067261,-0.03020018,0.01562903,0.47004017,3.80167389,0.14193983,0.33400869,0.08756968,0.13366005,2.18505692,6.71963549,0.00968261,0.02070718,45.13559341,-0.09162653,0.18036921,0.29929113,1.94281328,-0.07686845,0.12265107,0.16540907,0.59758693,1.0569402,1.65531576,0.1985514,0.02172288,34.19019318,-0.09402955,0.17077874,0.35612375,2.43680358,-0.01072214,0.0020897,0.1325286,0.34696189,1.46681535,3.16971111,0.07533625,0.02210156,23.38071632,-0.1125455,0.21414763,0.45251289,3.48829031,0.10726458,0.19091564,0.18784492,0.61144316,2.02115941,6.13274622,0.01344382,0.02070718,45.13559341,-0.09162653,0.18036921,0.29929113,1.94281328,-0.07686845,0.12265107,0.16540907,0.59758693,1.0569402,1.65531576,0.1985514,0.02172288,34.19019318,-0.09402955,0.17077874,0.35612375,2.43680358,-0.01072214,0.0020897,0.1325286,0.34696189,1.46681535,3.16971111,0.07533625,0.02210156,23.38071632,-0.1125455,0.21414763,0.45251289,3.48829031,0.10726458,0.19091564,0.18784492,0.61144316,2.02115941,6.13274622,0.01344382
1771,6.38,-0.69,5.0,0.0,123.0,160.0,9.0,3.62,113.0,15.45,0.51,3.6435678,0.41934577,3.93434405,2.7323885,2.68241143,21.75185966,3.55e-06,6.19,1.06766593,2.29374099,6.71491432,2.39779806,5.11723614,-0.33299196,0.07209554,5.04834795,2.92311764,2.80851364,23.82964897,1.23e-06,6.33348179,-1.34660268,-1.50736308,0.598028,-0.81280285,-2.93223214,1.58740079,1.78444421,-2.32305169,9.5711441,0.0020347,6.28210974,8.37580395,1.93731666,1.89364207,1.70866311,3.4132812,3.44563293,4.54053164,1.23598182,2.72337723,0.09922088,6.46634722,8.34357548,0.07651743,-3.34354305,1.66925597,6.2223506,2.0685091,7.74514675,0.8395834,1.30447268,0.25368715,1.49664259,0.80670565,-0.689937,19.27679062,1.588e-05,-0.65174663,-1.23446441,-0.58271784,0.42042083,2.37,4.52,0.01980433,52.77892685,-0.01812961,0.01284266,-0.14068735,0.80171907,0.14919327,0.8691957,0.00635784,0.00168428,-0.5312764,0.55960327,0.45460586,0.02381884,49.19884109,-0.02722372,0.0236013,-0.15827756,0.81345797,0.16549924,0.85384244,0.00547239,0.00094405,-0.31007206,0.19531383,0.65863118,0.0346274,48.28158188,-0.0671071,0.11423946,-0.17248392,0.75859195,0.20022933,0.98497474,0.02011222,0.01037588,-0.16773276,0.05869183,0.80862808,0.02381058,89.36841583,-0.14878266,0.71219981,-0.23722762,1.8278631,0.01877451,0.01091327,0.1513788,0.74952316,-0.96006405,2.04525542,0.15301119,0.02876822,90.98212433,-0.14188506,0.59006745,-0.25939018,1.96142483,0.02865619,0.02295982,0.10613187,0.33750939,-0.95579702,2.04200292,0.15333782,0.02175131,32.77587509,-0.18053108,0.79750216,-0.09586346,0.22660531,0.30387783,2.21798849,0.20663999,1.07093441,0.49658769,0.53582823,0.46434791,0.02381058,89.36841583,-0.14878266,0.71219981,-0.23722762,1.8278631,0.01877451,0.01091327,0.1513788,0.74952316,-0.96006405,2.04525542,0.15301119,0.02876822,90.98212433,-0.14188506,0.59006745,-0.25939018,1.96142483,0.02865619,0.02295982,0.10613187,0.33750939,-0.95579702,2.04200292,0.15333782,0.02175131,32.77587509,-0.18053108,0.79750216,-0.09586346,0.22660531,0.30387783,2.21798849,0.20663999,1.07093441,0.49658769,0.53582823,0.46434791
1772,6.28,-1.12,3.0,0.34,123.0,160.0,10.0,3.85,152.0,20.9,0.51,3.19311428,1.79633129,2.96060801,2.97482038,2.73121858,42.08327484,0.0,4.53,3.83781981,5.03465986,0.73746395,3.07959962,2.90727401,2.02929473,0.76516926,3.61243463,3.03582501,2.77938914,43.6023941,0.0,0.29381153,1.72712517,1.85135317,0.17252797,3.39019871,3.31051493,0.4671936,3.07507205,-1.17201364,4.47844172,0.03458595,1.51188302,2.60392928,2.66064978,-0.90433264,4.40060234,5.59806967,2.88620996,4.36575985,-0.00697971,0.00018707,0.98909016,0.37737408,6.10018253,4.02012777,2.85071373,3.37270069,5.99050331,2.65065742,0.35639891,0.21515496,0.15570736,0.69322884,1.3144604,0.72814882,-0.58631152,14.41424084,0.00017876,0.22393565,0.26203847,0.03810281,0.00286497,2.37,4.52,0.01683182,72.83739471,0.14561948,1.58328831,0.06718196,0.34933907,-0.08361756,0.52169579,0.16513722,2.13173246,-0.15787023,0.09442412,0.75869395,0.02188096,80.16904449,0.16967584,1.76666558,0.05364232,0.18046421,-0.12164464,0.89077622,0.15997563,1.62934268,-0.16857517,0.11149893,0.73851796,0.03431529,92.75014496,0.16455095,1.34408164,0.04344356,0.09420463,-0.15820949,1.20303106,0.16702458,1.40999424,-0.23290129,0.22131425,0.63814867,0.01121216,35.17944717,0.0551942,0.17397919,0.15656717,1.4134357,0.00031957,0.0,0.36985633,7.94259596,0.80341369,2.54265356,0.11114208,0.01926047,75.19270325,0.06748812,0.24613658,0.07159873,0.27556813,-0.12283816,0.77812219,0.31581855,5.51196766,0.11468334,0.05422665,0.81591566,0.02365471,75.8188858,0.0518443,0.12861122,0.08951258,0.38643888,-0.08934286,0.37504041,0.35894376,6.32030821,0.22768471,0.22030345,0.63891685,0.01121216,35.17944717,0.0551942,0.17397919,0.15656717,1.4134357,0.00031957,0.0,0.36985633,7.94259596,0.80341369,2.54265356,0.11114208,0.01926047,75.19270325,0.06748812,0.24613658,0.07159873,0.27556813,-0.12283816,0.77812219,0.31581855,5.51196766,0.11468334,0.05422665,0.81591566,0.02365471,75.8188858,0.0518443,0.12861122,0.08951258,0.38643888,-0.08934286,0.37504041,0.35894376,6.32030821,0.22768471,0.22030345,0.63891685
1773,6.2,-1.63,0.0,0.22,123.0,160.0,11.0,4.17,162.0,18.08,0.53,5.31269741,2.13333869,3.69298434,3.69395471,3.70824385,58.65373611,0.0,5.21,4.09627819,3.72783017,5.14528227,4.09993172,3.13802838,1.37399721,5.80944586,2.16627073,3.66244483,3.68736553,56.15834427,0.0,1.44289792,4.66723537,4.40601492,-0.5107007,1.72787869,3.22093225,1.37101269,1.41922784,-1.55480993,5.97610569,0.01468277,-2.12205505,1.59386849,4.09648895,7.06222534,4.96463251,3.58093929,7.00384188,3.30970716,-0.03791924,0.00365571,0.95180012,4.91859484,0.14272457,3.98861337,10.70084953,5.84506512,2.45155072,7.78622246,6.05265808,1.63571644,6.93337011,0.00859835,1.20896506,0.65541023,-0.55355477,12.8041954,0.00040541,-1.16153264,-3.0809865,-1.91945374,6.95240211,2.43,4.46,0.01735702,57.09093857,0.05673352,0.17714959,-0.05651555,0.18226396,-0.10827591,0.64470589,0.08913433,0.45784643,0.85160577,2.02506447,0.15505169,0.01962408,46.69401932,0.05695077,0.14409697,-0.04763953,0.10303117,-0.10165232,0.45040387,0.10569723,0.51500916,1.19298196,4.0415349,0.04467656,0.024288,32.76992798,0.01887649,0.01250708,-0.00672993,0.0015905,-0.05037149,0.08603137,0.16338943,0.95162261,1.64326811,7.77036762,0.00541732,0.01678193,60.52561569,-0.05127033,0.11531013,-0.05437968,0.13100718,-0.158646,1.06658149,0.25172737,2.8255446,1.07531643,3.49806309,0.06174895,0.01620848,38.42610168,-0.04347424,0.07375102,-0.0071134,0.00196378,-0.07869656,0.23049013,0.24374667,2.36926985,1.57326889,7.36135578,0.00678499,0.02344723,54.61101151,-0.05811402,0.11846383,-0.03949133,0.0551648,-0.10628239,0.38903758,0.26460955,2.51798487,1.33262336,5.53289652,0.01886609,0.01678193,60.52561569,-0.05127033,0.11531013,-0.05437968,0.13100718,-0.158646,1.06658149,0.25172737,2.8255446,1.07531643,3.49806309,0.06174895,0.01620848,38.42610168,-0.04347424,0.07375102,-0.0071134,0.00196378,-0.07869656,0.23049013,0.24374667,2.36926985,1.57326889,7.36135578,0.00678499,0.02344723,54.61101151,-0.05811402,0.11846383,-0.03949133,0.0551648,-0.10628239,0.38903758,0.26460955,2.51798487,1.33262336,5.53289652,0.01886609
1774,6.52,-0.67,18.0,0.0,123.0,161.0,8.0,3.68,97.0,7.61,0.53,-1.40689468,-0.15343516,-0.21191332,1.44818962,-0.08101339,0.00302884,0.95612224,15.96,1.58871984,-2.80146909,8.91359615,-3.12318206,-1.27631915,-1.04793644,-6.15780258,-0.32200965,1.48411834,-0.30439359,0.04201366,0.83763778,-5.05139351,2.39888954,2.10968637,2.57302547,-1.73589551,11.73202419,-8.17859268,-4.25637245,-1.58979964,0.66905653,0.41358693,-2.59514165,-11.60177612,-6.28049374,-9.49670219,8.41455746,11.94733429,0.26553485,5.44240999,-1.73125601,0.81805742,0.36597926,-9.9958725,6.37832546,-0.87938046,2.16986084,-2.42832422,3.88274479,-0.54142064,-10.08392239,-2.83185172,2.15097547,0.14281203,1.57784069,0.53653163,-1.041309,32.7730484,3e-08,-1.46344173,-3.28695488,-1.82351315,0.45652726,0.0,0.0,0.03098577,18.52929688,-0.14035706,0.11044944,0.04868072,0.01376844,-0.46962208,1.23517382,-0.24097236,0.34076881,-4.91311026,6.86404896,0.00893544,0.03884198,18.83538437,-0.14695174,0.09876195,0.03212509,0.00483239,-0.54908067,1.35306895,-0.29518113,0.41353169,-4.75993776,6.62484264,0.01020765,0.06633895,25.71747589,-0.20393047,0.15319827,-0.04300778,0.00687506,-0.72913355,1.89569175,-0.39928889,0.59788698,-5.29330969,8.48157501,0.00367184,0.0148789,4.75876284,-0.370803,0.60326123,0.30839986,0.42128277,-0.19666536,0.16394132,0.05915125,0.01559645,-2.29813409,1.59804094,0.20649211,0.0206647,6.40106201,-0.39216655,0.61473334,0.26677433,0.28288823,-0.28717029,0.31449255,0.0319907,0.00417415,-2.61417437,2.08290195,0.14928745,0.04348867,19.19156265,-0.44415382,0.70700705,0.06954822,0.01746517,-0.56479657,1.12230337,-0.0462599,0.0078563,-4.18454361,5.57314205,0.01843982,0.0148789,4.75876284,-0.370803,0.60326123,0.30839986,0.42128277,-0.19666536,0.16394132,0.05915125,0.01559645,-2.29813409,1.59804094,0.20649211,0.0206647,6.40106201,-0.39216655,0.61473334,0.26677433,0.28288823,-0.28717029,0.31449255,0.0319907,0.00417415,-2.61417437,2.08290195,0.14928745,0.04348867,19.19156265,-0.44415382,0.70700705,0.06954822,0.01746517,-0.56479657,1.12230337,-0.0462599,0.0078563,-4.18454361,5.57314205,0.01843982
