x,y,z,d,xv,yv,zv,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,tgt_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity,V23_superficial_deveined,V23_superficial_deveined F,V23_superficial_deveined_iso0,V23_superficial_deveined_iso0 F,V23_superficial_deveined_iso90,V23_superficial_deveined_iso90 F,V23_superficial_deveined_orth,V23_superficial_deveined_orth F,V23_superficial_deveined_sur,V23_superficial_deveined_sur F,V23_superficial_deveined_task,V23_superficial_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L2 p-val,V23_middle_deveined,V23_middle_deveined F,V23_middle_deveined_iso0,V23_middle_deveined_iso0 F,V23_middle_deveined_iso90,V23_middle_deveined_iso90 F,V23_middle_deveined_orth,V23_middle_deveined_orth F,V23_middle_deveined_sur,V23_middle_deveined_sur F,V23_middle_deveined_task,V23_middle_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L1 p-val,V23_deep_deveined,V23_deep_deveined F,V23_deep_deveined_iso0,V23_deep_deveined_iso0 F,V23_deep_deveined_iso90,V23_deep_deveined_iso90 F,V23_deep_deveined_orth,V23_deep_deveined_orth F,V23_deep_deveined_sur,V23_deep_deveined_sur F,V23_deep_deveined_task,V23_deep_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L0 p-val,V1_tgt_superficial_deveined,V1_tgt_superficial_deveined F,V1_tgt_superficial_deveined_iso0,V1_tgt_superficial_deveined_iso0 F,V1_tgt_superficial_deveined_iso90,V1_tgt_superficial_deveined_iso90 F,V1_tgt_superficial_deveined_orth,V1_tgt_superficial_deveined_orth F,V1_tgt_superficial_deveined_sur,V1_tgt_superficial_deveined_sur F,V1_tgt_superficial_deveined_task,V1_tgt_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L2 p-val,V1_tgt_middle_deveined,V1_tgt_middle_deveined F,V1_tgt_middle_deveined_iso0,V1_tgt_middle_deveined_iso0 F,V1_tgt_middle_deveined_iso90,V1_tgt_middle_deveined_iso90 F,V1_tgt_middle_deveined_orth,V1_tgt_middle_deveined_orth F,V1_tgt_middle_deveined_sur,V1_tgt_middle_deveined_sur F,V1_tgt_middle_deveined_task,V1_tgt_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L1 p-val,V1_tgt_deep_deveined,V1_tgt_deep_deveined F,V1_tgt_deep_deveined_iso0,V1_tgt_deep_deveined_iso0 F,V1_tgt_deep_deveined_iso90,V1_tgt_deep_deveined_iso90 F,V1_tgt_deep_deveined_orth,V1_tgt_deep_deveined_orth F,V1_tgt_deep_deveined_sur,V1_tgt_deep_deveined_sur F,V1_tgt_deep_deveined_task,V1_tgt_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L0 p-val,V1_sur_superficial_deveined,V1_sur_superficial_deveined F,V1_sur_superficial_deveined_iso0,V1_sur_superficial_deveined_iso0 F,V1_sur_superficial_deveined_iso90,V1_sur_superficial_deveined_iso90 F,V1_sur_superficial_deveined_orth,V1_sur_superficial_deveined_orth F,V1_sur_superficial_deveined_sur,V1_sur_superficial_deveined_sur F,V1_sur_superficial_deveined_task,V1_sur_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L2 p-val,V1_sur_middle_deveined,V1_sur_middle_deveined F,V1_sur_middle_deveined_iso0,V1_sur_middle_deveined_iso0 F,V1_sur_middle_deveined_iso90,V1_sur_middle_deveined_iso90 F,V1_sur_middle_deveined_orth,V1_sur_middle_deveined_orth F,V1_sur_middle_deveined_sur,V1_sur_middle_deveined_sur F,V1_sur_middle_deveined_task,V1_sur_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L1 p-val,V1_sur_deep_deveined,V1_sur_deep_deveined F,V1_sur_deep_deveined_iso0,V1_sur_deep_deveined_iso0 F,V1_sur_deep_deveined_iso90,V1_sur_deep_deveined_iso90 F,V1_sur_deep_deveined_orth,V1_sur_deep_deveined_orth F,V1_sur_deep_deveined_sur,V1_sur_deep_deveined_sur F,V1_sur_deep_deveined_task,V1_sur_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L0 p-val
0.00,0.00,19.00,0.00,59.00,118.00,14.00,133.00,25.75,0.75,2.88116574,1.88695335,3.21288800,2.24846745,2.55736876,64.34777069,0.00000000,3.47,0.00000000,1.69560051,1.37409031,-0.32151026,5.98513174,0.01502294,-0.80212969,-1.31744719,-0.51531744,1.17489147,3.86,1.85,0.01626230,140.25671387,0.34288439,0.02479968,-1.43266797,0.46253234,0.09263434,0.00127645,1.13577735,0.25292030,-0.41515511,1.12510335,0.28909209,0.01802749,128.56750488,1.72914827,0.32740930,-3.62192917,1.65825653,-0.63185042,0.03855575,-0.79704750,0.07648238,-0.16769296,0.18675721,0.66572756,0.02398375,134.22015381,5.40591908,2.13453841,-3.10116124,0.88102579,-3.79863214,0.88129807,-1.48665452,0.20103762,-0.20588043,0.28263256,0.59510533,0.01260855,71.61997223,-2.34097648,1.22123456,0.41847977,0.04447980,1.36025512,0.28724405,7.47177362,5.51200104,0.43121439,1.18885469,0.27583747,0.01502418,73.38199615,-1.09648848,0.17313844,0.19996199,0.00751662,-0.28486523,0.00948119,8.31973076,4.92210293,0.40704423,1.05275345,0.30513525,0.01966857,77.31871033,-0.02034261,0.00008580,4.89157677,3.44792461,4.40358114,1.52966535,4.54360247,1.28804886,0.49962789,1.70109630,0.19246090,0.01260855,71.61997223,-2.34097648,1.22123456,0.41847977,0.04447980,1.36025512,0.28724405,7.47177362,5.51200104,0.43121439,1.18885469,0.27583747,0.01502418,73.38199615,-1.09648848,0.17313844,0.19996199,0.00751662,-0.28486523,0.00948119,8.31973076,4.92210293,0.40704423,1.05275345,0.30513525,0.01966857,77.31871033,-0.02034261,0.00008580,4.89157677,3.44792461,4.40358114,1.52966535,4.54360247,1.28804886,0.49962789,1.70109630,0.19246090,
0.00,0.00,20.00,0.00,59.00,118.00,15.00,95.00,25.90,0.75,5.50745964,3.07667899,4.18044090,4.50734234,4.31798029,114.70950317,0.00000000,4.39,0.00000000,1.72877908,1.41530037,-0.31347883,4.76240587,0.02989295,6.67641878,5.54445028,-1.13196850,2.58984494,3.88,1.91,0.01877719,114.42485046,4.78265619,2.95154095,-0.39789149,0.02175912,-5.42785025,2.68563318,-3.22713375,1.24919665,0.96987259,3.75740933,0.05287023,0.02215231,121.60234833,6.02275658,2.48815584,0.99126691,0.07780061,-3.39086890,0.69581443,-1.73876584,0.22799744,0.95417178,3.78667164,0.05195718,0.02722450,105.41690826,8.96396065,3.57733846,1.06214643,0.06295832,-0.95256674,0.03374743,-4.38304281,1.06509113,1.13491273,5.23439264,0.02236374,0.01658665,79.67182159,10.45610046,15.66231251,2.52215147,1.03873515,-4.17681122,1.74104822,-3.79433346,0.91374081,1.60852134,10.63350677,0.00115012,0.02086646,91.30106354,9.94611740,9.18881512,2.87789845,1.00206363,-4.01200628,1.21131349,-0.04969729,0.00011019,1.36647403,7.65277290,0.00577863,0.02303152,66.70294952,12.47806931,9.64099979,9.64375973,8.43167782,-5.40964365,1.45235252,-1.71425414,0.11530720,1.97949660,16.79943848,0.00004510,0.01658665,79.67182159,10.45610046,15.66231251,2.52215147,1.03873515,-4.17681122,1.74104822,-3.79433346,0.91374081,1.60852134,10.63350677,0.00115012,0.02086646,91.30106354,9.94611740,9.18881512,2.87789845,1.00206363,-4.01200628,1.21131349,-0.04969729,0.00011019,1.36647403,7.65277290,0.00577863,0.02303152,66.70294952,12.47806931,9.64099979,9.64375973,8.43167782,-5.40964365,1.45235252,-1.71425414,0.11530720,1.97949660,16.79943848,0.00004510,
0.00,0.00,2.00,0.11,59.00,119.00,10.00,150.00,25.47,0.68,1.77122307,0.46010652,2.43293238,1.87856519,1.63570678,19.26977348,0.00001262,4.06,0.00003072,-0.07544100,-0.56960094,-0.49415994,25.30818176,0.00000086,-4.15487814,-4.12166071,0.03321733,0.00230258,6.28,0.00,0.00838321,24.22624016,-2.95994258,1.20090246,3.99169827,2.33347487,7.16376209,4.96924973,-2.15497303,0.59168035,-0.05053215,0.01084510,0.91708039,0.00848228,18.52804375,-4.78797245,1.63409781,3.19003701,0.83734930,4.36319590,1.19714105,-0.92596477,0.06716111,0.21538624,0.20054729,0.65438166,0.01255038,23.87261772,-7.32642078,2.54647613,5.49072361,1.79382288,5.40731764,1.15990090,-1.04479825,0.06449462,-0.00757584,0.00023581,0.98775125,0.00483043,7.12323761,-3.48121500,1.83019340,0.38737392,0.02586846,1.37608528,0.19921021,2.74833465,0.50535882,0.79417300,2.73252892,0.09865423,0.00532962,6.25660896,-5.43816710,2.88549781,0.37042320,0.01741982,2.95042443,0.68811184,5.51462126,1.46523261,0.82353348,2.91975856,0.08782793,0.00567534,4.31721115,0.28385478,0.00529373,2.73378563,0.72219169,3.26764917,0.56481820,-1.40543580,0.08262826,1.02084672,4.76240253,0.02933251,0.00483043,7.12323761,-3.48121500,1.83019340,0.38737392,0.02586846,1.37608528,0.19921021,2.74833465,0.50535882,0.79417300,2.73252892,0.09865423,0.00532962,6.25660896,-5.43816710,2.88549781,0.37042320,0.01741982,2.95042443,0.68811184,5.51462126,1.46523261,0.82353348,2.91975856,0.08782793,0.00567534,4.31721115,0.28385478,0.00529373,2.73378563,0.72219169,3.26764917,0.56481820,-1.40543580,0.08262826,1.02084672,4.76240253,0.02933251,
0.00,0.00,6.00,0.23,59.00,119.00,11.00,147.00,24.89,0.73,5.99069929,3.37818670,5.38888597,5.66888094,5.10666323,153.81181335,0.00000000,4.49,0.00000000,0.53760910,-0.02340832,-0.56101745,22.86044884,0.00000278,2.50613856,1.27031040,-1.23582828,4.16320324,6.28,0.00,0.02204418,156.47868347,1.95544863,0.48959133,-0.83571935,0.09554892,1.27034855,0.14592524,-4.27275515,2.17271376,1.08322752,4.65056419,0.03129396,0.02722896,184.65922546,-0.65967715,0.02998859,1.40465868,0.15701574,-2.80189419,0.47744104,-8.47598553,5.44457054,0.93968654,3.69131279,0.05499583,0.03599320,189.65457153,-2.25863504,0.23380899,0.62596613,0.02254953,5.35215569,1.09763813,-3.86209106,0.85124463,0.76481819,2.44679451,0.11809852,0.01644513,73.06301117,4.17145491,2.32550645,2.27244020,0.78661501,-5.02838898,2.35391760,-1.98889089,0.23413472,2.38980126,21.89686012,0.00000329,0.02047250,81.71715546,2.17050385,0.40684918,0.00135129,0.00000000,0.07766105,0.00040982,-4.39777470,0.82486594,2.16145945,17.80341530,0.00002684,0.02321346,64.42523956,9.36640835,5.16476011,7.47920227,4.82180452,1.21608806,0.06980238,-15.55835438,9.03407001,2.69072485,29.51224136,0.00000007,0.01644513,73.06301117,4.17145491,2.32550645,2.27244020,0.78661501,-5.02838898,2.35391760,-1.98889089,0.23413472,2.38980126,21.89686012,0.00000329,0.02047250,81.71715546,2.17050385,0.40684918,0.00135129,0.00000000,0.07766105,0.00040982,-4.39777470,0.82486594,2.16145945,17.80341530,0.00002684,0.02321346,64.42523956,9.36640835,5.16476011,7.47920227,4.82180452,1.21608806,0.06980238,-15.55835438,9.03407001,2.69072485,29.51224136,0.00000007,
0.00,0.00,14.00,0.38,59.00,119.00,12.00,159.00,27.84,0.76,2.47765350,2.41883874,2.71567750,2.27785635,2.47250652,52.42638397,0.00000000,3.72,0.00000000,1.13070631,0.55623204,-0.57447428,19.35943794,0.00001525,-0.04130695,-0.67415369,-0.63284671,1.39058053,3.85,1.78,0.01537457,105.31375122,0.94652021,0.15870355,2.17664313,0.89676702,1.17825818,0.17371605,-3.15574837,1.63988566,-0.38158289,0.79849643,0.37176984,0.01814151,111.76633453,-0.40767324,0.01566141,3.88826084,1.64059103,-6.42650318,3.42498946,-3.45207572,1.23146558,-0.31195739,0.55470723,0.45658507,0.02346703,108.46868896,-1.87540960,0.21681771,4.53295469,1.58882177,-6.54052830,2.20533490,-3.40480137,0.89002520,-0.32887396,0.60869849,0.43547282,0.01217722,56.86713028,-0.67976183,0.08762348,2.05134225,0.90989155,-4.90297127,3.17685890,-2.98818779,0.75045741,0.43584749,1.03385556,0.30951397,0.01569268,69.07118988,2.26303482,0.63627756,1.68832195,0.46125332,-4.93676472,2.45328689,-2.92348790,0.52433574,0.23897193,0.31305388,0.57594425,0.01998835,68.66553497,2.15859270,0.39435515,4.92118454,3.00086188,-6.55237627,2.91225195,-1.74413002,0.16320179,0.42801347,1.07350183,0.30041974,0.01217722,56.86713028,-0.67976183,0.08762348,2.05134225,0.90989155,-4.90297127,3.17685890,-2.98818779,0.75045741,0.43584749,1.03385556,0.30951397,0.01569268,69.07118988,2.26303482,0.63627756,1.68832195,0.46125332,-4.93676472,2.45328689,-2.92348790,0.52433574,0.23897193,0.31305388,0.57594425,0.01998835,68.66553497,2.15859270,0.39435515,4.92118454,3.00086188,-6.55237627,2.91225195,-1.74413002,0.16320179,0.42801347,1.07350183,0.30041974,
0.00,0.00,16.00,0.53,59.00,119.00,13.00,144.00,27.40,0.76,5.18157339,2.92875671,4.20924616,3.49008107,3.95241427,111.04325104,0.00000000,4.09,0.00000000,1.44185352,0.90799248,-0.53386104,15.60570812,0.00009811,-1.11743855,0.88444042,2.00187898,14.56404400,3.85,1.78,0.01418000,71.32244110,-2.66309357,1.00020397,-2.02962852,0.62072164,-8.42499733,7.07216549,-2.79500842,1.02416945,1.41414928,8.73108196,0.00320560,0.01898030,99.41497803,-4.33939266,1.43835902,-0.07250398,0.00043885,-8.34160709,4.68897676,-4.02401924,1.35967970,1.08283806,5.43094492,0.01999177,0.02345680,87.32917786,-7.39408112,2.71621871,-2.97044444,0.54982483,-9.73771763,3.93909431,-8.30228519,4.26463079,1.26772702,7.28835869,0.00706373,0.00947689,28.00580978,1.25981295,0.24482584,1.15377212,0.23403250,-11.67778301,14.65404415,-3.93849158,1.06010592,2.43848467,26.31438255,0.00000035,0.01342224,40.77966309,0.13338318,0.00178421,1.67429829,0.36606094,-11.26672745,10.31203461,-6.39892292,2.02740073,2.07675338,19.08102226,0.00001391,0.01576566,34.45854568,3.53262496,0.85195905,3.02857518,0.91683054,-15.38356113,12.94882488,-9.37059212,3.80004072,2.38306165,26.84292793,0.00000027,0.00947689,28.00580978,1.25981295,0.24482584,1.15377212,0.23403250,-11.67778301,14.65404415,-3.93849158,1.06010592,2.43848467,26.31438255,0.00000035,0.01342224,40.77966309,0.13338318,0.00178421,1.67429829,0.36606094,-11.26672745,10.31203461,-6.39892292,2.02740073,2.07675338,19.08102226,0.00001391,0.01576566,34.45854568,3.53262496,0.85195905,3.02857518,0.91683054,-15.38356113,12.94882488,-9.37059212,3.80004072,2.38306165,26.84292793,0.00000027,
0.00,0.00,18.00,0.65,59.00,119.00,14.00,123.00,23.07,0.75,5.60445070,3.05442381,5.29435444,3.76096559,4.42854881,101.01976776,0.00000000,4.80,0.00000000,1.61760843,1.10103190,-0.51657659,13.76685429,0.00024818,2.01209378,1.45570397,-0.55638999,0.78677344,3.86,1.85,0.02191536,133.34442139,2.53937364,0.71185172,4.47573328,2.36275196,2.61767864,0.53438997,-1.72683072,0.30595210,0.33863622,0.39186689,0.53147024,0.02036329,82.08248138,2.93282223,0.47128871,3.15885186,0.63111311,-5.49499369,1.45955598,-8.82017803,4.68581486,1.35294843,6.08160305,0.01383554,0.03013455,107.85280609,4.06568432,0.61461645,5.51359701,1.41753542,-6.98529911,1.51686084,-8.07912540,3.02198744,0.88575739,2.66256809,0.10306651,0.01751781,71.90848541,1.10487318,0.14147222,-1.27373230,0.21433572,-7.64415359,4.71848822,1.04623210,0.05619886,1.58005440,8.30236244,0.00404856,0.01989741,66.37276459,2.93394423,0.63922888,-1.99224031,0.38383687,-8.04095364,3.89016938,-3.10347104,0.35317925,1.66056561,9.03536320,0.00271775,0.02552349,66.77545929,0.75228363,0.02851459,3.07401490,0.69834352,-7.94597769,2.55434442,-1.20654631,0.04655623,1.82832229,11.68235874,0.00065777,0.01751781,71.90848541,1.10487318,0.14147222,-1.27373230,0.21433572,-7.64415359,4.71848822,1.04623210,0.05619886,1.58005440,8.30236244,0.00404856,0.01989741,66.37276459,2.93394423,0.63922888,-1.99224031,0.38383687,-8.04095364,3.89016938,-3.10347104,0.35317925,1.66056561,9.03536320,0.00271775,0.02552349,66.77545929,0.75228363,0.02851459,3.07401490,0.69834352,-7.94597769,2.55434442,-1.20654631,0.04655623,1.82832229,11.68235874,0.00065777,
0.00,0.00,18.00,0.73,59.00,119.00,15.00,102.00,23.66,0.77,5.09182167,3.36909461,5.83436060,5.03034687,4.83140612,146.74656677,0.00000000,4.35,0.00000000,1.77865171,1.20722795,-0.57142365,14.10791683,0.00020875,4.00276661,3.33935142,-0.66341525,1.00613475,3.88,1.91,0.02427793,212.36175537,1.20087898,0.20656964,-5.22095633,4.17227316,-2.89938259,0.85074478,-4.71401882,2.95917964,0.48738915,1.05341220,0.30498407,0.02956277,246.34049988,1.83669436,0.26324731,-9.32764149,7.83632994,-3.58065581,0.88252842,-4.60481024,1.81865406,0.44061506,0.91851604,0.33810901,0.03607577,207.73738098,5.29259729,1.39957428,-11.55539989,8.36733341,-10.96115398,5.01945639,-6.11608315,2.32753253,0.80701780,2.97032356,0.08513061,0.02039711,124.62420654,-0.33085206,0.01620389,-1.48359919,0.37178290,-1.28324735,0.16997084,-6.17051411,2.49959111,1.43684351,8.77650070,0.00312747,0.02608747,150.78727722,0.48051098,0.02264552,-1.79584718,0.41221836,-3.85384250,1.18094361,-4.51894569,0.98965007,1.12066090,5.43853474,0.01990559,0.02855251,106.46326447,2.78442025,0.49861258,3.01822281,0.85774368,-3.06163311,0.48313954,-11.14384079,5.06248188,1.89025247,15.90884686,0.00007158,0.02039711,124.62420654,-0.33085206,0.01620389,-1.48359919,0.37178290,-1.28324735,0.16997084,-6.17051411,2.49959111,1.43684351,8.77650070,0.00312747,0.02608747,150.78727722,0.48051098,0.02264552,-1.79584718,0.41221836,-3.85384250,1.18094361,-4.51894569,0.98965007,1.12066090,5.43853474,0.01990559,0.02855251,106.46326447,2.78442025,0.49861258,3.01822281,0.85774368,-3.06163311,0.48313954,-11.14384079,5.06248188,1.89025247,15.90884686,0.00007158,
0.00,0.00,6.00,0.24,59.00,120.00,11.00,137.00,25.64,0.72,2.07132411,0.60408050,2.19944263,0.99698663,1.46795845,15.97212315,0.00006924,4.00,0.00003034,0.52553701,-0.20861210,-0.73414916,38.48362732,0.00000000,3.40141654,4.07410431,0.67268765,1.36314940,6.28,0.00,0.01108122,44.32318115,-6.58626604,6.22581387,-7.94234085,9.67325687,-4.51288414,2.06486678,-3.48856306,1.62359655,-0.48288384,1.03593946,0.30902714,0.01397204,53.83364487,-7.65586185,4.47405148,-10.68638992,10.06279373,-0.53204733,0.01904492,-0.00944174,0.00000000,-0.60665554,1.70339215,0.19216131,0.01712170,46.86795807,-5.44575262,1.48416221,-11.26638412,7.96687746,-0.50877094,0.01082059,1.23397124,0.09489782,-0.48053059,1.05482101,0.30466107,0.00787364,19.98548698,-6.31131840,6.35231972,-6.78477097,8.36760616,-2.16767025,0.52200741,-11.04822063,8.62406731,0.19102231,0.16694969,0.68292925,0.01154093,31.01757622,-7.84579039,6.34997225,-7.25657272,7.07479143,-5.16128492,2.22640610,-6.85856247,2.39619970,-0.12517028,0.07134388,0.78944809,0.01424274,28.92469597,-8.85343170,5.50344992,-8.78789234,7.93913698,-4.82308435,1.30914140,-8.29827595,3.06506920,0.02275994,0.00250969,0.96005577,0.00787364,19.98548698,-6.31131840,6.35231972,-6.78477097,8.36760616,-2.16767025,0.52200741,-11.04822063,8.62406731,0.19102231,0.16694969,0.68292925,0.01154093,31.01757622,-7.84579039,6.34997225,-7.25657272,7.07479143,-5.16128492,2.22640610,-6.85856247,2.39619970,-0.12517028,0.07134388,0.78944809,0.01424274,28.92469597,-8.85343170,5.50344992,-8.78789234,7.93913698,-4.82308435,1.30914140,-8.29827595,3.06506920,0.02275994,0.00250969,0.96005577,
0.00,0.00,12.00,0.38,59.00,120.00,12.00,147.00,26.45,0.74,2.59435153,2.04875517,3.19290090,2.81330729,2.66232872,59.88784790,0.00000000,3.75,0.00000000,0.95503289,0.18685691,-0.76817596,33.36601639,0.00000002,5.87712336,4.20524979,-1.67187369,7.04682970,3.86,1.65,0.01463197,93.12594604,-0.43401682,0.03260385,1.35613024,0.33987272,1.95854378,0.46864298,1.77656853,0.50737876,-0.07659841,0.03140738,0.85937241,0.01379182,59.90807724,-1.98749697,0.34437332,1.28807604,0.16699924,0.32313451,0.00801367,-2.61497211,0.65533245,0.50824445,1.36547267,0.24288472,0.01914042,68.09422302,-4.10250998,0.97920603,0.26282743,0.00506087,4.24827623,0.87798864,0.00017769,0.00000000,0.31356394,0.52220947,0.47007875,0.01077387,43.33410263,0.43925816,0.03565866,-0.96432996,0.19580489,-2.71865654,0.95085061,4.56162071,1.70250702,0.90366530,4.32649040,0.03779142,0.01153500,35.49407959,0.56749475,0.03805858,-1.30075121,0.26038238,-1.87833321,0.33776116,6.23267937,2.26669359,1.04879045,5.73507118,0.01682247,0.01483550,35.95246124,3.45582032,0.96065748,2.21571231,0.57818973,-4.03990507,1.05224216,3.19954586,0.52201873,1.16905344,7.61169767,0.00591065,0.01077387,43.33410263,0.43925816,0.03565866,-0.96432996,0.19580489,-2.71865654,0.95085061,4.56162071,1.70250702,0.90366530,4.32649040,0.03779142,0.01153500,35.49407959,0.56749475,0.03805858,-1.30075121,0.26038238,-1.87833321,0.33776116,6.23267937,2.26669359,1.04879045,5.73507118,0.01682247,0.01483550,35.95246124,3.45582032,0.96065748,2.21571231,0.57818973,-4.03990507,1.05224216,3.19954586,0.52201873,1.16905344,7.61169767,0.00591065,
0.00,0.00,17.00,0.50,59.00,120.00,13.00,133.00,23.43,0.76,3.80677748,1.83764839,3.55086613,3.80527568,3.25014186,65.21674347,0.00000000,4.39,0.00000000,1.24145901,0.47519806,-0.76626092,29.20110703,0.00000014,1.00861251,0.33236900,-0.67624360,1.16573453,3.86,1.65,0.01411355,60.62830734,-1.18438315,0.16974658,-5.32011318,3.65991211,-4.06448698,1.41239202,-3.00668645,1.01701438,0.75714421,2.14768147,0.14311660,0.01964187,92.21820068,1.19842076,0.09502989,-4.21821976,1.35909045,-3.82363009,0.85342276,-0.05069805,0.00021721,0.30380628,0.37034509,0.54296186,0.02364483,76.54833221,-0.06154303,0.00010652,-7.75620127,3.23360229,-3.87538671,0.53811711,-1.90543532,0.19375198,0.55570519,1.20810056,0.27198739,0.00996896,26.58709145,1.52256453,0.30684340,1.20172954,0.21788715,-4.45328665,1.82830906,-0.45844114,0.01234660,1.60974491,9.83831882,0.00176179,0.01525940,45.86004639,1.76339567,0.27136490,1.40103698,0.22303255,-5.41842222,2.07528949,1.65227354,0.11767425,1.09343982,4.60243988,0.03217970,0.01477268,25.83081627,6.42413902,2.40528679,3.11383057,0.82743979,-7.71258688,2.77876258,-3.90261531,0.56270373,1.77453637,12.70793819,0.00038226,0.00996896,26.58709145,1.52256453,0.30684340,1.20172954,0.21788715,-4.45328665,1.82830906,-0.45844114,0.01234660,1.60974491,9.83831882,0.00176179,0.01525940,45.86004639,1.76339567,0.27136490,1.40103698,0.22303255,-5.41842222,2.07528949,1.65227354,0.11767425,1.09343982,4.60243988,0.03217970,0.01477268,25.83081627,6.42413902,2.40528679,3.11383057,0.82743979,-7.71258688,2.77876258,-3.90261531,0.56270373,1.77453637,12.70793819,0.00038226,
0.00,0.00,20.00,0.61,59.00,120.00,14.00,125.00,27.32,0.78,4.39484215,2.69705772,4.91795826,3.66741991,3.91931963,102.65118408,0.00000000,4.22,0.00000000,1.57391214,0.78207892,-0.79183328,28.20792198,0.00000022,-2.73602486,-2.89013863,-0.15411374,0.08516956,3.87,1.70,0.01563235,83.98164368,0.84331578,0.09718942,6.33083725,5.85168934,3.86086082,1.43899417,0.07903700,0.00082714,0.92530173,3.62159085,0.05733669,0.01629177,67.52951813,0.94431084,0.06277090,9.16902828,6.83480263,-2.00027776,0.24854037,-5.11251783,2.02346539,1.33261251,7.58348703,0.00600310,0.02405584,87.92953491,0.11788864,0.00065014,11.17717838,7.45231295,-2.04385614,0.16614020,-1.23599482,0.09048760,0.93062407,3.75999331,0.05278893,0.01454356,63.85030746,-0.99602568,0.14816536,-0.53952152,0.04955974,-1.40118027,0.20423411,6.35173416,2.66914630,1.50886786,9.75344849,0.00184412,0.01550673,51.38282394,0.37867323,0.01347475,-1.72315156,0.36595181,-1.55204964,0.18471640,1.65983856,0.12868388,1.72543180,12.43393993,0.00044177,0.02201496,64.32197571,-1.13145220,0.08363818,1.43816698,0.19787152,4.90500593,1.26021314,-0.10297532,0.00039882,1.62586868,11.96139908,0.00056728,0.01454356,63.85030746,-0.99602568,0.14816536,-0.53952152,0.04955974,-1.40118027,0.20423411,6.35173416,2.66914630,1.50886786,9.75344849,0.00184412,0.01550673,51.38282394,0.37867323,0.01347475,-1.72315156,0.36595181,-1.55204964,0.18471640,1.65983856,0.12868388,1.72543180,12.43393993,0.00044177,0.02201496,64.32197571,-1.13145220,0.08363818,1.43816698,0.19787152,4.90500593,1.26021314,-0.10297532,0.00039882,1.62586868,11.96139908,0.00056728,
0.00,0.00,18.00,0.69,59.00,120.00,15.00,100.00,22.46,0.80,6.97919083,5.07025528,7.71329451,6.92276764,6.67137718,284.79022217,0.00000000,4.31,0.00000000,1.95700645,1.06895781,-0.88804865,30.48800087,0.00000007,0.80702710,-1.56223392,-2.36926103,13.83350849,3.89,1.76,0.02918919,355.49450684,-1.17688072,0.22975419,-0.44672504,0.03536335,-2.53230762,0.75152504,0.49151915,0.03722836,1.30868804,8.79557610,0.00309524,0.02756209,212.73199463,2.43106341,0.45811257,0.15215455,0.00209939,-0.49843505,0.01698598,-0.84357238,0.06062787,2.42522216,27.64490891,0.00000018,0.03731560,229.98469543,2.23024607,0.25717202,-0.60718626,0.02389907,-5.74750376,1.42803383,-3.24776411,0.67913198,2.29115295,24.77318764,0.00000077,0.01744805,92.35768890,5.11211395,3.92198348,3.44364810,2.02852917,-3.23135972,1.09161401,7.73932076,3.98240566,3.78226686,61.59132385,0.00000000,0.02359638,125.47430420,4.51448154,2.03446078,3.16799307,1.30481410,-6.04283857,2.95322466,8.32317448,3.41476774,3.32850409,48.79774857,0.00000000,0.02709126,97.82685852,5.73089027,2.15562463,8.03987885,6.21184063,-4.73333645,1.17863548,1.84616852,0.14185055,3.89646316,68.99664307,0.00000000,0.01744805,92.35768890,5.11211395,3.92198348,3.44364810,2.02852917,-3.23135972,1.09161401,7.73932076,3.98240566,3.78226686,61.59132385,0.00000000,0.02359638,125.47430420,4.51448154,2.03446078,3.16799307,1.30481410,-6.04283857,2.95322466,8.32317448,3.41476774,3.32850409,48.79774857,0.00000000,0.02709126,97.82685852,5.73089027,2.15562463,8.03987885,6.21184063,-4.73333645,1.17863548,1.84616852,0.14185055,3.89646316,68.99664307,0.00000000,
