x,y,z,d,t1,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,tgt_theta p-val,tgt_theta_first_half p-val,tgt_theta_second_half p-val,0,23,45,67,90,112,135,157,theta all,theta F,sur_theta p-val,0a,23a,45a,67a,90a,112a,135a,157a,theta first half all,theta first half F,sur_theta_first_half p-val,0b,23b,45b,67b,90b,112b,135b,157b,theta second half all,theta second half F,sur_theta_second_half p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity
0.00,0.00,1.00,0.00,162.00,-0.38456160,-1.50004566,-0.23959319,-0.21959063,-0.58594775,1.80578315,0.17936010,4.24,0.11672545,0.02538822,0.61389822,-0.27367231,-1.02749145,-1.26945603,-0.49249259,-0.44268370,-0.28906623,-1.12159860,0.22769372,-0.58609587,1.79461455,0.18071117,-0.91910195,-2.72300816,-1.18361294,-0.79119182,-0.30355883,0.27458563,-3.75289392,-0.77430820,-1.27163625,3.25560999,0.07193720,-0.73844999,-0.35721716,-0.93876797,-0.17084622,1.04661393,-0.74111730,0.52025127,-0.62235397,-0.25023592,0.24578671,0.62029026,-0.72887063,0.16263433,-1.56484282,-2.77418876,-0.32697663,-2.17323422,-3.29941368,-0.97343266,-1.27901185,5.22586584,0.02249136,0.60716355,-2.59387183,-3.49607134,0.67043483,2.64136481,-1.27267694,0.69747269,1.12163961,-0.00852677,0.00019821,0.98877052,-3.86637831,2.25127649,-0.35360685,0.50138980,-1.11540735,-0.62230861,1.28855121,-1.97093284,-0.18678412,0.11636990,0.73308727,0.62869728,0.76830167,0.13960437,0.74563026,0.38895197,-2.89813709,-4.46746445,-1.56932724,3.43229055,0.00,0.00,
0.00,0.00,1.00,0.00,161.00,-0.63188434,-0.23463850,0.02799376,-0.75552195,-0.39851275,0.88655955,0.34666886,4.12,0.47199314,0.96081216,0.26190766,1.05957448,-1.13134718,-0.15626186,-1.10897219,-1.12191451,-0.75816953,-0.13753955,-0.01085279,-0.42068538,0.99529564,0.31872606,0.92131376,-1.85946739,0.24016126,-0.74866259,-0.14398547,-0.88791800,0.23585010,1.26238847,-0.12253998,0.03338273,0.85511929,0.65928859,-0.26049936,-0.15693556,-1.65821719,-1.60615134,-0.37706599,-0.29885474,-1.20093787,-0.61242169,1.24417114,0.26524111,1.65584838,0.61516559,-1.35591567,-2.10145783,0.21819688,-0.08549874,-0.49336845,-0.04330480,0.51787084,0.90862894,0.34074141,2.45668101,-1.59279239,-0.00173398,-0.77520186,-1.15884721,0.16281423,1.42634559,-0.00574133,0.78411531,2.11561275,0.14616189,-2.30226755,-1.16544437,-0.40627906,-0.01445612,0.34728527,-1.55702984,-0.09509587,0.06649533,0.11553659,0.04648602,0.82934494,0.37151271,0.55047458,0.17896187,1.13121271,0.28886668,-5.56051970,-6.60010195,-1.03958189,1.48982179,0.00,0.00,
0.00,0.00,0.00,0.31,124.00,0.07469715,0.63145369,0.47854754,0.05239896,0.30927435,0.53261894,0.46570144,4.12,0.41466824,0.65664311,0.19257249,-0.82482648,-0.24610266,0.25810206,1.11671424,-0.69668591,2.09718537,0.92249769,-0.02967867,0.32465070,0.59777290,0.43963689,-2.63722277,-0.73882252,0.13510905,1.42500412,-0.61828256,1.33437490,0.27614459,-0.80602401,-0.20371489,0.09060808,0.76356311,0.08098842,0.12008297,0.34701443,1.06998694,-0.51284987,2.28613710,1.49624908,0.31925529,0.65085804,1.45018816,0.22910645,-0.63598377,-0.57098216,-0.94481599,3.44891477,0.88642049,2.47336769,1.01400983,-0.69268197,0.56239152,1.07989180,0.29900850,0.09681467,-0.10998391,0.38400060,0.65876639,-0.97657639,3.21571517,1.25088727,-0.28512731,0.43217528,0.63949770,0.42410954,-2.84911585,1.47580910,2.21864867,0.48277169,-1.49497759,-1.12517250,0.91833425,0.89929134,0.08650885,0.02637767,0.87101885,0.26716006,0.50420463,0.23704456,1.69876266,0.19402703,-5.21715689,-4.53277874,0.68437833,0.51876235,0.97,0.31,
0.00,0.00,0.00,0.49,112.00,-1.61537027,-1.01222050,0.26371861,-1.72278214,-1.02166355,3.15122318,0.07621449,5.60,0.09610329,0.04718241,0.93549966,-2.29751110,-1.20043147,-0.96070939,-0.35944235,-1.43664455,-1.78612232,-1.49077880,0.73889196,-1.09909356,3.63500977,0.05690211,-2.87215090,-4.59215593,-2.65281248,-0.07283975,-3.01020575,-1.98978329,-1.14864147,-0.00357498,-2.04277062,4.13916349,0.04256598,-1.34579837,1.34550965,0.93473780,-0.90020418,0.15686382,-1.08894217,-1.55316949,1.00403440,-0.18087105,0.07307208,0.78703442,-2.69383383,-3.47852921,-2.06881189,1.28148830,-1.12181330,1.87941158,-2.13265705,0.22937672,0.66802514,0.82259089,0.36467315,-2.88064790,2.53948975,1.03831923,3.65195990,0.68505555,-2.74225402,-0.77044445,0.17022841,1.97973132,7.34412622,0.00685971,-1.50441110,-3.01255989,-1.82101297,2.29046154,-1.94019341,-0.89435685,-1.66249180,-4.72713375,0.08048502,0.01228074,0.91178566,0.40244600,0.61749756,0.21505156,0.99528927,0.31972191,6.86928558,8.28194523,1.41265929,2.30235004,0.94,0.31,
0.00,0.00,0.00,0.66,36.00,-1.05056620,-2.63472533,-1.05018926,-1.11734498,-1.46320641,2.43028784,0.11936936,9.13,0.08816975,0.00184683,0.57310702,-2.66230321,0.22436146,-2.67100072,-1.80253470,-3.42297673,-2.20857167,-1.43319762,1.76975429,-1.52580857,2.66378713,0.10301422,-7.22586918,-2.15395308,-8.30627060,-6.31621838,-5.91824102,-4.69559669,-4.23739767,-1.86447299,-5.08975267,10.10490227,0.00159465,0.32029623,1.99023962,1.42973065,1.13964164,-0.59919828,-0.18828715,-0.29202619,2.92435336,0.84059376,0.56771833,0.45154590,-0.90183032,-1.71334779,-3.64558673,-0.55790246,-6.92281342,4.02153063,-7.66554594,-4.72753429,-1.71532393,2.05334425,0.15222904,-6.12416649,4.20483446,-1.31581843,-1.35777402,-2.04787755,-1.02408600,2.63156509,-4.16550541,-0.04278965,0.00135625,0.97063108,-5.04288292,-2.16740179,-0.76516563,8.18982601,-0.37434942,0.70952600,-6.21730947,-3.84689355,0.08168110,0.00480528,0.94475064,0.53968412,0.62942576,0.08974166,0.10679953,0.74417740,-4.68690157,-5.03640127,-0.34949964,0.04262358,0.91,0.31,
0.00,0.00,20.00,0.82,11.00,1.38348615,-2.82264066,6.75709629,-2.85763454,0.61507678,0.04438047,0.83319594,28.41,0.74234857,0.98054410,0.44843705,0.52792233,-1.20189083,-2.47283101,10.07020760,0.52957851,-4.86218882,-1.08563817,2.39084244,0.48700023,0.02760610,0.86807646,-7.27741051,1.03373992,1.27439988,14.82212162,-3.39295387,-9.14982224,0.65391338,0.78679621,-0.15615197,0.00083020,0.97702801,6.54845095,-2.47015381,-5.48539066,6.49620295,4.81576586,1.10434341,-3.91942883,3.88637900,1.37202120,0.21032140,0.64672851,7.29607964,-2.78347373,-14.45028496,-3.31349778,16.47998428,2.80599260,-15.51328850,-7.54226208,0.01778787,0.00000000,1.00000000,6.48914242,14.51915550,13.04812431,13.99597549,-5.52339697,3.12971616,6.05058146,2.57453418,9.54410458,6.53981018,0.01071607,2.81986833,-17.53850555,20.33078194,7.01047945,-5.85801554,-8.03050137,6.14945412,12.11979485,4.77948666,1.69376290,0.19344784,0.04768014,-0.03209505,-0.07977519,0.05132632,0.82101480,-6.59700727,-7.77245808,-1.17545080,0.07278999,0.91,0.31,
0.00,0.00,14.00,0.49,169.00,0.61063123,-0.32649240,-0.16101696,0.35566267,0.11969613,0.05295453,0.81805298,5.06,0.80162103,0.26052237,0.33076581,0.31848395,-1.04912674,0.29565895,-0.77445400,0.84226692,0.47245640,0.40862033,0.47994232,0.12423100,0.05708044,0.81122708,-0.18057550,-2.27871180,-2.70120072,-1.57556629,1.06445312,-1.09808099,0.32083398,0.31339356,-0.76693183,1.06237555,0.30330152,1.86230755,0.12828554,2.58703208,-0.40347242,1.21470642,1.52679920,0.45331186,-0.92715740,0.80522656,1.23728895,0.26656523,-1.15457022,-1.72113025,1.18280911,-3.83254075,0.26518828,1.55761898,1.35578310,-0.04660085,-0.71942717,1.16813219,0.28008281,1.74909532,-1.05289030,-3.34750772,1.56541216,-0.50643426,-0.01409152,-0.01510966,1.17364156,-0.50296926,0.57471716,0.44859440,0.95212173,1.78320563,-0.38944140,-0.85545880,0.97626442,-0.62240165,2.59518838,0.24228296,0.21680890,0.10830230,0.74216394,0.54336333,0.87960500,0.33624160,4.35050869,0.03833344,-1.51292253,-0.84877467,0.66414785,0.71033400,1.45,0.62,
0.00,0.00,7.00,0.40,165.00,0.25420487,0.43443754,-0.02997887,0.09118287,0.18746160,0.19548631,0.65849737,4.12,0.55347076,0.82283762,0.36984373,0.30448729,-0.62516773,0.42314419,0.26758379,-0.22319767,-0.65748882,0.85148787,1.23720551,0.19725680,0.21769777,0.64091534,-0.49742839,-0.54689676,-0.66764957,-0.64950937,-0.12578215,-0.51980191,0.26170501,0.03406367,-0.33891243,0.25862983,0.61134553,0.21397157,-0.41579396,1.35779321,1.16695869,0.65344930,-0.88152868,1.01730239,1.61314762,0.59066254,1.26705527,0.26089675,1.58037090,-0.16829826,-0.04564361,-2.49951005,0.02926872,1.10003901,1.17208564,2.49096465,0.33484277,0.38104826,0.53720317,-0.54915762,-1.42275870,0.76665938,0.93054014,0.21090631,-0.29772559,-0.19995245,0.36257285,-0.09116041,0.02825363,0.86655272,-1.89208817,-1.35907161,0.57098371,-0.18668562,1.62294209,0.95739144,1.33816195,1.14266825,0.12945399,0.05838735,0.80911975,0.53335124,0.82951802,0.29616678,3.73078966,0.05490596,0.47169799,0.26543286,-0.20626514,0.05925940,1.49,0.59,
0.00,0.00,3.00,0.26,155.00,0.63832796,0.19950159,0.88160080,0.53020978,0.56241006,1.34622610,0.24625257,4.71,0.30239221,0.95668935,0.41527678,1.36762881,0.76083505,0.85755932,-0.30429003,1.06612742,-0.34546608,0.02549806,0.75117010,0.52238286,1.16354871,0.28102669,1.63943553,-0.27461571,-0.06973890,-1.78482509,0.86445588,-0.81973225,0.73059905,-0.29919419,-0.00170197,0.00000000,1.00000000,1.02729356,1.37738955,0.87933862,0.43836564,1.38228500,-0.29232585,-1.48365402,0.76190221,0.51132435,0.70075059,0.40295886,0.11204314,1.97743976,1.13113868,-1.93798184,1.31558096,-0.87374818,-1.20676875,1.34121680,-0.32613200,0.27532974,0.59991150,3.61126661,1.03731167,1.81913173,-0.58575964,0.83933562,-1.24862707,0.15194121,1.15285420,0.33972275,0.30225161,0.58261443,1.37943637,2.06803465,2.15002322,0.31340197,-0.31642845,2.09864759,-1.06423664,-1.92025554,0.13501455,0.04852971,0.82569306,0.47085133,0.68828642,0.21743506,2.42618418,0.12098715,3.79561853,3.30183625,-0.49378237,0.43059546,1.54,0.56,
0.00,0.00,1.00,0.00,147.00,0.22891174,-1.14984620,-0.39457181,-0.85868764,-0.54354846,1.16171229,0.28140507,4.91,0.37999197,0.36172053,0.76203004,0.14366736,0.33440441,-2.12967491,1.67247677,0.34842700,-1.19456255,-1.91783988,-1.25945318,-0.50031936,1.00419414,0.31657355,1.34377193,-0.74300909,-2.88700151,2.27746391,0.49647129,-2.54748011,-3.41466951,-1.18143666,-0.83198619,1.15478575,0.28320224,-1.20085251,1.02636468,-0.68427408,1.12787437,0.36365312,1.16305161,-0.22408737,-1.08997715,0.06021909,0.00836348,0.92717255,3.00597572,-1.24880028,-3.94692707,-0.39862502,-0.59603173,-1.32265127,-0.55350429,-3.75855422,-0.26650780,0.17170107,0.67870586,-1.20967269,0.85918510,-2.73262882,1.23511708,3.63451934,-3.53265476,-0.36732545,-1.67340875,0.39784801,0.38813320,0.53344446,-0.40010190,-0.83534110,-3.50842595,0.83568144,1.88867557,1.69866991,-1.15747631,3.58096027,1.03244197,2.65083647,0.10385499,0.32285729,0.50378764,0.18093035,1.89017034,0.17080186,-2.50602388,-3.96521425,-1.45919025,2.95368004,1.54,0.56,
0.00,0.00,0.00,0.00,174.00,0.01599607,-0.54184461,-1.45089674,0.07038912,-0.47658902,0.83851415,0.36007207,5.06,0.29925131,0.24371983,0.75661033,-1.01438427,-0.14082673,-1.47903037,0.55315238,1.72136521,-0.75347465,-1.07898939,-1.02418935,-0.40204716,0.60124868,0.43831055,-3.47371721,1.36030519,-3.64197278,-0.73790830,2.52418280,-1.04203176,-3.16505885,-0.20105132,-1.04715657,1.49611557,0.22199556,0.24288045,-1.02320027,0.46099997,1.32958543,0.21002969,-0.81250983,1.03420186,-1.30802572,0.01674519,0.00069860,0.97892473,-0.31017801,-0.01863847,-0.47640696,-0.01732043,-0.71939909,-1.94177020,-1.46401072,0.59704918,-0.58760607,0.77009177,0.38042927,-2.99190426,0.43773890,-2.00494051,-1.79132831,-0.19587575,-1.49981368,-1.91782987,-2.00953674,-1.55041504,5.42959785,0.02002455,3.32972407,0.54701978,-0.32024744,-3.16125989,-0.01831585,0.39604926,-3.13344812,3.14080215,0.00382089,0.00006972,0.99333989,0.57650423,0.77439135,0.19788714,1.39879155,0.23840388,4.11788988,4.64495516,0.52706552,0.26569065,1.08,0.33,
0.00,0.00,1.00,0.00,120.00,-0.44850352,-1.45304930,-1.30188823,-1.33219635,-1.13390934,6.15867329,0.01326198,4.44,0.01710455,0.02433356,0.25872966,-0.79090071,-0.05353106,-2.58508372,-1.07923043,-3.05631638,-1.54414785,-0.47027609,0.51173270,-1.13346922,6.30926895,0.01218905,-0.90071023,-1.52319896,-4.01118183,0.60116833,-2.86109352,-2.65272760,-1.06517148,-0.44584209,-1.60734463,4.54139471,0.03369847,-0.57080436,1.11350286,-1.04331374,-2.32497096,-2.48830605,-0.37415022,0.03002271,0.35070065,-0.66341490,1.41308260,0.23514817,-0.94813156,-0.18942039,-4.03932190,-0.71441650,-3.82102895,-1.63454592,-1.19313002,0.41131309,-0.11386033,0.03793500,0.84561887,-0.42193526,-1.15768862,-1.18758452,-1.42354405,-2.19873857,-4.14281988,-0.56435263,0.70234227,0.04731801,0.00659434,0.93529704,-1.98429477,1.06569123,2.15550923,-1.06906140,-1.20685196,0.43634117,-2.92050815,-0.23921341,0.95810837,2.76445198,0.09673741,0.38922301,0.56631529,0.17709230,1.00716221,0.31686003,3.98322010,2.67850947,-1.30471063,1.65289783,1.04,0.33,
0.00,0.00,3.00,0.28,107.00,-0.69933373,0.03387828,-0.71904546,0.03190510,-0.33814895,0.67315900,0.41217383,4.01,0.34439699,0.48838650,0.29819428,-1.30608869,-0.14345150,-0.10360519,0.79858607,-0.62962151,-0.09707648,-0.19283146,-0.69760752,-0.29646203,0.51765692,0.47203413,-1.61797297,0.98705554,1.34241962,2.29697657,0.49570301,-0.14687559,0.52482611,0.29251221,0.52183056,0.63004822,0.42781180,-0.36069739,-0.39801010,-0.99389511,0.01917078,-0.88825470,0.18944751,-0.23260213,-0.87641400,-0.44265690,0.70143628,0.40272899,-1.63099802,-0.39809468,0.52648884,0.91776472,-1.47485256,2.30249715,1.71715522,-2.29509497,-0.05083068,0.00933230,0.92306310,-1.04374552,-0.60619193,0.02822877,0.83996046,-1.77045536,0.48764101,-1.76687598,-1.71892858,-0.74525267,2.00455022,0.15718324,-0.60985935,-1.22119892,-0.60769868,-0.24410743,-1.05879402,-1.19463682,-0.97095716,0.60248977,-0.70474464,1.81532693,0.17821892,0.06805278,0.19796596,0.12991320,0.46322605,0.49694867,-3.38022614,-1.66522467,1.71500134,4.72342396,1.04,0.33,
0.00,0.00,8.00,0.48,97.00,-0.21088091,-1.13206482,-1.14773190,0.53670222,-0.48849383,0.67329913,0.41212519,5.79,0.25223610,0.70713900,0.15068728,-0.94383061,0.24004252,-0.48773658,-1.55247760,-2.23976159,1.40427196,0.15538250,-0.33831742,-0.47030336,0.62717938,0.42860549,1.37863159,-0.31284988,3.03416300,1.82607412,-1.47551143,2.05891776,0.17510554,1.09740841,0.97274238,1.30738866,0.25355701,-1.88696849,0.86905545,-2.57411289,-3.53707600,-2.49242735,1.43118405,1.24608135,-0.89401639,-0.97978503,1.37230074,0.24201303,0.22760865,-1.25590718,-2.39885473,-1.90179479,-3.85899639,0.71297473,-0.54235703,-0.52531779,-1.71353006,5.02378273,0.02525122,-3.76190853,1.18719304,-2.53557539,-2.03515220,-2.40159488,2.42738414,0.54514337,-2.45234561,-1.72252917,5.17644405,0.02313598,-2.90882492,1.70139849,1.26280451,0.87448895,1.20421278,-2.46333194,-0.27239496,-2.09752488,-0.74851537,0.99049896,0.31989528,-0.38144839,-0.39538369,-0.01393531,0.00361525,0.95211770,-0.91411585,0.42389804,1.33801389,0.97052610,1.01,0.33,
0.00,0.00,14.00,0.67,20.00,-1.45785713,0.72982645,-0.10737795,0.88121575,0.01145177,0.00000000,1.00000000,15.66,0.96424925,0.15046117,0.37309954,0.70366484,-1.66002798,2.28529835,1.64767444,-0.11595426,-2.08710289,-0.70971662,0.46473885,0.06607185,0.00165516,0.96755736,9.68970680,-0.05419459,8.85205746,9.78070927,0.87378579,-0.06873802,-0.59131247,4.62457705,4.13832378,2.62034464,0.10629565,-3.36389661,-3.70282602,-0.58530843,-3.49243999,-3.09013367,-0.82816094,2.65092659,1.35190892,-1.38249123,0.45492104,0.50034028,-1.14903617,0.74892050,1.52771759,-5.77482510,1.96322298,-6.71619225,8.46418762,7.28618956,0.05758018,0.00074845,0.97818060,0.21543884,-4.70133781,0.64594775,6.58224154,-2.00099111,-0.83580452,2.57113481,-2.63386679,-0.97375840,0.22369230,0.63635868,2.80416465,-0.03009945,-9.51059437,-5.76414871,-1.28347373,-4.77945566,2.24319601,5.72803259,-2.41771054,1.41049016,0.23529696,-1.01247311,-1.25513494,-0.24266179,0.63124472,0.42789038,-14.58125305,-17.81179619,-3.23054314,1.42722690,0.00,0.00,
0.00,0.00,18.00,0.83,22.00,1.21543181,-8.70812416,-0.33031651,-1.11459625,-2.23440123,0.57488286,0.44852741,28.66,0.35217428,0.12093598,0.43422432,-1.14122581,-5.77341270,-0.85732037,-5.28016233,-4.73643064,-4.87725353,-4.26499414,7.36436987,-2.44580364,0.68623775,0.40767188,-2.59114575,-10.17738533,-9.16355228,2.21618843,-13.19395256,-6.21773720,-16.37022972,7.43717527,-6.00757980,1.61711276,0.20423930,-5.77017307,0.61696601,6.23213434,-14.29334164,2.39480972,-1.49403369,-0.50062484,-5.89444399,-2.33858848,0.42670414,0.51393140,-3.36046696,-17.51893806,12.72607708,-2.62802649,-13.66124916,-13.94909573,-19.48789787,-12.69951344,-7.65854692,4.13434124,0.04232243,3.41046166,-1.51059783,1.21575379,-11.67491627,7.21002293,-4.07728910,0.33877528,0.27184907,0.72373480,0.03682092,0.84787458,1.46621883,0.59679031,-1.47992873,18.68319511,5.92611694,-8.61562920,-5.99510813,-3.32408309,2.34715009,0.39677811,0.52892214,-2.12995958,-2.59062219,-0.46066254,1.35529971,0.24581349,-22.41110420,-29.71698380,-7.30587816,2.65925884,0.00,0.00,
0.00,0.00,13.00,0.50,165.00,0.40416396,0.83097750,-0.55625492,0.40760848,0.27162376,0.26510018,0.60676657,5.13,0.55984265,0.66053670,0.23465381,2.46344471,-0.02368682,0.39037338,-0.14174198,1.43925273,1.20098877,-0.85895211,-1.75691020,0.33909610,0.42118683,0.51651495,3.61788177,-0.52052104,-0.05545526,-1.09357703,1.28159702,0.89412898,-0.62345773,-2.68654943,0.10175592,0.01554350,0.90084510,2.37779021,-0.26192090,0.99773407,0.93754596,2.16013765,1.67972803,-0.53492236,0.13226302,0.93604445,1.88153553,0.17081695,3.41546369,-0.43852368,-0.27000767,2.22488213,2.76416826,0.27903879,1.93120587,-2.68919373,0.46211410,0.47017139,0.49308975,4.08208704,-1.85306156,-1.68438232,-0.23822825,1.30473053,1.21852505,-2.92564893,-4.25217199,-1.02347410,2.35512567,0.12523289,0.09311552,1.80932415,0.63296717,0.25959840,0.62398839,0.54715812,0.58435422,-1.91603351,-0.02713803,0.00165926,0.96751719,0.57207513,0.84810376,0.27602866,3.04576516,0.08256465,-1.90308225,-2.59081078,-0.68772846,0.60747176,1.49,0.58,
0.00,0.00,10.00,0.42,169.00,0.33071458,1.88833058,1.06746066,-0.28399685,0.75062728,1.88025141,0.17065395,5.32,0.09279130,0.14974531,0.29903215,2.00304651,1.92114758,1.70405316,-0.93077779,0.26100922,0.55725664,-1.18948030,1.03164506,0.66973752,1.50585783,0.22010079,2.26978970,1.75980723,3.27244020,-1.02923477,-0.37212998,1.84864128,-0.99796534,-0.07129033,0.83500725,0.86661345,0.35246029,1.46763778,1.61731529,0.34105831,-0.63790274,0.72898853,-0.49750084,-1.51546264,2.86644292,0.54632205,0.62558436,0.42938027,4.79940844,3.27696466,1.24550664,0.34497684,1.53905308,1.95581162,-0.38914400,2.49134660,2.15038395,9.38430595,0.00225546,1.86416841,2.23563409,1.01582766,0.39381915,1.40905297,0.99131423,0.92120552,-0.57905567,1.30426157,3.46292973,0.06309387,-1.34525883,-0.10301911,0.13565157,1.10891593,2.09238625,1.72218037,1.13736236,-2.80843949,0.53116846,0.58899605,0.44301440,0.51859587,0.76883179,0.25023589,2.76810932,0.09780813,0.59740734,1.75706387,1.15965652,1.51375997,1.53,0.55,
0.00,0.00,4.00,0.30,161.00,-0.43173867,0.32557324,-0.33551621,0.12131766,-0.08009100,0.02508037,0.87420318,4.92,0.77619670,0.70046287,0.87246614,-0.37681884,-0.27040839,-0.19617321,-0.46541509,0.48572764,0.36479110,0.46628854,-0.52356631,-0.06444682,0.01618166,0.89880555,-2.22700644,-1.00392914,-0.23118159,0.79964060,0.45278260,1.06532049,0.33133906,-0.53620976,-0.16865551,0.03918996,0.84317414,1.56958842,0.84788144,-0.35924119,-1.65128291,0.56343806,-0.54770410,0.31215850,-0.96702051,-0.02902280,0.00211765,0.96331555,1.53160775,0.04132115,1.65162921,-0.32978916,-0.89331979,0.77114254,2.31399226,-2.81326485,0.18318588,0.08013330,0.77718372,0.09449756,0.75184917,-1.91538966,1.43511903,1.48493814,-3.11870456,-3.51972508,2.18091846,-0.42859215,0.44703582,0.50392211,2.27494979,0.51325667,0.88080788,0.73736000,-4.05740786,-1.69259465,-1.08268642,-0.64548904,-0.44831112,0.49532172,0.48174999,0.38011488,0.58733624,0.20722140,2.29337382,0.13158898,-1.28645658,-1.73150837,-0.44505182,0.30615541,1.54,0.52,
0.00,0.00,2.00,0.16,161.00,-1.26454747,-0.96182203,-1.74106991,-0.52779591,-1.12380886,4.23183489,0.03996576,5.31,0.02507733,0.04767044,0.79124336,-2.00795913,-1.56500137,0.65209007,-0.02070108,-0.55339795,-1.24625707,-1.20762694,-2.66321278,-1.07650828,3.91869211,0.04806361,-2.44134974,-3.47769570,0.69812602,0.77683222,-1.61670184,-2.09494376,-1.88574040,-3.01656890,-1.63225532,3.91910863,0.04843044,-0.60726720,0.22804669,1.26485491,-0.37396625,-0.29625383,0.29763505,0.60550237,-1.17973650,-0.00764811,0.00010259,0.99192299,1.52251315,-3.79154229,4.58662319,-0.76691943,-0.63888878,-2.53116560,-1.08567393,-4.81988716,-0.42776793,0.38458872,0.53531889,-4.94373560,-1.25078857,-1.35315835,0.68112266,-3.20856619,-1.11771762,-0.78678203,-1.73888898,-1.19448698,2.94035602,0.08674537,1.24736023,-0.06628864,-4.02126312,-1.67923450,-2.97608447,-1.44810736,-1.74591398,1.00743651,-0.71969861,1.08912826,0.29695235,0.21486168,0.42849460,0.21363294,2.73704910,0.09969670,2.39770985,2.96861291,0.57090306,0.47814769,1.54,0.52,
0.00,0.00,0.00,0.00,158.00,0.24998240,-0.27302110,0.26366669,1.02705204,0.31692001,0.41779098,0.51820932,4.77,0.78012331,0.14476174,0.80297710,0.42973754,0.21448600,0.71492165,0.75184536,1.28917015,-0.34706187,-0.65931815,0.26374596,0.33219084,0.45810831,0.49868746,0.50987870,0.24099238,2.08416462,3.90775776,2.67806840,0.15511598,0.83993959,0.68150973,1.38717842,3.32764578,0.06887587,0.97179711,0.34415665,0.02047015,-1.40448546,1.08705211,-0.68967527,-1.54857659,0.50190002,-0.08967017,0.02005273,0.88745084,-0.95287979,2.09315872,-1.57968247,2.93939161,0.16000938,-1.92922270,0.26898843,-3.45066118,-1.26218629,4.08060837,0.04368200,1.11602116,-0.78295267,2.38344264,-0.93972552,1.61053288,-0.50709200,-2.31947732,1.19676507,-0.72409177,1.34373093,0.24669296,1.46987522,0.41279066,-1.47945809,3.11079860,-1.14486337,-1.04755116,1.02738369,-0.40988055,-0.77961409,1.58593798,0.20824289,0.84000552,1.12865567,0.28865021,2.70089364,0.10194578,-0.44917047,1.25145328,1.70062375,2.94425273,1.13,0.34,
0.00,0.00,2.00,0.00,131.00,2.10686278,0.71293861,0.63704264,1.22924519,1.17152226,7.63367414,0.00584796,4.12,0.00681933,0.00991855,0.02257946,1.49092758,0.82097000,0.64056927,1.40551591,1.49174857,0.91206086,1.18362892,1.68155479,1.20337200,7.96142244,0.00488621,2.93373942,0.50207353,0.94802535,2.00282764,2.39101100,0.75606608,1.50885034,2.54125404,1.69798088,6.53176451,0.01096815,0.63551235,0.94366187,1.31359243,1.18953431,1.66255391,1.90563214,1.75438678,1.64298880,1.38098288,6.16158295,0.01340512,1.66352069,0.06847443,0.96580994,0.49500701,0.79811281,-0.40191728,1.21465600,1.03900206,-0.48672187,0.79597020,0.37254595,1.58513176,-0.66518360,0.09040862,0.38797843,1.23304367,0.96999937,1.14380264,0.45229360,-0.59256256,1.19261062,0.27510385,-0.21227412,3.09956074,3.17464638,2.90489030,1.97589386,1.93961954,1.63870847,1.98882377,0.89973515,2.81028199,0.09401872,0.71094894,0.92394012,0.21299115,1.32680440,0.25082184,2.77881241,3.28404641,0.50523394,0.38689685,1.10,0.34,
