,x,y,z,d,scale_xy_dist,t1,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,theta all,theta F,theta p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur.1,ctr,ctr-sur,ctr-sur F,loc p-val,polar_angle,eccentricity
515,105.55,39.98,8.0,0.34,15.54,91.0,3.21362758,1.51968634,0.49682859,2.53514194,1.94132113,6.98673391,0.00836316,6.97,0.99096984,-0.39933169,1.92725623,-0.65391481,2.53300285,-1.06885159,1.8323909,-0.52265185,0.57985872,0.88482463,0.35,0.39529693,3.90579128,2.2621336,0.59852535,2.62102532,3.41677403,1.61859429,-2.56529784,-1.05808127,1.21629071,0.27040532,1.25609219,-3.3939867,3.00374532,-1.60091019,-1.2419492,6.67906904,1.68865669,-1.24530149,-1.95604956,4.33916616,0.03754672,-1.8134793,2.30064678,5.81516409,3.68013573,5.03822613,0.10403143,5.44835567,5.31082153,0.65901721,0.49301171,0.48278119,-0.20090391,-2.75453305,-2.55362916,101.059021,0.0,0.0,0.0
516,105.89,40.44,20.0,0.77,14.56,45.0,15.6372242,17.65014076,18.62052345,19.14531708,17.76330185,88.65340424,0.0,17.9,8.3899231,9.51498985,9.01602745,7.37808609,1.01173127,12.16126156,6.21074677,9.16555405,7.85604,23.19095802,0.0,24.11724854,30.5224247,19.64995193,14.22546196,23.22305298,10.25237846,15.20551109,4.81601906,-1.32416809,0.29264662,0.58867274,20.90844727,9.77902699,26.56157494,18.45516205,22.96440506,14.07641888,25.54444885,13.01857567,-0.35346889,0.02126221,0.88410184,12.20760155,11.9436121,12.08241749,19.82194519,19.84685898,22.62147903,15.1536417,10.89842796,-3.50846696,2.09701824,0.1479594,0.150699,-3.73853374,-3.88923287,140.91142273,0.0,1.8,2.63
517,105.55,39.98,13.0,0.67,15.54,65.0,6.36799622,7.69509315,7.72179699,7.03321218,7.20452452,64.63739777,0.0,8.5,2.38622975,5.66087055,3.95149493,4.62217951,2.15914011,4.39344358,3.51369715,3.60274696,3.78622532,24.47341537,0.0,7.77203178,10.39901066,4.1004281,1.41186213,8.64345455,9.50531673,6.63188267,15.14997673,0.8129096,0.49178931,0.48332421,5.97453785,6.79474163,11.84561539,7.12650633,11.37687969,5.79855633,7.70534277,5.76541138,0.78048539,0.45798975,0.49875106,5.26387548,4.31034994,8.46213913,9.28708267,4.70142746,6.22180319,7.4731741,5.83267498,-0.65997416,0.32825473,0.56684172,0.27005616,-3.31705809,-3.58711433,135.39625549,0.0,1.91,2.76
518,96.96,48.76,1.0,0.16,14.46,76.0,-1.87582064,-11.04755974,-2.65649486,3.04722881,-3.13316154,0.63552272,0.4255599,37.29,1.01807678,-3.25535679,8.34154415,-19.03408241,-0.2909508,-23.24634933,-7.15434694,-11.52394867,-6.89317656,4.48253679,0.03,-9.75135231,3.49365807,1.91860473,20.13913155,-72.29958344,-19.57741356,-25.33580971,2.22362399,-15.06118774,9.04783058,0.00270843,7.35151672,-17.09292984,-5.40319395,-4.89687872,15.93703365,7.62063265,3.07080698,-21.73332596,-5.05143309,1.00052357,0.31747156,12.59732914,1.95402622,8.38552761,17.42480278,5.68027544,-23.67988968,-37.49425507,8.07187939,-5.18625641,1.07796788,0.29945101,5.75116348,4.70226812,-1.04889548,0.19141915,0.66211732,1.92,6.89
519,96.96,48.76,8.0,0.35,14.46,57.0,0.0812955,1.61461091,1.34917903,1.05249536,1.02439523,4.77628946,0.02912715,4.45,1.49376547,0.45841292,0.83535945,1.02969587,0.28710347,-0.48778135,0.60707718,-0.64491546,0.44733971,1.2965765,0.26,0.97666723,1.16704452,2.78498459,3.05119133,-1.00042272,3.09333539,0.1820967,1.89361858,0.4592078,0.5645799,0.452631,2.72208405,-0.66198623,2.3380034,2.0397141,0.00183127,-0.02895703,3.54440904,1.02932382,0.2695415,0.20041397,0.65450219,2.77926612,-0.92426544,0.07866912,-1.94875491,1.2477982,0.73717868,-1.07740009,0.13742335,-0.92984104,2.39744401,0.12190988,-1.56813991,-0.60811079,0.96002913,0.07475572,0.78476093,1.92,7.08
520,97.61,48.76,5.0,0.3,13.28,51.0,4.59616804,-7.90063429,-0.46842188,5.2234683,0.36264503,0.00826962,0.92756376,37.87,-11.99643898,3.0437572,0.70669234,-18.75851631,8.19300556,-19.46449661,4.36299467,2.29971337,-3.95166111,1.42476845,0.23,-5.57445765,6.65467453,12.5342207,16.07554245,-71.59642792,-22.10178185,-20.36738205,11.43296146,-13.98413563,7.57597208,0.00604254,7.73493671,-12.64718723,-2.50820589,-3.19193149,14.47575092,6.16138411,8.70962238,-16.93690681,-5.08727264,0.98054004,0.32235032,16.17267609,19.12114143,5.72402716,23.22804832,8.13614273,-17.54938507,-33.87154007,20.22711754,-1.03876817,0.04207326,0.83752982,2.57448435,2.86365795,0.28917357,0.01337412,0.90802591,1.92,6.89
521,97.61,48.38,3.0,0.0,13.49,60.0,6.8937068,6.46300077,6.48505497,4.71826935,6.14000797,20.96014404,5.39e-06,12.73,7.63602448,3.894243,7.93844271,-2.93065643,7.73271322,4.02904701,2.82149768,2.6033299,4.21558046,14.31292152,0.0,8.1679287,6.32859182,1.3024435,10.60854626,5.52360344,9.43342304,4.93507862,4.97041941,1.7181524,0.96019471,0.32741962,4.810431,13.71516991,8.562994,5.93964243,9.19694138,8.72609997,-7.01838446,6.1284914,1.5736208,0.84238625,0.35897833,5.5513382,10.14224815,6.02794933,1.5910939,14.33992386,10.84350872,1.20043731,4.63727331,2.20497251,1.65033317,0.19926732,2.56861448,2.22368407,-0.34493059,0.05426745,0.8159887,1.92,6.67
522,97.94,47.64,1.0,0.0,13.4,66.0,-1.01131713,-0.18252049,2.90290117,2.03493738,0.93600017,0.70124543,0.40260147,10.61,4.93762398,3.17995262,1.27621102,-1.57287073,-3.18652272,0.90485245,-2.68910217,-5.83982182,-0.37370965,0.16349675,0.69,1.52343798,0.86895233,-1.19176304,-4.1186986,7.26510954,6.82660818,1.24856532,-12.63983917,-2.20919061,2.34974885,0.12567927,5.4292531,4.83361197,0.47337046,-0.96173531,7.33078003,7.58295107,-1.91178179,0.76670653,0.90255868,0.39556649,0.52955862,-11.46617126,1.07715869,8.19096184,-0.91757923,5.75077438,-1.33701825,-4.87706757,-3.93566728,-3.04453492,4.62855434,0.03172822,0.28405532,-0.41491565,-0.69897097,0.70646274,0.40142697,1.92,6.43
523,96.96,48.76,13.0,0.53,14.46,53.0,-0.72740567,-0.06689818,-0.89664066,-0.86855245,-0.63987422,2.35849071,0.1249757,3.95,0.96336913,0.68343478,-0.94251174,-1.62482357,-0.29293382,-1.49577963,1.77148247,-0.3830758,-0.16510476,0.2296119,0.63,-0.70057696,0.66855931,-0.12413539,0.21814343,1.60203958,-0.31585005,-1.48923528,-0.66097909,0.78208303,2.05947113,0.15163444,-2.10542417,-0.8815546,-1.83550727,0.79591966,0.1364377,0.81062442,-2.42990589,-1.65297127,0.01388754,0.00070315,0.97885123,-4.05529928,-1.82700384,-1.73527884,-0.40053195,2.20004416,1.29324102,-1.68108141,-0.01945869,0.14713556,0.07718345,0.78121952,-8.93998146,-7.13576794,1.804214,0.2311046,0.63112811,0.0,0.0
524,97.03,47.92,7.0,0.48,14.86,63.0,5.16036177,-4.29217529,8.21813774,8.23612785,4.33061314,1.29265034,0.25588127,36.14,3.38666368,7.04749918,11.02897263,-17.0300808,-14.72443485,-13.8008852,12.92222786,1.86579406,-1.16303039,0.13634279,0.71,-8.32608032,16.75951576,13.3636694,19.28320885,-71.52970123,-18.42899704,-12.9839716,18.739151,-13.34687996,7.67934227,0.00570894,17.25074768,-7.07670784,23.33707237,20.02630806,24.66224861,2.27276778,4.19066238,-15.67301655,0.09109828,0.00033312,0.9854425,11.24383354,16.88713455,8.60949516,15.30000496,15.41993237,-18.18745804,-25.76802444,21.71884537,-3.40943146,0.49470228,0.48203186,-0.9509877,-0.34483811,0.60614961,0.05318333,0.81780319,1.93,6.71
525,97.94,47.64,8.0,0.38,13.4,61.0,9.14228535,9.34024429,7.99222755,8.15669537,8.65786266,47.67385864,0.0,11.9,8.94382954,0.40367219,8.86011505,-0.48466268,4.34956741,2.91207576,4.04661083,8.29078579,4.66524935,19.72918701,0.0,7.96814728,13.42219639,8.11886311,16.44579887,6.15216112,11.79209042,6.6320796,2.22984123,0.97811908,0.35978657,0.54878636,10.61074543,16.306427,6.50375032,7.66965723,3.16393542,10.00168705,3.25168419,4.81778383,-0.41390586,0.06612599,0.79712608,6.40954113,9.20588589,25.39534187,12.791502,12.73362446,2.28683782,3.61842036,4.4396987,0.98979384,0.39140007,0.53173412,2.28517199,1.8186661,-0.46650577,0.09941617,0.75279547,1.93,6.47
526,97.94,47.64,4.0,0.27,13.4,70.0,-0.93442941,-0.27128845,2.26944327,2.18678236,0.81262696,0.58562779,0.44432775,10.08,-2.46687031,-4.00510883,0.84008169,-2.74328351,2.88842988,1.19410932,-2.70850945,1.2985363,-0.71282691,0.65036267,0.42,-4.91107512,2.15067554,-1.96110892,-3.93411326,1.69127214,3.91892529,1.18960452,0.86572337,-2.45027232,3.12551665,0.07743797,5.19420338,2.65640903,1.26485169,-0.26324451,3.51157188,2.08735394,3.59274292,0.53728861,0.09332698,0.00462403,0.94580159,-10.87622833,2.62151957,5.26706219,-0.66005945,-8.09707355,2.71616578,6.33743572,-6.24512386,-3.10327029,5.39445972,0.02043861,0.87350428,0.03522629,-0.838278,1.14216757,0.28622974,1.93,6.24
527,98.71,46.95,1.0,0.0,12.6,67.0,0.9088347,5.61223698,4.4493165,3.32047677,3.57271624,14.19649982,0.00017607,9.0,4.72813988,1.30887783,-0.49560082,5.93163776,-1.73308361,-2.596174,2.35147715,5.51454639,1.87622762,5.68998289,0.02,0.61429703,8.72117043,2.62138247,0.19189997,12.12634277,13.32110786,10.48927689,-1.01721513,2.33700275,3.67133951,0.05569442,0.69079244,9.20066071,-2.58888125,6.79515648,11.0670681,9.45110798,-1.73001218,2.48246264,1.30215669,1.17199016,0.27930299,-5.29084921,3.36485529,4.75127888,0.39712474,1.11147749,0.99422312,4.34447765,-2.9756093,-2.43094635,4.02620506,0.04511831,-0.42627308,-1.25298893,-0.82671583,4.36563587,0.03768601,1.93,6.24
528,97.03,47.92,18.0,0.71,14.86,48.0,-0.09086614,0.82641089,0.72158581,0.07029786,0.38185713,0.60203111,0.43802045,4.67,-0.34121516,1.63088322,0.17897533,0.0475191,-0.64251179,1.52557707,-0.28456265,1.45860338,0.44665855,1.18754208,0.28,0.20487447,2.12494254,2.2088058,-1.55469239,2.83778167,-0.45782253,1.1767236,0.51564616,0.79481488,1.53281307,0.21603624,-0.9609552,4.06716013,0.60449278,1.80012262,0.18489259,0.6459251,0.59153593,-1.4472667,0.66312546,1.10267162,0.29398219,-0.00437814,-1.02055681,2.33296895,-1.04616427,1.92160046,0.10809192,-3.13064909,0.80953109,-0.11965831,0.03607649,0.84940346,-18.11320496,-16.28726196,1.82594252,0.21821599,0.64081113,1.52,6.05
529,97.03,47.92,14.0,0.67,14.86,63.0,0.47299227,-5.85679626,4.68267822,6.56954718,1.46710527,0.16884801,0.68124147,33.88,3.28330922,0.24647102,-4.77947998,12.98897457,3.79523873,-10.90040398,-16.28248787,-18.39798737,-3.75579572,1.61910093,0.2,-6.34707737,11.5509882,4.5678277,17.42136383,-69.56931305,-14.27532005,-3.19750643,6.80136108,-13.02407074,8.26370239,0.00414658,17.40247917,-14.34354115,12.65253448,21.58425713,12.00283051,2.75651503,1.12433326,-13.60276985,-1.99398053,0.18988633,0.66312306,11.92074013,7.94717789,5.52934599,11.9005394,12.69139194,-15.92440033,-30.99861717,5.97986984,-6.34622002,1.94742334,0.16323313,-5.93301964,-5.63902426,0.29399526,0.01159762,0.91432652,0.0,0.0
530,97.94,47.64,11.0,0.57,13.4,73.0,8.10105991,6.42497873,4.93504429,7.43145132,6.72313356,24.45040703,9.2e-07,12.9,2.59623432,3.34824991,7.42489481,4.3713665,1.45773768,-4.66075182,6.54715157,1.6436851,2.84107089,6.23744345,0.01,9.67578793,14.98950768,6.83126163,8.34995079,4.58150768,10.95573235,-0.58341676,-4.63388824,-1.19893301,0.46327993,0.49628241,4.33081818,4.63367939,6.17704391,3.3033042,4.63489532,10.5022316,5.36192083,1.44815195,-2.38292718,1.84701443,0.17449537,2.17694926,11.17412472,19.98381424,6.32243252,7.77007771,3.02268267,14.62982082,0.68667358,0.65851694,0.14572404,0.702752,1.17515147,0.14950413,-1.0256474,0.46962008,0.49379947,0.0,0.0
531,97.87,46.95,0.0,0.45,14.12,72.0,1.66028273,-1.68473363,3.63360882,2.478477,1.52190876,1.67316353,0.19618757,11.16,2.58105087,4.70105314,0.61025476,-4.58459997,-1.75942469,-3.43513012,6.45172548,-3.06025028,0.18808486,0.03738376,0.85,-3.9908812,1.03995395,-6.07534695,-11.67620277,2.54770303,-4.88812065,8.96661854,5.20134974,-3.72014737,6.0538435,0.01407609,4.06807756,7.43779469,3.70138383,3.72072601,16.7478447,10.60231781,-3.0137229,-12.37593365,1.46130276,0.98305094,0.32173191,-12.66470718,9.41676903,-0.01245357,3.47328186,4.62087488,1.07676232,6.01915455,-1.62538719,-0.99006981,0.44268429,0.50601212,1.26939654,0.00046734,-1.26892912,2.82099319,0.09429306,1.94,6.06
532,98.71,46.95,5.0,0.32,12.6,60.0,4.46769857,4.34993887,4.21553993,2.02296114,3.76403451,11.87257957,0.00059765,10.37,3.33188915,5.99218178,5.97419691,1.87724006,0.21533364,3.9341917,1.44587135,4.44974518,3.40258121,14.00903225,0.0,-0.11417536,8.17808819,3.41382718,-0.65451258,9.49135685,4.54582548,4.94567728,6.36108589,2.41034412,2.86627817,0.09082417,6.69843769,6.93903399,4.10153866,3.35097289,5.08956099,6.93676186,1.25000608,-0.64081526,2.15180135,2.34084773,0.12639699,-4.05004501,6.84414244,8.34265327,5.00956583,6.78662062,2.44513297,7.92391539,1.90320742,2.38775301,2.9274075,0.08745599,0.5437631,-0.45911777,-1.00288081,7.59036303,0.00630146,1.94,6.06
533,98.99,46.2,2.0,0.0,12.9,60.0,1.37798572,2.57048464,0.72805572,1.1847403,1.46531653,3.07642484,0.07979617,7.93,1.01984608,0.70085073,1.23978257,0.72506237,2.46981716,3.04357076,-0.51073593,-1.23868692,0.9311884,1.78314221,0.18,-0.57555163,4.88058996,0.19044407,5.59661341,5.54894209,3.53908229,4.27912283,-3.19261527,1.35447013,1.55481637,0.21277297,-0.03377014,2.04450393,0.7516228,-4.2652235,2.19079018,1.47306204,0.36870319,3.47053146,-0.40893817,0.14485437,0.70359814,4.40266991,2.85350966,3.48451018,2.94957256,3.88958287,0.06881013,-3.23072171,-2.27667499,0.16343054,0.02341114,0.87842946,0.5564853,-0.16178659,-0.71827191,8.75358772,0.00338752,1.95,5.79
534,98.71,44.87,0.0,0.0,14.96,82.0,1.84159243,0.05132487,0.01934793,0.00665366,0.47972974,0.22022752,0.63898724,9.7,1.29910469,0.97392535,3.23190546,0.30804247,-1.36788094,2.65460324,-0.73380309,-1.14848685,0.65217632,0.58555937,0.44,-4.98082113,4.05394888,-2.228333,0.93764567,-6.62077808,0.87581891,5.54350471,3.60950661,0.06649667,0.00253531,0.95985394,-1.82782638,-0.03821456,-0.51117975,2.24318838,4.71796703,3.08180737,-4.28325129,-2.92514992,0.11923114,0.00825581,0.92762429,2.8110826,3.91462874,2.87252522,-0.1647269,-1.18749285,0.23410796,8.40834045,-2.54326487,1.81578016,1.92825913,0.16531668,0.79321837,0.11721097,-0.67600739,8.35832119,0.00417831,1.94,5.5
535,96.32,47.09,0.0,0.82,16.78,45.0,1.24328578,0.19856715,0.8245123,1.13770485,0.85101753,3.69441056,0.05492985,4.2,1.11465013,0.05867722,1.93105125,-0.17527279,0.42279631,0.12716672,-1.13651669,-0.55349004,0.22363277,0.36716887,0.54,0.36491752,3.68166018,-1.91290915,0.43501562,-4.28194952,-0.05828549,0.38131705,3.39304924,-0.90116513,2.4996233,0.11424953,4.23331928,-2.73639059,0.00504253,-0.17217842,2.3514936,1.50670385,2.70285988,-0.44030124,-0.27221951,0.23291838,0.62949388,3.24760962,1.15479124,3.69464326,-0.13481598,0.45644897,1.45657432,1.95361054,-1.34393001,0.14025643,0.06153559,0.8041457,-29.40393257,-27.56964493,1.83428752,0.20283644,0.65283291,1.52,6.05
536,97.14,47.42,0.0,0.0,15.03,63.0,-1.82118428,-8.32266331,3.77690554,2.72958875,-0.90933824,0.07089329,0.79010529,32.4,12.52633476,-2.17828727,3.11811924,-11.84129333,5.16701794,-20.82559013,-1.86095524,-13.81098557,-3.71320486,1.73781228,0.19,-9.82172489,-4.10550404,3.176548,16.89829826,-67.42217255,-21.27926254,-3.60792327,12.72550488,-11.58921242,7.15344667,0.00762728,21.67074203,-12.26094341,7.22452927,22.24699593,2.26234055,0.40397564,0.75971192,-11.75638676,0.60906547,0.01939643,0.8892693,9.55902767,6.43292427,4.98849869,5.56840277,5.94931269,-14.73821545,-29.8351078,2.08201456,-4.71722746,1.17138875,0.2794263,-12.75230694,-12.76939678,-0.01708959,2.757e-05,0.99581478,1.55,5.68
537,97.28,46.95,0.0,0.72,15.16,57.0,1.65358663,0.92337799,0.57035637,2.04733777,1.29866469,0.98908502,0.3202498,12.39,0.58499044,1.1826328,1.5162921,4.00867605,-8.27941036,6.2910223,-1.45123446,-2.87163496,0.12266672,0.013176,0.91,-3.41158462,12.73705006,5.16159391,-8.97577095,2.47364688,9.02287579,8.98974419,-15.78082466,-1.13268268,0.46365738,0.49610707,4.04266024,0.36008537,2.92506123,-1.0204829,-3.72118545,13.21142197,-2.41235709,-7.89739656,-1.48862588,0.79861259,0.37176416,2.99430418,-2.69803739,13.86043549,4.18566895,1.86100912,-5.86472225,2.39993763,0.11856928,-0.35460314,0.04541833,0.83128832,-1.10852647,-2.74362254,-1.63509595,1.14635646,0.28534989,0.0,0.0
538,97.87,46.8,13.0,0.61,14.26,68.0,0.21721926,1.10412538,0.35879433,3.28269362,1.24070811,0.71001089,0.39967779,13.97,3.07392025,0.60518807,0.46808979,-1.86638319,-5.03658104,3.80621552,-7.4748683,-0.96193439,-0.92329413,0.57267648,0.45,-3.50859427,1.17211473,0.09014671,-0.43043792,8.85181808,-0.48009413,7.81937981,-3.47789478,-2.05321479,1.14202404,0.28553168,7.69014597,-0.03388453,-1.0695076,-8.56685066,7.50290489,3.75865364,1.50666451,-5.92978191,-2.7774663,2.17120123,0.14099053,2.47130632,-1.09330511,13.76760674,-0.70318222,-7.09113407,-1.13046753,6.87962008,-9.01412964,-2.95870852,2.50999546,0.11350219,0.95022249,-0.85948944,-1.80971193,5.81042862,0.01665687,0.0,0.0
539,98.71,46.2,0.0,0.5,13.38,71.0,-0.60009605,0.92480135,0.63385504,1.10526145,0.51595545,0.2500957,0.61713745,9.79,-1.03831744,-4.06675768,0.31349313,-0.82510036,4.22130966,-2.41379547,0.2467567,2.4496913,-0.13908999,0.02648081,0.87,3.05325127,0.61274046,-2.97253084,-6.35114574,7.76552486,4.1274991,0.01092998,3.46241045,0.00121069,0.0,1.0,0.16190037,2.05599236,7.48079443,-3.66600418,4.87465,3.71363258,-3.33428121,-5.3164444,-0.39355689,0.08920938,0.76525847,-5.05237818,-6.65380812,-1.58392036,0.09392436,1.56766152,1.68681097,4.95359755,-0.01474207,-1.66254663,1.58949506,0.20774794,0.88131946,-0.39397588,-1.27529538,12.61145115,0.00045836,0.0,0.0
540,98.99,46.2,7.0,0.4,12.9,76.0,0.64155155,1.04459953,2.09300137,0.87228149,1.16285849,1.1786834,0.27793272,10.16,-0.4989787,3.78650308,4.82849073,0.78187048,1.99308455,-0.25090161,-4.60507059,-0.16605112,0.73361832,0.68664145,0.41,4.93702602,-6.07182455,2.91333199,5.0524025,1.12455344,2.02948403,-5.82281208,1.97651291,0.00444976,0.0,1.0,-1.95416319,2.24099422,5.37422705,5.1804285,-0.70054096,3.14333248,-2.30679607,4.78748989,1.1292516,0.67235219,0.41246505,-2.87954903,2.05859733,-0.43020234,3.21638441,-0.30239356,-1.93605578,-4.60409212,9.67406368,-0.274894,0.0404882,0.84057771,0.99528164,0.21714817,-0.77813351,9.52541924,0.0022555,0.0,0.0
541,99.69,45.71,6.0,0.32,12.28,63.0,1.8618921,1.53844452,1.81744528,0.9341563,1.53798461,1.96348524,0.16150693,10.42,1.12914324,-0.13482492,0.43665889,4.00702429,2.22952795,-0.03203162,-3.68249774,6.53120232,1.3105253,2.08923459,0.15,6.55541611,-6.84083128,3.64075804,1.05446851,12.36921883,0.64093685,-7.51571608,0.96667838,0.552082,0.15266621,0.6960993,-0.55149108,2.4013145,3.30610275,5.41845083,-2.14680314,-1.40209949,0.46874422,5.73059607,0.73080778,0.26773623,0.60499045,-5.16895342,5.1490736,-1.57182014,1.81539953,9.25947285,1.58785951,-3.83874226,6.29908991,0.84935623,0.36972547,0.54331812,1.23148,0.5949828,-0.63649726,6.66277742,0.01041772,1.93,5.28
542,99.69,45.71,3.0,0.25,12.28,80.0,1.92676735,-0.27593878,0.63362741,0.80384535,0.77207536,0.77483839,0.3789738,8.32,-0.01602113,-1.26314735,0.9126935,-0.26995823,-0.41611031,1.02366471,1.30636096,1.84568322,0.39039567,0.28285858,0.59,1.06211209,2.08389664,-2.78489399,-0.94996816,-5.36002254,3.67331433,0.71392196,0.12154911,-1.07234991,0.87959278,0.34858249,-0.20346986,-2.25614953,4.43134689,5.3101511,-4.73184299,3.55814242,0.89804876,-1.92805302,-0.22826089,0.04128114,0.83904536,3.26298571,0.08263605,3.63710904,1.074368,6.50042391,-0.34064892,-0.93166918,3.26722097,1.13934636,1.02562428,0.31147989,0.76925737,0.07355122,-0.69570613,8.06742668,0.00487938,2.0,5.18
543,100.11,44.74,2.0,0.2,12.88,83.0,-0.37296453,-1.13905597,-0.67415124,-0.60094613,-0.69677943,0.58656466,0.44396375,8.63,1.74571311,0.35084805,0.35868761,-0.39211845,0.07360345,-4.86722565,-0.7436288,-0.42542455,-0.48744315,0.41604096,0.52,-5.31768799,0.53967524,-5.21467304,3.63517666,-3.44698715,-1.06888258,1.32139528,0.07187643,-0.55639559,0.22059698,0.63870717,1.77355051,2.81105733,-5.9436059,-0.92436403,1.00048935,0.9820227,-2.28198123,-3.04615331,-0.08147857,0.00481124,0.9447171,-0.4368504,-2.43930459,-3.71429515,1.24268985,0.29083136,-0.133093,0.84295845,1.0988065,0.20802692,0.03163363,0.85887697,-0.31470188,-1.12842095,-0.81371903,12.57800961,0.00046623,2.0,5.18
544,106.81,53.59,19.0,0.81,10.72,33.0,-0.53280377,-0.06434495,-0.78380221,-0.53665751,-0.47940212,0.87637556,0.34946283,4.86,0.76451558,0.33575636,1.09153569,-0.51409084,-1.47421396,1.56552482,-0.88649118,-3.21174026,-0.29115048,0.47599041,0.49,1.14549196,-0.74727648,-0.67699409,3.69603896,-2.41025352,1.49114776,-2.28869247,-1.85239124,0.36868858,0.30828288,0.57888344,-0.35573357,-0.296637,0.68363261,-0.89519054,-3.81998086,-2.57643414,-3.574929,3.43226147,-0.43634951,0.44507,0.50486848,-0.66282976,-2.44268489,-2.30575943,0.91633236,-4.60784674,2.31286645,0.41064972,1.6925832,0.03801427,0.00341071,0.95344285,-38.43292999,-36.34543991,2.08749032,0.24366236,0.6220085,1.52,5.84
545,97.28,47.09,0.0,0.0,15.04,49.0,-0.38032654,-6.66247702,2.29354596,2.59913564,-0.53753042,0.02512596,0.87409133,32.16,-14.41421318,-0.97465241,4.69149399,-11.62558746,-1.89153206,11.56627846,-1.33349144,-9.75481796,-2.96706533,1.1148299,0.29,-8.19357872,-0.04833623,3.04402018,12.54291439,-58.46857071,-19.96865845,-0.42426664,13.36366177,-9.61628628,4.92481995,0.02673971,3.32669497,-6.59887648,17.31744194,9.31360531,14.99350739,13.69005108,-6.90446472,-23.15410805,0.01798447,5.271e-05,0.99420915,7.19254065,-0.65344781,0.29435325,21.99743843,16.62182617,-28.86846352,-26.8631382,13.8484869,-3.41969705,0.6365996,0.42517004,-18.69345474,-18.66231346,0.03114206,0.0001001,0.99202514,1.55,5.68
546,97.87,46.8,18.0,0.82,14.26,64.0,12.3963747,20.31264496,13.32134533,16.34895515,15.59483051,24.02532578,1.14e-06,30.19,3.77794456,8.69556618,11.16157913,-6.1390233,7.16012764,6.43321943,15.75780869,9.1632967,7.00131464,6.84615088,0.01,6.39080191,46.39165115,10.82094097,24.85177612,38.89245987,20.01456642,25.24476433,-9.31464005,4.01058817,0.95403498,0.32897522,19.4479084,15.9936533,21.36641502,12.736413,-0.91739827,-1.1824528,5.80548096,28.4181385,-3.95238209,0.93558842,0.33369304,33.34683609,-4.60485363,42.0918045,10.98454952,2.10780907,24.66312218,14.98549461,-15.57807636,-3.42289972,0.72888768,0.39348708,-3.33322191,-5.19563246,-1.86241055,1.3269695,0.25044987,0.0,0.0
547,98.23,46.18,18.0,0.76,14.24,59.0,-0.48776242,15.18992805,9.01587296,8.61951351,8.08438778,6.61906719,0.01025829,29.82,-4.79501915,5.12013292,11.69867992,-6.21230125,3.32282925,14.29025364,5.8003273,-3.44738126,3.22219014,1.49765766,0.22,31.57102966,-5.30767965,40.18906784,22.33006668,25.25915337,-1.70403671,-22.52142525,21.5014534,5.96534348,2.19908285,0.1384675,-1.54775047,8.69777489,7.9188447,16.74627304,-1.72065985,-0.25701812,12.04368782,27.25654602,0.19736466,0.00237359,0.96115439,-23.55821991,12.50458336,7.59310913,-9.08138084,4.25073814,0.65018845,-0.95956731,1.03060782,-9.13629055,5.16458845,0.02330352,0.39129791,-1.72754061,-2.11883855,7.00728655,0.00863565,0.0,0.0
