x,y,z,d,t1,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,theta all,theta F,theta p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity,V23_superficial_deveined,V23_superficial_deveined F,V23_superficial_deveined_iso0,V23_superficial_deveined_iso0 F,V23_superficial_deveined_iso90,V23_superficial_deveined_iso90 F,V23_superficial_deveined_orth,V23_superficial_deveined_orth F,V23_superficial_deveined_sur,V23_superficial_deveined_sur F,V23_superficial_deveined_task,V23_superficial_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L2 p-val,V23_middle_deveined,V23_middle_deveined F,V23_middle_deveined_iso0,V23_middle_deveined_iso0 F,V23_middle_deveined_iso90,V23_middle_deveined_iso90 F,V23_middle_deveined_orth,V23_middle_deveined_orth F,V23_middle_deveined_sur,V23_middle_deveined_sur F,V23_middle_deveined_task,V23_middle_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L1 p-val,V23_deep_deveined,V23_deep_deveined F,V23_deep_deveined_iso0,V23_deep_deveined_iso0 F,V23_deep_deveined_iso90,V23_deep_deveined_iso90 F,V23_deep_deveined_orth,V23_deep_deveined_orth F,V23_deep_deveined_sur,V23_deep_deveined_sur F,V23_deep_deveined_task,V23_deep_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L0 p-val,V1_tgt_superficial_deveined,V1_tgt_superficial_deveined F,V1_tgt_superficial_deveined_iso0,V1_tgt_superficial_deveined_iso0 F,V1_tgt_superficial_deveined_iso90,V1_tgt_superficial_deveined_iso90 F,V1_tgt_superficial_deveined_orth,V1_tgt_superficial_deveined_orth F,V1_tgt_superficial_deveined_sur,V1_tgt_superficial_deveined_sur F,V1_tgt_superficial_deveined_task,V1_tgt_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L2 p-val,V1_tgt_middle_deveined,V1_tgt_middle_deveined F,V1_tgt_middle_deveined_iso0,V1_tgt_middle_deveined_iso0 F,V1_tgt_middle_deveined_iso90,V1_tgt_middle_deveined_iso90 F,V1_tgt_middle_deveined_orth,V1_tgt_middle_deveined_orth F,V1_tgt_middle_deveined_sur,V1_tgt_middle_deveined_sur F,V1_tgt_middle_deveined_task,V1_tgt_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L1 p-val,V1_tgt_deep_deveined,V1_tgt_deep_deveined F,V1_tgt_deep_deveined_iso0,V1_tgt_deep_deveined_iso0 F,V1_tgt_deep_deveined_iso90,V1_tgt_deep_deveined_iso90 F,V1_tgt_deep_deveined_orth,V1_tgt_deep_deveined_orth F,V1_tgt_deep_deveined_sur,V1_tgt_deep_deveined_sur F,V1_tgt_deep_deveined_task,V1_tgt_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L0 p-val,V1_sur_superficial_deveined,V1_sur_superficial_deveined F,V1_sur_superficial_deveined_iso0,V1_sur_superficial_deveined_iso0 F,V1_sur_superficial_deveined_iso90,V1_sur_superficial_deveined_iso90 F,V1_sur_superficial_deveined_orth,V1_sur_superficial_deveined_orth F,V1_sur_superficial_deveined_sur,V1_sur_superficial_deveined_sur F,V1_sur_superficial_deveined_task,V1_sur_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L2 p-val,V1_sur_middle_deveined,V1_sur_middle_deveined F,V1_sur_middle_deveined_iso0,V1_sur_middle_deveined_iso0 F,V1_sur_middle_deveined_iso90,V1_sur_middle_deveined_iso90 F,V1_sur_middle_deveined_orth,V1_sur_middle_deveined_orth F,V1_sur_middle_deveined_sur,V1_sur_middle_deveined_sur F,V1_sur_middle_deveined_task,V1_sur_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L1 p-val,V1_sur_deep_deveined,V1_sur_deep_deveined F,V1_sur_deep_deveined_iso0,V1_sur_deep_deveined_iso0 F,V1_sur_deep_deveined_iso90,V1_sur_deep_deveined_iso90 F,V1_sur_deep_deveined_orth,V1_sur_deep_deveined_orth F,V1_sur_deep_deveined_sur,V1_sur_deep_deveined_sur F,V1_sur_deep_deveined_task,V1_sur_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L0 p-val
0.00,0.00,3.00,0.21,144.00,-0.34501103,-0.99226022,-0.72448677,-1.75554860,-0.95432663,2.84499002,0.09198678,6.09,0.55698550,-1.93535054,-0.79316419,-0.89231098,-1.13619268,0.82489365,-2.17748690,-1.98757803,-0.94252551,3.91653514,0.05,0.36620468,-1.34420025,3.96576929,-0.80687451,-5.82104397,-0.03172095,-1.63420367,-1.35248899,0.73618639,0.99115849,0.31971424,1.52497649,-2.13248920,-3.63761997,-2.37954569,-1.22881150,4.07517099,1.04020178,-3.56568909,1.06548667,2.10193849,0.14744431,-0.38546664,2.24315858,-1.75582540,0.00230637,-0.62788200,-1.46619129,-3.07042503,2.06987548,1.39368725,3.55063748,0.05982932,0.66950166,0.62690389,-0.04259776,0.04640787,0.82958804,0.43648723,1.39496577,0.95847857,1.07713163,1.95,0.70,0.00066436,0.05728013,0.01730846,0.01127322,-0.05891909,0.13568486,-0.18381518,1.27295959,-0.09049738,0.32326713,-0.98882514,1.87044013,0.17174915,0.00235326,0.46518025,0.02572007,0.02042403,-0.08652621,0.23553687,-0.23846784,1.71734631,-0.11903582,0.45258033,-1.16472363,2.66904521,0.10264977,0.00535416,1.11988831,0.03247285,0.02592805,-0.11547762,0.32994711,-0.29276735,2.04302859,-0.14551996,0.53086406,-1.30290592,3.43511057,0.06413517,0.00168103,0.41469416,0.01846595,0.01016158,-0.08919717,0.24062626,-0.24605714,1.75226319,-0.10712322,0.34945682,-1.13197625,2.64739704,0.10405226,0.00173629,0.30794394,0.01399117,0.00538470,-0.08605519,0.20065632,-0.25165108,1.64588976,-0.11078870,0.34187773,-1.09436405,2.48773193,0.11507093,0.00197526,0.26618215,0.01273580,0.00386066,-0.09026697,0.19780788,-0.26180562,1.62157762,-0.11638214,0.33455643,-1.06785536,2.44044328,0.11857690,0.00168103,0.41469416,0.01846595,0.01016158,-0.08919717,0.24062626,-0.24605714,1.75226319,-0.10712322,0.34945682,-1.13197625,2.64739704,0.10405226,0.00173629,0.30794394,0.01399117,0.00538470,-0.08605519,0.20065632,-0.25165108,1.64588976,-0.11078870,0.34187773,-1.09436405,2.48773193,0.11507093,0.00197526,0.26618215,0.01273580,0.00386066,-0.09026697,0.19780788,-0.26180562,1.62157762,-0.11638214,0.33455643,-1.06785536,2.44044328,0.11857690,
0.00,0.00,6.00,0.36,153.00,-1.60995245,0.64355171,0.52777219,-0.41180691,-0.21260889,0.07888941,0.77886915,8.15,-1.28483975,-1.79973364,-0.56093663,-1.84371161,-0.14597279,2.11426806,-0.00905235,-0.65184170,-0.52272755,0.68252712,0.41,-0.84657991,0.86512852,-0.98589873,-1.47648907,0.34843323,3.34320807,3.02173376,0.58782721,1.01862836,1.04154909,0.30772266,-2.57648802,-2.62891531,3.64883900,3.02328181,3.57036304,4.56302166,-4.72840071,-0.40140060,0.88780105,0.81621253,0.36652010,-2.86003494,-0.13432594,0.82155997,-5.84204769,1.95546257,-2.19712043,-2.06395078,-1.55518377,-1.16115332,1.37971342,0.24044587,0.43616673,0.34434173,-0.09182501,0.14078638,0.70777572,0.68852055,-1.18045425,-1.86897480,2.76931477,1.93,0.75,0.00866608,5.48197889,0.05599656,0.06646623,-0.14816879,0.48239404,-0.39085391,3.23594570,-0.10455906,0.24262455,-1.50216687,2.42687368,0.11960466,0.01127588,6.00561428,0.07271816,0.09152914,-0.17996760,0.57282841,-0.45196000,3.46845150,-0.13117599,0.30903938,-1.50974858,2.52150774,0.11263696,0.01371008,4.11751890,0.05619264,0.04356137,-0.16668046,0.38538128,-0.46020472,2.83080482,-0.11689790,0.19203494,-1.23598957,1.73344612,0.18828993,0.00583471,2.80045533,-0.00029707,0.00000000,-0.12379411,0.25975388,-0.41433775,2.78467989,-0.03718003,0.02357775,-1.01268375,1.18748701,0.27611425,0.00714602,2.92408681,0.00858807,0.00113897,-0.13365453,0.27124655,-0.42079872,2.57954741,-0.04862469,0.03690274,-1.02910423,1.23310971,0.26708500,0.00592917,1.34236932,0.00829983,0.00090966,-0.10608408,0.15293607,-0.38221723,1.93415809,-0.03027166,0.01262149,-0.72071517,0.62214845,0.43044744,0.00583471,2.80045533,-0.00029707,0.00000000,-0.12379411,0.25975388,-0.41433775,2.78467989,-0.03718003,0.02357775,-1.01268375,1.18748701,0.27611425,0.00714602,2.92408681,0.00858807,0.00113897,-0.13365453,0.27124655,-0.42079872,2.57954741,-0.04862469,0.03690274,-1.02910423,1.23310971,0.26708500,0.00592917,1.34236932,0.00829983,0.00090966,-0.10608408,0.15293607,-0.38221723,1.93415809,-0.03027166,0.01262149,-0.72071517,0.62214845,0.43044744,
0.00,0.00,10.00,0.51,166.00,1.18414152,0.48988706,-1.27909482,0.82462955,0.30489081,0.04118931,0.83921631,16.17,-3.14869595,-0.98738366,0.28610569,-0.13400246,-0.09941381,-0.37913218,0.97034818,-0.37137288,-0.48294336,0.13407275,0.71,4.97506046,3.28815413,-5.14240789,-7.88674450,2.58075356,1.76206923,6.99678469,-2.90662932,-0.37972245,0.03698065,0.84754576,-9.20324039,-0.48834819,4.24884939,5.22822142,-12.54245090,-1.32918906,5.22196960,-1.43394220,-2.04471183,1.09450674,0.29574233,9.28220654,2.89730573,-1.50700521,3.72277808,-2.96269083,5.72283936,-2.07726860,-6.32348156,0.32814303,0.02796365,0.86723009,-0.06120854,-0.16201776,-0.10080922,0.10049521,0.75146505,4.22233486,7.00220060,2.77986574,1.01740313,1.93,0.75,0.00685769,0.86727178,0.38292718,0.78532845,-0.13658772,0.10358326,0.30922598,0.51174170,-0.06524357,0.02389051,-1.03048360,0.28847507,0.59132557,0.00349206,0.14535491,0.38889587,0.66046822,-0.09296080,0.03857296,0.41843712,0.75006819,-0.01071885,0.00051892,-0.38196227,0.04076395,0.84003760,0.00293772,0.04779124,0.41468748,0.60007113,-0.09441276,0.03124590,0.49532568,0.82893866,0.00145974,0.00000000,-0.18480437,0.00980037,0.92116173,0.01237803,3.19959164,0.37094265,0.58647037,-0.24801160,0.26469526,0.14473355,0.08622693,-0.04020591,0.00699762,-1.76950753,0.92044789,0.33760228,0.00222885,0.07199532,0.38651091,0.57723069,-0.06666016,0.01711978,0.43743792,0.70542735,0.01162566,0.00057642,-0.22625408,0.01510230,0.90221916,-0.00422973,0.17318755,0.40550971,0.56222534,-0.00803425,0.00023061,0.59797335,1.20014822,0.03920238,0.00536167,0.44715676,0.06070789,0.80543397,0.01237803,3.19959164,0.37094265,0.58647037,-0.24801160,0.26469526,0.14473355,0.08622693,-0.04020591,0.00699762,-1.76950753,0.92044789,0.33760228,0.00222885,0.07199532,0.38651091,0.57723069,-0.06666016,0.01711978,0.43743792,0.70542735,0.01162566,0.00057642,-0.22625408,0.01510230,0.90221916,-0.00422973,0.17318755,0.40550971,0.56222534,-0.00803425,0.00023061,0.59797335,1.20014822,0.03920238,0.00536167,0.44715676,0.06070789,0.80543397,
0.00,0.00,14.00,0.66,172.00,-1.08759809,-1.99294603,1.97726536,-1.16056228,-0.56596029,0.05966684,0.80707592,24.96,-1.32223022,5.89022827,6.65823174,-3.98357987,-0.88184589,0.04305584,-5.56458187,2.01256537,0.35648042,0.02981291,0.86,6.34305763,0.22950375,2.95665455,-16.76844788,5.18395805,-0.45397380,-0.11860217,-12.60786057,-0.81391054,0.07140133,0.78936557,-18.07695580,4.22111368,4.77127314,4.64975309,11.36618996,12.27954292,-4.83043814,1.74489546,3.01305556,0.99675816,0.31835178,-11.68478870,-3.18696189,-1.35998011,-10.23822689,-9.86586380,6.62675714,11.79939842,8.84745502,-0.08659811,0.00088158,0.97631938,-0.76757812,-0.88550460,-0.11792649,0.08127448,0.77578184,-32.76811600,-34.08451080,-1.31639278,0.11110649,1.91,0.78,0.01125648,0.98049116,0.34383890,0.26575145,-0.28863215,0.19408378,-0.67938066,1.03646934,-0.12580211,0.03728656,-2.33167410,0.61992532,0.43127205,0.00640074,0.20486364,0.33854559,0.20999248,-0.23575538,0.10402854,-0.63474125,0.72423214,-0.06886258,0.00899968,-1.34885561,0.21308915,0.64446287,-0.00461318,0.04944148,0.31641981,0.14658287,-0.13187258,0.02554316,-0.52533334,0.39117792,0.02615871,0.00096754,-0.21390329,0.00551500,0.94081677,0.01826335,2.92242503,0.28529301,0.14548554,-0.48897386,0.43160385,-1.02030492,1.79852736,-0.11435553,0.02377849,-3.23348951,1.28947353,0.25643230,0.00168051,0.01712582,0.30059850,0.14648865,-0.21356761,0.07353459,-0.62648219,0.60714418,-0.03553398,0.00212863,-0.75837809,0.07111569,0.78977726,-0.00363807,0.05379930,0.35190335,0.17765380,-0.14643021,0.03096363,-0.55325276,0.43107173,-0.00252005,0.00000000,-0.23389979,0.00696682,0.93349750,0.01826335,2.92242503,0.28529301,0.14548554,-0.48897386,0.43160385,-1.02030492,1.79852736,-0.11435553,0.02377849,-3.23348951,1.28947353,0.25643230,0.00168051,0.01712582,0.30059850,0.14648865,-0.21356761,0.07353459,-0.62648219,0.60714418,-0.03553398,0.00212863,-0.75837809,0.07111569,0.78977726,-0.00363807,0.05379930,0.35190335,0.17765380,-0.14643021,0.03096363,-0.55325276,0.43107173,-0.00252005,0.00000000,-0.23389979,0.00696682,0.93349750,
0.00,0.00,19.00,0.82,161.00,1.29774213,1.07551479,2.47025895,0.48310807,1.33165598,0.15126026,0.69742088,36.86,-6.22624207,-3.24194765,3.52032924,-4.77661753,-5.23893309,7.25224066,7.00088882,4.60784578,0.36219543,0.01267281,0.91,-11.04877663,29.98544312,-12.57093239,12.45896816,-13.94643402,3.29155397,-3.14424276,6.71095228,0.65491241,0.02137550,0.88379183,25.75733566,-19.94344902,3.21972919,24.89734840,2.42796230,0.01536304,-6.00762653,-8.44633675,1.84922087,0.17281811,0.67771369,-0.27598196,4.35384750,9.75828648,11.25370026,1.02249503,-2.56049180,7.55655384,-20.44170952,1.10669720,0.06101951,0.80494542,-1.78818369,-1.97679019,-0.18860646,0.13495097,0.71362181,30.41652489,17.08110428,-13.33542061,4.18174124,1.91,0.80,-0.01108551,0.43577448,-0.98189044,0.99289829,-0.18044269,0.03479804,-0.07972611,0.00656902,0.45166007,0.21997336,3.63240099,0.68939185,0.40658058,-0.00809166,0.15014800,-1.05302608,0.93159205,-0.27193829,0.06344907,-0.13561372,0.01517453,0.43146425,0.16230538,2.87760901,0.44458717,0.50507911,0.00512889,0.02803738,-1.10688519,0.82248902,-0.44974029,0.13646042,-0.39531881,0.10159115,0.33421165,0.07630427,1.50429249,0.12483733,0.72392474,-0.02745171,3.02781415,-1.08213353,0.96028399,0.10492684,0.00907944,0.38350102,0.11651944,0.46626785,0.18123269,5.96053123,2.00931501,0.15666482,-0.01750175,0.85476500,-1.09529519,0.89268547,-0.16434948,0.01998152,0.03697592,0.00097687,0.44896218,0.15336926,4.05186558,0.93158281,0.33469838,0.01243086,0.28780147,-1.10496855,0.80323505,-0.55102944,0.20127468,-0.51194143,0.16923757,0.34572586,0.08058087,0.71136039,0.02955223,0.86354687,-0.02745171,3.02781415,-1.08213353,0.96028399,0.10492684,0.00907944,0.38350102,0.11651944,0.46626785,0.18123269,5.96053123,2.00931501,0.15666482,-0.01750175,0.85476500,-1.09529519,0.89268547,-0.16434948,0.01998152,0.03697592,0.00097687,0.44896218,0.15336926,4.05186558,0.93158281,0.33469838,0.01243086,0.28780147,-1.10496855,0.80323505,-0.55102944,0.20127468,-0.51194143,0.16923757,0.34572586,0.08058087,0.71136039,0.02955223,0.86354687,
0.00,0.00,0.00,0.00,133.00,-0.90633237,0.26251575,-0.39942616,0.24997500,-0.19831693,0.21661226,0.64173986,4.59,0.08384769,0.75997818,-0.84071833,-0.86497843,0.00309807,2.07254100,-2.05281281,0.88585126,0.00585085,0.00024245,0.99,-0.44511279,0.53454560,0.71154243,0.78215313,1.58361793,0.98507971,-1.55829787,-0.57693714,0.03368958,0.00358863,0.95224380,0.32500756,-1.69905949,-1.86599410,-3.58977985,-1.02135181,4.41353798,-3.29571009,3.05455351,-0.65586823,1.43483019,0.23127811,-4.23576117,0.94841087,-1.62169218,-2.94384384,-0.07717624,2.38051295,1.68153822,-3.12414050,-1.16077864,4.45469093,0.03506773,0.48519492,0.46928898,-0.01590593,0.00825633,0.92766333,5.52437782,5.80321217,0.27883425,0.11452592,0.00,0.00,0.00245295,1.37787259,0.02539534,0.04290457,-0.10641227,0.78061235,-0.11357720,0.85728520,-0.07320336,0.37315330,-0.53397399,0.96208340,0.32691304,0.00365391,1.97869074,0.03001020,0.04893845,-0.13063617,0.94695002,-0.13895741,1.02869332,-0.09222275,0.47925618,-0.58853203,1.20221865,0.27315743,0.00918305,5.83105183,0.04158719,0.07532124,-0.18081094,1.43164349,-0.20358065,1.74867666,-0.13665581,0.82862365,-0.87013066,2.71192455,0.09993254,-0.00105825,0.28941604,0.01049638,0.00581516,-0.07058605,0.26526079,-0.03283940,0.05493090,-0.04113380,0.09071650,-0.00157674,0.00000000,1.00000000,0.00194929,0.68402815,0.00929371,0.00420693,-0.12466017,0.74185103,-0.11793058,0.63694638,-0.06372062,0.19933665,-0.38768941,0.55012262,0.45845149,0.00597563,4.30988789,0.00722563,0.00224628,-0.17337996,1.29134011,-0.18399158,1.41668236,-0.08663038,0.32795653,-0.71152323,1.91652405,0.16656647,-0.00105825,0.28941604,0.01049638,0.00581516,-0.07058605,0.26526079,-0.03283940,0.05493090,-0.04113380,0.09071650,-0.00157674,0.00000000,1.00000000,0.00194929,0.68402815,0.00929371,0.00420693,-0.12466017,0.74185103,-0.11793058,0.63694638,-0.06372062,0.19933665,-0.38768941,0.55012262,0.45845149,0.00597563,4.30988789,0.00722563,0.00224628,-0.17337996,1.29134011,-0.18399158,1.41668236,-0.08663038,0.32795653,-0.71152323,1.91652405,0.16656647,
0.00,0.00,1.00,0.00,138.00,-0.35851145,0.08843365,-0.65949500,0.26188672,-0.16692153,0.12701124,0.72163021,5.04,-2.30410194,-1.25754392,1.21670818,-1.13360381,-0.46951351,-1.71845722,0.42511109,-0.04982023,-0.66140264,2.46900487,0.12,-0.83196723,2.32092571,1.08535957,-3.22675443,0.25030172,1.00165868,0.63148117,-0.16320026,-0.17680351,0.08250812,0.77398979,-1.83161259,-3.26732445,1.53419936,2.93882704,0.83128828,-3.27314377,-0.38597748,-1.50133383,-0.95606643,2.47177124,0.11624197,-1.86671746,-2.74715829,1.14946389,0.50158036,-0.30002883,-0.60110623,2.34801579,-1.29151368,-0.60021478,0.96335363,0.32659459,0.53577429,0.52080643,-0.01496787,0.00705313,0.93312817,-1.03872764,-0.75890547,0.27982217,0.09498838,0.00,0.00,0.00349034,2.32699656,-0.27945337,4.33199215,0.03344294,0.06432542,-0.16927801,1.58833742,-0.13887493,1.12005424,-0.51343900,0.74194634,0.38925615,0.00457118,2.58141470,-0.30165127,4.11943007,0.03249877,0.04886383,-0.19186692,1.63484621,-0.16134527,1.22271645,-0.52247804,0.78981578,0.37438151,0.00537471,1.65703058,-0.35291624,4.50228262,0.05025089,0.09174620,-0.19812846,1.37395358,-0.16955592,1.05817938,-0.39320630,0.45940289,0.49806873,0.00380952,3.13534069,-0.34694046,5.30758333,0.02984402,0.03963674,-0.20245424,1.74611044,-0.13233997,0.78503174,-0.53065604,0.85637790,0.35499005,0.00183385,0.50432581,-0.35741234,5.10813475,0.06844433,0.18627915,-0.15988711,0.97524363,-0.13450465,0.73967284,-0.19320238,0.11379582,0.73593810,0.00821469,6.80352306,-0.37757322,5.07650423,0.00249295,0.00022517,-0.26122215,2.38532734,-0.17044374,1.06037903,-0.74384135,1.74968541,0.18623561,0.00380952,3.13534069,-0.34694046,5.30758333,0.02984402,0.03963674,-0.20245424,1.74611044,-0.13233997,0.78503174,-0.53065604,0.85637790,0.35499005,0.00183385,0.50432581,-0.35741234,5.10813475,0.06844433,0.18627915,-0.15988711,0.97524363,-0.13450465,0.73967284,-0.19320238,0.11379582,0.73593810,0.00821469,6.80352306,-0.37757322,5.07650423,0.00249295,0.00022517,-0.26122215,2.38532734,-0.17044374,1.06037903,-0.74384135,1.74968541,0.18623561,
0.00,0.00,1.00,0.00,139.00,-1.06469929,-0.95696694,-0.79036665,-0.96424931,-0.94407058,3.25631571,0.07146474,5.63,1.13313735,-1.25123262,1.00312197,-0.08057111,0.13462560,0.83022368,-1.07691658,-0.67540473,0.00212294,0.00011503,0.99,0.81412345,-3.38041878,1.03185594,-2.67609644,-0.47489774,-1.35014236,-1.27579665,-0.16896237,0.00048549,0.00000000,1.00000000,-0.31215540,-0.56672561,1.66331327,-0.34198603,-2.07379436,0.39372045,-3.16255522,-1.77129400,0.18945074,0.07661258,0.78200207,-2.18781829,2.52622294,0.83665580,-2.65232921,-0.91166449,-2.50878453,-0.59933484,-2.62339687,-0.04524686,0.00437935,0.94725117,0.52263469,0.47497252,-0.04766218,0.06331992,0.80150243,6.41128206,5.58998299,-0.82129914,0.91531098,0.00,0.00,0.00526303,4.24131155,0.02791888,0.03467600,0.08514497,0.33418316,-0.36614656,5.95684481,-0.06960429,0.22554369,-1.75217319,6.92651510,0.00863083,0.00657217,4.27749729,0.03237723,0.03803258,0.09164196,0.31138802,-0.41307139,6.07437229,-0.07583856,0.21657608,-1.72495294,6.90114641,0.00875324,0.00787354,2.84881544,0.01844022,0.00986784,0.12460234,0.45188728,-0.43910158,5.40638018,-0.07054213,0.14676170,-1.55308843,5.74176741,0.01675926,0.00511029,4.51977921,-0.00951870,0.00323518,0.09961932,0.35395211,-0.42472923,6.15635824,-0.03662621,0.04822807,-1.68515372,6.91830206,0.00867027,0.00796861,7.67520189,-0.00985669,0.00312550,0.07516377,0.18109858,-0.48455700,7.22020149,-0.05482207,0.09905425,-1.90188372,8.89005852,0.00294066,0.00697678,3.91482806,-0.00632842,0.00113758,0.12144724,0.42222139,-0.45182031,5.69262409,-0.03523647,0.03616303,-1.59574199,6.42348862,0.01142217,0.00511029,4.51977921,-0.00951870,0.00323518,0.09961932,0.35395211,-0.42472923,6.15635824,-0.03662621,0.04822807,-1.68515372,6.91830206,0.00867027,0.00796861,7.67520189,-0.00985669,0.00312550,0.07516377,0.18109858,-0.48455700,7.22020149,-0.05482207,0.09905425,-1.90188372,8.89005852,0.00294066,0.00697678,3.91482806,-0.00632842,0.00113758,0.12144724,0.42222139,-0.45182031,5.69262409,-0.03523647,0.03616303,-1.59574199,6.42348862,0.01142217,
0.00,0.00,3.00,0.27,143.00,-0.46261021,-0.55306631,-0.54741257,-0.92319173,-0.62157023,0.83400381,0.36134855,7.33,-1.37069952,-0.81454289,0.51786727,-1.48808920,-0.91051626,-0.34672803,-1.64768207,-0.41754118,-0.80974150,1.97973442,0.16,-0.91296464,1.85733175,-2.05681539,-2.44341564,-1.23066211,2.51666975,-0.96604365,-0.77790624,0.35946682,0.16049138,0.68879507,-1.45661628,-2.40191603,1.59704638,-2.94199753,2.22943568,-0.31232649,-1.03563082,-0.39065656,0.37337613,0.17578059,0.67511998,0.63373917,-0.44362906,0.12504196,-1.89214575,0.55989921,-2.42800307,-0.61035836,0.64487499,0.48478764,0.29483950,0.58726387,0.40307277,0.31533992,-0.08773284,0.16012114,0.68934062,0.41904739,-0.50090438,-0.91995180,0.70601058,1.95,0.70,0.00263869,0.62805623,-0.15355475,0.61768275,0.13291974,0.47972208,-0.38867816,3.95470786,-0.23510499,1.51601493,-0.85797864,0.97842699,0.32284013,0.00345425,0.69608790,-0.16929774,0.61281705,0.14295496,0.44641647,-0.43439102,3.95741224,-0.26567957,1.56570375,-0.86207730,1.01548100,0.31385074,0.00385769,0.40330774,-0.19997069,0.68302000,0.17095898,0.50164795,-0.47139081,3.67484808,-0.29160962,1.47891259,-0.74785310,0.78516966,0.37578967,0.00261397,0.69669604,-0.20797043,0.90005791,0.14529778,0.44349962,-0.45247275,4.11601257,-0.25498030,1.37539244,-0.82230228,0.97050399,0.32480614,0.00133909,0.12720440,-0.20687881,0.80957878,0.18476346,0.64223051,-0.44346648,3.54930615,-0.26247796,1.33250666,-0.60634017,0.53033578,0.46664575,0.00372641,0.65836191,-0.21857233,0.79995883,0.16322353,0.44956654,-0.49957988,4.10256815,-0.29813093,1.52558982,-0.78953207,0.92694426,0.33590399,0.00261397,0.69669604,-0.20797043,0.90005791,0.14529778,0.44349962,-0.45247275,4.11601257,-0.25498030,1.37539244,-0.82230228,0.97050399,0.32480614,0.00133909,0.12720440,-0.20687881,0.80957878,0.18476346,0.64223051,-0.44346648,3.54930615,-0.26247796,1.33250666,-0.60634017,0.53033578,0.46664575,0.00372641,0.65836191,-0.21857233,0.79995883,0.16322353,0.44956654,-0.49957988,4.10256815,-0.29813093,1.52558982,-0.78953207,0.92694426,0.33590399,
0.00,0.00,6.00,0.43,156.00,-1.92964864,-0.71569318,-0.97207165,-0.94339919,-1.14020312,1.70229435,0.19230350,9.41,0.55951637,-0.46706375,0.05886524,0.56450272,0.15392314,-0.93784833,-0.95410466,-1.60026264,-0.32780898,0.19943739,0.66,0.54366219,-0.34997240,-2.94594812,0.85366917,4.36654615,-6.80734682,1.40812325,-4.13247776,0.28185880,0.06050550,0.80575217,-0.17278564,-2.18612075,3.54367805,-2.88449311,-2.78665614,-3.06548071,-0.50797814,-0.01323258,0.00778942,0.00008539,0.99262896,-1.28272069,1.48434222,-1.86247373,-1.91610301,-1.40902281,-1.19160867,-6.45021152,-2.72546792,-0.99723601,0.75872231,0.38394989,0.06578121,-0.00332794,-0.06910914,0.06484766,0.79917298,-1.10605180,-2.47487068,-1.36881876,0.88530850,1.93,0.75,0.00891715,4.34208059,0.06949506,0.07654857,-0.18887915,0.58641672,-0.03389062,0.01819737,-0.14915846,0.36941519,-2.52348018,5.12362814,0.02382782,0.00969915,3.31868577,0.07586405,0.07441803,-0.19864741,0.52126759,-0.01918731,0.00469380,-0.15076487,0.30492619,-2.30607104,4.39373636,0.03633608,0.01383054,3.13537073,0.05744332,0.03404580,-0.22215998,0.51230824,-0.00761395,0.00059729,-0.16466893,0.28516558,-2.22071171,4.18720675,0.04100587,0.01366999,11.61710930,0.01858045,0.00439008,-0.29004332,1.07763648,-0.18353003,0.41292614,-0.10694180,0.14754125,-3.15615940,8.71715736,0.00323011,0.01568344,10.63439083,0.04223694,0.02055312,-0.29966825,1.02954793,-0.16435124,0.29703128,-0.12999864,0.19916748,-3.06112266,8.23758793,0.00419449,0.01237965,4.39694118,0.01489494,0.00222124,-0.23041575,0.54215300,-0.04454423,0.01973485,-0.10677989,0.11840909,-2.30570436,4.78394938,0.02897011,0.01366999,11.61710930,0.01858045,0.00439008,-0.29004332,1.07763648,-0.18353003,0.41292614,-0.10694180,0.14754125,-3.15615940,8.71715736,0.00323011,0.01568344,10.63439083,0.04223694,0.02055312,-0.29966825,1.02954793,-0.16435124,0.29703128,-0.12999864,0.19916748,-3.06112266,8.23758793,0.00419449,0.01237965,4.39694118,0.01489494,0.00222124,-0.23041575,0.54215300,-0.04454423,0.01973485,-0.10677989,0.11840909,-2.30570436,4.78394938,0.02897011,
