x,y,z,d,t1,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,theta all,theta F,theta p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity
0.00,0.00,0.00,0.49,126.00,0.63812166,0.47511497,0.14664544,0.49474204,0.43865603,1.44300461,0.22997586,3.55,0.84936041,-0.16691780,0.72061652,0.56700253,1.63282657,-0.48343909,0.44375378,1.20033157,0.59544182,3.57533050,0.06,2.39110804,-0.71764094,0.63012844,0.85908264,0.16256475,-0.20639119,0.40163767,0.40174222,-0.00128964,0.00000000,1.00000000,-1.26985836,-0.35231668,0.99013633,-0.04746750,1.68239093,-1.85396838,0.11835285,1.49767804,-0.32251614,0.48115698,0.48808261,1.26868117,-0.16589880,1.65142608,2.00838542,-0.23471776,0.14334078,1.26892364,-0.78557783,0.16070004,0.12110575,0.72792191,0.83333355,0.84471089,0.01137733,0.00251241,0.96007626,2.28628230,2.08747458,-0.19880784,0.10744251,1.09,0.38,
0.00,0.00,17.00,0.66,65.00,0.60546660,1.16636491,1.16260743,1.27816164,1.05315018,1.58656037,0.20815108,8.13,4.47808409,-0.80864567,-0.99899608,0.15587610,2.76560450,-2.09554935,-1.76212752,-0.12789780,0.20079353,0.07777688,0.78,11.81494713,1.34139156,-2.36553431,2.30320168,1.14842343,0.92516786,-2.18183136,-2.95611000,-0.11127046,0.01100040,0.91649284,0.44925678,2.19852138,0.52081054,2.16804838,5.32389832,0.29071796,0.68188894,-3.27173162,-0.21573183,0.04083765,0.83989855,-0.07374123,0.33875835,0.03624940,8.18533802,2.51995897,-6.09414434,2.11051464,-3.50292253,-0.70665956,0.45663705,0.49937820,-0.06197374,-0.21167462,-0.14970088,0.32317051,0.57037976,2.09376860,2.77930832,0.68553978,0.27885613,0.00,0.00,
0.00,0.00,20.00,0.85,135.00,-0.65840590,0.61165911,1.68893325,0.63023365,0.56810504,0.96465480,0.32628591,5.63,-0.94753414,-1.39067495,2.49885893,1.28019464,-0.72636783,1.22370303,-0.50523120,-1.05396724,0.04737266,0.00812829,0.93,3.24527359,0.29223588,5.44866896,1.40688181,0.87007135,0.39250967,0.06441491,-6.94356298,-0.05989414,0.00683041,0.93415166,0.53016114,3.45831251,5.29505014,1.04601526,1.17336667,-1.49148679,-0.24075265,3.01980209,1.08507049,2.17852926,0.14030749,0.08952457,4.61760044,-2.23730254,-1.44218004,-5.56999779,-2.46533608,-1.33742964,3.38223004,-1.16866159,2.62950230,0.10525443,1.11287904,1.27014124,0.15726216,0.34856221,0.55562971,4.18035078,4.36928749,0.18893661,0.04296291,0.00,0.00,
0.00,0.00,16.00,0.74,145.00,-1.25099683,-0.05879311,0.85651284,-0.11557779,-0.14221373,0.05109712,0.82121740,6.12,-0.51746541,-1.45626235,2.37427235,1.29705608,-0.58318353,0.21588263,-1.05318892,-1.01791084,-0.09260000,0.02657797,0.87,3.96171045,0.46809202,3.34104180,-2.85436273,-0.34248456,-1.50990713,2.78685927,-6.36499262,0.05814043,0.00531857,0.94187963,2.05170608,2.77995658,2.91782188,-1.79222715,3.32640815,-0.03283972,-5.41859627,2.33525991,1.00055134,1.58029401,0.20905341,-0.77557141,-0.12166925,-6.25942469,-1.11761856,-4.19612789,-1.74862397,2.13213801,2.81528020,-1.16157866,2.16052175,0.14195566,0.92441791,1.23526227,0.31084436,1.66258228,0.19882247,-0.78646201,-3.09587884,-2.30941677,4.96095657,0.00,0.00,
0.00,0.00,14.00,0.62,151.00,-0.83486116,0.24087657,1.32803881,1.96222639,0.67407018,1.23560607,0.26662212,5.90,-1.03591955,-2.31724715,0.34373647,2.62880421,-1.37592959,0.61183250,1.45421422,-0.13701440,0.02155959,0.00162724,0.97,-0.15001312,-3.52922726,0.59791386,0.87639683,-1.54334497,2.52782011,3.84216619,-1.05393231,-1.74526250,5.07099819,0.02457634,5.18528938,2.40605450,3.21942377,-0.31378284,0.69389844,1.13414490,-2.30400062,0.39751825,-0.64990968,0.71039969,0.39954122,-3.87096286,-1.61216223,0.81274682,2.61394596,-1.99048424,-3.13917089,0.55132240,0.02471195,-2.74288726,12.87694168,0.00035111,0.78561717,1.28246248,0.49684536,5.14742088,0.02440510,-5.09058046,-4.14297009,0.94761008,0.68225712,0.00,0.00,
0.00,0.00,11.00,0.50,156.00,-0.02051817,-0.38618284,0.31430256,0.39357275,0.07529356,0.01413406,0.90539211,6.16,-1.18133211,1.54155350,-1.29074073,1.11099982,0.78548527,0.74763262,1.21312761,0.67197794,0.44983798,0.64879471,0.42,-2.93583608,0.59583575,-1.50725746,1.56412160,-2.64739966,2.89508414,-0.36437187,-1.56419158,-0.86072052,1.12557733,0.28901308,-1.67703509,0.56253421,-0.68366009,-2.23887038,1.44210958,4.75683641,0.37508321,0.00965810,-0.07767455,0.00928915,0.92324061,0.02488115,-3.91586304,2.54595804,2.64806390,-1.31098306,2.03710628,-1.58088493,0.18205933,-0.34788319,0.18986613,0.66313541,0.78915948,1.36689734,0.57773787,8.23882866,0.00456526,-6.10823822,-4.69648552,1.41175306,1.57336700,0.00,0.00,
0.00,0.00,9.00,0.40,163.00,0.94931638,-1.17418921,-0.30075538,-0.09569342,-0.15533039,0.08663245,0.76857195,5.13,1.18306172,0.52153915,-1.13965774,1.53593135,0.94583774,-0.73363411,0.11246815,0.85793531,0.41043517,0.75643027,0.38,0.22480059,-3.44457221,-2.01597929,0.88092881,-1.10310280,-1.86741793,0.17411532,-2.08027077,-1.03557456,2.33955193,0.12648683,0.31647736,-1.95853460,-1.00930786,-1.76020563,-0.21450114,1.52237833,1.69535172,-0.82830364,-0.21150367,0.09862992,0.75355479,0.95461816,-1.01498067,0.32489339,3.01827121,1.68142319,3.72329640,-1.13351905,0.02962665,1.01681221,2.33107257,0.12717543,0.94293231,1.41277838,0.46984604,5.95139790,0.01562377,1.63985586,1.92255855,0.28270262,0.08665791,0.00,0.00,
0.00,0.00,6.00,0.35,161.00,0.50523376,-0.77781457,0.37347507,0.89454770,0.24886049,0.18005559,0.67142883,5.70,1.18343747,0.79196578,1.84703422,0.15237167,1.66506958,0.16341975,-0.52886194,0.16954237,0.68049735,1.73763025,0.19,3.46167922,-3.15255189,1.43336749,-0.50939536,0.58959651,-0.60801834,-0.34491885,-6.58593845,-1.67968071,5.11059237,0.02402487,-2.74074125,1.93283069,1.41001725,-3.53420830,2.69295001,-0.74179578,1.70877242,1.20626915,-0.53612334,0.51740628,0.47214203,-2.31231833,4.71136141,-3.85293508,5.92116499,-0.87686163,-2.56247425,-0.05752886,2.11980152,-0.38624930,0.28092587,0.59622932,1.15948963,1.35695183,0.19746222,1.00930631,0.31634682,0.00151373,-0.14644542,-0.14795916,0.02633583,0.00,0.00,
0.00,0.00,5.00,0.31,161.00,-0.73216593,-0.17474145,1.02764297,0.85314399,0.24346989,0.11580259,0.73371322,6.96,-1.05733800,-1.10392809,1.67088592,0.97261631,0.48549274,1.66005826,-1.66237938,-0.63090646,0.04181266,0.00484105,0.94,-2.05140305,-4.55226898,0.83226895,-0.75367802,-0.32857227,1.24051404,6.50928640,-2.37949920,-1.01096487,1.23263490,0.26719988,0.16125132,-1.18421102,0.45142785,2.39037991,4.46774292,2.27654147,-1.60252941,1.30544698,0.21654850,0.05634583,0.81242312,-3.86625767,4.91550970,-6.18473673,3.16511583,-3.56563139,-2.61621428,2.72291851,-1.64723539,-1.65374243,3.43645883,0.06410824,1.32402349,1.19425189,-0.12977153,0.35988590,0.54928439,1.93435442,3.24415278,1.30979836,1.86848974,0.00,0.00,
0.00,0.00,3.00,0.27,168.00,-0.65639031,6.25038958,-0.61694145,5.83508921,2.70303679,2.42609429,0.11968821,16.88,1.17992485,2.07184768,6.25787163,5.86063099,2.06766105,6.78537893,-0.25221246,-0.83362603,2.89218450,4.00160313,0.05,10.26107407,-0.57804549,10.33167744,0.69904315,4.45157957,3.90488315,16.79001236,4.30459881,0.50873113,0.05240196,0.81898861,0.22856185,1.84835756,0.55749995,-1.26445127,5.76076031,1.03430569,-14.35329437,0.65605086,-6.38946104,8.36696625,0.00391567,-1.60748816,8.99435520,-9.62339020,-0.44936731,-10.81034946,-8.12608051,4.17475557,13.56218338,-6.32577324,8.47731972,0.00368725,1.41597080,1.04549503,-0.37047568,2.22140813,0.13776710,-14.43111229,-18.17904091,-3.74792910,3.82495999,1.30,0.47,
0.00,0.00,0.00,0.27,165.00,2.33750820,1.77030659,2.71109009,2.51051807,2.33235574,1.65373874,0.19878795,17.64,5.37790871,6.43501234,4.91771269,-1.10368025,-1.95894039,4.49663830,-0.95632583,-6.41974735,1.34857225,0.74819940,0.39,14.57443428,18.15845871,11.29915905,-7.05991793,-1.22158456,-4.48510981,-4.16579151,-14.07293415,-0.85767615,0.14125797,0.70712460,10.84462643,10.28150654,1.80447066,-2.97915864,1.06477249,2.76387835,-4.73658705,2.47068787,0.10972659,0.00217108,0.96284674,-2.34242845,7.33343935,-0.83383900,-0.62284851,0.84977734,-2.89150715,6.86525106,10.65227604,-0.14220661,0.00388295,0.95032752,1.42737329,0.96483600,-0.46253726,2.69684029,0.10220138,-7.88811207,-8.82828903,-0.94017673,0.16549966,1.26,0.45,
0.00,0.00,5.00,0.28,148.00,-2.43139982,2.57250381,3.25016117,3.36266041,1.68848133,0.60616499,0.43644401,21.09,0.50743467,-2.45217180,7.35410881,-0.61522090,6.99744034,2.85946345,-6.12948465,-9.06208992,-0.06756497,0.00127908,0.97,10.79430580,-9.30914688,4.47845459,-2.27025461,12.57317352,14.39854336,-3.28994894,-3.19749212,-0.99544895,0.12915875,0.71939249,-2.91066432,0.96842080,3.37337184,5.75568962,20.07181168,3.69876266,-5.40823889,-1.87140906,-0.14677277,0.00286242,0.95734448,-1.25275302,8.50242424,-18.48978424,3.53818798,-6.34559393,-28.06236839,8.06863308,14.81470013,-5.72694731,4.54889488,0.03321744,1.38677537,0.95393831,-0.43283704,2.01712704,0.15717201,-10.21829033,-10.41091347,-0.19262351,0.00423126,1.23,0.44,
0.00,0.00,5.00,0.31,149.00,-0.55584216,-1.92885518,4.48804331,0.23079903,0.55853623,0.08988337,0.76439604,18.12,0.44521847,1.19388878,1.77811909,1.82819712,5.39096689,1.73142779,-1.42358720,2.05119753,1.62442851,1.00403368,0.32,14.01322460,-11.84205151,-2.33692336,6.52405548,3.81079197,5.10281515,-15.53538704,-12.55300331,-2.30792403,0.96029735,0.32738253,-14.52368164,8.25779343,7.98811436,-1.82008505,6.75686646,11.16699791,14.95166016,0.86352730,4.19136143,3.17046404,0.07532763,-3.61050940,9.11354160,-5.10271788,12.27324581,-4.10418034,-8.63854408,-8.95738316,2.48688626,-0.59702772,0.06507093,0.79871342,1.45909536,1.16496897,-0.29412639,0.99436986,0.31994495,-0.27861315,-1.19358993,-0.91497672,0.19746993,1.19,0.43,
0.00,0.00,0.00,0.35,157.00,0.06414402,0.14542161,-0.89817804,0.14958976,-0.13475566,0.03973964,0.84203640,6.58,1.11767101,0.98905790,-0.92090267,1.69334149,-0.84711248,-0.17865331,1.39201164,0.82809204,0.50918823,0.81011581,0.37,1.20811844,0.89170688,-1.91714346,2.44945550,-0.90485758,-3.54936934,2.65481973,0.07232849,0.09856728,0.01295135,0.90941923,-2.73518920,0.94455671,-3.16102052,-2.26427174,-0.84134859,-0.27219859,0.07490854,1.23145854,-1.04225874,1.45552528,0.22796915,0.62315160,-0.94015157,2.32982063,-1.08521497,-2.04219198,2.94088674,-1.05669785,0.41754642,-0.02194209,0.00064887,0.97968357,1.57786489,1.47865570,-0.09920921,0.14479312,0.70398681,3.22809839,1.52525556,-1.70284271,2.96603370,1.19,0.41,
0.00,0.00,8.00,0.42,140.00,-0.44736212,-0.08669364,-0.34431547,-1.21279597,-0.52279180,1.40767729,0.23576149,4.29,0.15478592,-0.84589696,-0.88571286,-0.52913100,1.29653144,0.25379309,-0.88267052,0.11031457,-0.16599829,0.19813858,0.66,1.75360668,-1.67787981,-1.51223183,-1.67802262,0.76427376,3.99656272,-2.09582448,0.28446835,1.04546356,3.48415756,0.06229280,-1.71894848,-1.61043501,-1.32839739,0.41908190,3.78032494,0.94762254,-2.18500161,-1.31387818,0.87023360,2.43579721,0.11895476,0.10488348,-0.56882942,2.84379244,-0.11905807,0.78431463,-2.01012874,-2.87434387,-2.10075426,0.82350761,2.20554590,0.13787496,1.40713739,1.41768110,0.01054369,0.00185157,0.96572293,2.53610563,2.42284989,-0.11325569,0.02727887,1.15,0.40,
0.00,0.00,11.00,0.52,139.00,0.45939058,1.28323019,1.51672435,-0.71930921,0.63500899,1.50915313,0.21959568,5.03,0.94861370,-0.70520490,0.82326609,1.20042431,-1.51179945,-0.30256066,-0.65623921,-0.15189227,-0.04442405,0.01008286,0.92,4.93840456,1.08644068,-0.56026548,-0.47698182,-1.82357180,2.87571859,2.70994067,1.11791623,1.96588576,8.88011074,0.00296259,-2.56365585,2.11666512,5.55398130,2.47667480,1.79124868,1.19544375,0.05578603,0.79106790,2.26442361,11.95055771,0.00057260,1.36281121,-2.06166935,-2.32813191,1.71338665,1.23400986,-1.23073316,3.07043529,2.48971415,1.12479508,2.98552418,0.08436451,0.85223222,0.83050972,-0.02172247,0.00712165,0.93283531,-0.06055551,-0.88208908,-0.82153356,1.53647780,0.00,0.00,
0.00,0.00,0.00,0.63,92.00,-1.02023971,0.54293799,-2.68977475,-0.28611377,-0.86329758,0.90700305,0.34117147,8.82,2.90711045,-0.57111806,-1.25143731,-0.22847949,-0.07315823,-1.57203543,-1.51054132,0.26211998,-0.25469241,0.10435004,0.75,7.84054995,-0.27109641,-4.50208807,0.52478242,-0.41509938,-1.25859761,2.32633519,0.54714960,0.90899503,0.61551815,0.43292976,-1.06881380,-1.37382269,-3.16764450,-3.24915266,-0.40170512,-4.15822935,-4.57099199,-4.04693556,-2.45468783,4.47683048,0.03463899,-4.05747843,-8.26188755,2.04668069,3.15873790,1.89616418,-1.23084795,0.21389623,-1.42414474,-0.75595343,0.44025403,0.50717444,-0.07202030,-0.20131935,-0.12929906,0.20055984,0.65477954,2.89878035,2.91928172,0.02050128,0.00019726,0.00,0.00,
0.00,0.00,0.00,0.89,139.00,2.01571727,-0.05280970,-0.77440447,0.48551044,0.41850334,0.55363417,0.45703452,5.47,0.78833711,1.32857430,-0.37502268,0.05492593,2.54310918,1.06754339,1.40056014,0.85633337,0.95804507,3.62993360,0.06,-4.11112213,-0.37066159,-3.65802813,0.34152010,2.99795604,2.94900656,-2.32458520,4.44157267,-0.56259149,0.62919438,0.42786576,-0.60674000,-3.02228332,-2.07837129,-2.89074802,0.92982161,0.42754865,2.49212670,-1.55733049,-1.28294694,3.21478057,0.07332087,-0.25006771,0.87619251,5.59950447,0.49168804,4.04572105,3.67082143,-0.83556980,2.51889348,1.56963027,4.91785717,0.02683637,1.09356332,1.16253793,0.06897460,0.07916888,0.77873309,4.71765089,3.80416298,-0.91348773,1.48663044,0.00,0.00,
0.00,0.00,20.00,0.79,144.00,-0.03815773,-0.69922161,-2.20305896,-0.71849948,-0.91473442,3.19665647,0.07413180,4.98,-0.24663691,1.41532373,-1.69380581,0.08643277,0.59245026,0.30717173,0.60168940,-0.60499293,0.05720403,0.01579054,0.90,-4.80779696,-0.11637195,-3.23778963,-1.10021329,-0.99952370,0.58584440,-0.38717955,4.29864693,0.01494652,0.00058273,0.98074653,-3.67046928,-2.43190980,-3.04025507,-0.27266344,-2.77325177,1.47783065,-1.61673284,-4.92396450,-1.50885212,5.38736439,0.02051180,1.01777637,-0.73261756,1.03552175,-5.09668732,3.69350529,2.21499896,-3.12757945,0.75975585,0.65379435,1.05127692,0.30549623,0.88771164,1.08623040,0.19851868,0.76548648,0.38272161,2.84997582,1.81170452,-1.03827143,1.37983429,0.00,0.00,
0.00,0.00,15.00,0.70,145.00,1.55548155,-0.60385442,0.12220674,1.32011235,0.59848654,1.17501545,0.27866898,5.37,0.03440567,0.50067067,0.09831721,1.21957457,2.12233710,-0.98122841,1.30613637,1.55570579,0.73198986,2.19404292,0.14,-4.76063871,-1.31827354,0.76420474,0.58325833,-0.35029134,-1.38189352,0.89672285,0.49357361,-1.89671612,7.19596624,0.00744440,4.15391922,-0.81566495,-1.43293154,-0.36271906,1.54963839,-0.44407630,0.49274069,-2.22843575,-1.26416016,3.23523664,0.07241403,0.03108230,-0.75873941,1.64725769,3.81152153,1.80197966,1.07429540,2.27870989,2.91439557,0.23872860,0.11679447,0.73261945,0.75545579,1.12809730,0.37264144,3.09212422,0.08028204,3.31044126,4.36211395,1.05167282,1.03384447,0.00,0.00,
0.00,0.00,0.00,0.60,138.00,-0.79885381,-0.49799836,-1.10546517,-0.73243338,-0.78368765,2.57654071,0.10881602,4.75,-2.16624618,-0.45057818,0.21656959,-0.12745266,-0.67090088,-0.34129450,-1.23916960,-0.85437202,-0.70418054,2.99946618,0.08,-3.25697541,-1.02185810,0.06565037,1.74231768,-1.63873982,-0.46562037,0.86217701,-0.82207525,0.23814946,0.14475431,0.70369184,-1.25096130,-0.51319867,1.22846973,-4.43976402,0.17587529,1.41386557,-3.92156124,-2.10284495,-0.37075099,0.35847759,0.54950775,-0.57421863,1.01786923,0.08288586,-0.09781045,-4.55007744,-0.72284585,-0.83381659,-0.49342540,0.01603327,0.00070381,0.97884109,0.79316980,1.24422884,0.45105904,5.03181887,0.02604063,-1.82906187,-0.38085008,1.44821179,4.97363997,0.00,0.00,
0.00,0.00,11.00,0.53,156.00,-1.03192961,2.32961488,1.36500502,-0.96434957,0.42458516,0.51223183,0.47436352,5.77,-1.26250112,-2.33012271,0.39588377,0.99820840,-1.46046209,0.29634583,-1.18092752,-2.02988052,-0.82168204,2.30966306,0.13,0.56012893,5.76260233,1.83378375,0.43856883,1.97735035,3.18148994,3.21739054,1.26840496,3.25730467,18.33428001,0.00002058,2.58534002,0.24439332,3.61849642,2.95316482,2.64625216,-0.86892927,-2.01667809,1.46445143,2.36109281,9.77863407,0.00182381,1.93620825,-2.04259372,-0.55384499,-3.06517625,-1.84141994,-4.49504328,2.04097843,0.58999902,-0.03625872,0.00234220,0.96141149,1.00054765,1.31196022,0.31141248,2.46044683,0.11840946,-0.96244174,-0.24236470,0.72007704,0.66907775,0.00,0.00,
0.00,0.00,10.00,0.50,162.00,-1.97179461,0.69462341,-0.22022747,-2.00295138,-0.87508750,0.88240618,0.34780038,9.06,-2.97153282,-3.44759250,-1.57225358,-0.62707740,-3.21751523,-2.53730774,-2.42311859,-0.97215581,-2.22106934,6.83085346,0.01,-4.17074013,7.32839203,-1.41807342,-1.92860210,0.79151940,-0.11855228,-2.29681516,7.03998232,2.68622875,5.13919449,0.02363451,-0.44355014,-0.73178083,2.10889697,2.22805595,5.02386665,-3.47324204,-5.14962959,-2.43721676,1.76836252,2.22734141,0.13594701,6.05581665,-10.85690403,5.38878250,-4.38515234,-3.28145361,-4.82339478,1.93679821,-3.46664882,0.14223219,0.01511624,0.90217639,1.26419997,1.21576905,-0.04843092,0.05227768,0.81939220,-3.21572113,-1.19244790,2.02327323,4.00755596,0.00,0.00,
0.00,0.00,0.00,0.47,155.00,1.93207431,2.80294251,-1.54260361,0.24291897,0.85883301,0.67287093,0.41227383,10.18,1.64469910,-1.07035518,3.68046117,0.76099497,1.19075704,-2.12634373,-0.44359621,3.69430828,0.91636568,0.92248440,0.34,-4.09537411,1.28216052,0.48183540,3.64664268,4.32887268,3.27625942,0.19068953,13.70119095,2.59300613,3.81112242,0.05123156,-3.85712171,-2.24421191,1.67416477,-2.41115975,0.75530136,-1.52701581,-3.30195642,-2.25906253,-1.76346982,1.73314154,0.18835452,8.78466034,-10.24253654,6.44583178,-0.27283868,6.42493391,2.83064604,5.04115868,-1.83149314,1.61135077,1.53267872,0.21604255,1.48610818,1.00347960,-0.48262861,3.69802284,0.05597217,6.78777266,6.34072304,-0.44704995,0.13276255,0.00,0.00,
0.00,0.00,0.00,0.45,157.00,0.65102953,-2.29462218,-2.16492605,-1.75275600,-1.39031863,0.93144566,0.33475179,14.01,3.66805291,2.55773139,-0.45945099,-2.52039170,4.17623425,-3.24975681,0.60351211,2.43143463,0.90092075,0.47279859,0.49,-3.07204342,-7.22827244,-3.70055914,-6.55139780,3.22407007,2.14609933,-5.35950899,4.13696384,-0.58339465,0.09996014,0.75195279,-5.27574444,-2.43991232,-11.86652756,-0.92279238,2.51113629,-4.65336847,7.86967850,-2.48104787,-0.53419650,0.08525978,0.77036128,6.85669994,-9.60289288,4.99787998,-5.58869028,6.58440113,6.28201437,1.77745664,-4.94970703,2.26244593,1.56659365,0.21103650,1.71629214,0.92729259,-0.78899956,6.83247328,0.00966889,11.34931755,7.03019571,-4.31912184,3.08874345,0.00,0.00,
0.00,0.00,8.00,0.45,150.00,2.51295090,-3.26261687,-3.89334989,-1.48197031,-1.53124654,1.51513875,0.21868440,12.10,-0.15672442,1.72013175,-2.25245047,1.77061820,4.15690422,-4.52354813,0.87697548,4.10987902,0.71272326,0.39383906,0.53,-6.95363474,-7.06577969,-2.60419416,-2.03126240,-3.82534790,-2.73193645,-5.81313419,5.01271105,-1.77344346,1.23898697,0.26597172,-10.91701508,-8.82551575,-12.52998352,-1.45572472,-3.17580891,-4.77969980,12.63255310,-1.12187195,-2.42299151,2.42045426,0.12012138,5.53580427,-4.55678511,5.34530354,-2.37157679,3.27642179,14.45093727,-0.95911795,0.92157525,3.95166898,6.42797709,0.01140654,1.90409267,1.01914692,-0.88494575,6.68770933,0.01045618,23.52572823,25.04924393,1.52351558,0.59231561,0.00,0.00,
0.00,0.00,9.00,0.47,146.00,3.04087234,-3.28174424,-2.75060058,-3.07083011,-1.51557565,0.75282472,0.38581911,16.99,-0.88036609,0.40936255,-0.46020016,1.51288986,5.33184385,-7.24913931,2.00701427,10.05727100,1.34108448,0.74420398,0.39,-11.34222317,-11.05454731,-0.09411338,2.15857840,-6.60763216,-1.28028846,-14.73419857,16.36230469,-0.26436085,0.01437206,0.90460292,-20.95888329,-9.08953190,-1.73196530,1.21152329,-5.44913292,-3.76234627,12.53998375,5.75568819,0.54324746,0.06104538,0.80490913,9.73191547,-9.66915321,15.47679520,-8.27327156,8.55712128,21.25189400,-8.26424217,-2.41132808,6.14028597,8.10326862,0.00452177,1.82465208,1.01744843,-0.80720371,4.67592764,0.03183795,37.97462463,37.36282730,-0.61179841,0.04757605,0.00,0.00,
0.00,0.00,8.00,0.48,152.00,5.26174068,6.73680735,-2.94024372,-6.35773325,0.67514271,0.04791129,0.82678906,30.00,3.89038372,-5.23151875,2.25134850,3.66773295,-1.49004793,-6.93096733,12.47157574,16.79117966,3.17746067,1.40809870,0.24,4.92359829,-1.86039305,0.54242849,6.42681217,-5.45475483,-1.46960509,12.74910641,36.67246628,13.38475895,11.61200047,0.00068514,8.64624596,-11.43142986,20.83627892,-9.18985176,-13.62950230,-18.73174477,-3.23160529,1.26985180,3.61549902,0.85491163,0.35542119,17.12370110,-24.49170113,33.32951736,-3.92740464,25.59135628,16.34578323,-12.07398033,-7.42501450,11.70786667,9.40579224,0.00222946,1.47385287,0.89783376,-0.57601917,2.33085704,0.12849498,10.92349148,3.94071412,-6.98277760,1.87232745,0.00,0.00,
0.00,0.00,9.00,0.52,155.00,-2.26566315,-2.40135574,2.32995534,0.12819868,-0.55221617,0.13347727,0.71494108,14.70,1.97963321,2.35619211,-3.11644244,3.69786215,2.93400216,0.53315336,-0.75888914,1.10991681,1.09192860,0.70338345,0.40,15.09806252,-5.40951109,-6.20708847,-2.26098680,0.94821906,-0.74773866,-9.81298923,-8.62988186,-2.56226969,1.78141510,0.18232245,-2.15030551,4.11763906,-4.54148006,1.00680339,3.16434240,8.76753139,11.30537891,-2.80523014,2.04238772,1.13024914,0.28801518,-6.33132076,-1.30430388,-7.72205591,8.45399094,-2.54568219,-0.34545562,-11.16368675,2.20952487,-2.34592342,1.52245545,0.21757922,0.97711378,0.70049316,-0.27662063,0.62139684,0.43151109,12.31846619,13.70426846,1.38580191,0.40692341,0.00,0.00,
0.00,0.00,0.00,0.60,135.00,-1.08250916,-0.10867061,1.94581187,-0.81433606,-0.01492601,0.00016870,0.98964008,11.17,2.92429900,1.32346022,-0.32176051,-4.44994164,1.83690584,2.00843310,-0.96693343,-3.44620061,-0.13646722,0.01995156,0.89,6.98151207,-1.02307320,-3.92594719,-2.96461320,-2.38556027,5.83515215,0.90403175,-4.27897024,0.58186829,0.15705085,0.69198288,-3.99325323,4.48322344,7.91988516,-1.86172962,9.40033722,0.51715398,-1.54283392,-2.20713997,2.69625783,3.42598629,0.06451435,1.20983946,1.97356713,-1.62903571,-1.79829752,0.10770787,-4.47529316,-1.01547432,-4.02381086,-0.29134831,0.04013748,0.84125852,0.22597598,0.12192820,-0.10404778,0.09717093,0.75559320,-7.01353216,-10.96999073,-3.95645905,6.91566658,0.00,0.00,
0.00,0.00,16.00,0.70,98.00,0.63209224,2.21304274,-1.43797374,-0.52000141,0.22178993,0.02288879,0.87978117,14.25,3.80615878,-4.67175531,-3.14185667,-1.36150026,0.41786787,-3.37015557,-3.75662017,-6.81839657,-2.36203218,3.43151665,0.06,12.05590916,5.24054575,-1.48160374,-4.30974054,5.91169119,0.08181555,3.87696409,-2.13332391,2.79469013,2.22364831,0.13627155,3.00650311,-3.97777247,-4.95805788,-4.69850969,1.65251505,-1.07352149,1.54070592,-3.05463099,-0.99137384,0.28033310,0.59661712,3.64823127,-2.78309751,-2.67778420,-0.39775664,8.36319828,-7.47846365,1.33382618,5.32475567,1.06943715,0.33465964,0.56307682,-0.91601706,-1.02452838,-0.10851130,0.09606763,0.75694035,-6.29119015,-4.97065163,1.32053864,0.34997332,0.00,0.00,
