x,y,z,d,t1,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,theta all,theta F,theta p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity,V23_superficial_deveined,V23_superficial_deveined F,V23_superficial_deveined_iso0,V23_superficial_deveined_iso0 F,V23_superficial_deveined_iso90,V23_superficial_deveined_iso90 F,V23_superficial_deveined_orth,V23_superficial_deveined_orth F,V23_superficial_deveined_sur,V23_superficial_deveined_sur F,V23_superficial_deveined_task,V23_superficial_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L2 p-val,V23_middle_deveined,V23_middle_deveined F,V23_middle_deveined_iso0,V23_middle_deveined_iso0 F,V23_middle_deveined_iso90,V23_middle_deveined_iso90 F,V23_middle_deveined_orth,V23_middle_deveined_orth F,V23_middle_deveined_sur,V23_middle_deveined_sur F,V23_middle_deveined_task,V23_middle_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L1 p-val,V23_deep_deveined,V23_deep_deveined F,V23_deep_deveined_iso0,V23_deep_deveined_iso0 F,V23_deep_deveined_iso90,V23_deep_deveined_iso90 F,V23_deep_deveined_orth,V23_deep_deveined_orth F,V23_deep_deveined_sur,V23_deep_deveined_sur F,V23_deep_deveined_task,V23_deep_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L0 p-val,V1_tgt_superficial_deveined,V1_tgt_superficial_deveined F,V1_tgt_superficial_deveined_iso0,V1_tgt_superficial_deveined_iso0 F,V1_tgt_superficial_deveined_iso90,V1_tgt_superficial_deveined_iso90 F,V1_tgt_superficial_deveined_orth,V1_tgt_superficial_deveined_orth F,V1_tgt_superficial_deveined_sur,V1_tgt_superficial_deveined_sur F,V1_tgt_superficial_deveined_task,V1_tgt_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L2 p-val,V1_tgt_middle_deveined,V1_tgt_middle_deveined F,V1_tgt_middle_deveined_iso0,V1_tgt_middle_deveined_iso0 F,V1_tgt_middle_deveined_iso90,V1_tgt_middle_deveined_iso90 F,V1_tgt_middle_deveined_orth,V1_tgt_middle_deveined_orth F,V1_tgt_middle_deveined_sur,V1_tgt_middle_deveined_sur F,V1_tgt_middle_deveined_task,V1_tgt_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L1 p-val,V1_tgt_deep_deveined,V1_tgt_deep_deveined F,V1_tgt_deep_deveined_iso0,V1_tgt_deep_deveined_iso0 F,V1_tgt_deep_deveined_iso90,V1_tgt_deep_deveined_iso90 F,V1_tgt_deep_deveined_orth,V1_tgt_deep_deveined_orth F,V1_tgt_deep_deveined_sur,V1_tgt_deep_deveined_sur F,V1_tgt_deep_deveined_task,V1_tgt_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L0 p-val,V1_sur_superficial_deveined,V1_sur_superficial_deveined F,V1_sur_superficial_deveined_iso0,V1_sur_superficial_deveined_iso0 F,V1_sur_superficial_deveined_iso90,V1_sur_superficial_deveined_iso90 F,V1_sur_superficial_deveined_orth,V1_sur_superficial_deveined_orth F,V1_sur_superficial_deveined_sur,V1_sur_superficial_deveined_sur F,V1_sur_superficial_deveined_task,V1_sur_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L2 p-val,V1_sur_middle_deveined,V1_sur_middle_deveined F,V1_sur_middle_deveined_iso0,V1_sur_middle_deveined_iso0 F,V1_sur_middle_deveined_iso90,V1_sur_middle_deveined_iso90 F,V1_sur_middle_deveined_orth,V1_sur_middle_deveined_orth F,V1_sur_middle_deveined_sur,V1_sur_middle_deveined_sur F,V1_sur_middle_deveined_task,V1_sur_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L1 p-val,V1_sur_deep_deveined,V1_sur_deep_deveined F,V1_sur_deep_deveined_iso0,V1_sur_deep_deveined_iso0 F,V1_sur_deep_deveined_iso90,V1_sur_deep_deveined_iso90 F,V1_sur_deep_deveined_orth,V1_sur_deep_deveined_orth F,V1_sur_deep_deveined_sur,V1_sur_deep_deveined_sur F,V1_sur_deep_deveined_task,V1_sur_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L0 p-val
0.00,0.00,0.00,0.68,115.00,-0.36658734,-2.28226042,2.95493555,2.04952717,0.58890373,0.18203829,0.66972365,15.04,7.76327896,2.61900568,-5.18907738,2.83589625,-0.83721799,-0.69218260,0.10430007,-2.27618909,0.54097670,0.18448415,0.67,6.32484007,6.16031218,-3.69771028,-2.98943877,-7.54805231,-14.23422337,0.99447960,-1.38139176,-4.45953131,6.08394480,0.01381770,7.43900013,5.04921961,4.30533838,2.21455121,-0.77552587,4.63846827,5.33301353,-4.60948133,0.98258257,0.29565275,0.58674866,-13.90978050,-2.14842463,1.42443752,-0.40634647,5.82198429,-0.03871445,-3.58656287,11.23657417,-2.28422093,1.61221611,0.20449248,-0.72931415,-0.73770803,-0.00839388,0.00155656,0.96855630,6.39860821,9.74380779,3.34519958,1.95095181,4.72,0.33,0.00823557,1.68867886,0.03801665,0.01430913,-0.66252780,4.51691532,0.01267883,0.00161230,0.31580383,1.02958548,-0.80448377,0.20126832,0.65380146,0.01866819,6.47794104,0.09502407,0.06926762,-0.84338576,5.57503128,-0.08758395,0.05914078,0.28412500,0.64258212,-2.07530451,1.37556326,0.24115264,0.02204524,5.23767328,0.07798549,0.03586755,-0.95338094,5.45678902,-0.06862526,0.02784454,0.31883490,0.61885005,-1.82533574,1.05532837,0.30454486,0.01645226,6.08290768,-0.02561073,0.00458838,-0.86888868,5.28054857,-0.03493192,0.00843452,0.38402247,1.03407204,-1.97776103,1.25957727,0.26201499,0.03083544,15.65606308,-0.02986966,0.00524767,-1.07502508,6.79308128,-0.17095831,0.17051536,0.39588645,0.92461306,-3.56502938,4.10368156,0.04306934,0.04274893,18.11180496,-0.03267691,0.00526178,-1.18493545,6.88015604,-0.18494132,0.16612197,0.45067230,0.98928338,-3.52128291,4.24619007,0.03961057,0.01645226,6.08290768,-0.02561073,0.00458838,-0.86888868,5.28054857,-0.03493192,0.00843452,0.38402247,1.03407204,-1.97776103,1.25957727,0.26201499,0.03083544,15.65606308,-0.02986966,0.00524767,-1.07502508,6.79308128,-0.17095831,0.17051536,0.39588645,0.92461306,-3.56502938,4.10368156,0.04306934,0.04274893,18.11180496,-0.03267691,0.00526178,-1.18493545,6.88015604,-0.18494132,0.16612197,0.45067230,0.98928338,-3.52128291,4.24619007,0.03961057,
0.00,0.00,16.00,0.74,122.00,1.37850630,-1.57682061,0.12209964,3.39316082,0.82923651,0.24728413,0.61910852,18.18,6.59335661,0.96733862,1.53704846,6.83296824,5.93402290,-0.71898395,-8.34004784,1.66550934,1.80890143,1.53051150,0.22,6.34124422,-4.83156395,5.64916945,2.27444792,-0.92186326,-7.18015528,-6.71434498,-6.01152945,-4.90102768,4.96527719,0.02609531,-4.66041899,-7.62231684,3.51157784,0.22695054,4.92750168,-5.71324205,-0.00126813,9.95341587,-3.32116365,2.32471180,0.12766767,-14.05114937,-3.13772607,-1.68517315,2.64157820,9.09430408,7.72607708,1.96291614,10.57544899,-1.92816961,0.78307629,0.37642657,-0.88245767,-1.12938714,-0.24692948,1.29924297,0.25529536,1.44325101,3.50063252,2.05738163,0.59291631,4.76,0.40,-0.00092756,0.01465335,0.01174003,0.00091583,-0.14570676,0.14891464,0.51676440,1.82461631,0.33816719,0.80474347,0.64897132,0.08929383,0.76514225,0.00843725,0.89823973,0.07475811,0.02905827,-0.24259844,0.31313267,0.48855150,1.24978065,0.32445624,0.56879044,-0.74127734,0.11907475,0.73011664,0.01022059,0.76515830,0.06996970,0.01961239,-0.27966350,0.31911379,0.55814934,1.25445998,0.36062542,0.53814942,-0.64848512,0.09054694,0.76354890,0.01336412,2.73188424,0.02315362,0.00257188,-0.31934631,0.48553360,0.48416287,1.10654998,0.37340379,0.66547310,-1.62943852,0.58197898,0.44572725,0.03110146,10.82398701,0.01589933,0.00101893,-0.51077288,1.04208612,0.34727138,0.47815546,0.37394843,0.56059605,-3.73610520,3.06289959,0.08042178,0.03196333,6.83419037,0.01431888,0.00064572,-0.48631859,0.78224158,0.47851041,0.75060141,0.42829597,0.60310090,-2.59722281,1.55913293,0.21210016,0.01336412,2.73188424,0.02315362,0.00257188,-0.31934631,0.48553360,0.48416287,1.10654998,0.37340379,0.66547310,-1.62943852,0.58197898,0.44572725,0.03110146,10.82398701,0.01589933,0.00101893,-0.51077288,1.04208612,0.34727138,0.47815546,0.37394843,0.56059605,-3.73610520,3.06289959,0.08042178,0.03196333,6.83419037,0.01431888,0.00064572,-0.48631859,0.78224158,0.47851041,0.75060141,0.42829597,0.60310090,-2.59722281,1.55913293,0.21210016,
0.00,0.00,0.00,0.00,106.00,-2.00769854,-1.12395084,1.70721924,-0.25191370,-0.41908595,0.08746023,0.76749548,15.45,-1.75839210,2.81129551,-1.66745365,-4.73708391,-0.68902487,1.60189128,4.69670343,3.09183669,0.41872156,0.12491998,0.72,-5.19292641,-0.66202962,-2.24410510,-4.21248055,0.34569106,-5.49901867,6.33387041,1.95123601,-0.93398774,0.24876520,0.61806171,9.68502235,2.53586459,-2.78692341,-5.89592600,-1.77846086,6.28267717,0.92889369,3.97649837,1.94709861,1.10586309,0.29325125,2.38939977,-3.32867169,-1.46210611,2.63877130,-11.66930199,4.48097610,-5.69289827,-3.79008245,-1.75276601,0.88627970,0.34672755,-1.89752781,-2.46827292,-0.57074517,5.24670744,0.02270839,3.58342910,0.40428457,-3.17914462,2.71084857,4.79,0.46,0.01035669,2.54212403,0.09904725,0.09227693,-0.21174735,0.43919471,-0.93575293,8.35512352,-0.48459151,2.30762672,-1.55836236,0.71890318,0.39671771,0.00797196,1.11745393,0.10126410,0.07446287,-0.22510742,0.37569901,-1.03971553,7.88712454,-0.53330880,2.14141417,-0.90770674,0.24893333,0.61794279,0.01143808,1.33573854,0.11497626,0.07389545,-0.26745844,0.40684012,-1.18302047,7.85476065,-0.61856925,2.20677233,-1.03256512,0.31991556,0.57179209,0.02402775,12.43050957,0.07439294,0.03704309,-0.41415957,1.14949942,-1.26589429,10.64772224,-0.62898946,2.65798712,-3.52893066,3.84213758,0.05027205,0.01901463,5.60520601,0.07764568,0.03343078,-0.36002037,0.71731800,-1.29823184,9.25878620,-0.63100570,2.21169305,-2.33772850,1.66140068,0.19772842,0.02004035,3.73015499,0.07102911,0.02324623,-0.34596932,0.54964840,-1.37280750,8.57830620,-0.68912244,2.16772676,-1.69191182,0.91870630,0.33805901,0.02402775,12.43050957,0.07439294,0.03704309,-0.41415957,1.14949942,-1.26589429,10.64772224,-0.62898946,2.65798712,-3.52893066,3.84213758,0.05027205,0.01901463,5.60520601,0.07764568,0.03343078,-0.36002037,0.71731800,-1.29823184,9.25878620,-0.63100570,2.21169305,-2.33772850,1.66140068,0.19772842,0.02004035,3.73015499,0.07102911,0.02324623,-0.34596932,0.54964840,-1.37280750,8.57830620,-0.68912244,2.16772676,-1.69191182,0.91870630,0.33805901,
0.00,0.00,16.00,0.57,94.00,-2.30654883,-0.59865677,-0.08345716,0.71756393,-0.56777471,0.32128590,0.57096922,10.92,-0.66287524,-1.73359990,-1.57336164,1.81450653,0.06484880,-1.61616755,1.57732964,-0.71496868,-0.35553601,0.18786961,0.66,0.63994950,-2.50949693,-3.06842089,-1.60366082,-1.28151178,-1.66309226,2.93960881,1.64849389,-1.31284642,0.98062032,0.32229865,1.10042703,1.01416099,0.55685663,4.10833645,-0.41589439,-7.68060923,-2.24667811,1.87124968,-0.83842468,0.40990913,0.52217050,-3.19294190,-2.08699393,0.00297858,-7.61150312,-4.72629499,-0.50065196,-2.79537129,2.58544397,-2.92653513,4.92510653,0.02670548,-4.16758919,-4.21786880,-0.05027989,0.03028031,0.86197755,-11.39924526,-10.53787422,0.86137074,0.41437304,5.89,0.24,-0.00046786,0.01036573,-0.43944272,3.61407757,-0.18988638,0.70251650,-0.22770287,0.98398095,-0.01071904,0.00228936,-0.17359088,0.01774256,0.89406249,-0.00292597,0.29987833,-0.51445717,3.82793379,-0.20166440,0.60071093,-0.23001562,0.76903462,0.00313942,0.00012723,0.17306817,0.01800288,0.89329280,-0.00450573,0.41293794,-0.58453476,3.80315137,-0.21553959,0.52636707,-0.25579503,0.73159546,0.00802302,0.00076340,0.24857694,0.03696148,0.84758463,0.00453792,0.87313682,-0.53529924,3.77663350,-0.28508371,1.07249999,-0.31508961,1.29910696,-0.04335213,0.02488857,-0.96552616,0.56638998,0.45188365,0.00400338,0.49282566,-0.59507036,3.88876605,-0.31521842,1.09072042,-0.33308381,1.20889926,-0.03909053,0.01680087,-0.78666753,0.37318307,0.54142059,0.00483504,0.43140379,-0.63433009,3.68166018,-0.32539028,0.96606207,-0.35945490,1.16856289,-0.03942585,0.01412353,-0.72268939,0.33304805,0.56400665,0.00453792,0.87313682,-0.53529924,3.77663350,-0.28508371,1.07249999,-0.31508961,1.29910696,-0.04335213,0.02488857,-0.96552616,0.56638998,0.45188365,0.00400338,0.49282566,-0.59507036,3.88876605,-0.31521842,1.09072042,-0.33308381,1.20889926,-0.03909053,0.01680087,-0.78666753,0.37318307,0.54142059,0.00483504,0.43140379,-0.63433009,3.68166018,-0.32539028,0.96606207,-0.35945490,1.16856289,-0.03942585,0.01412353,-0.72268939,0.33304805,0.56400665,
0.00,0.00,18.00,0.68,90.00,0.23650768,-0.24472030,1.28399229,-0.52632904,0.18736266,0.04695192,0.82850102,9.42,3.50765848,0.40881673,-1.47041607,0.78340340,1.30767453,0.14709145,1.54451001,-1.94998097,0.53484470,0.51992410,0.47,2.24057055,6.64323854,-7.66525602,2.15765977,-2.98434305,-2.04449391,4.88270092,-4.29382658,0.25453982,0.05092505,0.82151006,5.69232607,-0.01171843,3.47318411,2.61223674,-2.02954006,-5.25072718,1.90795600,2.56207895,1.82851923,2.62440848,0.10556464,-0.21974798,-2.14669776,-0.44495544,-4.30103445,-0.37103656,0.85087621,2.33676052,6.22634935,0.81272012,0.51164454,0.47460412,-2.04874897,-2.11443114,-0.06568210,0.07008878,0.79139627,0.63227946,0.06565626,-0.56662321,0.20024818,5.89,0.24,-0.00231664,0.33939248,0.06291206,0.09930941,0.34645414,3.13729024,-0.03881332,0.03830750,0.22232290,1.29605603,0.29046080,0.06663286,0.79635991,-0.00240794,0.27233553,0.07485338,0.10869532,0.39794460,3.13706303,-0.04304689,0.03608958,0.26006383,1.36056852,0.23025018,0.04274439,0.83625167,-0.00412684,0.46457213,0.08496159,0.10778005,0.46588990,3.29868388,-0.04293780,0.02764904,0.29923943,1.37997723,0.34243378,0.09395553,0.75927472,0.00573666,1.87323034,0.08243629,0.12023883,0.34325129,2.08738708,-0.12319412,0.26654223,0.23830561,1.00865591,-1.02125692,0.85064483,0.35660440,0.00421072,0.73128426,0.09417701,0.13067183,0.39190212,2.26127982,-0.11644931,0.19818418,0.27358586,1.10605896,-0.68679005,0.38151735,0.53694048,0.00799347,1.58343661,0.10655733,0.13951397,0.41961691,2.15746856,-0.14296234,0.24827164,0.30481616,1.13166082,-0.89316082,0.68313146,0.40871825,0.00573666,1.87323034,0.08243629,0.12023883,0.34325129,2.08738708,-0.12319412,0.26654223,0.23830561,1.00865591,-1.02125692,0.85064483,0.35660440,0.00421072,0.73128426,0.09417701,0.13067183,0.39190212,2.26127982,-0.11644931,0.19818418,0.27358586,1.10605896,-0.68679005,0.38151735,0.53694048,0.00799347,1.58343661,0.10655733,0.13951397,0.41961691,2.15746856,-0.14296234,0.24827164,0.30481616,1.13166082,-0.89316082,0.68313146,0.40871825,
0.00,0.00,18.00,0.75,109.00,-2.14215565,-0.11938300,1.59610748,2.40255594,0.43428120,0.11264252,0.73722928,14.10,1.25167012,-1.73699796,-1.84079838,2.51777983,0.39367029,-0.53359795,2.08286047,1.27689004,0.42643458,0.14599480,0.70,5.55216074,2.43854022,-0.87915522,-3.44422960,0.75067037,-7.66026783,2.24584866,1.28811431,-2.56162024,2.24985576,0.13396015,4.06446218,-4.94128942,-1.52898693,7.36106014,3.41346884,-4.19319630,5.10254383,2.95505118,-0.74707472,0.19528039,0.65865855,-3.59156084,8.26221275,-7.67499352,3.71854520,-4.70884132,-10.65852642,-6.50473022,4.55422401,-4.54806852,7.24923325,0.00721834,-1.60366738,-1.55923319,0.04443420,0.03013752,0.86230011,-3.95976186,-2.99169350,0.96806848,0.21534361,5.95,0.24,0.00545128,0.84510547,-0.11723436,0.15516238,-0.88303453,9.16555309,-0.51115024,2.99159503,-0.18477465,0.40256271,0.23838915,0.02018185,0.88706052,0.00621256,0.81539768,-0.12995571,0.14733329,-1.01817894,9.23549557,-0.58044261,2.95364881,-0.20253980,0.37109575,0.27996984,0.02839235,0.86622561,0.00594607,0.43344915,-0.16622832,0.18539135,-1.14816082,9.00386810,-0.63343614,2.70439744,-0.22156449,0.33994809,0.51652449,0.09610897,0.75661802,0.01331514,4.55139875,-0.19922067,0.31672561,-1.17872870,11.10135269,-0.69598067,3.83747506,-0.24501792,0.48090804,-0.89034808,0.29159725,0.58932548,0.01908492,6.79783487,-0.21394339,0.30512661,-1.32093263,11.62509251,-0.80972219,4.33604240,-0.24947441,0.41620815,-1.39400458,0.71121538,0.39925314,0.02353730,6.20230150,-0.22264908,0.27518612,-1.42677116,11.26796532,-0.84292364,3.89838004,-0.27012292,0.40147069,-1.09383821,0.46283761,0.49646673,0.01331514,4.55139875,-0.19922067,0.31672561,-1.17872870,11.10135269,-0.69598067,3.83747506,-0.24501792,0.48090804,-0.89034808,0.29159725,0.58932548,0.01908492,6.79783487,-0.21394339,0.30512661,-1.32093263,11.62509251,-0.80972219,4.33604240,-0.24947441,0.41620815,-1.39400458,0.71121538,0.39925314,0.02353730,6.20230150,-0.22264908,0.27518612,-1.42677116,11.26796532,-0.84292364,3.89838004,-0.27012292,0.40147069,-1.09383821,0.46283761,0.49646673,
0.00,0.00,17.00,0.79,126.00,-1.95186675,-1.23402643,0.51666147,0.21799654,-0.61280876,0.11353461,0.73622948,19.82,-1.78627515,-1.50962973,0.20778176,-2.53715396,1.66703963,1.74153435,-0.06677671,-0.72451156,-0.37599891,0.06175687,0.80,-2.05777192,2.40169621,-2.70915723,-8.04306698,4.70360994,0.80321592,3.41381264,-7.32915735,-1.46671534,0.37203741,0.54204212,-1.51174939,-3.48782372,0.16157597,1.08393276,2.87624907,-0.42419422,-0.36637884,5.95621777,0.27098325,0.01290373,0.90958324,-4.21240187,2.99377918,-0.73948771,-6.77045012,-5.32249498,-0.64964300,-4.87475729,4.69399118,-2.03311706,0.71749359,0.39718130,-1.88950086,-1.70910311,0.18039775,0.43758106,0.50881934,5.46208858,10.66069984,5.19861078,4.27532244,5.59,0.24,0.01710563,4.19941473,-0.37664872,0.80833036,-0.63738060,2.40981126,-0.28896591,0.48250440,-0.70105529,2.92468905,-2.76874614,1.37416935,0.24139101,0.01473766,2.31090832,-0.43824574,0.84367472,-0.69598389,2.17310381,-0.28030521,0.34686810,-0.76564121,2.67076063,-1.94633412,0.69249958,0.40552483,0.01869311,2.15820670,-0.52188259,0.92057425,-0.80011755,2.20256257,-0.31127200,0.32895866,-0.87326598,2.66064739,-1.89427543,0.65134895,0.41983303,0.02346583,7.12230015,-0.55750084,1.24968040,-0.83736986,2.82279086,-0.38645884,0.59614003,-0.79692966,2.56320786,-3.51253438,2.28669214,0.13082068,0.02209175,4.56744814,-0.61027110,1.24472392,-0.88498616,2.61657763,-0.40260974,0.53749269,-0.84611899,2.40058875,-2.80020118,1.43894339,0.23060980,0.03255120,5.96116400,-0.65520221,1.19746172,-0.97471523,2.64271688,-0.44863170,0.55493641,-0.93014586,2.39220810,-2.96283364,1.70647025,0.19176049,0.02346583,7.12230015,-0.55750084,1.24968040,-0.83736986,2.82279086,-0.38645884,0.59614003,-0.79692966,2.56320786,-3.51253438,2.28669214,0.13082068,0.02209175,4.56744814,-0.61027110,1.24472392,-0.88498616,2.61657763,-0.40260974,0.53749269,-0.84611899,2.40058875,-2.80020118,1.43894339,0.23060980,0.03255120,5.96116400,-0.65520221,1.19746172,-0.97471523,2.64271688,-0.44863170,0.55493641,-0.93014586,2.39220810,-2.96283364,1.70647025,0.19176049,
0.00,0.00,17.00,0.81,130.00,1.38742137,6.72328758,-3.10335112,1.98460627,1.74799109,0.35911176,0.54914224,31.79,3.65725470,6.61054850,-1.00720680,-3.25946426,4.22494030,-5.21990871,7.52411652,2.54570889,1.88449860,0.61436105,0.43,0.51074487,-4.41945887,18.81252670,16.52812958,8.85971832,12.20292759,-4.19233751,3.78695154,4.89125824,1.61366928,0.20428879,-3.83441663,8.13855648,-8.54154396,-18.44854164,4.98781109,-10.04464531,5.91280270,-6.70035887,-5.18434668,1.84562385,0.17461674,1.24123418,-10.62771606,16.11016464,-0.23212183,3.23806930,-1.91647482,-0.58007735,1.44472063,-0.57325941,0.02211839,0.88180425,-2.10434651,-1.82644069,0.27790588,0.92314816,0.33745289,-4.76893902,-3.48151255,1.28742635,0.10456394,5.01,0.28,-0.00871975,0.42270318,-0.89370030,1.76287329,0.73784429,1.25088942,-0.02431875,0.00132001,0.80438519,1.49149120,2.69168854,0.50310379,0.47831373,0.00855391,0.30214471,-0.91121608,1.41574836,0.72498161,0.91525370,-0.19832695,0.06737659,0.80333352,1.14120233,-0.08447589,0.00047998,0.98252567,0.00478394,0.05488417,-1.08544338,1.54563427,0.87136513,1.01388764,-0.17778008,0.04162800,0.94310087,1.20439267,0.62967676,0.02789196,0.86739866,0.00289593,0.04186614,-0.98244125,1.49836385,0.86637664,1.16667366,-0.12510434,0.02411202,0.90244049,1.26905978,0.66649365,0.03178947,0.85852855,0.01007422,0.36784962,-1.09772027,1.55953598,0.84404707,0.92169398,-0.23373228,0.07019802,0.96952438,1.22054553,-0.21444274,0.00329991,0.95420296,0.00204663,0.00911605,-1.19886458,1.54966867,1.04098248,1.16511524,-0.17209908,0.03154634,1.05809343,1.19654167,0.96835881,0.07046947,0.79071211,0.00289593,0.04186614,-0.98244125,1.49836385,0.86637664,1.16667366,-0.12510434,0.02411202,0.90244049,1.26905978,0.66649365,0.03178947,0.85852855,0.01007422,0.36784962,-1.09772027,1.55953598,0.84404707,0.92169398,-0.23373228,0.07019802,0.96952438,1.22054553,-0.21444274,0.00329991,0.95420296,0.00204663,0.00911605,-1.19886458,1.54966867,1.04098248,1.16511524,-0.17209908,0.03154634,1.05809343,1.19654167,0.96835881,0.07046947,0.79071211,
0.00,0.00,17.00,0.79,130.00,6.11579227,-0.96966904,2.83799958,4.37061644,3.08868480,1.59057486,0.20755234,26.69,-0.22977620,8.47279167,-1.74972403,6.38160086,6.64826107,2.24275208,-2.14285302,2.64365244,2.78333807,1.61125827,0.20,-14.32934093,6.43891954,-13.72842216,4.98595190,-1.37934923,2.05704522,0.95950240,5.24115038,-5.36156464,2.75527024,0.09726550,-3.70529079,5.47324896,7.77299881,-4.14908123,-5.61157322,-16.85138512,10.95494652,23.08014107,-1.64625084,0.26761866,0.60505450,3.31295896,-6.56124592,16.55566978,-3.90220356,7.46842718,21.20501900,1.35658050,10.21458054,1.98890746,0.38268360,0.53631927,-1.92845058,-1.58323085,0.34521967,1.28017628,0.25880425,28.79360199,28.40498734,-0.38861403,0.00718666,5.01,0.28,0.00531170,0.22381167,1.18404806,4.41409683,0.64026165,1.34364033,1.16052794,4.30000830,0.72179854,1.71312213,0.54960912,0.02995567,0.86262776,-0.00187469,0.02070714,1.30567598,4.14562035,0.80370986,1.60420418,1.39307237,4.74278975,0.88047534,1.95511305,1.72756672,0.30196482,0.58278255,0.00761781,0.19850761,1.54690421,4.47981787,0.85038060,1.37799716,1.51572752,4.32034397,0.94925886,1.74128580,0.58924568,0.03492501,0.85179282,0.00596478,0.25355405,1.38092983,4.22498751,0.77347469,1.32709265,1.43727577,4.54377079,0.89001906,1.76169550,0.52869207,0.02850557,0.86596168,0.01118934,0.64773697,1.53914046,4.37706423,0.80905718,1.20896053,1.53036273,4.29371977,0.96734118,1.73463643,-0.06199276,0.00042828,0.98349329,0.02211411,1.51951730,1.65937018,4.24200010,0.82094109,1.03534901,1.57987177,3.80076432,1.03413308,1.63306117,-0.64079601,0.04413216,0.83365302,0.00596478,0.25355405,1.38092983,4.22498751,0.77347469,1.32709265,1.43727577,4.54377079,0.89001906,1.76169550,0.52869207,0.02850557,0.86596168,0.01118934,0.64773697,1.53914046,4.37706423,0.80905718,1.20896053,1.53036273,4.29371977,0.96734118,1.73463643,-0.06199276,0.00042828,0.98349329,0.02211411,1.51951730,1.65937018,4.24200010,0.82094109,1.03534901,1.57987177,3.80076432,1.03413308,1.63306117,-0.64079601,0.04413216,0.83365302,
0.00,0.00,17.00,0.80,124.00,-4.11867094,-2.00587678,-5.77502680,1.00644720,-2.72328186,1.02706099,0.31110691,29.29,1.73431265,-12.21186733,-3.47141171,9.46390724,-1.90612662,2.17206359,-11.98078346,5.38661718,-1.35166097,0.35435182,0.55,10.64586163,-9.14921761,-6.64878416,2.14805532,8.80821514,-6.14469671,-8.36748028,-5.77679825,-2.71749616,0.58619732,0.44408415,-10.61038685,-20.72566795,-20.52422905,0.38632303,2.92393851,14.08646488,-3.88259864,-3.02320886,-6.67349195,3.63273168,0.05695629,-3.51239324,7.42434454,-16.02791214,15.96810913,-5.75083494,-10.53907776,-8.80329418,-10.95262623,-5.33656406,2.28982019,0.13055866,-1.77707160,-1.43328452,0.34378710,1.18409407,0.27743073,-5.09648895,-8.86642933,-3.76993990,0.99085331,4.84,0.33,0.01598267,1.67233479,0.66853535,1.16171062,-0.70922953,1.36102855,0.20729753,0.11326008,-0.30184349,0.24736339,-5.35862255,2.34793854,0.12578208,-0.00448551,0.09769787,0.63173515,0.80006444,-0.64915836,0.86277449,0.46032697,0.42690796,-0.20254423,0.08528283,-1.92555857,0.30931780,0.57823022,0.00383346,0.04140341,0.77206111,0.91948003,-0.80830252,1.02584517,0.42872128,0.28481594,-0.27401173,0.11955497,-3.01037621,0.75076294,0.38645380,-0.00137365,0.01107327,0.70545280,0.90850222,-0.71152616,0.92535901,0.40086603,0.29122007,-0.26508307,0.12878853,-2.33085084,0.45717812,0.49911049,-0.00252552,0.02715181,0.74287826,0.83951998,-0.75706375,0.87153798,0.45933327,0.31848726,-0.28236946,0.12172475,-2.21121955,0.40840560,0.52293408,0.00424224,0.04605968,0.82505774,0.86321342,-0.92342728,1.07827616,0.45271277,0.25689027,-0.33324143,0.13958976,-2.95731187,0.77285743,0.37955707,-0.00137365,0.01107327,0.70545280,0.90850222,-0.71152616,0.92535901,0.40086603,0.29122007,-0.26508307,0.12878853,-2.33085084,0.45717812,0.49911049,-0.00252552,0.02715181,0.74287826,0.83951998,-0.75706375,0.87153798,0.45933327,0.31848726,-0.28236946,0.12172475,-2.21121955,0.40840560,0.52293408,0.00424224,0.04605968,0.82505774,0.86321342,-0.92342728,1.07827616,0.45271277,0.25689027,-0.33324143,0.13958976,-2.95731187,0.77285743,0.37955707,
