x,y,z,d,scale_xy_dist,t1,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,theta all,theta F,theta p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity
62.73,74.15,13.00,0.61,11.93,134.00,2.37494946,2.39884734,2.12507153,2.14945674,2.26208115,25.01980019,0.00000068,4.40,1.29879963,0.81063038,-0.32225296,2.48888564,0.57985133,1.78112531,2.04493785,1.39692962,1.25986338,11.13380527,0.00,4.87071037,2.36755562,-0.47943547,5.51521444,-2.38016438,1.98670256,2.82458854,3.53268051,0.26002201,0.20673387,0.64945215,1.14478457,2.08638525,1.59583807,2.43222666,2.10209441,2.44510865,3.22555256,2.01592088,-0.02882071,0.00252417,0.95994170,1.32553279,0.76508296,0.90573823,2.42055130,4.50259924,4.35677719,3.15259266,1.37920070,0.12963817,0.05159336,0.82036654,0.00283685,-1.21345592,-1.21629274,41.70955276,0.00000000,0.13840114,-0.38681093,-0.52521205,0.40249202,1.36,1.84,
62.71,73.52,9.00,0.39,12.99,137.00,2.15347815,0.09164054,1.22023749,1.19474292,1.16502476,3.93120098,0.04770761,5.72,-0.42533424,0.80656075,-0.06714512,0.77064002,2.36781144,0.52762878,1.07738519,-0.71802008,0.54244083,1.22372687,0.27,0.62817222,-3.54922342,1.82669294,2.48614693,0.56888533,1.97929811,-2.39829230,-0.55535030,-1.14400864,2.31972194,0.12810376,-2.12679887,2.81787634,-1.37333941,1.35280621,3.72906446,2.46309495,3.38485050,-0.86380464,-0.04334608,0.00331180,0.95412163,2.79339123,3.87005568,1.16077054,0.55604833,3.81675911,-0.78224450,4.06052637,1.19602692,0.90876824,1.49893045,0.22116516,0.36742216,-0.61481267,-0.98223484,33.27832794,0.00000003,12.07297516,12.41914558,0.34617046,0.08357610,1.35,1.73,
62.71,73.52,5.00,0.00,12.99,146.00,0.34184682,2.35981297,1.38627613,3.01652646,1.77611566,10.13536835,0.00150544,5.43,-0.17512599,0.64101040,0.05282072,-0.62100446,-0.22161610,-1.01969850,0.28342396,-0.30887276,-0.17113285,0.13177024,0.72,4.91877365,1.35261488,1.31774735,2.00080419,2.72836757,1.96976340,4.31585407,0.55614299,-0.62775517,0.76906252,0.38074766,2.29253078,3.30823565,2.66077185,0.38916284,3.21804285,-0.39269084,-1.89123392,0.79633224,-1.65500891,5.42644453,0.02006051,-1.98750770,1.30961692,-0.55161369,-0.38060436,-1.55786467,0.25811675,3.41398740,2.56953001,-2.67535520,14.43385506,0.00015520,0.34994268,-0.55742168,-0.90736437,30.92952919,0.00000009,-3.31752372,-4.70126772,-1.38374436,1.71779132,0.00,0.00,
62.49,76.22,21.00,0.81,8.08,89.00,3.58356833,3.48937893,3.42275143,4.05317736,3.63721895,31.29245949,0.00000003,6.32,-0.38775817,3.31932735,2.16313410,0.47047102,1.00202417,0.46955061,2.53432202,2.12974381,1.46260190,7.17277575,0.01,7.84603548,4.94099808,4.38919163,1.55666816,1.88204956,2.55217767,5.22399092,-0.75312370,-0.57026297,0.47297975,0.49180158,-4.14896917,4.47144508,4.43448448,3.08472562,4.20111609,6.09193802,0.69047123,8.66400528,-0.49072638,0.36028937,0.54850082,2.35011673,5.70675325,2.22400331,1.88915312,2.05012369,-0.03755092,7.83622026,6.97988844,-0.45680940,0.31231874,0.57640361,-0.88284749,-2.35419536,-1.47134781,60.90604019,0.00000000,-3.38105440,-6.12696886,-2.74591470,6.95773888,1.35,2.13,
62.51,75.53,19.00,0.78,9.20,117.00,1.75603986,2.69044089,3.07255387,3.35101318,2.71751189,25.05219269,0.00000067,5.28,0.79346257,1.76944292,0.52136970,-1.07742381,2.67130375,0.01361413,0.44262594,1.09075248,0.77814347,2.90595698,0.09,3.45286250,3.61129355,2.58528996,0.72156394,0.55061102,3.08782792,4.44023466,2.60263538,-0.68068230,0.95316654,0.32918411,3.62750745,2.60427356,2.96649694,2.27119994,6.91213179,0.58887827,0.53788263,4.52992964,-0.26119807,0.14322935,0.70518317,1.25369239,3.48385930,0.10094428,-1.24348629,4.94663858,1.66667426,1.77729595,1.37893069,-1.68145394,6.03241301,0.01423867,-0.96407861,-2.44696474,-1.48288608,61.80035019,0.00000000,-3.12487078,-6.29379606,-3.16892529,16.16095734,1.34,1.99,
62.60,74.82,14.00,0.68,10.54,124.00,0.52595961,0.09243965,0.69802850,1.45394683,0.69259363,2.16040158,0.14196388,4.58,0.16523093,-0.78507930,-1.04255354,0.33350852,0.70791876,-0.20074609,-0.81494510,-0.72428161,-0.29511842,0.56353503,0.45,1.05089271,-1.14015818,-1.69174826,0.86991000,-1.94418955,2.81857395,-1.28567147,1.79801846,-1.41766334,5.54807806,0.01872060,0.44036365,1.59043908,-0.46072885,-0.29171693,2.67963934,-1.41486406,2.56748724,-0.10541488,-0.81342661,1.83418810,0.17598290,1.46074700,-0.99455780,1.52153456,2.38293576,3.31347346,0.13385417,-1.57401586,-2.66100144,-0.95799410,2.61584187,0.10616137,-0.92224491,-2.17362881,-1.25138390,47.43252945,0.00000000,2.20237112,2.25241470,0.05004356,0.00383992,1.32,1.87,
63.06,74.62,9.00,0.50,11.70,140.00,-0.03824944,0.59443617,0.29889560,1.14208221,0.49929112,1.07383323,0.30036491,4.69,-0.06485616,-0.94464695,-1.22162783,-0.50121766,-0.20485841,-0.64243352,1.53266037,-0.10152055,-0.26856259,0.44957790,0.50,1.36614203,-2.51681161,0.20016325,-0.22024572,1.63334191,0.99221373,3.77481842,-0.01596300,-0.51626176,0.70219499,0.40227570,-0.79189062,0.24964103,-0.44672307,1.45392191,-0.85039139,0.19908264,2.39751387,0.42717004,-0.84548008,1.88514221,0.17010220,1.24028111,0.48834205,-2.46714926,-0.99073672,0.62227422,-0.99571258,0.44289443,1.45192611,-1.21311402,3.95883250,0.04693657,-0.76830381,-1.67591906,-0.90761518,28.81241798,0.00000023,-2.69542694,-1.57032120,1.12510574,1.23377287,1.32,1.87,
62.73,74.15,6.00,0.29,11.93,140.00,0.37795681,0.53140926,0.70780039,2.56184077,1.04475176,3.29218531,0.06994956,5.60,1.51739013,-0.29321918,-0.49417129,-3.05852771,-0.00787880,-1.54649389,-1.75699079,-0.43761358,-0.75968814,2.51763296,0.11,0.07166167,-0.98885900,1.29236937,-0.49576589,2.96424103,0.74435580,2.11841321,-0.87464255,-2.01368093,7.41848230,0.00658420,5.70926762,-0.21027073,0.25689757,0.05977648,2.57485938,-0.78290886,-3.22525167,1.32108676,-1.84765291,6.41642714,0.01148041,3.06986523,3.65156937,0.02670399,-4.41670275,-1.07509303,-0.82021642,0.39947557,2.50450134,-2.13503766,8.74167633,0.00319366,-0.58967602,-1.26759732,-0.67792130,18.11699295,0.00003261,-11.21114922,-9.83230019,1.37884867,2.31145620,0.00,0.00,
60.85,75.90,21.00,0.77,5.70,84.00,4.49935722,4.08511925,4.97572088,4.68027210,4.56011724,57.34976959,0.00000000,5.86,1.40952754,2.70252132,0.83468604,1.44950664,2.87949300,2.55871749,3.16957498,2.36754632,2.17144656,18.03101158,0.00,2.87071228,2.02615690,0.27850285,4.16380405,4.68799400,6.86273336,7.47747278,4.53204155,-0.59613365,0.60137165,0.43826445,6.83103991,5.84504175,4.13430119,2.38809061,7.90982008,3.73662400,4.18860960,4.12512207,0.24170382,0.09898736,0.75312317,2.51418400,6.09969044,4.75333357,4.28050137,3.21347523,4.97858810,5.06819057,4.96020937,-0.16409154,0.04616796,0.82992079,-1.14200616,-2.46682072,-1.32481456,51.36872864,0.00000000,-0.30094185,-0.57117814,-0.27023628,0.07737210,0.00,0.00,
63.05,76.22,20.00,0.77,9.07,125.00,2.03912616,0.80920184,2.01633239,2.16194415,1.75665116,16.36322784,0.00005687,4.22,-0.27004361,0.72795171,-0.68437713,0.13628004,2.09610724,1.47009790,0.86969399,-0.18014464,0.52069569,2.05202246,0.15,-1.52064967,-0.96996331,0.56306505,1.52746367,2.81166148,2.23955464,1.43999767,0.76145285,-1.35581410,5.94634867,0.01494553,3.28956223,3.04030991,-2.56176043,1.01084208,4.43847799,1.94645369,3.00709581,2.06705761,-0.20229772,0.13570169,0.71268107,1.07182801,2.68026304,3.22902107,1.50107920,2.26782131,4.01656675,1.39677978,-0.30547553,-0.13916063,0.06426089,0.79994342,-1.33051968,-2.72628355,-1.39576387,61.01953125,0.00000000,-0.91392338,-5.08438349,-4.17046022,21.12970734,1.33,2.19,
63.05,75.93,17.00,0.69,9.52,135.00,0.11619584,0.28242633,0.56905931,-0.44558617,0.13052383,0.10377221,0.74742520,3.94,0.92529142,0.77095252,0.12611915,0.10441952,2.48624063,-0.45339748,-0.22467494,0.34319359,0.50976807,2.31347537,0.13,2.68096662,-0.74291396,0.08449539,-0.08010150,1.17115211,-0.87347841,-0.05320782,0.55342811,0.76286685,2.15261149,0.14268653,0.09566218,1.32553589,1.13323116,2.08479524,2.67647362,-1.74172008,-1.51914263,-0.00557166,1.00173080,3.79015398,0.05187421,0.22834954,0.78054965,-1.59317362,-2.22078753,2.67958331,0.46137089,0.63347745,-0.46553198,0.47534823,0.86689812,0.35207199,-1.45145535,-2.73774481,-1.28628957,54.23425674,0.00000000,-2.66933465,-3.82027721,-1.15094256,2.02484941,1.30,2.02,
63.13,75.26,10.00,0.56,10.75,137.00,0.60005397,1.54517710,1.75462067,1.08387673,1.24593210,8.16079140,0.00438106,4.24,1.40906799,0.09700193,0.06931052,0.64663291,0.28983146,1.30028939,1.31492662,0.95929390,0.76079434,4.36059761,0.04,2.61321902,1.12079465,0.70176721,1.68333638,-0.91886348,1.59074533,1.93111706,3.22359967,0.45933759,0.67397094,0.41189392,2.58190274,1.87458336,0.86252582,1.29594362,2.74897957,1.74408710,2.47512054,0.27445015,0.62673432,1.26192546,0.26159470,0.80116212,-1.07931900,-0.05775451,0.48285857,0.70904553,2.20756674,1.40792537,0.66360837,-0.51844382,0.88033092,0.34836967,-1.43790174,-2.45734692,-1.01944530,36.70566177,0.00000001,-1.21218824,-0.91493565,0.29725263,0.10485785,1.28,1.90,
63.06,74.62,5.00,0.40,11.70,144.00,1.44552970,1.18668926,0.52280962,0.59199566,0.93675607,3.78821659,0.05193149,4.68,-0.00069916,0.79009086,1.04700935,0.26999190,0.68441015,1.79075003,1.11076200,0.45468220,0.76837468,3.67142344,0.06,0.38870308,1.03603911,0.40987232,1.01712894,1.46635330,1.38966024,2.62637782,1.18035007,0.60564482,0.95612711,0.32843454,-1.15915132,0.93633109,0.75986069,-0.06627958,-1.10223961,1.71384799,1.74982107,1.55437124,-0.04616575,0.00567677,0.93995795,1.23126912,1.13065124,2.97694635,0.96808243,2.47460055,3.48255062,-0.50870436,-0.50863522,0.84768069,1.94095492,0.16391830,-1.28183436,-2.00194168,-0.72010720,19.74394226,0.00001502,-4.79881001,-6.61465406,-1.81584382,3.02823710,1.28,1.90,
63.06,74.62,3.00,0.21,11.70,151.00,2.06422544,1.41650772,2.01757765,0.94052655,1.60970938,8.22037411,0.00424081,5.46,-0.21397291,0.26958719,2.50006557,0.72890681,2.28135300,1.62619698,0.90282917,2.87985539,1.37185264,8.69298077,0.00,0.78135091,0.86594450,-0.66576934,-1.47999096,2.04980373,3.99873114,1.68293726,4.46286249,0.44175056,0.37910289,0.53824368,-0.59848404,-1.73158872,7.28519058,2.90393519,0.27955690,1.43072295,1.60644078,4.99728203,1.21615756,2.95058322,0.08619998,0.46322122,2.39781070,2.80237508,2.01628780,5.42212629,1.46528268,0.73437560,0.35249707,1.08042121,2.31637740,0.12837873,-1.05619562,-1.59885621,-0.54266059,11.71329403,0.00075990,4.85034227,3.70349050,-1.14685166,0.71721590,0.00,0.00,
62.75,77.65,17.00,0.00,6.59,86.00,3.05136728,1.30802178,1.55919647,2.17849994,2.02427125,14.31630516,0.00016494,5.20,-0.32111546,0.17956735,0.68280107,-0.66202962,0.94998920,3.30319357,1.99368060,1.27854574,0.92557907,4.31149769,0.04,1.61079240,1.34482455,-0.38289559,-1.76822364,-0.71237892,4.33434200,1.50481176,4.29212332,-0.93683809,1.88505292,0.17011231,-0.92351115,-0.07939157,1.19079649,3.63997841,0.85379869,2.64381194,3.07363009,2.54031634,-0.57257950,0.70396864,0.40168227,1.62066424,1.75437641,4.55660820,-0.24955475,5.03450632,6.76033449,4.65711069,0.04076373,0.78142631,1.35829699,0.24415009,-1.35476279,-2.52378702,-1.16902411,37.13853836,0.00000001,-2.97189236,-5.27315283,-2.30126047,6.61799002,1.33,2.47,
63.04,77.07,20.00,0.00,7.80,101.00,1.72407043,0.14654367,0.74779320,1.68371916,1.07553160,5.30441713,0.02150303,4.54,0.62881422,0.36514547,-2.06349111,-0.04510988,1.18767071,0.94429821,-1.06786597,0.40819475,0.04470705,0.01322450,0.91,3.86388183,-0.03734337,-2.84131384,-0.13800250,-0.04350934,2.76306796,-2.72887707,0.68605149,-1.59125245,7.19666672,0.00744152,-1.00846374,0.73195165,-1.81131506,0.91529763,2.30688524,1.92158890,2.28813529,0.75262016,-0.95096314,2.55506158,0.11030214,2.27607155,2.48692322,1.19958055,1.44739461,3.39395022,0.81716698,-0.04979006,1.86995590,0.03347776,0.00322552,0.95472249,-1.62572742,-2.96671629,-1.34098887,52.02854156,0.00000000,2.96983051,1.49854898,-1.47128141,2.33731127,1.31,2.25,
63.42,76.54,18.00,0.76,9.23,121.00,1.19920611,1.75229931,1.64659035,1.24067843,1.45969355,13.08424473,0.00031468,3.93,2.04448509,1.15399349,-0.58595920,0.91105753,2.33774853,0.74330914,-0.46595758,1.00653756,0.89315182,7.14868641,0.01,4.68460894,1.79666615,2.49787045,-0.03084320,2.80889583,0.98432332,-0.35905790,2.18134785,0.51441783,0.99635851,0.31846889,2.35871768,0.72315890,0.56583655,2.32933521,3.35815048,0.35856855,0.89996028,2.62032151,0.41947690,0.66322374,0.41564547,1.55958855,2.88475800,-3.61268759,2.23618984,2.85206318,2.73728800,0.35793898,-0.28076839,-0.15917398,0.09989255,0.75203391,-1.81626558,-3.13689542,-1.32062995,55.23791504,0.00000000,-5.65990782,-6.33429146,-0.67438370,0.84781033,1.31,2.25,
63.42,76.32,15.00,0.61,9.57,139.00,0.80199718,0.40679026,0.96560085,1.06390584,0.80957353,4.04531050,0.04459769,3.92,0.32087061,-0.01608804,-0.95508623,0.27297449,0.43829426,0.08577193,0.44708970,1.06258237,0.20705114,0.38091022,0.54,3.50565124,-1.10231769,-0.26740864,0.65557998,0.93619889,0.29408854,-0.28558636,-0.04153695,-0.64387816,1.55969727,0.21204318,-0.37199971,1.45772552,0.80066359,0.16514257,0.70978427,-0.30227810,2.33313489,2.84469438,-0.08089187,0.02487297,0.87472035,-0.14254211,0.71715134,-2.17997551,1.34592819,1.34809458,2.10936189,0.94235474,2.29612589,-0.31860527,0.39358014,0.53058699,-1.86173666,-2.99782634,-1.13608980,43.67728424,0.00000000,-5.38327551,-7.23462391,-1.85134840,6.33031559,1.27,2.06,
63.13,75.90,7.00,0.45,9.71,145.00,-0.25300974,-0.82596892,-0.20896187,-0.06966925,-0.33940244,0.49753860,0.48076967,4.68,1.27570260,-1.97001302,-0.85634947,0.15917936,0.26344475,-0.31840712,-1.11544752,-0.47190973,-0.37922502,0.90550774,0.34,0.33448574,-4.49657679,-1.22643459,0.97254902,1.10717320,-0.59750110,-2.16294074,0.22729284,-0.72945273,1.40708196,0.23586303,2.14818716,-0.78100759,0.86735827,1.25293219,-1.34988320,1.15380311,0.01731754,-4.99319935,-0.20809345,0.11644138,0.73300845,1.49399817,-1.03416348,-2.04321885,-1.55917990,1.49358189,-1.73502898,-0.86776453,2.63557601,-0.19575016,0.10402369,0.74713042,-1.73323774,-2.62527108,-0.89203334,28.85910797,0.00000023,-5.75885820,-5.85461044,-0.09575249,0.01189004,1.24,1.92,
63.13,75.26,5.00,0.29,10.75,144.00,1.20098543,1.47683871,2.54538774,0.90140319,1.53115380,8.17848969,0.00433891,5.21,0.44876793,2.50235677,1.79862344,1.93554068,1.17857921,1.52583349,0.20363007,0.26934832,1.23283494,7.64482546,0.01,1.63067102,2.81397223,0.28332582,3.66368961,0.75027591,2.94678497,-0.06587406,-0.54956341,0.53123873,0.59929830,0.43905476,-0.70102930,2.60632133,5.51952934,3.88304019,4.14974546,0.45386940,1.28013861,2.39814401,1.66746163,6.00890064,0.01442829,2.09088850,3.14652729,0.79524195,-0.52667338,-0.17053770,2.33390045,1.06884646,0.81142509,0.30619887,0.20399758,0.65162508,-1.46077263,-2.14340854,-0.68263590,17.59820557,0.00004183,-5.43513536,-7.18114805,-1.74601293,2.09593534,1.24,1.92,
62.92,78.32,18.00,0.00,6.14,96.00,1.48324478,1.67235434,2.72965479,1.63573086,1.88024616,12.36871338,0.00045884,5.20,3.64644718,0.72072679,1.36293554,0.87563699,1.46076190,-1.06560254,1.10877407,0.89501953,1.12558746,6.44835377,0.01,6.72379255,-0.79777753,3.00905418,0.18426003,0.97358423,2.25343847,2.94850063,-1.68962896,0.02043037,0.00086127,0.97659420,4.96092033,3.04379034,4.70577669,3.40005946,3.58212686,-1.55258536,-0.69303071,3.96708798,1.11510718,2.71545148,0.09973945,2.78678441,1.65648711,-2.51827359,0.97663057,2.70985603,-1.63013327,4.11794472,3.94089627,-0.21795896,0.10525847,0.74568571,-1.48717165,-2.62669063,-1.13951886,35.77655411,0.00000001,-2.00804472,-2.28444433,-0.27639976,0.16504760,1.31,2.58,
63.34,77.45,19.00,0.00,7.80,123.00,2.29573607,3.38531280,2.73487806,3.33291078,2.93720937,23.47858810,0.00000149,5.90,2.13209510,1.55095708,-0.19351315,-0.31320077,2.97479868,0.61467063,0.73074275,1.45468509,1.11890447,4.84209490,0.03,6.01685286,2.77754521,2.04856253,2.46129584,5.34412193,6.57963133,1.51827037,1.01153767,-0.01176676,0.00030471,0.98607696,1.77901518,4.27447796,1.10580885,3.31831193,3.36516070,2.21042991,1.41722107,4.56152964,-0.58238274,0.56473768,0.45255948,4.79221392,1.93111944,0.02250052,-1.83993328,5.38336706,-1.71480525,5.29012489,4.83715677,-1.10505939,2.12268734,0.14549004,-1.80408871,-3.07155275,-1.26746392,48.02652740,0.00000000,-8.30118084,-10.62284184,-2.32166028,4.07352161,1.28,2.30,
63.50,77.07,16.00,0.74,8.59,129.00,2.25842381,1.49695790,2.02430940,2.13829446,1.97949636,14.69836521,0.00013511,5.02,-0.06275101,-0.63641065,1.06260455,0.13669652,1.03009784,2.31825328,0.95977551,2.33297372,0.89265496,4.31127739,0.04,1.83110332,0.89072001,1.51151025,0.23506519,0.84196281,3.42026281,-0.15631683,3.42279220,-0.69208407,1.09134030,0.29646262,-1.74034894,0.53263986,-0.21173774,4.49289703,2.59447002,4.24404049,2.53698611,4.48887253,-0.04036336,0.00381344,0.95077354,3.00320315,-0.76077467,5.05719614,-0.91219628,2.23627138,3.09702826,4.23095989,3.10244536,0.13939610,0.04609361,0.83005570,-1.91505909,-3.13105559,-1.21599650,48.83818054,0.00000000,-4.75111771,-6.13471127,-1.38359380,2.21587205,1.28,2.30,
63.70,76.37,13.00,0.56,9.99,129.00,1.42685521,0.61291170,0.65131962,1.46549594,1.03914559,4.12532377,0.04254505,4.98,0.00368677,-2.88009477,-0.90190166,0.66164899,1.10893226,1.07217634,1.62033927,1.17036045,0.23189344,0.30239594,0.58,-0.14925826,-2.20862842,-0.68525922,1.27448511,3.59810948,-0.82416779,1.77933347,3.02532744,-0.76685202,1.37727344,0.24088510,2.65707088,-3.43349648,-1.22432840,0.44978687,1.79178607,2.09784245,3.21626282,0.11214587,-0.81147361,1.56689250,0.21099301,-0.28154501,-1.18413639,1.67856491,2.59053922,0.61010587,4.67952633,1.97976220,1.87160325,-0.05266733,0.00664045,0.93507172,-1.78475094,-2.83642793,-1.05167711,39.44220352,0.00000000,-3.01824975,-3.07003975,-0.05178998,0.00422295,1.27,2.06,
63.53,75.90,7.00,0.37,10.42,154.00,1.48260868,1.73852825,2.28426790,1.55259740,1.76450062,13.72018623,0.00022535,4.63,1.30922782,-0.06629276,0.49588257,0.52553511,2.87892962,0.69952261,1.84326172,0.65176755,1.04222929,6.91536045,0.01,2.38010979,-0.85739630,0.84443891,2.45563459,3.72613430,1.44110954,3.81996536,0.70795351,0.23479310,0.14812627,0.70042585,3.24203610,0.03232392,1.94491446,0.64956474,4.97605991,2.04517221,3.93804789,1.02926815,0.70406318,1.34939992,0.24569946,1.22375059,2.35892987,0.67398649,0.95296764,2.67217112,1.13426387,0.11559953,2.52307224,-0.07606850,0.01588240,0.89974076,-1.52426624,-2.40951014,-0.88524377,29.66325760,0.00000016,-3.38638806,-5.15713739,-1.77074945,3.67507052,1.24,1.92,
63.31,82.39,17.00,0.67,7.21,105.00,6.19313431,6.45394564,6.81958055,7.62693453,6.77339888,44.24865341,0.00000000,9.90,-1.95103455,5.14216900,2.42021203,1.20936704,2.65254426,5.81380987,2.39573598,3.40217566,2.63562250,9.44820881,0.00,5.12319040,6.15424490,3.80031633,6.65194750,5.33502913,14.03357410,8.31959152,1.69397533,-1.32539833,1.03716886,0.30876202,0.47612175,11.25099850,10.24254036,3.75688767,7.31262541,6.61189699,1.83217025,12.33338547,-0.69676495,0.29103953,0.58969224,0.72694975,7.39945173,3.09017920,3.45426083,5.94716358,9.97385216,9.15022373,10.03532219,-1.52090728,1.40149212,0.23679504,-0.78531939,-1.73672950,-0.95141011,22.73666763,0.00000369,-6.57879496,-4.24468708,2.33410764,1.77981508,1.35,3.22,
63.44,79.15,19.00,0.78,6.20,106.00,5.07411337,2.38777709,5.34421682,4.48057127,4.32166958,38.87776184,0.00000000,6.74,0.54717630,0.81393629,0.49896649,2.30987573,4.42773056,4.02790785,1.48821974,2.03484440,2.01858211,11.87653542,0.00,1.64160991,-0.17338432,-0.64733219,3.85749364,2.67973518,7.21571779,1.26215160,3.48231649,-2.16408324,5.96886253,0.01475719,4.57728195,3.92770791,4.07489300,5.90497541,6.60500622,4.53355789,7.00966501,6.18156338,0.87420034,0.97123635,0.32464415,2.76423931,3.76935816,5.10278416,4.07099152,10.11970329,8.00041199,2.97482324,2.97033238,0.48384228,0.30709296,0.57961099,-1.16693842,-2.23879409,-1.07185578,32.16590118,0.00000005,-3.46241689,-4.43741608,-0.97499913,0.77933437,1.31,2.58,
63.44,78.12,18.00,0.80,7.14,125.00,3.47359347,1.81816840,4.16381073,3.51983452,3.24385190,42.66369247,0.00000000,4.83,-0.61102670,0.57748115,0.84036541,2.70545506,2.55854893,3.19040298,0.80816674,0.90870368,1.37226212,10.70265388,0.00,-1.42544317,0.76961660,1.45571923,4.75208807,2.92317104,2.62897992,1.13929188,2.33040786,-1.70106041,7.16952848,0.00755398,2.08809519,3.50832748,1.92251813,5.95253229,6.72512388,6.08463764,5.00859976,2.02918530,0.61008310,0.93683779,0.33335956,3.05384517,1.91494727,4.82147884,2.85056901,3.05941057,7.01858044,1.79562473,3.69099522,-0.02784530,0.00204309,0.96395771,-1.48575199,-2.61354303,-1.12779105,40.56467819,0.00000000,-1.14868188,-1.43141007,-0.28272817,0.07630824,1.28,2.30,
63.78,77.63,17.00,0.71,8.29,127.00,2.83570480,1.73393679,2.95730519,3.02477098,2.63792944,30.27415848,0.00000005,4.66,0.15561548,2.06828380,1.66552091,0.57734716,0.69348317,2.00725317,0.70453918,-0.13774566,0.96678716,5.71764660,0.02,2.85672379,2.94414401,1.84870577,2.32948232,-0.31181648,1.90413225,1.14554894,0.62439072,-1.31842530,4.58244228,0.03257664,-0.38107592,5.01678658,3.73449802,1.34026277,5.02976418,4.82495260,1.97374535,1.38949811,-0.09699644,0.02542131,0.87335849,2.95241594,2.44892526,3.74003720,2.20114207,1.46812689,4.28467846,3.42257762,2.46293163,-0.17382127,0.08173852,0.77502270,-1.51013517,-2.59771180,-1.08757651,42.13832855,0.00000000,-2.73027921,-3.86063838,-1.13035917,1.37162507,1.28,2.30,
63.70,76.89,11.00,0.54,9.20,140.00,3.71049476,3.22964025,3.45017052,3.12540603,3.37892795,43.71042633,0.00000000,4.97,2.33238745,1.35035169,1.53802216,2.15983486,3.21490479,2.50442600,1.62981713,0.37655979,1.88828802,19.30311203,0.00,3.34771752,1.31962371,4.54749918,4.59597826,5.98412657,2.47158980,2.56136394,1.67170215,0.13444467,0.04216807,0.83734744,4.18042803,4.78973818,1.03063071,3.55915594,3.53034353,5.46385956,3.73802161,1.54717648,0.26798129,0.16897835,0.68112192,4.62691212,2.25428677,3.18802214,3.29509759,5.35499096,4.80798244,3.40549088,2.72653222,0.53506202,0.68251967,0.40894538,-1.22683644,-2.23776197,-1.01092541,39.02874756,0.00000000,0.70278317,1.28569257,0.58290941,0.42517933,1.24,2.11,
63.70,76.37,7.00,0.35,9.99,159.00,0.63951874,0.68145764,1.35044599,0.99961567,0.91775948,3.94549823,0.04730571,4.49,-0.24925992,1.29593313,0.49874425,0.97014177,-0.94153261,1.74441564,0.00132672,-0.35874623,0.37012783,0.93131071,0.33,-0.58471113,1.72215033,1.00614226,0.53020990,1.77292454,2.44807673,1.09802413,-2.56463218,-0.36262819,0.37641910,0.53968520,0.75087541,1.32922053,1.70934391,2.99478817,-0.04780590,2.06807065,-0.49818265,2.99869227,0.40711159,0.47660244,0.49014818,0.39477700,2.24747944,-0.30402490,0.76476938,-2.63676310,2.46569610,1.19582748,1.22221196,-0.33465186,0.32968393,0.56599266,-0.87589008,-1.82568300,-0.94979292,36.02331161,0.00000001,3.32620740,2.50222325,-0.82398415,0.76626647,1.20,1.95,
63.57,82.39,11.00,0.46,7.13,82.00,1.67158020,1.38796449,1.91182089,1.86312652,1.70862305,8.21618748,0.00425051,5.80,-0.63861173,-0.25710130,0.67833948,1.70298076,0.72462583,2.01243639,0.94270331,0.71627212,0.73520559,2.19116807,0.14,-0.98974526,2.96399331,-0.82415801,0.92701876,1.83655107,3.87872767,-0.58988822,3.90595937,-0.52736664,0.47898665,0.48906508,2.21486521,2.02164245,2.02021694,3.59266591,0.84565789,3.78868985,1.40786064,-0.33894694,0.02664176,0.00124964,0.97180857,-0.09810577,-2.90760803,4.04631472,2.94175839,2.34108996,1.75113726,5.01390934,0.82947904,-0.21561474,0.08292338,0.77344226,-0.20669110,-1.11778700,-0.91109592,20.87702370,0.00000880,-1.99797773,-3.57116652,-1.57318878,1.58299327,1.33,3.35,
